overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0_TFx	>0-0.05_TFx	>=0.05_TFx
0.52266	0.49883	0.49020	0.65513	0.45112	0.62637	0.52821	0.53022	0.58205	0.53565	0.34890	0.60256	0.51370	0.48834	0.65878
0.64088	0.58468	0.71171	0.64414	0.60934	0.71959	0.62838	0.63371	0.64662	0.67136	0.61873	0.43468	0.58388	0.66734	0.67813
0.50914	0.56058	0.61626	0.54430	0.44985	0.29367	0.53280	0.42475	0.56292	0.51641	0.51772	0.34720	0.58861	0.48796	0.45401
0.55264	0.42976	0.56327	0.66429	0.53333	0.44857	0.55714	0.65143	0.43776	0.61313	0.41905	0.65000	0.55065	0.52278	0.63469
0.62181	0.60360	0.55659	0.73311	0.59459	0.73986	0.63514	0.61802	0.58784	0.61800	0.55293	0.82046	0.55355	0.61815	0.81892
0.45640	0.44156	0.39006	0.49928	0.39351	0.61039	0.58560	0.48571	0.53896	0.47681	0.26809	0.52814	0.43252	0.41107	0.63203
0.56773	0.42943	0.69305	0.52628	0.71284	0.40541	0.58258	0.47587	0.60135	0.56268	0.63063	0.49099	0.58680	0.60776	0.45345
0.54847	0.43563	0.66831	0.56893	0.39753	0.55556	0.72487	0.49506	0.49012	0.60847	0.39403	0.56296	0.53447	0.52063	0.69410
0.54457	0.50274	0.50685	0.63992	0.45091	0.64726	0.63405	0.58219	0.69292	0.55049	0.33288	0.66438	0.46233	0.57354	0.62391
0.57631	0.80120	0.53795	0.47831	0.52238	0.54819	0.62450	0.65763	0.52691	0.61168	0.55700	0.59036	0.58692	0.59967	0.39759
0.58174	0.59028	0.65432	0.63194	0.47222	0.46944	0.59306	0.59829	0.67882	0.62130	0.48810	0.43673	0.55556	0.59722	0.58333
0.56641	0.49240	0.56898	0.61754	0.52782	0.77895	0.51111	0.60486	0.48105	0.60000	0.48421	0.57594	0.60222	0.52602	0.61880
0.57769	0.54638	0.58432	0.57971	0.48792	0.57971	0.58213	0.64079	0.59928	0.56983	0.62836	0.53416	0.54957	0.59019	0.58592
0.61295	0.73882	0.62692	0.53139	0.36039	0.63961	0.65634	0.68132	0.64100	0.64633	0.55758	0.50216	0.52987	0.62309	0.69264
0.54556	0.59014	0.50448	0.47535	0.54773	0.45070	0.53756	0.67254	0.56635	0.59089	0.43662	0.35681	0.52817	0.56535	0.49040
0.58360	0.47697	0.56711	0.78947	0.49781	0.40351	0.65587	0.63968	0.63240	0.59518	0.49854	0.54532	0.59605	0.55039	0.67105
0.63236	0.46910	0.64270	0.58733	0.79026	0.71067	0.65169	0.60674	0.62393	0.64309	0.59205	0.63670	0.55465	0.65936	0.68258
0.53627	0.57192	0.55233	0.72451	0.49467	0.40117	0.42217	0.54650	0.58688	0.52572	0.49914	0.54966	0.48898	0.52634	0.65964
0.53513	0.49597	0.55683	0.51691	0.51884	0.63768	0.52464	0.53623	0.54203	0.54908	0.49155	0.46998	0.55918	0.49203	0.61159
0.53130	0.33714	0.59500	0.47867	0.57778	0.50444	0.59852	0.53697	0.57244	0.51695	0.60381	0.46000	0.43644	0.54950	0.58800
0.59221	0.48664	0.68257	0.61105	0.63924	0.34430	0.70886	0.54494	0.60398	0.58439	0.50422	0.63291	0.50633	0.64276	0.55599
0.50964	0.41477	0.56974	0.41979	0.60909	0.45357	0.56875	0.48558	0.55812	0.45714	0.59688	0.56875	0.53906	0.49709	0.49922
0.47131	0.40179	0.51146	0.47596	0.63214	0.44286	0.41875	0.38438	0.50139	0.42786	0.47589	0.51389	0.47731	0.45594	0.51250
0.54310	0.44419	0.52863	0.55443	0.45109	0.62532	0.56378	0.70359	0.45429	0.60945	0.52872	0.46030	0.56646	0.50506	0.67722
0.60714	0.68750	0.65608	0.55187	0.79762	0.45238	0.58995	0.35204	0.61064	0.58709	0.60417	0.65212	0.62879	0.60082	0.59003
0.62692	0.44253	0.71988	0.72701	0.60591	0.40805	0.50718	0.58412	0.58391	0.68237	0.58276	0.54310	0.66771	0.63391	0.50920
0.55306	0.46988	0.65060	0.51004	0.54032	0.50602	0.57831	0.57275	0.53528	0.57281	0.50683	0.56024	0.56805	0.53693	0.58675
0.51764	0.48625	0.51518	0.55375	0.60000	0.57750	0.33068	0.59063	0.41058	0.55291	0.55893	0.52500	0.52679	0.50912	0.52583
0.52669	0.36437	0.56985	0.50575	0.59195	0.49655	0.35057	0.66313	0.41149	0.55964	0.58238	0.53257	0.49825	0.50322	0.70626
0.56493	0.56146	0.57321	0.60625	0.50972	0.51250	0.62500	0.55288	0.66518	0.54719	0.56806	0.38438	0.53421	0.58889	0.54167
0.51762	0.53500	0.51413	0.66667	0.45238	0.54444	0.64444	0.42381	0.52917	0.51389	0.51879	0.56000	0.58353	0.50000	0.50462
0.57468	0.56875	0.68355	0.60000	0.47396	0.56667	0.40114	0.64423	0.51538	0.62439	0.38636	0.66932	0.55677	0.57019	0.61500
0.53510	0.56614	0.53274	0.59656	0.40741	0.60374	0.53472	0.52579	0.54018	0.56656	0.44180	0.49107	0.41204	0.55820	0.61349
0.54600	0.71104	0.67605	0.50794	0.46568	0.51515	0.44955	0.43756	0.50072	0.55455	0.65260	0.55519	0.54959	0.51457	0.63636
0.47711	0.39844	0.49402	0.36339	0.62639	0.57500	0.50521	0.46667	0.62396	0.46702	0.40982	0.39306	0.38750	0.58269	0.37500
0.58845	0.63707	0.58585	0.64033	0.52703	0.40541	0.61425	0.60499	0.67464	0.58514	0.55405	0.55405	0.57658	0.60622	0.54886
0.56416	0.43644	0.65961	0.76970	0.47200	0.40444	0.49714	0.55714	0.54889	0.55256	0.45067	0.69939	0.48833	0.56175	0.69156
0.57915	0.54691	0.63567	0.64040	0.46759	0.32778	0.70000	0.61975	0.59704	0.54971	0.60303	0.64444	0.56154	0.52778	0.74872
0.49624	0.39740	0.50078	0.57942	0.46176	0.39394	0.47565	0.52922	0.50767	0.50361	0.41883	0.69156	0.52489	0.46396	0.54654
0.55887	0.55743	0.53679	0.56532	0.49480	0.62355	0.56371	0.63108	0.66667	0.58364	0.45586	0.53931	0.54300	0.56049	0.59009
0.54344	0.43853	0.56974	0.59149	0.54863		0.50000	0.57210	0.59002	0.55071	0.49149	0.51064	0.65207	0.52063	0.43404
0.48743	0.52326	0.51105	0.49502	0.42926	0.43314	0.46422	0.50000	0.36296	0.52723	0.46723	0.48605	0.47628	0.47936	0.55426
0.53610	0.47297	0.57905	0.57601	0.67417	0.36486	0.53742	0.45586	0.57819	0.53345	0.44707	0.64696	0.60863	0.50069	0.49017
0.53104	0.67284	0.53851	0.51852	0.69383	0.71852	0.52538	0.32628	0.57099	0.49888	0.54630	0.63272	0.43951	0.58134	0.57550
0.49004	0.33630	0.51037	0.47394	0.46963	0.80333	0.46800	0.49689	0.48267	0.48788	0.45949	0.61067	0.39930	0.51941	0.52103
0.60895	0.48805	0.60056	0.64919	0.63291	0.36203	0.66275	0.70633	0.62547	0.64990	0.54917	0.51688	0.59810	0.60435	0.64557
0.54158	0.46329	0.52110	0.62902	0.43580	0.66582	0.56272	0.51085	0.59072	0.58228	0.44304	0.46329	0.53352	0.52609	0.61910
0.56773	0.59534	0.70516	0.50457	0.44024	0.38780	0.56504	0.57428	0.49187	0.60095	0.56585	0.58266	0.59814	0.53841	0.60882
0.45505	0.26448	0.53009	0.54388	0.41449	0.57183	0.37441	0.42254	0.45395	0.47500	0.36419	0.50704	0.52664	0.45039	0.34453
0.48478	0.38528	0.61039	0.54246	0.29293		0.43939	0.45130	0.54004	0.54851	0.41450	0.29221	0.58604	0.42174	0.54446
0.54983	0.52390	0.63780	0.53676	0.40045	0.38529	0.70037	0.51576	0.59664	0.51321	0.70989	0.51797	0.52473	0.53535	0.66845
0.53803	0.48115	0.49085	0.63133	0.57317	0.26423	0.56098	0.58630	0.49390	0.55359	0.49303	0.62417	0.55006	0.51481	0.58780
0.40101	0.38333	0.37585	0.53770	0.29545	0.29167	0.55238	0.39980	0.41865	0.40616	0.31052	0.43367	0.39596	0.38095	0.56746
0.66384	0.78365	0.66079	0.64904	0.74744	0.76923	0.74038	0.51966	0.68056	0.67809	0.51865	0.72527	0.58800	0.68217	0.73718
0.59165	0.70387	0.62500	0.62857	0.50744	0.26190	0.59127	0.51905	0.50425	0.61868	0.62897	0.65238	0.57262	0.57999	0.66017
0.49787	0.41912	0.53011	0.57143	0.49081	0.51961	0.57647	0.38971	0.53466	0.50813	0.40074	0.65074	0.52245	0.47851	0.52406
0.59052	0.64062	0.59601	0.49074	0.51910	0.61111	0.72222	0.54459	0.65365	0.59167	0.45085	0.71528	0.49090	0.60251	0.76091
0.58047	0.39241	0.69684	0.67319	0.52911	0.29114	0.60662	0.51371	0.56148	0.58128	0.57215	0.68354	0.56076	0.57474	0.62278
0.58329	0.31238	0.61667	0.50583	0.76167	0.68444	0.55556	0.66564	0.57079	0.63581	0.45128	0.57167	0.56933	0.60372	0.54583
0.56394	0.56709	0.55239	0.63449	0.49597	0.55380	0.57314	0.59609	0.53210	0.58003	0.49086	0.64902	0.62869	0.49966	0.65190
0.57601	0.56989	0.71326	0.50777	0.43011	0.54301	0.56221	0.51478	0.54154	0.60182	0.56317	0.51434	0.56703	0.59274	0.53959
0.58276	0.54219	0.51154	0.70745	0.53617	0.64979	0.56086	0.71646	0.61579	0.58467	0.46154	0.70253	0.54028	0.57854	0.66894
0.54691	0.46912	0.56631	0.48353	0.57647	0.34706	0.63039	0.57466	0.48784	0.53482	0.54510	0.70353	0.61038	0.51569	0.57919
0.57099	0.39827	0.60839	0.58182	0.66588	0.71861	0.66334	0.44079	0.60657	0.54822	0.64675	0.54257	0.55411	0.57143	0.61147
0.52502	0.47051	0.51763	0.65256	0.53613	0.37179	0.56805	0.45365	0.54345	0.49712	0.49704	0.70228	0.51459	0.51129	0.59829
0.50693	0.42703	0.56892	0.51689	0.37838	0.58784	0.60688	0.47817	0.60714	0.51042	0.45338	0.50450	0.45946	0.56564	0.39397
0.62372	0.74894	0.66181	0.65106	0.33452	0.76241	0.60182	0.66241	0.63298	0.66503	0.50193	0.68511	0.66277	0.58435	0.70309
0.59194	0.52602	0.73924	0.57753	0.46751	0.63291	0.58017	0.61392	0.52898	0.65264	0.57173	0.51336	0.48885	0.62363	0.66582
0.54718	0.64270	0.57928	0.54045	0.53258	0.29213	0.58287	0.50216	0.48315	0.57911	0.39888	0.67518	0.54365	0.53755	0.59800
0.52071	0.45429	0.43207	0.60954	0.45455	0.59072	0.49757	0.63291	0.39904	0.55284	0.60127	0.57975	0.50193	0.49283	0.65044
0.53186	0.24224	0.53333	0.62681	0.68261	0.43478	0.58986	0.49469	0.62319	0.47826	0.50543	0.61192	0.51630	0.52840	0.57367
0.52296	0.60880	0.56312	0.55523	0.35941	0.60963	0.40181	0.53488	0.55879	0.57589	0.35756	0.62326	0.48520	0.48477	0.69684
0.56183	0.53077	0.59149	0.56282	0.52650	0.94872	0.46474	0.64316	0.63248	0.58455	0.51880	0.46337	0.51662	0.58165	0.59524
0.57619	0.40278	0.63198	0.50343	0.63272	0.41358	0.61481	0.61420	0.71914	0.58217	0.56790	0.46776	0.60391	0.59173	0.42798
0.56551	0.60127	0.55459	0.55154	0.67089	0.44485	0.60338	0.54114	0.56148	0.51804	0.66526	0.64937	0.58028	0.51868	0.68264
0.54176	0.60302	0.63919	0.48168	0.46703	0.38462	0.61126	0.49176	0.64560	0.50250	0.52590	0.52119	0.50977	0.52619	0.68010
0.55488	0.57456	0.55514	0.59211	0.58662	0.65789	0.48099	0.47076	0.55702	0.55355	0.47249	0.78618	0.54699	0.55757	0.56908
0.56058	0.58228	0.63924	0.53727	0.53006	0.40928	0.43319	0.58972	0.48186	0.58898	0.55244	0.52215	0.44846	0.59587	0.61041
0.60837	0.50188	0.61489	0.62639	0.70366	0.44512	0.65854	0.60899	0.55412	0.59784	0.65015	0.63049	0.58401	0.61771	0.62358
0.62303	0.43529	0.66684	0.64706	0.69118	0.56176	0.66845	0.56029	0.69118	0.58118	0.68105	0.59529	0.59000	0.62496	0.68118
0.52126	0.52015	0.60508	0.63324	0.56899	0.21978	0.42418	0.48436	0.54052	0.51305	0.47353	0.62912	0.53975	0.48535	0.64066
0.52682	0.45336	0.50649	0.69610	0.62468	0.62338	0.41071	0.40747	0.50531	0.55126	0.45563	0.50835	0.50959	0.52880	0.55844
0.50762	0.41738	0.50142	0.70907	0.42308	0.57051	0.52030	0.39103	0.47337	0.50797	0.53388	0.54968	0.58696	0.45074	0.53353
0.51730	0.50000	0.55779	0.43506	0.46837	0.66429	0.53452	0.50268	0.61805	0.51770	0.47582	0.42143	0.55600	0.51610	0.42714
0.55589	0.45854	0.60732	0.54878	0.50000	0.04878	0.53780	0.67596	0.59892	0.57779	0.48606	0.58204	0.53913	0.56456	0.56359
0.60581	0.52471	0.77353	0.58430	0.43202	0.59070	0.58236	0.59928	0.63049	0.60354	0.65199	0.49419	0.61998	0.63130	0.45233
0.52862	0.61750	0.54000	0.45795	0.50694	0.10000	0.55893	0.54766	0.45000	0.54801	0.53750	0.53889	0.48812	0.55170	0.51146
0.57028	0.50055	0.61610	0.53949	0.47160	0.38554	0.57831	0.66450	0.64513	0.61188	0.46687	0.38038	0.57012	0.54320	0.64960
0.56208	0.50801	0.64103	0.57179	0.46474	0.46520	0.62821	0.56044	0.46581	0.57633	0.57002	0.61699	0.44078	0.55897	0.74017
0.50530	0.45221	0.54588	0.54872	0.55245	0.50000	0.49267	0.38622	0.38632	0.49698	0.55311	0.62179	0.47388	0.53054	0.50458
0.52489	0.49273	0.57182	0.46678	0.30000	0.55814	0.62368	0.50581	0.56468	0.52725	0.53987	0.47529	0.44798	0.54722	0.58527
0.59156	0.53616	0.65947	0.58148	0.45342	0.49912	0.63503	0.62826	0.58711	0.59460	0.56600	0.74780	0.60247	0.57540	0.64862
0.54663	0.50237	0.64996	0.49735	0.54630	0.42181	0.55350	0.56030	0.44787	0.57239	0.61358	0.53827	0.57432	0.53732	0.52646
0.57771	0.51750	0.62685	0.64090	0.48801	0.51712	0.51859	0.60861	0.62427	0.61448	0.49609	0.44749	0.63383	0.54599	0.56797
0.56032	0.51004	0.55502	0.63855	0.54116	0.62651	0.58735	0.50383	0.49465	0.55780	0.75904	0.51463	0.51406	0.59346	0.56846
0.63406	0.64697	0.71023	0.73737	0.72452	0.55628	0.48485	0.56710	0.64040	0.66017	0.49134	0.74675	0.58606	0.65440	0.66288
0.50854	0.41667	0.59211	0.61623	0.53399	0.44737	0.44617	0.48355	0.52701	0.52952	0.39980	0.54386	0.41502	0.55477	0.53421
0.54375	0.50469	0.60789	0.48214	0.36125	0.26250	0.67734	0.48750	0.48661	0.53164	0.56500	0.74464	0.53050	0.52786	0.63250
0.54515	0.38393	0.53831	0.55584	0.50130	0.60571	0.55604	0.66571	0.59624	0.55102	0.45714	0.54082	0.60974	0.52036	0.52381
0.51636	0.52441	0.59114	0.61565	0.39100	0.25633	0.41139	0.58812	0.44620	0.54993	0.49451	0.54051	0.61013	0.46893	0.53262
0.53399	0.49199	0.53538	0.62108	0.53045	0.32906	0.56410	0.52650	0.46351	0.55865	0.45957	0.55983	0.48718	0.52381	0.71026
0.52048	0.50067	0.58909	0.48594	0.59739	0.14056	0.55100	0.45683	0.52799	0.53583	0.45382	0.53112	0.50245	0.52380	0.54773
0.54171	0.51166	0.56481	0.56607	0.62179	0.77564	0.37286	0.58013	0.42308	0.53518	0.71795	0.48878	0.40635	0.58099	0.67832
0.57079	0.51190	0.62771	0.54365	0.38690	0.70408	0.56746	0.59524	0.56973	0.59607	0.54286	0.52721	0.51942	0.56894	0.65201
0.52137	0.48077	0.56706	0.57179	0.42308	0.38718	0.58392	0.50296	0.61741	0.50557	0.38955	0.64744	0.54968	0.49095	0.59402
0.44738	0.29915	0.51343	0.39744	0.39359	0.43162	0.40456	0.61722	0.41346	0.46349	0.36364	0.49615	0.46955	0.45359	0.37714
0.56016	0.48373	0.59191	0.75309	0.59396	0.33951	0.62963	0.44332	0.73114	0.53457	0.63492	0.49506	0.63228	0.51009	0.64712
0.50556	0.39205	0.55435	0.54444	0.44167	0.40000	0.53583	0.53750	0.51167	0.52625	0.36000	0.64444	0.46875	0.49694	0.64000
0.53526	0.45455	0.58009	0.62216	0.34596	0.50189	0.57528	0.59217	0.53409	0.60341	0.48636	0.44571	0.55481	0.55497	0.38778
0.49548	0.48861	0.55473	0.48216	0.54747	0.51899	0.38766	0.45174	0.47133	0.51477	0.42923	0.49789	0.38656	0.54461	0.57722
0.50735	0.35366	0.58349	0.70122	0.45122	0.20732	0.51220	0.56707	0.43237	0.52142	0.47967	0.57046	0.54817	0.42615	0.68293
0.52384	0.40502	0.59875	0.41532	0.61529	0.82796	0.47849	0.42366	0.63148	0.45233	0.57568	0.56129	0.48522	0.54018	0.52330
0.58029	0.61318	0.57555	0.61486	0.55135	0.62387	0.56419	0.53089	0.63063	0.56527	0.57588	0.60961	0.47405	0.61832	0.64324
0.53212	0.40972	0.63005	0.59524	0.36111	0.76389	0.54938	0.50694	0.52579	0.57283	0.44352	0.58929	0.39766	0.57841	0.55769
0.46818	0.40749	0.46611	0.46203	0.37466	0.60588	0.51863	0.54439	0.37451	0.52078	0.50084	0.24706	0.44301	0.47118	0.53048
0.56316	0.63282	0.58550	0.49115	0.46939	0.62709	0.39935	0.59041	0.59596	0.59227	0.46846	0.54309	0.52760	0.59043	0.54113
0.59730	0.45181	0.58176	0.72938	0.46787	0.47992	0.69428	0.60334	0.53846	0.59219	0.58554	0.70241	0.65749	0.54006	0.71787
0.53599	0.37453	0.52911	0.54970	0.49278	0.77903	0.50687	0.63483	0.60933	0.59079	0.30836	0.48110	0.52970	0.53970	0.53760
0.55109	0.59722	0.47685	0.66766	0.40873	0.52381	0.64394	0.52489	0.63790	0.51701	0.41497	0.75661	0.49499	0.53711	0.63221
0.52394	0.54775	0.56067	0.47796	0.52167	0.51124	0.56093	0.42288	0.52747	0.50332	0.54341	0.58652	0.43134	0.55210	0.53933
0.52774	0.54882	0.44574	0.65256	0.47325	0.70864	0.58642	0.50206	0.68587	0.51106	0.45062	0.56261	0.50000	0.50039	0.68107
0.49550	0.50641	0.46377	0.51944	0.40741	0.29167	0.64236	0.61995	0.51235	0.50768	0.55808	0.33333	0.48237	0.49028	0.56424
0.59322	0.54430	0.59025	0.61772	0.41456	0.58439	0.62749	0.63608	0.55091	0.62592	0.60398	0.52321	0.57532	0.58777	0.67405
0.52457	0.42439	0.61992	0.68157	0.50732	0.25610	0.53471	0.43570	0.53659	0.46594	0.59146	0.60200	0.44817	0.52812	0.65188
0.54973	0.48491	0.52321	0.70253	0.50211	0.49156	0.63449	0.57199	0.61935	0.54502	0.54149	0.49005	0.54899	0.51640	0.66407
0.50483	0.57509	0.48230	0.55449	0.36218	0.46154	0.49658	0.56330	0.48632	0.51659	0.41282	0.58868	0.44308	0.51186	0.61004
0.55574	0.66667	0.57200	0.63494	0.38554	0.45984	0.50000	0.62530	0.54471	0.58280	0.54124	0.46586	0.58198	0.53387	0.59036
0.58893	0.51910	0.65664	0.61237	0.57562	0.69907	0.53472	0.51641	0.60463	0.58492	0.63194	0.50595	0.57292	0.58915	0.62346
0.53234	0.56763	0.63476	0.25000	0.48018	0.68699	0.54421	0.43577	0.51951	0.56065	0.54791	0.33659	0.44978	0.57223	0.52064
0.57857	0.45069	0.54797	0.69438	0.59551	0.60674	0.61891	0.54954	0.54682	0.60795	0.49157	0.73408	0.49607	0.60995	0.63371
0.55573	0.58796	0.55864	0.41358	0.63580	0.73827	0.57476	0.50902	0.61583	0.54061	0.45988	0.60905	0.45602	0.60864	0.51567
0.55963	0.43125	0.58688	0.61979	0.58750	0.53500	0.49464	0.58333	0.52321	0.56159	0.60625	0.50313	0.57955	0.52138	0.63214
0.54202	0.52085	0.58212	0.58379	0.45663	0.45382	0.53548	0.57065	0.54953	0.50541	0.55847	0.71084	0.55120	0.51520	0.62892
0.58130	0.60617	0.62833	0.54218	0.68313	0.33745	0.50617	0.58410	0.56241	0.57920	0.61043	0.60317	0.49335	0.61642	0.64103
0.48340	0.52134	0.45064	0.63589	0.32373	0.40854	0.49085	0.58943	0.49695	0.51220	0.45122	0.31707	0.49878	0.45691	0.60976
0.50821	0.60256	0.54579	0.51515	0.37051	0.40513	0.58974	0.48619	0.45085	0.52010	0.51709	0.66154	0.46544	0.51157	0.58508
0.51160	0.43421	0.64016	0.58882	0.50526	0.18860	0.49781	0.36513	0.61988	0.48448	0.50658	0.39286	0.49458	0.50911	0.57143
0.54528	0.54113	0.69788	0.48701	0.47511	0.54286	0.54545	0.43457	0.71928	0.52448	0.54900	0.43001	0.57761	0.57349	0.35325
0.55990	0.67556	0.64848	0.63841	0.38202	0.42022	0.55478	0.49532	0.56554	0.56333	0.50811	0.72392	0.55393	0.55581	0.58521
0.55735	0.69814	0.52527	0.56963	0.46144	0.63070	0.52700	0.54078	0.54693	0.61139	0.39362	0.53385	0.58587	0.53191	0.60334
0.52731	0.53638	0.51107	0.61127	0.45967	0.54930	0.58529	0.48474	0.56042	0.54733	0.42371	0.55734	0.54262	0.49865	0.59331
0.64859	0.57228	0.68994	0.64502	0.93750	0.29048	0.71164	0.64365	0.64206	0.63194	0.66310	0.74256	0.63506	0.62957	0.78307
0.56055	0.36709	0.70961	0.54810	0.51554	0.30696	0.56420	0.62025	0.46498	0.57103	0.68101	0.52080	0.56962	0.53879	0.62278
0.57125	0.50972	0.62663	0.66250	0.45000	0.52187	0.58409	0.47656	0.68125	0.57896	0.51136	0.47656	0.57375	0.52461	0.74844
0.56522	0.34783	0.68395	0.57609	0.53261	0.61522	0.54674	0.56522	0.47826	0.60714	0.45788	0.61957	0.42337	0.60474	0.71848
0.55371	0.59968	0.49729	0.65280	0.56058	0.26582	0.52532	0.58812	0.50000	0.62695	0.48825	0.48312	0.53354	0.57052	0.51582
0.53938	0.58767	0.57534	0.52677	0.49066	0.48630	0.48116	0.54566	0.46461	0.57905	0.56469	0.46438	0.53127	0.55464	0.50587
0.52386	0.66618	0.55630	0.53987	0.37843	0.45210	0.68118	0.42353	0.60084	0.49713	0.58529	0.52549	0.61238	0.50092	0.44265
0.55339	0.44649	0.52813	0.58228	0.58987	0.63110	0.60036	0.56496	0.51477	0.57252	0.42405	0.73056	0.48787	0.55606	0.67511
0.58537	0.48103	0.57461	0.62602	0.58689	0.48476	0.68293	0.59024	0.64080	0.57974	0.52973	0.65679	0.49924	0.60488	0.62703
0.54002	0.43056	0.51331	0.65972	0.58507	0.28241	0.68687	0.48981	0.68948	0.47675	0.54861	0.71875	0.48927	0.56597	0.53750
0.50967	0.64873	0.48474	0.54905	0.44444	0.61814	0.45992	0.47468	0.46414	0.50818	0.51718	0.62387	0.36709	0.52276	0.66203
0.50897	0.38492	0.56767	0.69940	0.55952	0.24405	0.44728	0.48724	0.47619	0.52092	0.43810	0.68333	0.47500	0.51679	0.57143
0.60253	0.51530	0.63241	0.63768	0.58454	0.83437	0.54396	0.55978	0.53841	0.65906	0.57246	0.59684	0.57911	0.58406	0.71683
0.51608	0.40675	0.56349	0.35417	0.43056	0.59722	0.66782	0.47718	0.66435	0.49744	0.35995	0.54167	0.50139	0.52023	0.52639
0.54683	0.28193	0.56753	0.61446	0.55969	0.51979	0.56867	0.54733	0.54004	0.53348	0.58313	0.53313	0.59350	0.51035	0.57368
0.55983	0.66184	0.51646	0.43383	0.63766	0.69078	0.59916	0.51266	0.57505	0.55608	0.54304	0.57437	0.52927	0.56709	0.57143
0.52368	0.37750	0.57500	0.53482	0.62500	0.75625	0.47812	0.47500	0.55446	0.48363	0.49750	0.72813	0.45739	0.56786	0.49062
0.59524	0.52679	0.67157	0.80688	0.62169	0.63095	0.45421	0.51786	0.54654	0.62338	0.52619	0.64286	0.51245	0.59037	0.78030
0.48322	0.41845	0.54028	0.46471	0.49020	0.38235	0.39305	0.52859	0.47059	0.51230	0.37794	0.50882	0.43067	0.52239	0.46380
0.56629	0.32703	0.67733	0.53618	0.62368	0.46221	0.65601	0.46422	0.59302	0.49871	0.67078	0.55233	0.57038	0.58358	0.47558
0.54018	0.32906	0.56299	0.63390	0.53333	0.61218	0.54312	0.50888	0.53388	0.59615	0.40418	0.58974	0.48162	0.51871	0.71026
0.61133	0.60341	0.62753	0.68277	0.65097	0.70170	0.69981	0.35950	0.69075	0.57711	0.61136	0.69643	0.51003	0.62879	0.66919
0.58991	0.52137	0.62974	0.67821	0.55385	0.34188	0.57436	0.58425	0.45562	0.61225	0.71154	0.59687	0.54980	0.60470	0.64263
0.56164	0.54167	0.59284	0.65139	0.51190	0.54630	0.42298	0.60185	0.52865	0.53456	0.63889	0.74074	0.39757	0.61111	0.74874
0.53060	0.47849	0.55890	0.57143	0.37550	0.54618	0.61631	0.44393	0.52758	0.49717	0.60000	0.61687	0.48537	0.52470	0.61532
0.53789	0.41402	0.54329	0.60516	0.60417	0.58333	0.56803	0.53869	0.53146	0.55608	0.49802	0.52041	0.51007	0.50959	0.73148
0.60939	0.63472	0.64596	0.71556	0.64889	0.46667	0.56889	0.41235	0.70185	0.56176	0.55159	0.67901	0.54747	0.63056	0.66667
0.55381	0.37647	0.61300	0.44538	0.51294	0.72941	0.62500	0.54299	0.47294	0.60934	0.50084	0.47190	0.57957	0.56409	0.47380
0.50056	0.40152	0.53298	0.52652	0.31818	0.55492	0.52525	0.58042	0.48166	0.50795	0.34697	0.63636	0.43531	0.51404	0.58225
0.57382	0.56250	0.61263	0.58185	0.54375	0.65885	0.66369	0.49182	0.56042	0.57315	0.54977	0.65104	0.56192	0.58984	0.53504
