overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.77606	0.81019	0.84068	0.68889	0.85679	0.92840	0.83951	0.59788	0.75206	0.76852	0.79012	0.83951	0.72210	0.85062	0.92213
0.76173	0.80593	0.83630	0.75273	0.69185	0.90667	0.77733	0.62933	0.68978	0.77667	0.71487	0.96800	0.72213	0.75714	0.91897
0.81232	0.86217	0.83755	0.88065	0.62831	0.83797	0.85172	0.78987	0.74311	0.85243	0.79942	0.80591	0.77418	0.87147	0.90717
0.79587	0.87215	0.73769	0.76826	0.83725	0.85063	0.85731	0.74051	0.79687	0.75081	0.82489	0.92152	0.74513	0.89003	0.89873
0.80834	0.86807	0.77762	0.89177	0.60244	0.83659	0.91667	0.79157	0.75949	0.82317	0.80854	0.87805	0.76829	0.82012	0.94841
0.82507	0.89515	0.82522	0.75731	0.78068	0.74366	0.87324	0.85482	0.76381	0.83063	0.84105	0.83857	0.79966	0.84359	0.89382
0.79667	0.90909	0.74026	0.74625	0.87734		0.87879	0.71429	0.80519	0.77464	0.78571	0.86851	0.75451	0.84615	0.88012
0.80190	0.75551	0.87473	0.71324	0.72285	0.85588	0.77390	0.82143	0.66807	0.83103	0.88369	0.75654	0.79018	0.78676	0.88636
0.82445	0.77494	0.90000	0.80300	0.76098	0.80488	0.90610	0.72420	0.82215	0.81354	0.81969	0.87029	0.77220	0.92239	0.92683
0.79517	0.81429	0.85941	0.65675	0.68831	0.97619	0.89048	0.70734	0.72090	0.82388	0.84226	0.76190	0.78219	0.79670	0.90873
0.80586	0.97115	0.76709	0.69391	0.71154	0.88462	0.82372	0.86410	0.58654	0.87375	0.70047	0.87363	0.75613	0.83401	0.95192
0.73980	0.76042	0.78401	0.71071	0.64137	1.00000	0.71925	0.76786	0.58333	0.79241	0.72024	0.79286	0.69315	0.73115	0.91883
0.81394	0.84804	0.84804	0.82143	0.73529	0.98039	0.63676	0.88025	0.70273	0.86958	0.78922	0.79779	0.79314	0.82127	0.89037
0.79346	0.87326	0.74940	0.74383	0.82812	0.88056	0.87393	0.74415	0.65365	0.80889	0.87179	0.86806	0.74268	0.90365	0.86706
0.82542	0.87500	0.82152	0.82509	0.73797	0.99578	0.86465	0.78692	0.79295	0.84377	0.80591	0.85232	0.77105	0.90032	0.91224
0.76034	0.73905	0.84933	0.66000	0.66167	0.92444	0.79000	0.75385	0.69143	0.80114	0.73231	0.80667	0.73176	0.74222	0.86500
0.82856	0.87595	0.88819	0.79905	0.75719	0.90506	0.76934	0.80898	0.73237	0.87709	0.74121	0.86536	0.80552	0.84810	0.88212
0.80682	0.89785	0.80944	0.80048	0.73118	0.98387	0.77419	0.79973	0.67546	0.86413	0.74059	0.82079	0.77723	0.73118	0.96676
0.81686	0.92194	0.88831	0.86357	0.66094	0.81435	0.79260	0.76329	0.75652	0.85768	0.75268	0.87342	0.79821	0.80084	0.90847
0.78793	0.83088	0.81818	0.85529	0.62092	0.83824	0.82059	0.72851	0.72314	0.81081	0.78824	0.82235	0.77671	0.72392	0.90498
0.69313	0.86724	0.68182	0.82078	0.67296	0.48485	0.73926	0.55768	0.67456	0.65792	0.74026	0.85426	0.66172	0.73748	0.80628
0.75116	0.76154	0.73397	0.88077	0.55944	0.93590	0.75641	0.80375	0.66453	0.79712	0.71006	0.85755	0.73257	0.74267	0.84936
0.80957	0.88649	0.78581	0.94088	0.68468	0.71284	0.83170	0.78898	0.74614	0.82973	0.82635	0.83784	0.77970	0.87973	0.87734
0.81128	0.90426	0.87122	0.79362	0.71749	0.65957	0.85714	0.78723	0.73471	0.84479	0.82592	0.84468	0.78149	0.90514	0.84429
0.78165	0.86498	0.79831	0.73576	0.63460	0.90235	0.85865	0.76203	0.73418	0.82018	0.71414	0.82419	0.79126	0.63713	0.94937
0.73911	0.78202	0.75281	0.66292	0.68989	0.68539	0.80618	0.75886	0.59644	0.77437	0.71255	0.79877	0.69416	0.84751	0.82022
0.78903	0.87623	0.81435	0.72347	0.69275	0.77637	0.83447	0.78797	0.71248	0.83103	0.81857	0.78608	0.76380	0.80380	0.86563
0.78856	0.87785	0.77391	0.72464	0.79710	0.88889	0.83478	0.74396	0.74017	0.78650	0.75725	0.87762	0.77437	0.72319	0.90338
0.77042	0.80399	0.89784	0.70058	0.67336	0.95017	0.77519	0.62051	0.68928	0.79039	0.77253	0.92093	0.72987	0.78779	0.90615
0.80574	0.81923	0.80536	0.87564	0.72393	1.00000	0.72917	0.85791	0.67094	0.83368	0.77521	0.87546	0.75436	0.89231	0.89652
0.82196	0.92593	0.74603	0.85597	0.77160	0.90432	0.88025	0.83436	0.81944	0.85213	0.76235	0.77778	0.79690	0.85802	0.89986
0.80790	0.90348	0.81566	0.76854	0.66398	0.75949	0.90401	0.80485	0.68445	0.82943	0.92124	0.81266	0.80851	0.67575	0.92857
0.77818	0.87500	0.82479	0.82051	0.51007	0.86813	0.89011	0.77106	0.69643	0.82251	0.75510	0.80220	0.74212	0.77335	0.96703
0.78480	0.83772	0.84148	0.62427	0.66228	0.90789	0.79532	0.83187	0.66009	0.84088	0.77871	0.75987	0.75050	0.90000	0.79605
0.80530	0.78968	0.82969	0.78762	0.81013	0.87553	0.81435	0.76322	0.75274	0.81236	0.80199	0.92405	0.77321	0.87257	0.90717
0.82650	0.88931	0.82734	0.82705	0.79146	0.76829	0.87236	0.76753	0.75076	0.82262	0.85366	0.89878	0.79121	0.88130	0.90813
0.81972	0.90441	0.86096	0.72588	0.76765	0.78529	0.78930	0.85000	0.71250	0.87563	0.77778	0.83529	0.81506	0.79358	0.87176
0.81016	0.90110	0.83791	0.70742	0.72039	0.95330	0.76703	0.82756	0.73489	0.86367	0.78322	0.82280	0.79216	0.83855	0.85604
0.78280	0.76151	0.77128	0.73896	0.72468	0.89610	0.82630	0.86526	0.69067	0.84621	0.64935	0.83302	0.73878	0.85471	0.87013
0.82207	0.88889	0.84687	0.75444	0.71510	0.90385	0.82158	0.85897	0.78501	0.83195	0.83608	0.83013	0.79545	0.84992	0.87574
0.79778	0.85873	0.82857	0.78442	0.67041	0.95714	0.83571	0.75357	0.75564	0.81522	0.80659	0.86429	0.76709	0.81786	0.92143
0.78913	0.75976	0.82195	0.77913	0.67730	1.00000	0.85854	0.82056	0.74255	0.81147	0.71516	0.83814	0.73631	0.81426	0.93554
0.81105	0.78634	0.85936	0.55523	0.78980	0.90698	0.87112	0.83453	0.71512	0.87099	0.75332	0.79942	0.81167	0.74169	0.90465
0.76776	0.79250	0.83219	0.75114	0.66667	0.93750	0.77545	0.73047	0.71136	0.75099	0.87562	0.88611	0.73946	0.75673	0.90000
0.77544	0.83571	0.75904	0.78313	0.87780	0.73896	0.77108	0.70250	0.78204	0.75301	0.78715	0.87952	0.75000	0.77912	0.87349
0.82692	0.93429	0.80281	0.72308	0.70192	0.97802	0.90456	0.82051	0.73184	0.86047	0.79389	0.84295	0.80115	0.80220	0.93077
0.80034	0.80536	0.74696	0.83718	0.73660	0.91026	0.83974	0.86538	0.68205	0.80694	0.82967	0.89530	0.75563	0.82585	0.93498
0.80632	0.92587	0.80233	0.77575	0.81395	0.97384	0.89323	0.61143	0.75218	0.79179	0.91860	0.89826	0.77339	0.82558	0.90988
0.82643	0.95591	0.90484	0.73580	0.68013	0.86772	0.87269	0.68176	0.70165	0.88085	0.84900	0.79541	0.83143	0.74691	0.90313
0.77153	0.83571	0.72840	0.79894	0.73457	0.81687	0.81379	0.69706	0.64540	0.78816	0.82593	0.89259	0.73748	0.77469	0.89683
0.80839	0.78387	0.82301	0.67710	0.78767	0.99315	0.83953	0.90607	0.75734	0.83464	0.72896	0.86910	0.78513	0.84442	0.86617
0.82538	0.86212	0.79277	0.83352	0.86044	0.78313	0.79217	0.84118	0.74699	0.85151	0.83494	0.85026	0.78661	0.86265	0.97481
0.82892	0.92273	0.79167	0.76599	0.79752	0.89610	0.85606	0.81277	0.74343	0.84560	0.84848	0.85065	0.78423	0.91958	0.93182
0.76880	0.81140	0.71053	0.58553	0.72368	0.91228	0.81459	0.83662	0.72784	0.81792	0.74899	0.62500	0.75184	0.76393	0.86184
0.76107	0.80000	0.77632	0.73214	0.61000	0.83750	0.79766	0.81111	0.75268	0.80312	0.73500	0.68571	0.76835	0.63365	0.89250
0.75362	0.85357	0.77403	0.70000	0.50519	0.98857	0.80330	0.76429	0.62481	0.80374	0.73117	0.86531	0.72335	0.74538	0.89643
0.78366	0.84991	0.72215	0.83774	0.68354	0.91139	0.81224	0.78384	0.80380	0.79641	0.68101	0.85949	0.75791	0.72389	0.95229
0.80143	0.75962	0.82051	0.78632	0.68429	0.93590	0.86410	0.85726	0.72091	0.83906	0.73964	0.79167	0.79893	0.78205	0.84744
0.77937	0.78581	0.77108	0.91432	0.63454	0.83534	0.86908	0.68775	0.73636	0.78472	0.78514	0.79920	0.75181	0.77108	0.90361
0.79538	0.76690	0.80983	0.78994	0.72009	0.99359	0.81944	0.76923	0.81303	0.78801	0.72844	0.87500	0.75538	0.89011	0.85664
0.81000	0.80861	0.79004	0.81548	0.80357	0.90816	0.84524	0.75714	0.84779	0.78045	0.83214	0.89286	0.78525	0.83658	0.88462
0.80710	0.85684	0.83383	0.68333	0.69615	0.75897	0.83217	0.88560	0.72200	0.84114	0.77022	0.90224	0.79509	0.77828	0.90598
0.85167	0.84615	0.78327	0.87340	0.76923	0.96581	0.97151	0.88095	0.85897	0.86511	0.75058	0.91282	0.82182	0.90684	0.92949
0.79897	0.81257	0.85460	0.72840	0.65021	0.92593	0.91358	0.75309	0.55556	0.84815	0.73369	0.86543	0.76100	0.80247	0.91770
0.81358	0.86136	0.80489	0.77917	0.75278	0.93125	0.84583	0.77125	0.76083	0.84437	0.75000	0.87222	0.78318	0.86797	0.89375
0.80498	0.78409	0.81006	0.82102	0.73106	0.91477	0.94744	0.66919	0.74621	0.81705	0.79924	0.87626	0.80631	0.76818	0.86648
0.71067	0.73418	0.76545	0.65593	0.45570	0.87131	0.71044	0.72864	0.63142	0.72509	0.80092	0.69339	0.69099	0.67642	0.86582
0.81923	0.85920	0.78799	0.89756	0.78659	0.83232	0.78184	0.78150	0.88137	0.81740	0.76423	0.84959	0.77955	0.88522	0.85467
0.74534	0.81362	0.77419	0.75269	0.57348	0.89247	0.66667	0.81613	0.60020	0.79283	0.72870	0.77204	0.70865	0.75179	0.98925
0.77790	0.76689	0.74877	0.84595	0.79189	0.81306	0.83671	0.71718	0.78018	0.78321	0.73909	0.81231	0.74276	0.81660	0.87297
0.84149	0.85278	0.82323	0.97421	0.76968	0.94444	0.93981	0.77431	0.85516	0.83977	0.79444	0.87500	0.80795	0.87500	0.96795
0.76428	0.73048	0.84258	0.60214	0.67421	0.96765	0.84902	0.75080	0.61765	0.82248	0.75630	0.77941	0.72799	0.78908	0.92406
0.80165	0.88666	0.72132	0.81228	0.72913	0.90724	0.98052	0.79620	0.72294	0.78254	0.82746	0.90791	0.75351	0.86234	0.92641
0.76579	0.82129	0.73924	0.84986	0.65663	0.87349	0.89608	0.60519	0.69601	0.73750	0.86747	0.84819	0.73953	0.71285	0.91064
0.80214	0.87765	0.78754	0.81417	0.70947	0.95131	0.88390	0.70131	0.71997	0.82385	0.73533	0.89275	0.75434	0.88925	0.91703
0.82192	0.84127	0.79497	0.78770	0.87302	0.94345	0.86147	0.73701	0.74206	0.81718	0.84864	0.91534	0.75348	0.87401	0.93672
0.78023	0.91573	0.78596	0.71305	0.70546	0.78371	0.82800	0.76813	0.68102	0.79316	0.79571	0.86292	0.75562	0.78759	0.84869
0.79778	0.81033	0.83041	0.75661	0.83745	0.84198	0.82222	0.70370	0.82305	0.79192	0.75397	0.86420	0.74794	0.84990	0.91461
0.69219	0.76709	0.75362	0.54028	0.47377	0.80556	0.84722	0.69444	0.55941	0.75329	0.75505	0.66898	0.66439	0.73737	0.82118
0.73386	0.80854	0.78153	0.61519	0.56013	0.87342	0.77125	0.62025	0.69565	0.73551	0.74412	0.84599	0.68519	0.80413	0.89557
0.79250	0.77317	0.85061	0.81436	0.54756	0.99390	0.85741	0.83814	0.70244	0.84315	0.75732	0.83370	0.78542	0.72038	0.91131
0.81344	0.87829	0.71994	0.83228	0.84388	0.98945	0.85285	0.78877	0.76492	0.83831	0.69339	0.86980	0.78933	0.82954	0.89873
0.78921	0.83516	0.80586	0.81250	0.79006	0.91667	0.76410	0.74279	0.77265	0.77640	0.79573	0.83547	0.76750	0.73866	0.93803
0.78618	0.87550	0.77338	0.73735	0.78193	0.90562	0.82329	0.64819	0.73177	0.78369	0.85542	0.91566	0.74381	0.83695	0.92114
0.78086	0.77951	0.84877	0.74747	0.65741	0.75000	0.77778	0.80429	0.70556	0.81468	0.76786	0.77381	0.76389	0.82465	0.79167
0.78508	0.79268	0.79390	0.87195	0.66463	0.97154	0.81707	0.75447	0.85366	0.80359	0.68902	0.80976	0.76933	0.71138	0.89306
0.81573	0.81648	0.83578	0.82697	0.80000	0.90562	0.74813	0.82125	0.71723	0.83708	0.82116	0.98876	0.77428	0.91236	0.90562
0.82430	0.80710	0.91821	0.74444	0.78241	0.82716	0.87243	0.77208	0.76543	0.83301	0.86883	0.87654	0.82250	0.80247	0.84900
0.81554	0.86750	0.86875	0.68646	0.82500	0.80750	0.84107	0.78021	0.79464	0.81646	0.85750	0.77188	0.78449	0.98333	0.86339
0.83148	0.83874	0.86747	0.80832	0.64699	0.94578	0.92236	0.79956	0.81928	0.85449	0.80298	0.79920	0.81233	0.85761	0.91566
0.82776	0.83086	0.83561	0.77263	0.82442	1.00000	0.80658	0.83256	0.69822	0.85106	0.87106	0.95767	0.79133	0.88957	0.88509
0.82470	0.86280	0.83333	0.52265	0.74945	0.99390	0.86738	0.92988	0.77591	0.88332	0.76829	0.70488	0.76985	0.92480	0.93554
0.80615	0.78755	0.80037	0.81935	0.76154	0.80256	0.81731	0.84320	0.71261	0.80857	0.86004	0.88718	0.76060	0.89637	0.92308
0.84886	0.81086	0.87929	0.80099	0.70132	0.96930	0.93092	0.85855	0.82529	0.86471	0.90461	0.72556	0.84557	0.88596	0.81203
0.77714	0.84632	0.78127	0.82078	0.70996	0.80779	0.84416	0.70430	0.74026	0.76923	0.79457	0.81530	0.76438	0.74919	0.88442
0.75471	0.96910	0.67095	0.68437	0.68165	0.80225	0.77809	0.86049	0.58427	0.80158	0.74157	0.86356	0.71195	0.82135	0.89513
0.80389	0.89229	0.79588	0.83849	0.61835	0.84043	0.82406	0.80496	0.68836	0.85544	0.76596	0.83269	0.76197	0.80426	0.92325
0.80316	0.80986	0.80416	0.76761	0.86940	0.88263	0.77621	0.72770	0.69607	0.82640	0.78756	0.95171	0.75704	0.78873	0.96567
0.76249	0.72449	0.76028	0.70455	0.89583	0.82381	0.79762	0.75159	0.73095	0.77927	0.69167	0.80952	0.73604	0.76956	0.92196
0.82963	0.83544	0.74535	0.79367	0.81243	0.94304	0.89783	0.88228	0.81097	0.81505	0.81266	0.95660	0.78828	0.92892	0.91139
0.79661	0.88889	0.81902	0.63611	0.60208	0.85313	0.88636	0.80312	0.63250	0.83689	0.74318	0.86875	0.75684	0.89722	0.94688
0.77433	0.69022	0.94064	0.76766	0.73098	0.67826	0.81087	0.66667	0.71649	0.77422	0.79620	0.83967	0.77029	0.75951	0.80435
0.75841	0.75949	0.78481	0.65461	0.63201	0.85654	0.85570	0.80623	0.67450	0.79561	0.70163	0.84810	0.73805	0.74099	0.91139
0.78682	0.85616	0.72098	0.76214	0.67372	0.87329	0.84760	0.84361	0.73174	0.80765	0.70928	0.80685	0.73247	0.86393	0.90215
0.76062	0.94265	0.82521	0.68105	0.71275	0.93613	0.76353	0.52727	0.73109	0.75897	0.79118	0.81307	0.70934	0.92851	0.81471
0.81207	0.86191	0.79395	0.90084	0.76709	0.85714	0.92586	0.73751	0.75949	0.80248	0.83183	0.90597	0.77028	0.83650	0.97574
0.79519	0.81436	0.81492	0.82249	0.83841	0.85061	0.76386	0.73008	0.58204	0.81614	0.83537	0.92160	0.74561	0.89357	0.91159
0.78271	0.85714	0.73727	0.74132	0.83333	0.97685	0.92045	0.67593	0.79960	0.78261	0.70949	0.94444	0.74493	0.84722	0.88889
0.80520	0.81646	0.87044	0.84019	0.82560	0.96835	0.69761	0.67360	0.75246	0.78882	0.90597	0.75045	0.77421	0.79280	0.96203
0.76273	0.83730	0.81579	0.84821	0.70238	0.83929	0.72959	0.66709	0.72199	0.75271	0.75952	0.97381	0.76762	0.63244	0.89484
0.81692	0.81320	0.81752	0.86232	0.85346	0.85507	0.80966	0.75362	0.77609	0.81341	0.80952	0.89196	0.78186	0.85598	0.92531
0.76846	0.85714	0.79960	0.80787	0.54798	0.91667	0.85764	0.70437	0.78164	0.77558	0.76389	0.70040	0.76215	0.69599	0.92917
0.77767	0.83373	0.79899	0.60693	0.79956	0.85198	0.86265	0.69535	0.79376	0.77221	0.74819	0.78614	0.74940	0.82631	0.84152
0.85198	0.83544	0.89114	0.82048	0.68987	0.88608	0.89451	0.87025	0.78210	0.87931	0.84810	0.83228	0.81593	0.89192	0.93852
0.79408	0.78875	0.89013	0.72768	0.65833	0.96875	0.76406	0.81339	0.66161	0.83244	0.75625	0.85469	0.77832	0.73833	0.92812
0.81246	0.83780	0.88655	0.76984	0.70767	0.88333	0.84524	0.75521	0.81602	0.80492	0.81508	0.84864	0.77551	0.87045	0.88745
0.75000	0.88904	0.80563	0.67647	0.68464	0.75490	0.77807	0.64951	0.65605	0.77851	0.78529	0.76765	0.72433	0.74321	0.87330
0.77529	0.71802	0.81105	0.79199	0.69133	0.90698	0.80426	0.74776	0.69357	0.78973	0.76163	0.92054	0.75518	0.77229	0.88953
0.77314	0.83547	0.80881	0.74359	0.77778	0.83013	0.81119	0.62919	0.79762	0.76080	0.75439	0.81702	0.75458	0.74242	0.86496
0.81818	0.78409	0.85038	0.91383	0.64773	0.77273	0.80871	0.82748	0.76299	0.84578	0.78636	0.87662	0.75396	0.90472	0.90909
0.81393	0.81481	0.81128	0.83462	0.71538	0.89316	0.92308	0.81777	0.78501	0.80399	0.91987	0.83333	0.78751	0.83516	0.95513
0.76750	0.82540	0.71491	0.75278	0.70238	0.79167	0.86490	0.75556	0.70226	0.79974	0.59375	0.94213	0.74755	0.77020	0.85732
0.77108	0.64028	0.79853	0.78227	0.70884	0.91566	0.81650	0.72382	0.71972	0.77215	0.71807	0.90602	0.72732	0.83835	0.86661
0.78186	0.81085	0.75000	0.82540	0.71429	0.72619	0.88946	0.77307	0.78741	0.80890	0.61607	0.90816	0.72796	0.83175	0.98016
0.80156	0.78750	0.83485	0.75889	0.72333	0.92222	0.89111	0.74074	0.65370	0.82451	0.87222	0.79506	0.78932	0.80202	0.87037
0.80588	0.80980	0.85511	0.93950	0.57647	0.75588	0.89118	0.78643	0.69294	0.82457	0.79832	0.85098	0.78543	0.75608	0.95187
0.74729	0.71364	0.71034	0.77399	0.74411	0.88258	0.75379	0.70979	0.69378	0.72765	0.78636	0.85262	0.71641	0.73377	0.88636
0.83062	0.85729	0.80664	0.73065	0.81250	0.96094	0.89286	0.82887	0.78854	0.85038	0.75463	0.86198	0.78125	0.93155	0.89962
