overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0_TFx	>0-0.05_TFx	>=0.05_TFx
0.94745	0.98949	0.96622	0.96453	0.88889	0.99662	0.99631	0.87928	0.93468	0.94891	0.93468	0.98263	0.91241	0.96293	0.98784
0.93429	0.94084	0.94447	0.97691	0.94156	0.98182	0.99646	0.75455	0.91198	0.92455	0.94805	0.99567	0.90570	0.93422	0.97835
0.92983	0.94745	0.91441	0.98574	0.92399	0.98649	0.97748	0.82625	0.86712	0.92956	0.93468	0.98874	0.89293	0.92550	0.99249
0.88725	0.96473	0.85514	0.87860	0.80247	0.93210	0.98589	0.86914	0.80741	0.90265	0.89300	0.94321	0.83693	0.89630	0.98628
0.87990	0.96712	0.90753	0.92172	0.90525	0.95890	0.95695	0.69949	0.86986	0.86747	0.89315	0.93607	0.85046	0.87635	0.95641
0.91884	0.90361	0.95542	0.97229	0.89759	0.97892	0.99398	0.78815	0.92129	0.91844	0.88879	0.99096	0.85370	0.94989	0.91910
0.91667	0.93750	0.90201	0.95833	0.91667	0.98056	0.97222	0.80876	0.89497	0.90926	0.90972	0.98611	0.87748	0.91999	0.98932
0.93870	0.98012	0.95014	0.99064	0.99549	1.00000	0.99649	0.77733	0.98737	0.90942	0.98158	1.00000	0.85097	0.96211	0.99925
0.92990	0.97391	0.90448	0.96377	0.94686	0.99793	0.98430	0.81781	0.91522	0.92062	0.94513	0.98965	0.87942	0.93802	0.99275
0.92112	0.94805	0.91086	0.94156	0.95130	0.99351	0.95405	0.82717	0.93228	0.91483	0.90823	0.95527	0.86039	0.93281	0.96623
0.92890	0.96620	0.89181	0.98768	0.79030	1.00000	0.97887	0.93192	0.96368	0.92172	0.86922	0.99765	0.87644	0.95211	0.92830
0.93646	0.97917	0.94474	0.97368	0.93421	0.98684	0.98684	0.79656	0.95888	0.92441	0.90351	0.98538	0.92566	0.92217	0.99561
0.95371	0.97191	0.91835	0.98161	0.95755	1.00000	0.99599	0.90128	0.98414	0.91672	0.97321	0.99750	0.91522	0.97040	0.96723
0.93306	0.96918	0.92493	0.96043	0.93912	0.98239	0.98879	0.86229	0.94304	0.91233	0.95120	0.98973	0.90828	0.94020	0.94837
0.90827	0.93720	0.93669	0.96981	0.87681	0.99638	0.97391	0.75942	0.91498	0.89130	0.90700	0.98965	0.84058	0.92065	0.98357
0.94278	0.93714	0.94417	0.98667	0.94111	1.00000	0.98222	0.83758	0.92267	0.93600	0.95429	0.98889	0.86400	0.95801	0.98933
0.91652	0.94374	0.94158	0.98159	0.92152	0.96962	0.98964	0.79620	0.85805	0.91667	0.91983	0.98734	0.87161	0.91927	0.97955
0.91627	0.94659	0.87434	0.98542	0.94432	0.98214	0.96250	0.79327	0.89875	0.90298	0.94583	0.97656	0.88125	0.91105	0.98281
0.92949	0.91607	0.92760	0.97019	0.95000	0.98571	0.98125	0.81771	0.94306	0.89679	0.96161	0.97500	0.87778	0.94594	0.99659
0.87764	0.89413	0.88969	0.83418	0.80898	0.95190	0.94450	0.82700	0.82982	0.88608	0.91918	0.86421	0.85127	0.87949	0.93165
0.93469	0.96230	0.90608	0.98044	0.93027	0.99206	0.95899	0.81803	0.88305	0.93985	0.98512	0.97751	0.89665	0.94122	0.97396
0.95163	0.96695	0.95189	0.95402	0.89163	1.00000	0.99425	0.93208	0.92031	0.95010	0.98621	1.00000	0.92633	0.97011	0.93333
0.94629	0.95783	0.95054	0.99598	0.98332	0.99699	0.98675	0.80630	0.98107	0.91828	0.97590	0.99197	0.90361	0.96019	0.99759
0.94812	0.97250	0.95089	0.99500	0.95536	0.99500	0.98864	0.85547	0.94423	0.93924	0.96429	0.97778	0.90298	0.95946	0.98333
0.95324	0.96207	0.94430	1.00000	0.99808	1.00000	0.98851	0.88594	0.99080	0.94253	0.89080	0.99425	0.93053	0.95571	1.00000
0.92966	0.94271	0.90089	0.96250	0.97778	1.00000	0.97361	0.84808	0.92857	0.92312	0.93889	0.97813	0.93026	0.91250	0.98021
0.93714	0.99667	0.96587	0.91667	0.94000	0.99333	0.99000	0.78095	0.97083	0.91944	0.92000	0.99167	0.85412	0.95259	0.98154
0.93974	0.98333	0.93026	0.99250	0.94271	0.99583	0.98523	0.82212	0.96827	0.92073	0.91477	0.99091	0.88073	0.95481	0.99500
0.96352	0.99603	0.93274	0.99339	0.96825	0.97619	0.98810	0.93254	0.95759	0.96510	0.95106	0.97619	0.92725	0.96667	0.99762
0.95098	0.97890	0.97908	0.99134	0.92393	1.00000	0.99600	0.82517	0.94517	0.95487	0.91396	1.00000	0.94274	0.94033	0.99892
0.95753	1.00000	0.96196	0.98214	0.97222	1.00000	0.99375	0.86167	0.95833	0.94362	0.97946	0.99028	0.92167	0.97436	0.98750
0.96683	0.97297	0.97377	0.99480	0.99437	1.00000	0.99509	0.86694	0.98857	0.94459	0.98761	0.99595	0.94466	0.96763	1.00000
0.91152	0.95022	0.91137	0.99152	0.81333	0.96889	0.98095	0.83048	0.95444	0.90388	0.83867	0.95273	0.83056	0.92877	0.99733
0.94049	0.98395	0.90058	0.96768	0.92778	0.99722	0.99722	0.88272	0.89407	0.94620	0.94848	0.98395	0.92991	0.93039	0.98803
0.90516	0.79481	0.87792	0.96803	0.90909	0.99134	0.99675	0.84632	0.97048	0.87619	0.91802	1.00000	0.84740	0.92403	0.95779
0.95039	0.99324	0.97898	0.99324	0.91788	0.99035	0.99228	0.80676	0.82583	0.97042	0.95135	0.98034	0.94042	0.94498	1.00000
0.95869	0.92080	0.94799	0.98511	0.93921		0.99696	0.97400	0.97872	0.93865	0.97234	0.98723	0.90238	0.98678	0.96170
0.91672	0.97010	0.93140	0.99169	0.90407	0.99709	0.96512	0.70930	0.91860	0.89443	0.95349	0.95116	0.86093	0.93576	0.98708
0.94043	0.98423	0.94932	0.96791	0.89940	1.00000	0.99688	0.85225	0.92857	0.92399	0.96284	0.99493	0.92464	0.93936	0.98157
0.88237	0.95525	0.85655	0.93086	0.91852	1.00000	0.95610	0.74250	0.85494	0.86027	0.95525	0.97222	0.81136	0.89869	0.97626
0.92537	0.87852	0.95037	0.96242	0.94074	0.97000	0.97867	0.83556	0.94489	0.91697	0.90359	0.99733	0.83930	0.94637	0.97846
0.97114	0.97890	0.97328	0.99096	0.96203	0.97975	0.99548	0.91519	0.95756	0.96969	0.97760	1.00000	0.95675	0.97111	1.00000
0.93415	0.98608	0.90295	0.97274	0.99096	0.96962	0.98274	0.81736	0.94696	0.90235	0.95148	0.99114	0.87529	0.95832	0.98849
0.93952	0.95344	0.92324	0.98780	0.93902	0.99024	0.98374	0.84479	0.93022	0.92683	0.96951	0.97832	0.91638	0.93384	0.99437
0.93479	0.92019	0.92061	0.95233	0.94970	0.96338	0.98239	0.88841	0.92741	0.92746	0.92555	0.96966	0.88549	0.95368	0.95666
0.92595	0.96970	0.88517	0.95105	0.97691		0.99567	0.78734	0.96429	0.88999	0.94048	0.99026	0.90909	0.91490	0.97902
0.93599	0.89890	0.92593	0.98088	0.98643	0.98824	0.99265	0.84664	0.96008	0.90816	0.97727	0.98856	0.87834	0.95673	0.95321
0.89666	0.94124	0.93232	0.96529	0.95122	0.93902	0.99024	0.62477	0.96443	0.83344	0.93031	0.98891	0.81836	0.90418	0.97480
0.92971	0.91190	0.93594	0.98016	0.94156	1.00000	0.99286	0.82837	0.93386	0.90266	0.96726	0.98639	0.91460	0.92938	0.99008
0.95421	0.99359	0.93216	0.98077	0.95385	0.99573	0.98878	0.92479	0.98077	0.93729	0.96270	1.00000	0.91900	0.96899	0.96581
0.86357	0.95982	0.88180	0.82143	0.86458	1.00000	0.92560	0.71429	0.84694	0.86421	0.85317	0.87738	0.79762	0.88802	0.91234
0.96654	0.97549	0.95238	0.99580	0.93199	1.00000	0.98824	0.96639	0.98424	0.97291	0.91176	1.00000	0.92183	0.97888	1.00000
0.91487	0.97222	0.87560	0.95988	0.95139	0.97500	0.98825	0.83553	0.92014	0.89139	0.96261	0.99306	0.86111	0.92725	0.98909
0.92898	0.98101	0.92532	0.98044	0.94304	1.00000	0.98832	0.75949	0.96926	0.88541	0.96456	0.98312	0.88038	0.92917	0.99325
0.93671	0.96762	0.93667	0.94333	0.89833	1.00000	0.97667	0.88410	0.92127	0.92571	0.95179	0.98500	0.92533	0.93302	0.96083
0.96835	0.98734	0.97328	0.96835	0.98044	0.99789	0.98172	0.91254	0.98011	0.95713	0.94515	0.99540	0.92405	0.97913	0.98497
0.96070	0.98746	0.95221	0.97969	0.95027	1.00000	0.98464	0.91801	0.93157	0.96676	0.95833	0.98387	0.94409	0.95934	0.98729
0.95882	0.98312	0.96947	0.98875	0.93038	0.97468	0.98442	0.88228	0.98064	0.95245	0.92697	0.98101	0.90104	0.97785	0.99221
0.92534	0.97059	0.95027	0.99059	0.79346	0.99706	0.99020	0.81448	0.94902	0.91129	0.92706	0.93882	0.86713	0.93284	0.97376
0.92062	0.92352	0.94805	0.99221	0.94569	0.99567	0.99101	0.75172	0.93354	0.89555	0.93506	0.99423	0.89740	0.91710	0.99242
0.94625	0.98205	0.94925	0.98846	0.99301	1.00000	0.99803	0.78107	0.93234	0.92949	0.96844	0.99858	0.92838	0.94383	0.99786
0.92159	0.98243	0.90946	0.94426	0.86486	0.96622	0.95823	0.86798	0.94305	0.91274	0.90473	0.96847	0.86615	0.93468	0.96881
0.95628	0.98723	0.97480	0.96241	0.98700	0.96809	0.99696	0.87660	0.91223	0.96399	0.97389	0.98298	0.96383	0.94428	0.98839
0.93771	0.99437	0.97046	0.99051	0.90970	0.99458	0.98629	0.73924	0.92871	0.93931	0.91456	0.97046	0.89150	0.94571	0.99873
0.93828	0.97079	0.92260	0.98652	0.97640	0.92978	0.97472	0.84875	0.94382	0.92013	0.94288	0.98366	0.91443	0.94766	0.96754
0.92046	0.94093	0.89198	0.95813	0.95857	0.96624	0.97858	0.81804	0.93671	0.90227	0.88608	0.97975	0.85911	0.93643	0.97371
0.92436	0.94410	0.90145	0.98551	0.99710	0.99517	0.99275	0.80483	0.97412	0.88689	0.93659	0.99839	0.84420	0.95339	0.99517
0.91100	0.93106	0.94684	0.88663	0.91015	1.00000	0.93282	0.79281	0.87855	0.91126	0.92369	0.98605	0.82505	0.93189	0.98339
0.92567	0.97308	0.92424	0.94103	0.89487	1.00000	0.96955	0.87286	0.96047	0.91684	0.87692	0.96703	0.88272	0.94130	0.96612
0.94412	0.95525	0.93416	0.99040	0.95679	0.99691	0.98642	0.85391	0.97531	0.93388	0.92284	0.98628	0.89969	0.95837	0.99451
0.93192	0.96835	0.91218	0.97107	0.96318	0.98734	0.98629	0.79008	0.92224	0.91835	0.96765	0.96709	0.90540	0.92282	0.99458
0.93579	0.97115	0.94200	0.96703	0.91392	0.98352	1.00000	0.84249	0.89698	0.94505	0.93799	0.97645	0.95849	0.91311	0.99878
0.91863	0.95504	0.92857	0.90497	0.86952	0.98684	0.96199	0.85088	0.89985	0.91860	0.93541	0.95724	0.89427	0.94342	0.87993
0.93279	0.96203	0.93211	0.98594	0.87816	0.98312	0.98172	0.86523	0.91224	0.92703	0.96022	0.98734	0.92465	0.93741	0.92405
0.94983	0.92777	0.96341	0.98891	0.84878	0.96646	0.98211	0.95351	0.91235	0.95676	0.94817	0.97317	0.91418	0.96023	0.98211
0.94565	0.97206	0.96364	0.96000	0.90441	0.98824	0.99037	0.81029	0.92206	0.94185	0.95163	0.98588	0.89412	0.95839	0.99647
0.89982	0.96581	0.90591	0.95604	0.89621	1.00000	0.99780	0.70837	0.89492	0.88427	0.87712	0.98489	0.93083	0.86578	0.99011
0.96029	0.96340	0.94372	0.98571	0.95065	0.99351	0.99351	0.92370	0.92090	0.96548	0.95779	0.99443	0.93012	0.96770	0.99856
0.96431	0.97436	0.92521	0.99211	0.99003	1.00000	0.98504	0.91346	0.98422	0.93971	0.98901	0.99519	0.91304	0.98482	0.99507
0.92143	0.99048	0.91364	0.95455	0.91122	0.99286	0.99286	0.79911	0.89173	0.91708	0.92747	0.97857	0.89029	0.92416	0.98429
0.91362	0.96463	0.89268	0.96477	0.85084	1.00000	0.97927	0.87195	0.87534	0.90969	0.89721	0.97118	0.84654	0.93006	0.98868
0.96294	0.96948	0.96401	0.98983	0.95707	1.00000	0.98547	0.91145	0.91150	0.98643	0.94767	0.98256	0.96036	0.95688	0.99767
0.84260	0.96250	0.75688	0.77045	0.92500	1.00000	0.92232	0.83594	0.87727	0.80767	0.88750	0.89444	0.74937	0.85682	0.94583
0.93206	0.97919	0.92223	0.98661	0.86747	0.99598	0.98279	0.86376	0.96933	0.91652	0.91365	0.99828	0.90554	0.93460	0.97992
0.94821	0.98397	0.93101	0.99744	0.89957	0.99084	0.99145	0.92857	0.95085	0.93798	0.95266	0.99199	0.90293	0.96282	0.97265
0.85966	0.94172	0.81781	0.78205	0.78322	0.95513	0.95421	0.85897	0.82564	0.88424	0.84249	0.85256	0.78443	0.90422	0.89652
0.91443	0.97820	0.90629	0.91362	0.95116	1.00000	0.96723	0.79167	0.86555	0.91097	0.97010	0.96657	0.87332	0.91191	0.98643
0.96914	0.98942	0.98457	0.97778	0.99214	0.99118	0.99306	0.81481	0.93759	0.97100	0.98670	0.99824	0.97695	0.96076	0.99620
0.94601	0.98955	0.92012	0.97707	0.95370	0.98148	0.98971	0.84141	0.90466	0.94360	0.98395	0.98889	0.92543	0.94276	0.99295
0.95451	0.94521	0.94082	0.96575	0.93664	1.00000	0.99022	0.91585	0.97065	0.94521	0.93933	0.98630	0.92255	0.96314	0.99052
0.96022	0.98394	0.93976	0.98357	0.98293	0.99197	0.98695	0.88280	0.97523	0.94139	0.97590	0.99312	0.91432	0.98520	0.99343
0.95378	0.93485	0.95076	0.97475	0.94490	0.98701	0.98737	0.91883	0.93131	0.94986	0.97403	0.98268	0.93152	0.96140	0.97348
0.93592	0.98355	0.93787	0.90789	0.91667	0.99781	0.98445	0.84320	0.93283	0.92461	0.94231	0.98026	0.90132	0.94859	0.96447
0.90607	0.94844	0.88355	0.91250	0.87625	0.98750	0.97500	0.81250	0.92321	0.88125	0.90333	0.98750	0.87150	0.90571	0.99375
0.92540	0.94643	0.88636	0.94935	0.96753	0.99714	0.97033	0.82000	0.90376	0.92381	0.92338	0.97551	0.86948	0.93526	0.98929
0.92175	0.98192	0.91392	0.98734	0.94937	0.99684	0.98418	0.74002	0.93750	0.88783	0.94430	0.98481	0.88734	0.93038	0.94547
0.91279	0.91346	0.93385	0.98575	0.93429	1.00000	0.99615	0.73761	0.90927	0.89089	0.92406	0.98291	0.86752	0.92674	0.96667
0.90873	0.94244	0.88903	0.99331	0.92169	0.99598	0.98795	0.71084	0.88661	0.88427	0.94378	0.97490	0.87149	0.90693	0.99166
0.94308	0.94872	0.93447	0.98126	0.97863	1.00000	0.99038	0.83013	0.97970	0.92338	0.94289	0.98718	0.90412	0.95435	0.98252
0.94222	0.97161	0.92370	0.99405	0.94048	0.99830	0.98942	0.83333	0.98299	0.91279	0.96667	0.99830	0.84398	0.97647	0.97253
0.92072	0.98077	0.92702	0.92949	0.86538	0.97692	0.97203	0.82347	0.89811	0.93618	0.86884	0.95994	0.86111	0.93288	0.98825
0.94827	0.97222	0.93407	0.98157	0.94103	0.99573	0.99003	0.87546	0.91827	0.94816	0.94755	0.98205	0.93216	0.94385	0.99893
0.93385	0.94613	0.91015	0.95216	0.94239	0.99074	0.99012	0.88777	0.93004	0.92840	0.89594	0.97901	0.87390	0.94128	0.97840
0.95108	0.96364	0.95380	0.96806	0.94028	0.99688	0.98250	0.86000	0.96833	0.93813	0.94250	0.98333	0.90769	0.96889	0.98375
0.93934	0.98377	0.93885	0.98295	0.93813	0.99811	0.98295	0.79040	0.95928	0.91780	0.92879	0.99621	0.88904	0.94820	0.99858
0.89857	0.95190	0.89724	0.89988	0.82911	0.98945	0.94462	0.83703	0.85034	0.90587	0.95167	0.90577	0.88948	0.89009	0.95696
0.96610	0.96785	0.97373	0.99878	0.99848	1.00000	0.98916	0.87602	0.98004	0.94726	0.98780	0.99729	0.94085	0.96917	0.99898
0.94659	0.97491	0.94850	0.98387	0.95460	0.99462	0.97670	0.86129	0.87781	0.96272	0.94541	0.99355	0.94825	0.93775	0.99821
0.93561	0.96706	0.96192	0.97568	0.95135	0.98649	0.98423	0.76062	0.92973	0.92151	0.95634	0.98198	0.89459	0.94024	0.99009
0.93090	0.96806	0.93434	1.00000	0.90625	0.98958	0.99537	0.84028	0.93750	0.91565	0.92222	0.99802	0.88304	0.94039	0.96581
0.93551	0.96043	0.94678	0.94973	0.87240	1.00000	0.97353	0.88449	0.92353	0.93464	0.93782	0.97059	0.91140	0.95147	0.94759
0.94232	0.97993	0.94535	0.99528	0.96660	0.99629	0.99675	0.80120	0.87302	0.93567	0.96660	0.99410	0.90152	0.95027	0.99675
0.85999	0.96586	0.80637	0.88323	0.68474	0.94980	0.96235	0.82206	0.78221	0.88755	0.85301	0.87711	0.83649	0.84608	0.93373
0.85551	0.90387	0.82329	0.90320	0.79454	0.97753	0.96504	0.72004	0.83838	0.82566	0.92884	0.89990	0.79989	0.85918	0.93691
0.93833	0.96627	0.90873	0.96528	0.98214	0.99256	0.98485	0.83225	0.94544	0.92035	0.97109	0.97884	0.86028	0.95623	0.98434
0.94971	0.99017	0.96798	0.96975	0.91974	0.98596	0.98444	0.84270	0.96130	0.93488	0.95301	0.98539	0.90075	0.96563	0.95431
0.94030	0.96857	0.95906	0.95767	0.90226	0.98272	0.99506	0.86749	0.87791	0.95293	0.91799	0.97002	0.92222	0.94037	0.97016
0.88270	0.95192	0.90519	0.74861	0.84105	0.96875	0.99306	0.83838	0.80170	0.91301	0.88763	0.90509	0.85310	0.89028	0.94097
0.88733	0.96361	0.90061	0.91139	0.73418	0.97046	0.97378	0.69515	0.90974	0.85909	0.88517	0.98523	0.85316	0.88417	0.99367
0.94995	0.96098	0.95630	0.99187	0.93293	1.00000	0.99437	0.85255	0.94634	0.93146	0.94634	1.00000	0.87988	0.97358	1.00000
0.93460	0.96592	0.94357	0.98734	0.99437	1.00000	0.99842	0.77927	0.91049	0.92668	0.96062	1.00000	0.89405	0.94131	0.99611
0.88212	0.95238	0.85287	0.91506	0.95353	0.96795	0.97009	0.74439	0.91709	0.82843	0.92479	0.93483	0.82205	0.89904	0.95085
0.91429	0.97456	0.90591	0.95181	0.88675	0.98394	0.97892	0.73976	0.89030	0.91342	0.92956	0.99197	0.90361	0.90415	0.97809
0.93904	0.96181	0.93750	0.92803	0.89043	0.98843	0.97396	0.91793	0.95093	0.92976	0.92063	0.99008	0.91389	0.95866	0.90123
0.94627	0.91574	0.94878	0.99695	0.94512	1.00000	0.99238	0.91707	0.98659	0.93164	0.93641	0.98293	0.87590	0.95966	0.99812
0.93812	0.95131	0.91876	0.97079	0.94157	0.96404	0.97659	0.86517	0.96067	0.91372	0.93165	0.98689	0.88146	0.95506	0.99213
0.94060	0.94907	0.96219	0.98272	0.88735	0.96296	0.99040	0.86610	0.94336	0.92300	0.97377	1.00000	0.87037	0.96019	0.96676
0.92145	0.99500	0.92375	0.87396	0.93571	0.99500	0.98750	0.81979	0.92946	0.91128	0.92625	0.94375	0.91307	0.92171	0.93393
0.90331	0.93976	0.93722	0.98467	0.84578	1.00000	0.99598	0.63527	0.91633	0.88662	0.90007	0.98193	0.86618	0.90591	0.99639
0.93692	0.94691	0.90968	0.95988	0.92181	1.00000	0.99074	0.89815	0.93484	0.93013	0.93004	0.98765	0.91643	0.94401	0.95442
0.95291	0.96951	0.94309	0.95470	0.92794	1.00000	0.97561	0.94614	0.95046	0.95287	0.94948	0.97073	0.90793	0.97669	0.92857
0.94581	0.98352	0.93895	0.96270	0.88333	0.99744	0.99038	0.92308	0.92201	0.93794	0.97756	0.98974	0.93701	0.94778	0.95688
0.94096	0.96382	0.93535	1.00000	0.93684	1.00000	0.99342	0.83333	0.96564	0.91026	0.99013	0.96429	0.84907	0.96306	1.00000
0.93022	0.96753	0.93917	0.99221	0.91234	0.98961	0.99481	0.79620	0.92008	0.90876	0.96576	0.97980	0.89116	0.94746	0.93636
0.95914	1.00000	0.95185	0.99183	0.93071	0.99551	0.99860	0.90169	0.94532	0.95787	0.94757	1.00000	0.93427	0.96030	0.99625
0.96331	1.00000	0.94548	0.99130	0.96809	0.98176	0.98527	0.83511	0.97309	0.95056	0.92979	0.99613	0.93693	0.96004	0.99924
0.91790	0.92488	0.89604	0.97887	0.90013	0.97418	0.95462	0.85211	0.89251	0.92696	0.87441	0.99396	0.90141	0.91100	0.95775
0.94180	0.90901	0.95184	0.96320	0.88393	0.98333	0.96561	0.92698	0.94286	0.93130	0.95833	0.98214	0.90066	0.96705	0.95370
0.96100	0.97785	0.99106	0.99494	0.88377	1.00000	1.00000	0.87722	0.96203	0.93882	0.99831	0.98734	0.94025	0.98150	0.93291
0.93946	0.95417	0.92935	0.97222	0.87917	0.95938	0.98864	0.88281	0.91250	0.94024	0.93750	0.97188	0.92208	0.94258	0.99219
0.96446	0.98188	0.98077	0.98505	0.96558	0.95000	0.99348	0.88527	0.93569	0.96242	0.99049	0.99049	0.94185	0.97760	0.96630
0.90524	0.96994	0.88246	0.94937	0.89693	0.96624	0.97595	0.79942	0.86709	0.90655	0.90054	0.96835	0.88608	0.89904	0.98576
0.93168	0.98219	0.91637	0.95766	0.83562	0.99829	0.98630	0.89155	0.88014	0.95148	0.84779	0.96986	0.89756	0.94712	0.94031
0.90539	0.99706	0.89160	0.98170	0.95686	0.99496	0.98000	0.60428	0.91008	0.87149	0.95294	0.98301	0.84582	0.91608	0.98676
0.91431	0.95627	0.86990	0.97468	0.96962	0.97649	0.98373	0.83544	0.92827	0.89346	0.94033	0.98734	0.88238	0.90989	0.99367
0.93435	0.99322	0.92755	0.96883	0.97409	1.00000	0.99557	0.80244	0.85698	0.93152	0.97256	0.98432	0.88415	0.93740	0.98984
0.91137	0.94246	0.90162	0.98611	0.96181	1.00000	0.99242	0.76852	0.92063	0.88949	0.95602	0.99653	0.80556	0.95013	0.97361
0.91702	0.92563	0.90544	0.93513	0.87201	0.99367	0.95218	0.88336	0.92546	0.91510	0.94756	0.89150	0.82532	0.93025	0.99241
0.93938	0.94709	0.95113	0.98512	0.92619	0.95833	0.98810	0.88776	0.97059	0.92460	0.90476	1.00000	0.85179	0.97527	0.99802
0.94819	0.95652	0.96113	1.00000	0.92915	0.98965	0.98744	0.85236	0.92391	0.93442	0.98033	0.99341	0.90519	0.96319	0.96990
0.92818	0.97024	0.92063	0.99074	0.92677	0.99722	0.99306	0.81250	0.95988	0.90863	0.89931	0.99405	0.87153	0.93750	0.99861
0.95165	0.98554	0.95561	0.96536	0.98248	0.98795	0.99277	0.85112	0.96811	0.93303	0.98554	0.98494	0.91723	0.96108	0.98424
0.95527	0.98734	0.96203	0.97583	0.92563	0.96926	0.99015	0.88819	0.92405	0.95879	0.97089	0.97152	0.91614	0.95837	0.99005
0.96628	0.97000	0.97895	0.99375	0.93333	0.99375	0.97812	0.92946	0.98304	0.96250	0.93500	0.98750	0.92500	0.97946	0.99583
0.92672	0.97917	0.91597	0.93386	0.92857	0.98810	0.96795	0.85417	0.94372	0.91207	0.93254	0.97959	0.85985	0.94968	0.96861
0.94291	0.99198	0.95844	0.99706	0.90850	0.97549	0.98797	0.84722	0.92075	0.93307	0.99118	0.98824	0.93330	0.95020	0.93891
0.94397	0.95930	0.94709	0.99354	0.93658	1.00000	0.98353	0.84794	0.90150	0.94154	0.96875	0.99806	0.93574	0.93726	0.99186
0.94387	0.96581	0.94370	0.98433	0.93761	1.00000	0.99301	0.85010	0.97253	0.92038	0.93860	0.99767	0.92650	0.94317	0.98034
0.94979	0.96705	0.96086	0.99432	0.95292	0.97443	0.98769	0.81508	0.97565	0.92668	0.97841	0.98864	0.87166	0.96737	0.98548
0.93101	0.98575	0.92923	0.98846	0.96667	1.00000	0.98205	0.79945	0.92012	0.91481	0.98558	0.97293	0.92209	0.92338	1.00000
0.92390	0.95635	0.93202	0.97639	0.88294	1.00000	0.97475	0.82500	0.89236	0.92668	0.92188	0.99074	0.89988	0.93202	0.94823
0.92578	0.91738	0.93307	0.98365	0.83735	1.00000	0.98146	0.82020	0.93849	0.89192	0.93614	0.99398	0.87149	0.94187	0.96127
0.90409	0.94444	0.92911	0.97619	0.99256	0.94643	0.98299	0.72991	0.90391	0.87187	0.95139	0.99830	0.87546	0.90146	0.99735
0.93083	0.99583	0.95000	0.97111	0.95333	1.00000	0.98778	0.67778	0.89259	0.91078	0.97857	0.96914	0.88384	0.94361	0.98889
0.96869	0.95686	0.96904	0.99496	0.91294	0.99412	0.99412	0.97647	0.96588	0.97266	0.94286	0.99346	0.94737	0.97059	0.99893
0.91059	0.94091	0.92335	0.99242	0.82660	0.99432	0.95707	0.75874	0.86443	0.90871	0.90909	0.99036	0.83217	0.93274	0.99134
0.94278	0.98333	0.94661	0.94345	0.99792	1.00000	1.00000	0.82068	0.88125	0.94768	0.94907	1.00000	0.88310	0.96328	0.96591
