overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.93518	0.98310	0.91997	0.95246	0.80908	0.99648	0.97966	0.91901	0.93699	0.92827	0.92555	0.99061	0.92723	0.95305	0.94494
0.95266	0.98026	0.94539	0.97204	0.93202	1.00000	0.99190	0.89170	0.95395	0.94821	0.93567	0.98538	0.93500	0.96749	0.99474
0.95341	0.95787	0.93558	0.97753	0.97503	0.99438	0.98315	0.89567	0.98282	0.92102	0.96889	0.98752	0.93919	0.98970	0.97753
0.93727	0.95719	0.93534	0.94216	0.92390	0.98630	0.98630	0.88897	0.92862	0.93059	0.94349	0.98288	0.93022	0.96762	0.94626
0.93671	0.96779	0.96796	0.95773	0.90435	1.00000	0.97536	0.84058	0.90628	0.93281	0.95290	0.98965	0.91527	0.97101	0.98357
0.95241	0.96571	0.95417	0.98400	0.92778	0.99778	0.98519	0.88364	0.92533	0.95429	0.96667	0.96444	0.93901	0.96800	0.99200
0.92629	0.96343	0.97468	0.95972	0.91266	0.95190	0.99540	0.82215	0.86709	0.93407	0.93671	0.95823	0.90028	0.95383	0.98832
0.93916	0.96477	0.91974	0.98958	0.89545	0.98393	0.97250	0.88654	0.90687	0.94048	0.95625	0.97969	0.92281	0.97375	0.97578
0.93862	0.95357	0.93802	0.97212	0.95000	0.98571	0.97813	0.83437	0.95069	0.91107	0.96518	0.97500	0.92281	0.96750	0.99432
0.93596	0.96433	0.92706	0.98228	0.88953	0.97722	0.97176	0.86814	0.89451	0.94288	0.94158	0.96548	0.91715	0.95869	0.99620
0.94609	0.95734	0.91534	0.97109	0.94388	1.00000	0.98016	0.89116	0.90686	0.95551	0.94940	0.97354	0.92334	0.97070	0.98438
0.96232	0.98707	0.95530	0.97126	0.91626	1.00000	0.99425	0.95089	0.95326	0.95711	0.98046	1.00000	0.96176	0.99195	0.93563
0.96690	0.97246	0.97717	0.99598	0.97034	0.99699	0.98916	0.89435	0.98451	0.95547	0.98233	0.97390	0.95676	0.98157	0.99880
0.96130	0.98125	0.97500	0.99250	0.93571	0.99500	0.98523	0.90156	0.97788	0.95494	0.97679	0.95139	0.95106	0.96250	0.99250
0.95528	0.97701	0.95402	0.99080	0.98467	1.00000	0.98994	0.87533	0.99157	0.94585	0.88697	0.99617	0.94444	0.97356	1.00000
0.93470	0.91250	0.90625	0.96042	0.98194	0.99375	0.97917	0.89231	0.93839	0.92813	0.93611	0.98438	0.90757	0.96176	0.98229
0.94460	0.99333	0.96907	0.90333	0.92095	0.99778	0.99333	0.84000	0.94750	0.93778	0.94667	0.97000	0.92256	0.97895	0.98256
0.95545	0.99167	0.93947	0.97125	0.94792	0.99583	0.98523	0.90962	0.95385	0.95152	0.93636	0.98295	0.93878	0.96875	0.99750
0.96841	0.99471	0.94821	0.99603	0.96164	0.97619	0.98810	0.94246	0.94420	0.97944	0.95767	0.96429	0.95881	0.97070	0.99841
0.95317	0.98701	0.96970	0.89322	0.98145	1.00000	0.99001	0.88811	0.91631	0.97045	0.92208	0.99675	0.94749	0.96404	0.96320
0.95617	0.99687	0.94565	0.98929	0.97778	1.00000	0.99792	0.86750	0.93646	0.94441	0.98304	0.99722	0.93705	0.99615	0.99554
0.96157	0.98649	0.98490	0.98753	0.98874	1.00000	0.99631	0.82536	0.98441	0.93649	0.98761	0.99324	0.94383	0.99272	1.00000
0.93212	0.95467	0.92784	0.99152	0.89467	0.96889	0.98286	0.86000	0.96333	0.91876	0.91067	0.96364	0.91282	0.93600	0.99644
0.95358	0.99012	0.93743	0.96465	0.90741	1.00000	0.99722	0.93457	0.89926	0.96813	0.95960	0.97531	0.93403	0.98426	0.99744
0.92720	0.81558	0.90494	0.97702	0.94372	0.99567	0.99838	0.88312	0.97521	0.90390	0.94156	1.00000	0.91597	0.92807	0.97403
0.93058	0.98649	0.95571	0.96622	0.89605	0.97490	0.98456	0.77297	0.71922	0.95581	0.95676	0.98157	0.90541	0.96706	1.00000
0.96489	0.93499	0.95686	0.98511	0.94985		0.99392	0.97754	0.97872	0.94929	0.97979	0.98936	0.95772	0.98453	0.97128
0.93416	0.95847	0.95349	0.99169	0.89438	0.99419	0.97406	0.80349	0.90947	0.92656	0.95560	0.97093	0.92058	0.95252	0.98966
0.93243	1.00000	0.96081	0.89020	0.82432	1.00000	1.00000	0.87387	0.84846	0.94088	0.94595	1.00000	0.91971	0.95463	0.96314
0.90552	0.97531	0.88889	0.95679	0.95309	1.00000	0.96159	0.76720	0.88374	0.88749	0.96759	0.97531	0.86647	0.98642	0.99050
0.93939	0.89037	0.96889	0.97818	0.95407	0.98667	0.98267	0.85067	0.95911	0.92364	0.94769	0.99733	0.91920	0.97238	0.98154
0.96709	0.92546	0.97750	1.00000	0.94246	0.98228	1.00000	0.93291	0.94788	0.96736	0.97371	1.00000	0.95671	0.97663	1.00000
0.93254	0.98608	0.89592	0.96689	0.98734	0.96456	0.97583	0.83273	0.94635	0.90271	0.94198	0.98987	0.90263	0.99130	0.98849
0.94578	0.94789	0.94978	0.99695	0.90366	0.99268	0.98476	0.87472	0.95325	0.93767	0.96098	0.97154	0.93305	0.95935	0.98124
0.95949	0.96401	0.96287	0.95991	0.95573	0.97746	0.98592	0.92091	0.93174	0.96620	0.94668	0.97725	0.94452	0.97554	0.99242
0.94766	0.98918	0.95352	0.95504	0.88889		0.98593	0.89935	0.94805	0.94118	0.97727	0.92370	0.94520	0.94106	0.96204
0.92803	0.89890	0.92974	0.99559	0.97172	0.99118	0.99265	0.79307	0.95798	0.89856	0.96123	0.99346	0.92463	0.98284	0.85561
0.92747	0.89468	0.95488	0.98593	0.93415	0.95935	0.99878	0.78424	0.97866	0.88671	0.93293	0.99889	0.90000	0.95455	0.99919
0.91324	0.90476	0.93254	0.95833	0.85714	1.00000	0.99405	0.82639	0.90146	0.89636	0.97123	0.97959	0.89616	0.95147	0.98413
0.95588	0.99519	0.94231	0.95673	0.97564	0.99573	0.99038	0.91368	0.95940	0.94398	0.96970	1.00000	0.93339	0.98988	0.98825
0.93292	0.98958	0.94728	0.97738	0.90476	1.00000	0.94643	0.82262	0.88861	0.94606	0.93254	0.94762	0.91637	0.93552	0.99026
0.97485	0.98529	0.97059	0.99790	0.92831	1.00000	0.98676	0.97794	0.99055	0.97214	0.95466	1.00000	0.96307	0.99434	1.00000
0.92745	0.96528	0.91606	0.96914	0.91667	0.97500	0.99252	0.85307	0.91059	0.91667	0.95833	0.99537	0.89167	0.99306	0.99306
0.94115	0.98734	0.93038	0.98619	0.94051	1.00000	0.99026	0.81962	0.97740	0.90640	0.96793	0.98031	0.91222	0.97547	0.99325
0.94869	0.99429	0.97333	0.97500	0.85167	1.00000	0.99889	0.85538	0.94413	0.93257	0.96923	0.99500	0.93359	0.98333	0.97083
0.98157	0.98734	0.99156	0.99842	0.97814	1.00000	0.99859	0.92980	0.97649	0.97958	0.97609	0.99885	0.97325	0.99209	0.99921
0.94753	0.98029	0.94743	0.97969	0.90995	1.00000	0.97389	0.88844	0.90420	0.96155	0.92473	0.98029	0.93879	0.93952	0.98436
0.95417	0.98629	0.97915	0.98875	0.89421	0.97890	0.98247	0.87722	0.98138	0.94902	0.91821	0.96835	0.94391	0.95359	0.99513
0.95535	0.99118	0.96952	0.99176	0.89412	0.99706	0.99412	0.87511	0.96863	0.93990	0.97098	0.96588	0.94729	0.96549	0.97466
0.93069	0.93939	0.94655	0.99481	0.95868	0.99567	0.98901	0.78992	0.93430	0.90854	0.95325	0.99423	0.91528	0.95640	0.98160
0.95660	0.99231	0.96635	0.98846	0.98485	1.00000	0.99704	0.81558	0.94231	0.95032	0.95858	1.00000	0.94714	0.96062	0.99679
0.95928	0.97432	0.95811	0.99155	0.89489	0.97635	0.98526	0.94387	0.96718	0.96255	0.93784	0.98649	0.94748	0.97838	0.99272
0.95191	0.97660	0.97144	0.96596	0.97281	0.98227	0.99544	0.86596	0.92287	0.95472	0.97195	0.98298	0.93681	0.98316	0.98646
0.93771	0.98734	0.94346	0.99051	0.91983	0.98192	0.98840	0.77722	0.92338	0.94341	0.91561	0.96484	0.92380	0.94599	0.99620
0.92889	0.97978	0.92697	0.98315	0.96629	0.98315	0.97472	0.77701	0.95131	0.89857	0.94476	0.98468	0.92966	0.95265	0.88764
0.93561	0.95781	0.92152	0.96397	0.96778	0.97890	0.98150	0.84177	0.94876	0.91610	0.95359	0.98354	0.91316	0.98031	0.96008
0.94044	0.96066	0.95000	0.98913	0.99710	1.00000	0.99710	0.80483	0.95445	0.91905	0.95290	0.99839	0.94146	0.96522	0.91546
0.93023	0.93605	0.95349	0.92636	0.93763	1.00000	0.93540	0.84144	0.90698	0.92717	0.95131	0.98140	0.91458	0.92926	0.98920
0.94271	0.96795	0.92366	0.97564	0.92821	1.00000	0.95994	0.92628	0.96474	0.93174	0.91966	0.97527	0.91769	0.98889	0.98260
0.94639	0.96914	0.92828	0.97942	0.97634	1.00000	0.99259	0.85185	0.97685	0.92977	0.95885	0.97942	0.93634	0.95293	0.99177
0.94509	0.98576	0.95016	0.98553	0.95167	0.98192	0.99051	0.81013	0.92857	0.93829	0.98031	0.96582	0.92163	0.97274	0.99819
0.93642	0.97940	0.96764	0.98535	0.88736	0.99451	1.00000	0.81410	0.90247	0.93939	0.96389	0.94505	0.91160	0.97047	1.00000
0.90911	0.93969	0.94674	0.87135	0.83333	0.98684	0.96930	0.82310	0.88450	0.91187	0.93541	0.91776	0.90318	0.95000	0.87171
0.94937	0.95424	0.95167	0.97890	0.97468	0.98312	0.98734	0.88310	0.90717	0.95259	0.97197	0.98734	0.94008	0.97131	0.97468
0.94526	0.91557	0.96534	0.97450	0.89146	0.96037	0.99268	0.91082	0.92226	0.93265	0.96875	0.99146	0.93272	0.98618	0.95285
0.94283	0.97353	0.97326	0.95529	0.85588	0.97941	0.97754	0.83382	0.89412	0.95193	0.96209	0.96941	0.92847	0.96150	0.99412
0.95047	0.98291	0.93132	0.97940	0.96337	0.99451	0.98352	0.88588	0.91484	0.96257	0.93606	0.99451	0.93789	0.95773	0.99890
0.95069	0.94805	0.95310	0.97532	0.92857	0.99351	0.97727	0.89773	0.90083	0.95762	0.94913	0.99258	0.93241	0.97646	0.99423
0.97384	0.98433	0.96510	0.98521	0.98006	1.00000	0.98611	0.92147	0.98225	0.96119	0.98718	0.99199	0.96503	0.99321	0.97830
0.93460	0.98413	0.93312	0.97013	0.88878	1.00000	0.98690	0.86071	0.87519	0.94503	0.94066	0.98714	0.90663	0.97262	1.00000
0.93699	0.95854	0.93333	0.97425	0.91088	1.00000	0.99146	0.88240	0.88076	0.92584	0.96254	0.98226	0.90813	0.98593	0.98432
0.95407	0.99273	0.95570	0.98837	0.92487	0.99535	0.97287	0.90250	0.89599	0.98062	0.93272	0.98837	0.94913	0.94186	0.99884
0.93832	0.99000	0.91375	0.98523	0.93472	1.00000	0.97143	0.88984	0.95568	0.92727	0.94750	0.96528	0.91936	0.95769	0.99792
0.94327	0.98576	0.93209	0.98661	0.93460	1.00000	0.99139	0.86191	0.98248	0.92369	0.94378	0.99828	0.92445	0.97691	0.98494
0.94720	0.96955	0.95421	0.99231	0.86004	0.99817	1.00000	0.92308	0.89637	0.94663	0.96746	0.99359	0.92771	0.97711	0.98034
0.93231	0.95455	0.91363	0.98077	0.91608	1.00000	0.97436	0.81731	0.86239	0.94683	0.94322	0.96581	0.91261	0.96154	0.97619
0.92642	0.97674	0.92134	0.97841	0.95814	1.00000	0.97992	0.78295	0.89244	0.91606	0.98007	0.98110	0.89751	0.97287	0.99516
0.96091	0.98060	0.96965	0.93210	0.99663	0.98060	0.99537	0.83402	0.91838	0.97272	0.95252	1.00000	0.94770	0.97608	0.99810
0.93158	0.98955	0.89688	0.99118	0.90586	0.95267	0.97634	0.81956	0.90535	0.92228	0.97778	0.96667	0.90100	0.97762	0.99471
0.95586	0.96499	0.94740	0.93738	0.96233	1.00000	0.98043	0.92955	0.94325	0.95401	0.96184	0.96499	0.94952	0.95205	0.98630
0.95973	0.98929	0.95663	0.96495	0.93876	1.00000	0.98896	0.91457	0.94177	0.95571	0.97952	0.99312	0.94648	0.99639	0.98905
0.95896	0.91818	0.96686	0.97306	0.94628	0.97619	0.98864	0.94589	0.93636	0.95996	0.97511	0.96753	0.94949	0.98252	0.97601
0.93814	0.98355	0.96564	0.86404	0.87171	0.99781	0.97249	0.89364	0.90997	0.93777	0.95850	0.96711	0.92500	0.97601	0.93947
0.94089	0.95469	0.92237	0.96429	0.90875	0.98750	0.98438	0.90278	0.96339	0.91367	0.95500	0.99107	0.92128	0.96827	0.99750
0.92822	0.91429	0.90000	0.93506	0.97273	1.00000	0.97473	0.84143	0.90226	0.93197	0.91688	0.97347	0.90962	0.94454	0.98571
0.94822	0.98192	0.92785	0.99310	0.98031	1.00000	0.98840	0.84421	0.93987	0.93249	0.97046	0.98481	0.92932	0.96598	0.99611
0.91905	0.95032	0.92256	0.99145	0.91426	0.99573	0.99487	0.79231	0.90335	0.90426	0.92406	0.98184	0.90385	0.95032	0.96026
0.92395	0.94244	0.93405	0.98929	0.89257	0.99598	0.98394	0.77811	0.85755	0.92454	0.96486	0.96888	0.90340	0.97289	0.96571
0.94718	0.94872	0.95157	0.97633	0.96154	1.00000	0.98504	0.84936	0.97222	0.92934	0.96387	0.97596	0.93026	0.97985	0.98252
0.94667	0.96154	0.93398	0.98810	0.95833	0.99660	0.98545	0.85119	0.98554	0.92027	0.96548	0.99660	0.93347	0.97078	0.97802
0.90937	0.96795	0.93442	0.85000	0.76667	0.97179	0.96503	0.88955	0.86235	0.93645	0.83432	0.97596	0.89589	0.89970	0.98825
0.95334	0.99359	0.95604	0.96795	0.89359	1.00000	0.99430	0.90110	0.89744	0.96683	0.96503	0.95385	0.94285	0.95726	1.00000
0.94712	0.96409	0.94307	0.92284	0.94376	0.99074	0.99259	0.91582	0.92593	0.95031	0.92063	0.96667	0.93289	0.95679	0.98045
0.97469	0.98068	0.97011	0.98750	0.95972	0.99688	0.99167	0.94625	0.98667	0.96625	0.97167	0.99306	0.97114	0.98594	0.97625
0.95053	0.99026	0.96266	0.97585	0.97096	0.99432	0.98864	0.78535	0.94223	0.93333	0.96364	0.99495	0.93636	0.96818	0.99716
0.91797	0.97089	0.92256	0.95972	0.88766	0.99578	0.95728	0.81329	0.87640	0.91691	0.93901	0.97046	0.89079	0.95965	0.98987
0.95230	0.92239	0.95591	0.99878	0.99848	1.00000	0.97967	0.86585	0.95455	0.93540	0.96206	0.99864	0.92996	0.96987	1.00000
0.95197	0.96774	0.96435	0.96640	0.96894	0.99462	0.98387	0.86452	0.88368	0.95914	0.97188	0.99785	0.93779	0.97760	1.00000
0.94801	0.96706	0.96007	0.97432	0.95676	0.98649	0.98198	0.83977	0.93063	0.94451	0.95426	0.98048	0.93074	0.97297	0.98919
0.94062	0.99444	0.93624	1.00000	0.93287	0.99306	1.00000	0.84635	0.95139	0.92649	0.93056	1.00000	0.93223	0.93056	0.98504
0.93296	0.96898	0.95966	0.95615	0.89140	1.00000	0.97353	0.80321	0.91438	0.93072	0.95126	0.96765	0.92982	0.97647	0.89412
0.95008	0.98701	0.96374	0.99174	0.92579	1.00000	1.00000	0.82917	0.83550	0.95530	0.97217	0.99528	0.93013	0.97662	1.00000
0.91858	0.97590	0.89501	0.97127	0.78715	0.97390	0.99548	0.85264	0.82020	0.93173	0.94699	0.97470	0.89214	0.94076	0.98896
0.92065	0.97753	0.93361	0.98271	0.86677	0.99625	0.97004	0.77434	0.85912	0.91047	0.96380	0.98672	0.89326	0.98395	0.97926
0.94428	0.97024	0.92063	0.96925	0.98016	0.98958	0.98160	0.85173	0.94544	0.93056	0.96769	0.98016	0.91463	0.98016	0.98559
0.94971	0.99438	0.98090	0.98358	0.87400	0.99157	0.98963	0.84985	0.93321	0.94484	0.97549	0.96742	0.92790	0.98288	0.97303
0.94593	0.96745	0.97466	0.95944	0.91358	0.99012	0.99259	0.86749	0.90398	0.95525	0.92328	0.97354	0.92901	0.96621	0.98148
0.92474	0.94338	0.94686	0.91806	0.88117	0.98264	1.00000	0.84975	0.84954	0.94408	0.94444	0.97917	0.90859	0.96717	0.97743
0.91514	0.97468	0.91561	0.95316	0.88924	0.96835	0.96745	0.76371	0.91524	0.89474	0.93942	0.98734	0.88936	0.95336	0.99842
0.95158	0.96220	0.97561	0.98916	0.92683	1.00000	0.99812	0.84368	0.94797	0.92557	0.97195	1.00000	0.92654	0.99129	0.99667
0.95419	0.97663	0.95517	0.99684	0.99719	1.00000	0.99842	0.84968	0.92767	0.95510	0.94937	1.00000	0.93829	0.97468	0.99903
0.93190	0.96520	0.92491	0.99679	0.95513	1.00000	0.98803	0.82131	0.91368	0.91780	0.93932	0.98932	0.91371	0.94773	0.99359
0.93564	0.96653	0.93804	0.96867	0.93012	0.98594	0.98494	0.77952	0.89537	0.93612	0.97683	0.99598	0.91430	0.98153	0.97590
0.94753	0.94271	0.95448	0.93056	0.91512	0.99306	0.96875	0.93813	0.94722	0.94405	0.93452	0.99008	0.93676	0.98611	0.93519
0.95051	0.95344	0.95610	0.99695	0.97713	1.00000	0.98933	0.88374	0.98902	0.93228	0.95035	0.99268	0.93409	0.96883	0.99719
0.94901	0.96380	0.92653	0.98315	0.96854	0.97753	0.97846	0.87845	0.96879	0.92576	0.94569	0.99625	0.93233	0.97865	0.99438
0.94936	0.99074	0.97377	0.97901	0.91204	0.98765	0.99863	0.84520	0.95497	0.93210	0.98148	1.00000	0.92593	1.00000	0.98765
0.93936	0.98875	0.94563	0.95937	0.88393	1.00000	0.97679	0.84792	0.91250	0.94055	0.93000	0.98438	0.92500	0.95833	0.98661
0.92515	0.95273	0.98605	0.98686	0.85663	1.00000	0.99598	0.68237	0.89224	0.92184	0.95960	0.94779	0.90974	0.94085	0.99880
0.95830	0.99012	0.93957	0.97737	0.93690	1.00000	0.99074	0.92361	0.92936	0.96349	0.96159	0.98765	0.94553	0.97462	0.98575
0.95444	0.95274	0.92276	0.93902	0.95565	1.00000	0.98323	0.98069	0.93369	0.96737	0.93815	0.97073	0.94188	0.98103	0.97038
0.94171	0.97619	0.94872	0.94639	0.88333	0.99744	0.98718	0.90335	0.89209	0.93735	0.97970	0.99231	0.92727	0.98184	0.96620
0.94979	0.97039	0.94851	1.00000	0.96974	1.00000	0.99890	0.82675	0.97076	0.92038	0.98465	1.00000	0.93306	1.00000	1.00000
0.93593	0.97619	0.94258	0.98961	0.95022	0.97922	0.98182	0.80120	0.91508	0.92341	0.96222	0.96970	0.91651	0.96591	0.98312
0.92266	1.00000	0.90904	0.91420	0.85019	1.00000	0.99298	0.89607	0.86966	0.92773	0.93758	1.00000	0.91236	0.92022	0.97191
0.96068	0.99335	0.94548	0.98356	0.98670	0.96960	0.97627	0.83688	0.96996	0.94556	0.95957	0.98743	0.94229	0.97801	0.99468
0.96238	0.98474	0.96311	0.98310	0.95134	0.99296	0.98279	0.89789	0.94737	0.96331	0.96127	0.99396	0.95558	0.96177	0.98504
0.93533	0.91752	0.94318	0.92749	0.85417	0.98571	0.96296	0.93016	0.92540	0.93304	0.92262	0.98363	0.93411	0.94048	0.93519
0.96853	0.99209	0.99702	0.99873	0.91024	1.00000	1.00000	0.87848	0.94515	0.95886	1.00000	0.99638	0.95781	0.99805	0.98481
0.95107	0.95417	0.96141	0.96806	0.85417	0.97812	0.99318	0.90000	0.91750	0.94909	0.97500	0.97031	0.94127	0.97361	0.99063
0.95273	0.98551	0.96823	0.95109	0.90127	0.96739	0.98261	0.93720	0.93297	0.97143	0.95109	0.90217	0.95652	0.91168	0.96848
0.92712	0.97310	0.91772	0.97649	0.92405	0.97890	0.98228	0.82571	0.89421	0.91809	0.95027	0.97679	0.91578	0.95326	0.95411
0.94572	0.99041	0.94232	0.97634	0.92154	1.00000	0.99658	0.83333	0.87671	0.95776	0.93455	0.97945	0.92425	0.98265	0.98434
0.92141	0.99853	0.93193	0.97778	0.95686	0.99832	0.98118	0.65668	0.91261	0.89985	0.95000	0.98693	0.89389	0.98462	0.99412
0.94304	0.97583	0.93952	0.98523	0.97722	0.98553	0.98915	0.86342	0.94796	0.92801	0.96745	0.99096	0.92264	0.98523	0.99262
0.94387	0.99729	0.94692	0.97019	0.98018	1.00000	0.98780	0.82602	0.85366	0.94715	0.97866	0.98780	0.91927	1.00000	0.99492
0.93421	0.95437	0.92882	0.99479	0.98264	1.00000	0.99621	0.81667	0.94147	0.91818	0.96644	0.99653	0.91052	0.98413	0.98750
0.96589	0.98734	0.97319	0.97310	0.93249	1.00000	0.98031	0.93580	0.96343	0.96141	0.97920	0.98192	0.95113	0.98334	0.99620
0.94542	0.97354	0.94674	0.98214	0.94762	0.97024	0.97959	0.89286	0.96709	0.92569	0.94643	1.00000	0.93207	0.99107	0.99802
0.95802	0.96779	0.97431	0.99094	0.95974	0.99172	0.99130	0.86413	0.94275	0.95036	0.97723	0.98551	0.94328	0.98460	0.99108
0.94097	0.98810	0.92725	0.99306	0.96212	1.00000	0.99537	0.83135	0.93904	0.93311	0.94329	0.99405	0.92188	0.95988	0.99861
0.96257	0.98554	0.97400	0.93223	0.94852	0.98795	0.99759	0.92685	0.95677	0.96077	0.98072	0.95181	0.95880	0.97590	0.96478
0.96017	0.97830	0.97405	0.97929	0.87658	0.98192	0.99015	0.92616	0.91863	0.97086	0.95443	0.98259	0.94304	0.98929	0.99186
0.96924	0.97125	0.97632	0.98482	0.95139	0.99375	0.98750	0.94018	0.97768	0.96339	0.96000	0.98906	0.95765	0.98333	0.99896
0.94202	0.98363	0.93697	0.92857	0.93519	0.99762	0.97619	0.89286	0.93939	0.93506	0.94683	0.97959	0.91667	0.99510	0.97294
0.94083	0.99064	0.95588	0.98382	0.91667	0.98529	0.98797	0.84314	0.90523	0.93998	0.98382	0.97059	0.92672	0.98982	0.95588
0.94080	0.94913	0.94651	0.99096	0.92072	0.99419	0.97868	0.85778	0.88714	0.94412	0.96802	0.99419	0.92431	0.97481	0.99070
0.94199	0.95513	0.96433	0.98575	0.91111	1.00000	0.99534	0.83432	0.93681	0.92240	0.95412	0.99534	0.92972	0.95338	0.97949
0.96376	0.98636	0.98169	0.99621	0.92370	0.98864	0.99527	0.86054	0.98945	0.94453	0.98977	0.98539	0.95085	0.99038	0.97538
0.93489	0.98718	0.95333	0.98333	0.97179	1.00000	0.98718	0.77473	0.91617	0.92108	0.99199	0.97863	0.91429	0.97985	0.99519
0.90753	0.86310	0.90424	0.92639	0.88095	0.99074	0.97601	0.85926	0.89062	0.90342	0.90625	0.98380	0.89951	0.93939	0.91288
0.92996	0.93115	0.94980	0.98365	0.83333	1.00000	0.98146	0.81557	0.93786	0.89830	0.94940	0.99157	0.90361	0.98494	0.97504
0.92539	0.94180	0.94968	0.98810	0.99702	0.97619	0.98129	0.78795	0.91412	0.90664	0.95635	0.99660	0.89438	0.97778	1.00000
0.93928	0.99167	0.95505	0.98222	0.96444	1.00000	0.98556	0.71358	0.90093	0.92190	0.97540	0.98642	0.92266	0.98081	0.98272
0.96246	0.92745	0.98019	0.99328	0.87294	0.97941	0.99853	0.97466	0.92000	0.96332	0.96723	0.99477	0.94370	0.98745	1.00000
0.92929	0.95909	0.93583	0.98864	0.84680	0.99621	0.97096	0.82051	0.88676	0.92841	0.94545	0.98485	0.90859	0.97835	0.99351
0.94943	0.97396	0.96159	0.99107	0.99792	1.00000	0.99554	0.82143	0.84063	0.95999	0.98843	0.99219	0.92282	0.99628	0.99621
