overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0_TFx	>0-0.05_TFx	>=0.05_TFx
0.80776	0.92045	0.83550	0.58874	0.48609	1.00000	0.95604	0.83217	0.80231	0.85227	0.59091	0.93182	0.74616	0.84170	0.81602
0.89142	1.00000	0.84620	0.82857	0.87917	1.00000	0.97292	0.88917	0.88646	0.88191	0.90446	0.91528	0.85042	0.92276	0.89196
0.86065	0.97104	0.89269	0.76091	0.71509	0.95608	0.95086	0.88773	0.84407	0.88953	0.80631	0.85405	0.77349	0.87932	0.93971
0.82303	0.93956	0.81804	0.88000	0.49867	1.00000	0.92571	0.80190	0.81111	0.85922	0.64000	0.84485	0.72722	0.83053	0.95733
0.81720	0.97531	0.79474	0.70101	0.62870	1.00000	0.95000	0.88025	0.76444	0.87398	0.68485	0.82716	0.77607	0.80294	0.93675
0.81767	0.85195	0.76623	0.76623	0.77201	0.91342	0.91883	0.89394	0.83471	0.80606	0.79302	1.00000	0.78030	0.81006	0.91775
0.87745	0.97523	0.82057	0.86036	0.80353	0.97683	0.93050	0.86216	0.77027	0.91088	0.79640	0.95455	0.83845	0.87420	0.98799
0.83706	0.88180	0.81974	0.76383	0.75988		0.89666	0.92199	0.84615	0.86702	0.82872	0.72979	0.75219	0.90039	0.77234
0.82260	0.96179	0.81977	0.76578	0.62112	0.96802	0.92218	0.80698	0.79070	0.85557	0.75687	0.80233	0.77581	0.84535	0.85142
0.83766	0.96171	0.83851	0.70777	0.62012	0.96216	0.92204	0.87207	0.71815	0.89054	0.79392	0.87162	0.78846	0.84477	0.92875
0.80727	0.90741	0.79424	0.67037	0.93580	0.87160	0.86831	0.75926	0.71708	0.80780	0.92901	0.81790	0.74222	0.82171	0.89459
0.81316	0.90222	0.80074	0.66545	0.67704	0.98333	0.90400	0.84622	0.79822	0.82970	0.71179	0.97600	0.76351	0.81422	0.88205
0.85654	0.91702	0.88115	0.74141	0.64557	0.98481	0.92134	0.90127	0.83321	0.89074	0.85005	0.80591	0.85074	0.85816	0.86287
0.82391	0.99241	0.80591	0.70691	0.67450	0.94177	0.88723	0.80561	0.82278	0.83074	0.83966	0.83544	0.74730	0.86632	0.85386
0.83850	0.95455	0.90244	0.75457	0.55366	0.96585	0.89329	0.82594	0.76287	0.89295	0.83537	0.80894	0.78746	0.83720	0.92495
0.85811	0.97966	0.83995	0.69447	0.74648	0.94085	0.93545	0.92524	0.82232	0.86901	0.81590	0.89491	0.79976	0.87418	0.90574
0.82846	0.98918	0.80861	0.68631	0.83405		0.95346	0.79221	0.84199	0.83461	0.78139	0.83117	0.81737	0.80725	0.90410
0.82855	0.92831	0.86819	0.59706	0.67647	0.98235	0.91912	0.89496	0.77416	0.86465	0.79947	0.71405	0.79679	0.84757	0.80214
0.86473	0.92683	0.84390	0.79550	0.87805	0.99187	0.94634	0.80582	0.95427	0.85334	0.80575	0.87251	0.77407	0.89808	0.88618
0.83790	0.93690	0.87812	0.80952	0.56169	0.98810	0.90357	0.85913	0.77976	0.89111	0.84028	0.71429	0.80694	0.83442	0.98214
0.84948	0.99359	0.83547	0.67949	0.65000	0.94872	0.96795	0.92564	0.76816	0.87458	0.80303	0.87546	0.77622	0.86583	0.92521
0.79252	0.97470	0.87160	0.64048	0.54464	1.00000	0.89782	0.73929	0.74150	0.84673	0.61905	0.82976	0.65952	0.84598	0.87879
0.86722	0.99020	0.88445	0.67227	0.66360	1.00000	0.95735	0.90966	0.91702	0.87693	0.85662	0.74632	0.84056	0.87594	0.88235
0.83154	0.92014	0.77295	0.75772	0.67708	0.98333	0.93162	0.85673	0.73958	0.85667	0.84188	0.84491	0.72126	0.86905	0.94742
0.83479	0.97627	0.80316	0.80552	0.68228	0.93671	0.94060	0.80696	0.84448	0.83411	0.88776	0.77778	0.76519	0.85443	0.87257
0.83004	0.96190	0.86467	0.68750	0.69333	0.93333	0.94111	0.83897	0.76063	0.88381	0.78872	0.81000	0.75333	0.84961	0.87333
0.79933	0.98228	0.83193	0.66614	0.50863	0.97890	0.93812	0.83890	0.83816	0.82646	0.69198	0.77560	0.74177	0.81321	0.82120
0.77494	0.89247	0.83035	0.54719	0.62634	1.00000	0.88940	0.81048	0.73412	0.82698	0.58871	0.81183	0.62509	0.82527	0.83284
0.84682	0.99789	0.90097	0.77778	0.61844	0.97468	0.94158	0.77848	0.88682	0.86794	0.70497	0.92658	0.76928	0.87371	0.88705
0.87602	0.98088	0.85241	0.93412	0.76340	1.00000	0.88824	0.83529	0.83843	0.89889	0.84706	0.89294	0.79585	0.88456	0.94932
0.83204	0.94661	0.81269	0.92338	0.64817	0.90476	0.95504	0.75936	0.80367	0.83973	0.83636	0.91486	0.82727	0.81984	0.89177
0.82623	0.98718	0.82158	0.72179	0.62005	0.99359	0.92505	0.84122	0.78632	0.85449	0.78698	0.86752	0.83731	0.80922	0.85897
0.83997	0.97297	0.80203	0.78716	0.63664	0.98986	0.92138	0.84200	0.90637	0.84286	0.78784	0.90766	0.78121	0.85393	0.88981
0.82338	0.96170	0.88130	0.67589	0.63830	0.94326	0.97872	0.86596	0.79588	0.86634	0.80561	0.67234	0.78138	0.85537	0.77756
0.84727	0.98172	0.85316	0.76741	0.70127	0.98192	0.95042	0.78228	0.81746	0.90990	0.75738	0.77637	0.78240	0.85457	0.95063
0.78898	0.97303	0.75343	0.76966	0.53371	0.89045	0.87640	0.82282	0.77903	0.82174	0.76217	0.75996	0.72472	0.82939	0.80400
0.81778	0.97328	0.80000	0.64946	0.73763	0.95781	0.94255	0.79984	0.78119	0.81984	0.86920	0.84304	0.75839	0.83685	0.85686
0.81894	0.94203	0.79565	0.64855	0.72754	0.93237	0.92029	0.85411	0.78778	0.82998	0.69928	0.90338	0.80133	0.79632	0.92391
0.85078	0.92774	0.93272	0.67636	0.66490	0.99336	0.92119	0.87632	0.78295	0.88586	0.84084	0.85349	0.67230	0.90089	0.98090
0.80088	0.96795	0.81993	0.71410	0.61966	0.97436	0.87019	0.84829	0.77564	0.83784	0.70598	0.81502	0.76543	0.81478	0.83150
0.83691	0.98457	0.81658	0.74211	0.72016	0.98457	0.89259	0.86626	0.80710	0.85816	0.86934	0.77641	0.76440	0.88200	0.81481
0.86538	0.99684	0.86551	0.73960	0.68239	0.99277	0.95992	0.83861	0.80470	0.88766	0.91139	0.81899	0.87075	0.83544	0.94575
0.82590	0.95055	0.80281	0.76923	0.60897	0.98718	0.96703	0.84799	0.78709	0.88611	0.71664	0.84929	0.78144	0.82009	0.94261
0.80990	0.91667	0.85464	0.63596	0.62829	0.95175	0.93713	0.78363	0.78436	0.83935	0.73923	0.80263	0.76692	0.84803	0.76974
0.83635	0.94352	0.82221	0.62729	0.71044	0.96624	0.92546	0.84959	0.81688	0.86200	0.72423	0.97468	0.75467	0.87271	0.80872
0.85906	0.93246	0.85879	0.62195	0.78659	0.91768	0.93333	0.92378	0.81860	0.87389	0.82165	0.89024	0.86360	0.86214	0.84146
0.85617	0.97500	0.89733	0.64941	0.75000	0.96176	0.91551	0.85441	0.76691	0.92336	0.78693	0.82588	0.83412	0.86399	0.86824
0.82131	0.98535	0.79190	0.65110	0.69719	0.99451	0.95934	0.77515	0.84478	0.83894	0.80120	0.75824	0.80866	0.81371	0.87473
0.81442	0.92444	0.87734	0.60000	0.66494	0.93506	0.91721	0.81331	0.77450	0.84074	0.73701	0.84787	0.72604	0.83317	0.93939
0.84858	0.97293	0.87179	0.65878	0.66809	0.99679	0.94231	0.93429	0.88856	0.87387	0.83242	0.72276	0.77369	0.89575	0.84320
0.80524	0.95873	0.85195	0.55974	0.60714	0.94048	0.93333	0.85000	0.82030	0.83137	0.73956	0.75571	0.73943	0.83974	0.78000
0.81606	0.93902	0.78780	0.78049	0.64634	1.00000	0.93171	0.84321	0.79675	0.83223	0.81533	0.83038	0.73272	0.85473	0.86498
0.83459	0.98256	0.81561	0.65407	0.71646	0.95349	0.92345	0.87567	0.77003	0.92359	0.70847	0.69186	0.83351	0.81613	0.92558
0.81135	0.94500	0.79438	0.65000	0.75694	1.00000	0.88750	0.85391	0.84659	0.78295	0.91625	0.81944	0.73125	0.82869	0.88125
0.81928	0.93866	0.75575	0.78447	0.71601	0.96386	0.87608	0.84152	0.89266	0.83046	0.71084	0.82272	0.79373	0.81205	0.89357
0.86505	0.98077	0.86691	0.70513	0.62286	0.98168	0.97721	0.93040	0.81090	0.90459	0.78501	0.86378	0.84921	0.84519	0.94017
0.82547	0.92541	0.84953	0.72821	0.64685	0.94872	0.93315	0.77885	0.74274	0.86840	0.82143	0.81197	0.73552	0.86878	0.89377
0.81486	0.90843	0.77360	0.69767	0.63256	0.98547	0.91121	0.81008	0.80233	0.83576	0.83887	0.79942	0.76989	0.82241	0.86531
0.84039	0.97884	0.91358	0.67901	0.67677	0.97178	0.92670	0.66118	0.75034	0.87712	0.90408	0.79718	0.79506	0.84347	0.87939
0.84382	0.98860	0.80174	0.71693	0.67130	0.97942	0.96193	0.82526	0.81687	0.87458	0.76049	0.83086	0.80148	0.85662	0.87919
0.82141	0.91324	0.84986	0.59980	0.69521	1.00000	0.88943	0.95108	0.76419	0.85747	0.80431	0.77778	0.76818	0.85388	0.82297
0.84024	0.93039	0.78795	0.79518	0.74900	0.85944	0.91566	0.89485	0.84270	0.86128	0.75301	0.82444	0.75502	0.88812	0.89704
0.83640	0.96364	0.81439	0.66162	0.63499	0.98918	0.92172	0.89177	0.75455	0.88059	0.75000	0.90693	0.75273	0.85173	0.95707
0.80109	0.94846	0.82164	0.52193	0.60855	0.98246	0.87440	0.79715	0.75416	0.87304	0.80162	0.54825	0.70888	0.83874	0.86053
0.81732	0.90469	0.78421	0.75179	0.67500	1.00000	0.90156	0.84861	0.82232	0.81172	0.82250	0.83750	0.79850	0.79607	0.93875
0.80123	0.88214	0.77922	0.65844	0.62987	0.98000	0.92857	0.85571	0.71278	0.83639	0.78571	0.88367	0.66039	0.84802	0.87619
0.85238	0.94575	0.80253	0.85501	0.71167	0.96835	0.93776	0.84810	0.92326	0.85373	0.76878	0.85949	0.86646	0.81876	0.94450
0.79174	0.92308	0.79487	0.72650	0.68590	0.98718	0.92949	0.73761	0.79586	0.79705	0.73964	0.80556	0.71652	0.81685	0.87179
0.83434	0.90228	0.81737	0.82597	0.73695	0.99598	0.86185	0.82530	0.76683	0.87825	0.81024	0.80120	0.79741	0.84187	0.88786
0.84940	0.93240	0.84972	0.68146	0.80556	0.98077	0.94338	0.84829	0.89209	0.85063	0.70280	0.96154	0.78818	0.88618	0.84033
0.88857	0.95971	0.83225	0.84127	0.81696	0.96939	0.96429	0.88095	0.93367	0.87071	0.92024	0.94898	0.84461	0.91279	0.87271
0.79104	0.96261	0.79586	0.60256	0.54744	0.88718	0.90443	0.82249	0.76923	0.83696	0.64892	0.84295	0.68750	0.81775	0.88462
0.87642	0.94444	0.88156	0.79487	0.73974	0.99573	0.94729	0.92125	0.79968	0.90691	0.85198	0.90128	0.84455	0.87667	0.93910
0.80394	0.93827	0.84842	0.57716	0.53224	0.97840	0.90123	0.85859	0.67901	0.90154	0.53792	0.74198	0.79630	0.80849	0.79733
0.85386	0.93409	0.87609	0.74583	0.59861	0.95312	0.94250	0.86875	0.86250	0.85875	0.80333	0.92778	0.78990	0.89667	0.82750
0.81217	0.99351	0.81439	0.83097	0.43939	0.96970	0.96875	0.77778	0.78598	0.85114	0.73561	0.88131	0.77005	0.81025	0.91193
0.82640	0.94430	0.83246	0.66974	0.59494	0.99156	0.89715	0.86155	0.70514	0.88673	0.87802	0.72996	0.81013	0.82001	0.89494
0.87303	0.95344	0.88368	0.84268	0.71037	0.95732	0.93225	0.83841	0.94346	0.90277	0.68835	0.86721	0.85183	0.88415	0.87500
0.79982	0.87634	0.83079	0.67608	0.64038	0.94624	0.89068	0.85376	0.64614	0.83584	0.81472	0.84301	0.71976	0.80589	0.97491
0.83816	0.95101	0.80405	0.73108	0.65135	0.88739	0.88176	0.84749	0.82072	0.88125	0.73389	0.83033	0.77892	0.86186	0.86577
0.82274	0.96389	0.74811	0.97222	0.67940	0.90278	0.97222	0.77517	0.87698	0.82419	0.73796	0.91468	0.75292	0.82089	0.93162
0.78441	0.94652	0.86050	0.56684	0.56380	0.99706	0.82941	0.82888	0.68889	0.83033	0.82941	0.65882	0.76691	0.77471	0.87059
0.84702	0.96104	0.81061	0.80874	0.76067	0.95176	0.94805	0.80919	0.69841	0.86198	0.88126	0.86659	0.81872	0.84194	0.92100
0.81380	0.92570	0.81239	0.73309	0.41365	0.98795	0.96235	0.85728	0.72938	0.87660	0.79277	0.73735	0.80034	0.80633	0.85442
0.80987	0.98876	0.78345	0.81590	0.47512	0.95880	0.94257	0.75187	0.77960	0.83690	0.79276	0.78345	0.72017	0.83483	0.89715
0.86673	0.92262	0.83598	0.75595	0.82341	0.94940	0.96104	0.87662	0.82639	0.88067	0.88265	0.85979	0.81830	0.85609	0.93421
0.81340	0.96770	0.82360	0.64477	0.69181	0.92416	0.89542	0.88253	0.74469	0.83861	0.78550	0.83820	0.75343	0.82221	0.85543
0.82872	0.95398	0.87719	0.57672	0.64095	0.95309	0.94074	0.82716	0.83539	0.87629	0.66578	0.79541	0.70247	0.86446	0.89918
0.80405	0.90064	0.85809	0.52083	0.60494	0.99653	0.99653	0.85732	0.75231	0.84613	0.83207	0.67130	0.72489	0.84410	0.86111
0.77965	0.96203	0.77168	0.73671	0.29114	0.86287	0.92676	0.66139	0.82334	0.77049	0.68174	0.89873	0.68418	0.78911	0.95570
0.82472	0.95000	0.87093	0.71951	0.60244	0.98780	0.88931	0.84257	0.78699	0.86964	0.75000	0.81153	0.76585	0.82757	0.92239
0.87417	0.96495	0.85549	0.74051	0.78903	0.99156	0.95886	0.85680	0.84268	0.90017	0.83966	0.82278	0.86826	0.88320	0.85589
0.84216	0.99451	0.78449	0.85417	0.62019	0.97436	0.96068	0.82853	0.85128	0.84125	0.88291	0.77137	0.83692	0.81891	0.93056
0.82309	0.95047	0.84050	0.65422	0.61566	0.94980	0.89659	0.86627	0.82815	0.83357	0.81650	0.67871	0.79570	0.82865	0.85761
0.79417	0.88542	0.84182	0.60985	0.41049	0.99537	0.93229	0.91919	0.80185	0.84603	0.69544	0.70040	0.62708	0.85820	0.85957
0.87770	0.96674	0.84451	0.93293	0.67835	0.99593	0.90701	0.90894	0.93659	0.90982	0.77091	0.85610	0.85509	0.86554	0.94371
0.86586	0.94007	0.82973	0.74607	0.66292	1.00000	0.94101	0.90603	0.85705	0.89085	0.78933	0.98315	0.78483	0.90498	0.89101
0.86026	0.97531	0.85108	0.77407	0.68981	0.90864	0.95885	0.88509	0.88017	0.84860	0.92747	0.78807	0.82253	0.86327	0.89744
0.82669	0.94375	0.87062	0.63125	0.63036	0.93250	0.93393	0.84479	0.86161	0.83354	0.78375	0.76250	0.75284	0.84507	0.89286
0.84172	0.96664	0.88840	0.71632	0.72530	0.96787	0.94110	0.68018	0.82396	0.83781	0.83629	0.93574	0.82616	0.83505	0.91325
0.83379	0.96543	0.78622	0.60905	0.74897	0.98354	0.92387	0.91821	0.82099	0.83583	0.83128	0.91182	0.80437	0.85243	0.83096
0.86179	0.91006	0.87050	0.66202	0.72395	0.97256	0.94665	0.95224	0.84527	0.90409	0.80401	0.76341	0.75244	0.89810	0.94077
0.80667	0.94139	0.84188	0.67016	0.64359	0.88718	0.87660	0.84418	0.75214	0.83071	0.82692	0.69487	0.76756	0.79925	0.91608
0.87379	0.95559	0.88158	0.82072	0.71184	0.94298	0.96711	0.86404	0.88158	0.88394	0.83991	0.85526	0.84675	0.87171	0.95489
0.77714	0.96320	0.78537	0.50519	0.70130	0.99481	0.92468	0.76124	0.80020	0.77922	0.72137	0.79509	0.69573	0.81494	0.78182
0.81614	0.99157	0.81969	0.54852	0.73127	0.97528	0.93961	0.87453	0.72959	0.84806	0.83645	0.77689	0.79831	0.81773	0.83989
0.81144	0.99069	0.80785	0.57737	0.69282	0.93313	0.88953	0.85816	0.79662	0.83542	0.81064	0.77176	0.73708	0.82797	0.83739
0.86019	0.98944	0.83501	0.83099	0.65941	0.98357	0.96557	0.83099	0.88807	0.87651	0.78873	0.86720	0.79392	0.85376	0.95775
0.87493	0.92432	0.85552	0.72727	0.74107	0.98571	0.94709	0.91270	0.85794	0.88715	0.76548	0.97024	0.82923	0.88732	0.96296
0.86042	0.91772	0.78928	0.75570	0.84925	0.92722	0.93580	0.92025	0.86076	0.85267	0.81181	0.98373	0.76608	0.90166	0.93544
0.82054	0.93750	0.83967	0.62222	0.49375	0.93750	0.91591	0.91250	0.74125	0.86646	0.73636	0.80000	0.76500	0.84414	0.93437
0.82471	0.89855	0.91722	0.64266	0.67391	0.97391	0.89348	0.84541	0.79076	0.86398	0.73777	0.79076	0.74728	0.85277	0.88696
0.78608	0.97627	0.84720	0.65280	0.44937	0.99156	0.92785	0.86465	0.73599	0.86783	0.68716	0.71097	0.70696	0.80470	0.88608
0.79863	0.93836	0.74189	0.68742	0.65255	0.96404	0.90411	0.81050	0.74429	0.84104	0.59513	0.83014	0.76295	0.79548	0.86693
0.80278	0.99559	0.76555	0.66405	0.75588	0.91597	0.88000	0.71444	0.85294	0.78401	0.89412	0.75294	0.72570	0.84863	0.72794
0.79211	0.92750	0.75809	0.59283	0.59241	0.93309	0.90416	0.82079	0.72293	0.83887	0.64919	0.84629	0.70675	0.80380	0.92194
0.88991	0.99864	0.90674	0.86721	0.74848	0.99390	0.94789	0.82439	0.82040	0.91057	0.89177	0.87979	0.84832	0.88997	0.94512
0.82767	0.94444	0.78704	0.71701	0.79861	0.98611	0.95455	0.78796	0.82639	0.82246	0.81019	0.94444	0.77652	0.84343	0.87083
0.89416	0.97943	0.86374	0.86867	0.80731	0.97890	0.88467	0.91501	0.89311	0.91510	0.86890	0.81374	0.79409	0.90654	0.98608
0.86282	0.92857	0.91980	0.64286	0.67738	0.95238	0.93197	0.89116	0.81022	0.87518	0.86190	0.96190	0.79405	0.88889	0.92262
0.84424	0.91948	0.90184	0.66667	0.66828	0.97930	0.84831	0.83786	0.81884	0.88297	0.81573	0.79710	0.76993	0.87478	0.86399
0.81213	0.97222	0.75926	0.66898	0.60606	0.97500	0.92824	0.87698	0.83719	0.82675	0.71412	0.81349	0.72917	0.80978	0.98889
0.83855	0.95904	0.87064	0.46837	0.72508	0.98795	0.95904	0.88038	0.85046	0.84646	0.84940	0.63554	0.83394	0.83689	0.85171
0.85013	0.96926	0.88228	0.79862	0.56487	0.95660	0.90577	0.84810	0.77758	0.88931	0.82152	0.80222	0.78085	0.86892	0.86890
0.84803	0.89500	0.89868	0.72232	0.67361	0.87500	0.90938	0.94464	0.79286	0.86012	0.83375	0.92344	0.80682	0.85060	0.91458
0.84323	0.94494	0.80252	0.70370	0.74339	0.95238	0.93315	0.86310	0.84740	0.87527	0.76984	0.79252	0.74946	0.88582	0.86039
0.81488	0.96791	0.78325	0.79412	0.70588	1.00000	0.90374	0.74265	0.81944	0.82833	0.78971	0.79118	0.77521	0.83924	0.81787
0.79749	0.93750	0.78023	0.54651	0.76110	0.81977	0.87016	0.86852	0.79891	0.79296	0.76090	0.85271	0.73195	0.82074	0.81047
0.80972	0.92521	0.84169	0.73647	0.62051	0.85256	0.88811	0.87475	0.77473	0.86336	0.75236	0.76807	0.77650	0.80631	0.88462
0.82386	0.95909	0.80745	0.70455	0.70130	0.90625	0.90909	0.81302	0.88555	0.81088	0.74773	0.92208	0.71324	0.83945	0.89457
0.82743	0.96296	0.83385	0.81667	0.65000	0.96581	0.89231	0.81044	0.79487	0.82849	0.96154	0.73362	0.79536	0.81441	1.00000
0.79566	0.88492	0.81652	0.64167	0.56548	0.97222	0.91793	0.79907	0.79080	0.82623	0.58681	0.86806	0.76794	0.82164	0.76641
0.83277	0.90706	0.83668	0.74010	0.65261	0.95582	0.91196	0.84986	0.85859	0.83948	0.74940	0.83494	0.77797	0.85693	0.84596
0.81657	0.90476	0.83333	0.76190	0.54464	0.99405	0.93878	0.81324	0.80272	0.84555	0.73214	0.83163	0.75870	0.83499	0.91005
0.81925	0.98889	0.83182	0.74000	0.66111	1.00000	0.91111	0.75926	0.68889	0.85948	0.84762	0.76543	0.77778	0.82750	0.88395
0.83374	0.91176	0.80805	0.82689	0.59765	0.94118	0.92353	0.91946	0.85176	0.86194	0.70000	0.89673	0.82663	0.80805	0.93476
0.81444	0.95152	0.79234	0.79798	0.60269	0.91856	0.88636	0.76923	0.81898	0.82235	0.78485	0.78788	0.76573	0.81744	0.89610
0.84284	0.96667	0.89193	0.76190	0.55104	0.99740	0.98810	0.81920	0.87083	0.89134	0.69907	0.68490	0.81019	0.85599	0.84848
