overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.84932	0.90274	0.87158	0.91585	0.74315	0.96575	0.95695	0.75856	0.79224	0.87576	0.73836	0.93379	0.82373	0.88584	0.94271
0.88320	0.89960	0.92711	0.88675	0.83735	0.92771	0.97390	0.79217	0.84819	0.90516	0.81650	0.99096	0.87512	0.91381	0.88640
0.89799	0.96944	0.87423	0.93452	0.80392	0.99444	0.96528	0.87073	0.85677	0.92099	0.79960	0.97994	0.85732	0.95760	0.98291
0.89427	0.94152	0.87701	0.93567	0.96090	1.00000	0.94035	0.77409	0.90105	0.87050	0.92368	0.99699	0.86807	0.87368	0.99173
0.90748	0.97246	0.91765	0.83213	0.84380	0.99172	0.96014	0.86335	0.81522	0.93116	0.95031	0.92961	0.89955	0.87164	0.97619
0.91839	0.93362	0.91854	0.95130	0.92208	0.98701	0.93606	0.83616	0.93970	0.90305	0.92381	0.94949	0.89076	0.94026	0.99048
0.89225	0.97324	0.89181	0.89613	0.74648	0.81690	0.89828	0.94836	0.85471	0.91779	0.82998	0.95775	0.90376	0.82394	0.94750
0.92105	0.98684	0.90197	0.93914	0.90899	0.98684	0.98583	0.80364	0.95312	0.91069	0.86111	0.97222	0.90158	0.92802	0.97807
0.91431	0.95787	0.92959	0.92033	0.96005	1.00000	0.95265	0.77608	0.94052	0.86219	0.96456	0.97129	0.89888	0.92509	0.96910
0.85554	0.93322	0.85425	0.95586	0.66210	0.99804	0.90660	0.78659	0.87960	0.84627	0.81421	0.93322	0.83476	0.85430	0.95890
0.91304	0.97424	0.92601	0.96135	0.85072	0.99275	0.95942	0.81063	0.91304	0.90580	0.89010	0.98551	0.89994	0.90821	0.96232
0.89333	0.94667	0.92833	0.89733	0.87778	1.00000	0.91704	0.73455	0.82044	0.91771	0.87429	0.95333	0.88851	0.88267	0.93200
0.85339	0.89451	0.89971	0.85846	0.87215	0.82532	0.92750	0.75886	0.69892	0.86577	0.90084	0.96709	0.81323	0.89129	0.95521
0.88524	0.91477	0.84474	0.97292	0.84773	0.98214	0.92875	0.78462	0.86438	0.87768	0.88958	0.96719	0.86053	0.92625	0.94766
0.91362	0.87321	0.93281	0.90769	0.93393	0.98393	0.95000	0.82812	0.92847	0.88679	0.94107	0.93194	0.89474	0.94250	0.98523
0.88819	0.91830	0.91501	0.88861	0.79747	0.95443	0.91821	0.82700	0.81224	0.91757	0.85297	0.93786	0.87388	0.89141	0.96076
0.91701	0.95734	0.89352	0.88690	0.90986	0.99206	0.95767	0.89116	0.85574	0.93766	0.84821	0.95899	0.90041	0.91667	0.95982
0.95546	0.98994	0.94934	0.91236	0.95895	0.99425	0.99425	0.93521	0.93870	0.95066	0.97701	0.99713	0.95314	0.95862	0.96437
0.90173	0.91394	0.90742	0.90228	0.87766	0.97289	0.94217	0.84337	0.90017	0.89523	0.88755	0.95984	0.88963	0.89298	0.98434
0.89777	0.90250	0.93125	0.94500	0.85000	0.99750	0.92614	0.80625	0.90481	0.88343	0.89821	0.95833	0.89681	0.93295	0.87500
0.92111	0.92644	0.95579	0.99080	0.85057	0.99310	0.98994	0.78338	0.97241	0.91086	0.78544	0.99234	0.91720	0.87126	1.00000
0.87854	0.89896	0.80536	0.86042	0.89583	0.98750	0.94028	0.85865	0.87411	0.88969	0.82361	0.90625	0.86941	0.86250	0.93021
0.89302	0.98500	0.92053	0.84333	0.84667	0.98222	0.95111	0.75619	0.91583	0.87944	0.86424	0.95667	0.87410	0.90667	0.94872
0.91971	0.99375	0.90461	0.89875	0.88229	0.99167	0.95568	0.88846	0.92596	0.91677	0.87386	0.95455	0.90434	0.92321	0.96667
0.92399	0.98214	0.89821	0.97817	0.87831	0.94473	0.92460	0.90427	0.90365	0.93547	0.88889	0.93378	0.91821	0.89423	0.96905
0.91385	0.97565	0.95094	0.78788	0.93506	1.00000	0.95005	0.84416	0.83838	0.94091	0.90422	0.98701	0.90966	0.87712	0.96970
0.89623	0.99375	0.87609	0.91518	0.92917	1.00000	0.98542	0.75250	0.93021	0.87394	0.89018	0.96528	0.87143	0.95096	0.94464
0.93419	0.93822	0.93959	0.91580	0.95946	0.98649	0.98157	0.86383	0.90748	0.92196	0.95608	0.98108	0.91706	0.94595	0.98960
0.92641	0.96267	0.96392	0.95515	0.79067	0.98222	0.97714	0.87905	0.87556	0.94295	0.86667	0.96485	0.91590	0.88267	0.99200
0.93059	0.98642	0.91345	0.86263	0.87500	1.00000	0.99444	0.97284	0.87704	0.94971	0.89596	0.98148	0.90880	0.98611	0.95983
0.87765	0.90909	0.82390	0.87113	0.90188	0.98268	0.98539	0.85714	0.89256	0.86003	0.88636	1.00000	0.85867	0.89111	0.94372
0.90615	0.99437	0.92943	0.90090	0.83784	0.99807	0.92664	0.77162	0.69069	0.94266	0.89099	0.98157	0.88964	0.90287	1.00000
0.93014	0.92199	0.91194	0.98511	0.93313		0.99544	0.86052	0.91244	0.93369	0.92340	0.94681	0.91653	0.94004	0.97234
0.93180	0.92027	0.92849	0.99336	0.92442	0.99709	0.94633	0.86047	0.91860	0.91493	0.96512	0.97209	0.92628	0.91182	0.99096
0.89385	0.92342	0.92838	0.81926	0.82733	0.98919	0.94387	0.84054	0.76737	0.92027	0.87387	0.98818	0.89640	0.83108	0.96192
0.82390	0.91512	0.80423	0.85926	0.80741	0.93827	0.89026	0.69841	0.83745	0.81285	0.81481	0.87346	0.78634	0.91235	0.89744
0.87567	0.86370	0.93778	0.92970	0.76593	0.97667	0.90533	0.77956	0.83467	0.88152	0.85744	0.99467	0.84533	0.88952	0.97744
0.94008	0.95921	0.96062	0.98011	0.93211	0.96456	0.96022	0.82025	0.91512	0.95103	0.94158	0.92827	0.92203	0.96689	0.98629
0.89793	0.98228	0.86709	0.88705	0.87703	0.98987	0.97008	0.80199	0.89632	0.88065	0.88608	0.96582	0.88656	0.89715	0.95282
0.91299	0.96452	0.91463	0.95732	0.82195	0.99024	0.94411	0.84035	0.90854	0.90447	0.92195	0.94309	0.89472	0.92581	0.96998
0.90628	0.93114	0.88156	0.88624	0.87525	0.94930	0.97770	0.88516	0.88191	0.90775	0.90543	0.91983	0.89480	0.91846	0.93174
0.92479	0.97186	0.92276	0.91109	0.94805		0.96320	0.83279	0.91667	0.91024	0.95455	0.94481	0.91258	0.92607	0.96204
0.88356	0.87132	0.88671	0.79265	0.88009	0.98824	0.98713	0.85609	0.90756	0.87215	0.88636	0.88235	0.86476	0.94036	0.88636
0.90918	0.93126	0.92683	0.94841	0.85366	0.97561	0.96463	0.78049	0.97459	0.88639	0.88850	0.93570	0.88439	0.94568	0.96504
0.86742	0.85119	0.88209	0.98214	0.87338	1.00000	0.95238	0.68849	0.88889	0.82003	0.90972	0.93197	0.82892	0.96703	0.99802
0.92507	0.99840	0.90331	0.86538	0.90641	1.00000	0.96635	0.92308	0.87073	0.92057	0.94872	1.00000	0.89911	0.95344	0.97970
0.89947	0.97024	0.90391	0.91548	0.86607	1.00000	0.94147	0.78690	0.85799	0.90923	0.85714	0.94405	0.87827	0.88988	0.98701
0.89599	0.91176	0.89706	0.92647	0.89890	0.96078	0.86765	0.87710	0.89181	0.89667	0.87132	0.95221	0.88203	0.90045	0.94786
0.87092	0.94965	0.85085	0.89815	0.88021	0.97778	0.93803	0.77120	0.82726	0.86556	0.89316	0.98380	0.81515	0.96441	0.98313
0.88986	0.91772	0.88608	0.90449	0.83544	1.00000	0.95424	0.81224	0.90145	0.87308	0.89536	0.92686	0.85278	0.93908	0.95105
0.89215	0.91810	0.94200	0.81583	0.88167	0.99556	0.91667	0.85538	0.83873	0.90781	0.89538	0.93667	0.89229	0.85222	0.92167
0.92368	0.99747	0.95288	0.93671	0.91254	1.00000	0.90999	0.81358	0.89873	0.93834	0.86779	0.93901	0.89787	0.98418	0.96440
0.90248	0.97849	0.91697	0.92593	0.80645	1.00000	0.90937	0.85215	0.81134	0.93451	0.88172	0.92115	0.90350	0.82124	0.95797
0.93398	0.97468	0.96575	0.97187	0.89060	0.99156	0.94352	0.82152	0.95086	0.91960	0.91529	0.97595	0.91512	0.95190	0.98734
0.91885	0.98824	0.92834	0.94000	0.77516	0.99706	0.96176	0.87964	0.94039	0.93704	0.81882	0.96118	0.91506	0.87529	0.98371
0.87086	0.93506	0.85215	0.96494	0.90673	0.99567	0.94306	0.70970	0.88617	0.84885	0.86147	0.95960	0.85137	0.88404	0.95779
0.88508	0.97308	0.85310	0.81154	0.91375	0.99359	0.98225	0.79487	0.84687	0.88397	0.89546	0.91595	0.91093	0.79853	0.86325
0.91945	0.96757	0.93108	0.95439	0.82132	0.97973	0.91278	0.89189	0.91892	0.92317	0.90338	0.94595	0.90719	0.93243	0.95946
0.91533	0.98936	0.94345	0.89787	0.96099	0.98227	0.96201	0.80993	0.89561	0.91680	0.91393	0.95319	0.90255	0.96809	0.91586
0.88175	0.96484	0.88692	0.88133	0.80253	0.95479	0.93776	0.80000	0.84477	0.91288	0.78797	0.94655	0.88434	0.81350	0.97089
0.85132	0.89775	0.86517	0.94831	0.87416	0.93539	0.86236	0.67156	0.82303	0.80929	0.91479	0.95301	0.83506	0.92055	0.83396
0.89702	0.95077	0.83376	0.87926	0.90104	0.95781	0.94547	0.88054	0.89632	0.90521	0.82068	0.90000	0.87241	0.93530	0.93866
0.85090	0.92754	0.81159	0.76993	0.90145	1.00000	0.93478	0.79130	0.81159	0.85118	0.78623	0.95169	0.84996	0.77246	0.92029
0.91473	0.90781	0.97176	0.87306	0.92706	1.00000	0.94961	0.80127	0.88114	0.91157	0.93241	0.99535	0.90809	0.90310	0.94934
0.90896	0.93205	0.90326	0.88077	0.87692	0.98718	0.91667	0.94444	0.92308	0.91615	0.87863	0.90385	0.88333	0.98034	0.92399
0.91423	0.96914	0.87125	0.91770	0.91770	0.98457	0.97284	0.87449	0.85802	0.91276	0.91770	0.96845	0.89809	0.92978	0.97805
0.92285	0.98734	0.90190	0.87884	0.88377	0.99096	0.98418	0.86181	0.90145	0.92975	0.96203	0.88481	0.90681	0.93963	0.96112
0.86892	0.90110	0.85165	0.93223	0.73810	1.00000	0.98077	0.83242	0.89354	0.89677	0.78336	0.85243	0.83541	0.90179	0.97802
0.85648	0.89035	0.89380	0.79167	0.84101	0.96930	0.82968	0.78509	0.80482	0.87102	0.88457	0.85526	0.84645	0.86447	0.90789
0.85669	0.95034	0.79632	0.89311	0.76424	0.95992	0.94515	0.80417	0.78987	0.86994	0.84901	0.96519	0.83397	0.90127	0.93390
0.86793	0.86679	0.85911	0.83980	0.78110	0.92530	0.93780	0.87309	0.80107	0.87694	0.87081	0.91037	0.85177	0.86138	0.93699
0.89925	0.98088	0.94813	0.83765	0.79118	0.95294	0.97540	0.73676	0.84412	0.90218	0.93203	0.94118	0.89600	0.84599	0.97412
0.89632	0.96459	0.84753	0.85577	0.90842	1.00000	0.96154	0.84362	0.88942	0.90213	0.84615	0.93544	0.87148	0.94083	0.95275
0.90382	0.93034	0.91775	0.79481	0.87403	0.98701	0.98701	0.88474	0.83235	0.91524	0.89827	0.95362	0.90083	0.87744	0.96537
0.90575	0.97721	0.91524	0.90434	0.91738	0.94551	0.89744	0.77404	0.86785	0.89293	0.94139	0.95513	0.90530	0.92609	0.88067
0.91016	0.96984	0.91299	0.94545	0.86735	0.95714	0.95952	0.83125	0.88496	0.90342	0.91868	0.96571	0.87832	0.95893	0.97143
0.88000	0.91159	0.91707	0.89566	0.81332	1.00000	0.94512	0.81446	0.74932	0.87657	0.91812	0.94013	0.83753	0.95779	0.94425
0.93081	0.97965	0.95183	0.92587	0.91145	0.99302	0.95543	0.84258	0.87403	0.95155	0.92276	0.96512	0.92276	0.92857	0.97907
0.91086	0.99000	0.90063	0.93750	0.88472	1.00000	0.93393	0.86953	0.89432	0.90568	0.91750	0.95000	0.88333	0.94327	0.99271
0.88035	0.93209	0.84830	0.92503	0.85542	0.99197	0.92255	0.82484	0.90252	0.85112	0.89659	0.99312	0.85969	0.88353	0.95984
0.89626	0.97115	0.87790	0.90000	0.80769	0.99267	0.99715	0.84249	0.85363	0.89595	0.87574	0.99519	0.86252	0.91209	0.98718
0.84103	0.91958	0.82186	0.86795	0.71329	1.00000	0.90385	0.77083	0.73333	0.87443	0.82784	0.89637	0.81423	0.86859	0.91117
0.87518	0.95494	0.89193	0.89701	0.86744	0.99419	0.91438	0.71318	0.80669	0.86446	0.97508	0.95785	0.85262	0.88630	0.94767
0.92284	0.96649	0.95988	0.82963	0.98541	0.95591	0.91281	0.80933	0.82579	0.94832	0.93447	0.96649	0.91874	0.88889	0.98196
0.86866	0.96344	0.83333	0.80159	0.80093	0.92181	0.93981	0.84378	0.86077	0.89198	0.79259	0.84506	0.86338	0.88465	0.87037
0.88703	0.92998	0.85589	0.81115	0.87329	1.00000	0.95205	0.91585	0.86791	0.88584	0.89922	0.88432	0.88026	0.85421	0.95047
0.91566	0.98929	0.89880	0.93866	0.81627	1.00000	0.89558	0.96276	0.89893	0.93260	0.89639	0.88468	0.89991	0.94819	0.96057
0.93843	0.94545	0.92614	0.86027	0.95179	0.99134	0.97348	0.93074	0.86869	0.94553	0.96753	0.97835	0.92817	0.95571	0.96591
0.84757	0.94518	0.85782	0.69956	0.87939	0.95614	0.82895	0.73958	0.81302	0.84104	0.87500	0.89693	0.85132	0.80805	0.89605
0.83411	0.83125	0.76513	0.84464	0.75250	0.93750	0.92891	0.88472	0.84107	0.79648	0.85250	0.92857	0.80080	0.85865	0.95875
0.82099	0.83929	0.78052	0.80649	0.83896	0.94286	0.88352	0.73714	0.80150	0.81293	0.84805	0.86531	0.81676	0.80000	0.86905
0.92060	0.96383	0.87658	0.97583	0.97468	1.00000	0.97468	0.80039	0.94066	0.89205	0.93165	0.97468	0.90770	0.90585	0.98637
0.90817	0.92147	0.88667	0.96439	0.89103	0.97009	0.99231	0.85299	0.90335	0.89471	0.89645	0.97115	0.89808	0.93349	0.92821
0.81536	0.86479	0.80342	0.94378	0.70984	0.93173	0.87470	0.69177	0.79943	0.80120	0.77410	0.91265	0.79299	0.83835	0.88879
0.88598	0.91608	0.80413	0.87968	0.88248	1.00000	0.96795	0.87927	0.88996	0.87955	0.84149	0.96154	0.87179	0.91575	0.91259
0.88254	0.92216	0.86039	0.94048	0.85268	0.97789	0.90873	0.77857	0.94303	0.85631	0.84048	0.96769	0.87278	0.87338	0.92857
0.88240	0.94444	0.88462	0.89231	0.73077	0.87179	0.93473	0.88955	0.85965	0.91862	0.81065	0.90385	0.89169	0.83786	0.90064
0.90459	0.95299	0.91087	0.90545	0.81923	0.99145	0.92023	0.87821	0.81731	0.92280	0.88928	0.95385	0.88722	0.90342	0.99145
0.90584	0.96296	0.89095	0.82562	0.85734	0.99691	0.97778	0.89675	0.84774	0.93426	0.75485	0.94444	0.91105	0.85571	0.95576
0.93426	0.94205	0.92989	0.89861	0.94583	1.00000	0.96250	0.88875	0.92750	0.93250	0.92750	0.95000	0.92091	0.94219	0.99500
0.89940	0.97890	0.90963	0.82244	0.88005	0.98485	0.92472	0.82197	0.83902	0.90758	0.88258	0.96843	0.90126	0.85530	0.97159
0.89314	0.94177	0.85108	0.83659	0.86709	0.99789	0.95411	0.88370	0.80417	0.90198	0.92865	0.96906	0.86895	0.91377	0.98354
0.91266	0.91242	0.90901	0.88780	0.99848	0.95427	0.90244	0.86687	0.87805	0.91068	0.89566	0.96070	0.89587	0.93400	0.93699
0.90305	0.83513	0.92982	0.93683	0.83035	0.99462	0.88530	0.92366	0.84457	0.91971	0.87097	0.99570	0.89580	0.88172	0.99642
0.87727	0.91301	0.88636	0.87568	0.94865	0.97748	0.91554	0.72201	0.84414	0.86141	0.93555	0.92042	0.84532	0.90637	0.96937
0.91875	0.95556	0.89205	1.00000	0.88773	0.99306	0.99228	0.86024	0.93948	0.90583	0.88056	1.00000	0.91643	0.82099	0.99679
0.88476	0.97861	0.89356	0.80321	0.81538	0.99118	0.91765	0.86310	0.83268	0.89987	0.88067	0.91765	0.87627	0.88655	0.92727
0.87789	0.92798	0.87446	0.92562	0.90353	0.95918	0.97403	0.71429	0.70851	0.87496	0.92672	0.96576	0.85922	0.86926	0.96645
0.86765	0.97189	0.83821	0.85357	0.69277	0.94378	0.99849	0.83040	0.82206	0.86747	0.93253	0.86265	0.84997	0.86948	0.92771
0.88308	0.90012	0.88458	0.92135	0.85393	0.98502	0.93009	0.78371	0.81677	0.87097	0.92010	0.96527	0.84934	0.96148	0.95506
0.91915	0.97222	0.91997	0.87599	0.98016	0.98810	0.97186	0.79978	0.88095	0.91156	0.96769	0.95503	0.89721	0.91071	0.97180
0.84551	0.94382	0.88090	0.69663	0.74880	0.89607	0.95765	0.84678	0.82584	0.84985	0.79367	0.90674	0.83146	0.88550	0.83446
0.89764	0.95511	0.93112	0.86420	0.72840	0.97778	0.97284	0.88724	0.86420	0.92953	0.78748	0.92769	0.88014	0.91748	0.93621
0.84291	0.89957	0.86292	0.76944	0.80247	0.79514	1.00000	0.79419	0.78781	0.83845	0.89773	0.91435	0.82374	0.83081	0.99132
0.85717	0.94304	0.83122	0.90253	0.81329	0.91561	0.91184	0.74209	0.87424	0.82895	0.86890	0.94304	0.84869	0.84510	0.94304
0.90917	0.94146	0.96443	0.94580	0.90854	1.00000	0.96904	0.70288	0.93659	0.86543	0.90610	0.97339	0.89286	0.97213	0.89135
0.87402	0.91918	0.87922	0.96203	0.89170	0.89451	0.97310	0.71835	0.82821	0.88345	0.78903	0.99096	0.84471	0.90211	0.96787
0.87995	0.98168	0.84371	0.94551	0.86218	0.98718	0.94444	0.78526	0.86838	0.87594	0.83504	0.95299	0.87081	0.84615	0.95620
0.86396	0.93039	0.82215	0.94458	0.79398	0.96586	0.92068	0.73855	0.87445	0.83357	0.92215	0.93574	0.85088	0.88514	0.89814
0.83912	0.89410	0.86188	0.75884	0.66821	0.92130	0.80382	0.94823	0.82870	0.86349	0.74008	0.92262	0.81413	0.88194	0.89352
0.89678	0.94568	0.94207	0.95427	0.86433	0.98374	0.93750	0.76341	0.94024	0.87805	0.88937	0.93171	0.88142	0.85772	0.97936
0.89334	0.92385	0.89888	0.84607	0.85843	0.95281	0.88670	0.90092	0.87141	0.91372	0.82865	0.97940	0.88115	0.90674	0.93483
0.86384	0.96605	0.92207	0.83704	0.68210	0.98765	0.94102	0.76068	0.83079	0.87362	0.81636	0.95885	0.82990	0.90236	0.94872
0.90321	0.98125	0.87125	0.88438	0.94464	1.00000	0.96429	0.80208	0.95625	0.86860	0.94500	0.92344	0.88449	0.97708	0.94375
0.84714	0.90639	0.85669	0.88171	0.76747	0.94980	0.90094	0.68456	0.83333	0.86191	0.79802	0.93173	0.82193	0.88061	0.95904
0.84244	0.92407	0.85348	0.73765	0.83608	0.97531	0.91924	0.76852	0.81550	0.83990	0.89712	0.83686	0.81760	0.88134	0.88604
0.91446	0.89939	0.89199	0.88850	0.86585	0.99085	0.95732	0.96240	0.90549	0.94496	0.85801	0.87561	0.89414	0.95325	0.95122
0.88291	0.97070	0.85836	0.83333	0.89744	0.97179	0.93109	0.84221	0.84615	0.87617	0.89209	0.96667	0.86686	0.90598	0.93357
0.92278	0.96546	0.93478	0.99178	0.88421	1.00000	0.92215	0.83882	0.91009	0.91903	0.93640	0.95301	0.90397	0.97149	0.99248
0.89524	0.96970	0.90841	0.92208	0.88636	0.99481	0.95714	0.74326	0.82018	0.87712	0.94333	0.98990	0.88153	0.92614	0.91299
0.90851	0.99719	0.87801	0.90705	0.84644	0.96854	0.98736	0.88858	0.90187	0.90603	0.86392	0.97271	0.89091	0.90899	0.98876
0.92769	1.00000	0.93152	0.85977	0.88165	0.98784	0.95008	0.88830	0.90864	0.94618	0.82340	0.93810	0.93112	0.88440	0.96429
0.89514	0.95246	0.88665	0.90634	0.89181	0.95657	0.91628	0.79167	0.87213	0.89977	0.86620	0.98390	0.90791	0.83149	0.90933
0.88477	0.85799	0.88799	0.88528	0.93452	0.97143	0.93915	0.82222	0.84841	0.88467	0.87619	0.96429	0.87233	0.87415	0.98148
0.90583	0.87816	0.90581	0.93165	0.84695	0.99367	0.95163	0.86772	0.90253	0.88133	0.92827	0.97830	0.89414	0.90993	0.96013
0.84982	0.91667	0.89293	0.68889	0.75000	0.89062	0.87159	0.85625	0.67250	0.86951	0.90114	0.90000	0.84410	0.80556	0.93750
0.92823	0.98551	0.96990	0.90353	0.91848	0.95217	0.90870	0.87319	0.83696	0.95559	0.92935	0.94429	0.92681	0.88315	0.97065
0.85895	0.94620	0.80289	0.92043	0.78119	0.99578	0.98228	0.77897	0.79837	0.84214	0.91049	0.95992	0.84500	0.86758	0.93038
0.89332	0.97534	0.88248	0.90037	0.79452	0.97260	0.97603	0.80936	0.83904	0.91039	0.82496	0.92740	0.87403	0.92968	0.92466
0.85817	0.99265	0.78908	0.94510	0.86765	0.99832	0.93882	0.59144	0.89244	0.81719	0.87647	0.95033	0.82491	0.94118	0.93529
0.88283	0.92060	0.85795	0.90928	0.77595	0.98734	0.91501	0.88208	0.91702	0.89109	0.82731	0.89331	0.85584	0.92405	0.96308
0.89960	0.99729	0.93974	0.92547	0.86585	1.00000	0.94568	0.73740	0.85920	0.90557	0.90168	0.92509	0.86341	0.99557	0.96240
0.84613	0.84524	0.80382	0.93750	0.87847	0.94444	0.94444	0.75648	0.87897	0.82790	0.84954	0.93056	0.81998	0.89286	0.91667
0.92950	0.93038	0.92628	0.98101	0.90436	0.99367	0.89451	0.90958	0.92405	0.92405	0.96383	0.88969	0.90727	0.94670	0.99241
0.88031	0.92659	0.94580	0.90179	0.76369	0.99405	0.87245	0.82653	0.87255	0.88961	0.80595	0.99405	0.85703	0.96131	0.97024
0.91471	0.91626	0.95718	0.96014	0.85507	0.99379	0.92271	0.81884	0.92609	0.89130	0.90476	0.97628	0.90080	0.95290	0.92977
0.88469	0.95833	0.85979	0.96528	0.83965	0.99722	0.98148	0.76290	0.93519	0.87537	0.79167	0.95238	0.87471	0.84799	0.99861
0.90088	0.99759	0.93088	0.81024	0.95509	0.99139	0.88554	0.79346	0.86038	0.90109	0.92651	0.98193	0.87639	0.95582	0.94439
0.92658	0.93671	0.94114	0.96893	0.86709	0.98373	0.97890	0.81857	0.90958	0.91993	0.94430	0.96994	0.89636	0.98150	0.97920
0.90526	0.93500	0.94342	0.93125	0.82500	0.96250	0.98281	0.80536	0.93393	0.89375	0.84375	0.96875	0.89694	0.93000	0.90833
0.92022	0.98512	0.92367	0.90608	0.77513	0.98333	0.96429	0.91815	0.91775	0.92073	0.90317	0.95748	0.89820	0.97899	0.92749
0.85588	0.95588	0.88235	0.91029	0.79902	0.95588	0.86364	0.73775	0.83497	0.85864	0.87647	0.84412	0.83624	0.92421	0.87670
0.85246	0.90552	0.87267	0.81783	0.90486	0.93895	0.88372	0.71288	0.83653	0.85336	0.83212	0.89729	0.83467	0.95543	0.82674
0.89165	0.91667	0.88685	0.87322	0.90513	0.99359	0.96620	0.78304	0.93132	0.85391	0.91026	0.93939	0.88874	0.82984	0.94786
0.93811	0.95341	0.96528	0.98390	0.88799	0.94318	0.98106	0.81302	0.96347	0.91504	0.96591	0.98052	0.92310	0.98601	0.93939
0.85712	0.91595	0.79077	0.92821	0.92179	1.00000	0.97692	0.76740	0.90631	0.80655	0.95513	0.93732	0.82550	0.90018	0.99519
0.87291	0.81746	0.88962	0.90694	0.84524	0.73611	0.90152	0.86574	0.81858	0.88953	0.84896	0.93056	0.87854	0.81061	0.90909
0.87679	0.85886	0.92704	0.94320	0.83333	0.96787	0.93513	0.67841	0.87254	0.83239	0.92771	0.96506	0.84190	0.93273	0.95095
0.86989	0.86905	0.85823	0.97222	0.97768	0.75595	0.93537	0.77158	0.86054	0.84618	0.88790	0.98639	0.84524	0.87222	0.99471
0.83584	0.98889	0.83737	0.84778	0.74889	0.80000	0.90778	0.70741	0.76944	0.82288	0.88016	0.86790	0.83922	0.79192	0.87037
0.89446	0.93725	0.88978	0.93950	0.65059	0.99706	0.95882	0.96561	0.87412	0.92111	0.80168	0.94902	0.86807	0.89176	0.99893
0.86251	0.86515	0.87701	0.94444	0.76936	0.91098	0.86869	0.79487	0.80064	0.87462	0.83636	0.93664	0.83965	0.83766	0.97294
0.95048	0.96563	0.93685	0.98065	0.99167	1.00000	0.99702	0.86979	0.90000	0.94981	0.98032	0.99219	0.92637	0.99851	0.98580
