overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.92808	0.94685	0.96396	0.90090	0.85872	0.98986	0.98243	0.87696	0.92635	0.93071	0.90734	0.96171	0.92218	0.93243	0.95209
0.92166	0.96203	0.97268	0.94684	0.86271	0.96456	0.95052	0.83544	0.86597	0.94679	0.90886	0.87523	0.90725	0.91580	0.98059
0.93679	0.96071	0.91565	0.92857	0.89048	0.99714	0.96607	0.92857	0.92653	0.94054	0.89524	0.98714	0.92558	0.91518	0.99592
0.94764	0.99249	0.95355	0.94932	0.84535	0.99324	0.99386	0.92883	0.88176	0.97231	0.90203	0.99421	0.93031	0.98403	0.99595
0.91883	0.93218	0.92969	0.91053	0.90519	0.98961	0.99646	0.76753	0.85931	0.91682	0.94898	0.99134	0.89054	0.98102	0.97056
0.93048	0.98498	0.92342	0.94369	0.92736	0.98986	0.97147	0.84749	0.85586	0.94221	0.92680	0.96284	0.90464	0.98874	0.96772
0.93918	0.98413	0.92675	0.93827	0.90000	0.97325	0.99118	0.90370	0.90864	0.94250	0.92181	0.97531	0.93059	0.92769	1.00000
0.89942	0.96301	0.94435	0.92172	0.87329	0.97260	0.96673	0.77055	0.85502	0.90570	0.88082	0.94749	0.87594	0.97108	0.95392
0.86847	0.94378	0.94217	0.87229	0.92599	0.97590	0.98795	0.54217	0.82329	0.85419	0.92030	0.97892	0.85612	0.88044	0.93804
0.90613	0.94722	0.88889	0.88591	0.89297	1.00000	0.97361	0.84936	0.84722	0.91605	0.88095	0.97222	0.86742	0.95614	0.99679
0.93142	0.96491	0.92632	0.98480	0.98797	1.00000	0.97895	0.80486	0.96421	0.90526	0.97105	1.00000	0.90316	0.96842	0.99850
0.93596	0.97101	0.91634	0.92995	0.96779	0.99586	0.96618	0.87060	0.91812	0.93050	0.95859	0.96894	0.92029	0.96066	0.97619
0.94196	0.93362	0.92916	0.95238	0.99351	1.00000	0.96004	0.89211	0.94991	0.94020	0.93593	0.94805	0.91979	0.98615	0.97316
0.93484	0.93662	0.92318	0.96655	0.88263	0.98944	0.96322	0.91197	0.94292	0.92761	0.91650	0.99296	0.92227	0.94444	0.98079
0.93614	0.95943	0.93816	0.94243	0.90899	0.99561	0.98279	0.86741	0.93997	0.93029	0.91082	0.97807	0.90868	0.96981	0.98947
0.95146	0.97753	0.95581	0.92135	0.98127	0.99438	0.98716	0.88844	0.95836	0.92597	0.98185	0.98002	0.94096	0.96723	0.98034
0.91189	0.93151	0.90904	0.92237	0.91629	0.98826	0.98257	0.83129	0.89978	0.90837	0.91353	0.95719	0.89234	0.97758	0.95258
0.91690	0.92915	0.95347	0.96256	0.86522	0.98551	0.96957	0.80773	0.90338	0.91502	0.88889	0.99379	0.89465	0.93237	0.98164
0.91815	0.93905	0.90667	0.94533	0.89222	0.99111	0.94667	0.85697	0.86933	0.92914	0.93619	0.93778	0.90553	0.93600	0.95067
0.91860	0.96484	0.97468	0.89068	0.91392	0.94177	0.99194	0.83291	0.84629	0.92642	0.91139	0.97848	0.89331	0.95532	0.96592
0.91340	0.94659	0.85789	0.98438	0.90227	0.98929	0.95625	0.83654	0.88688	0.91458	0.91563	0.96250	0.88553	0.97250	0.97578
0.94487	0.95357	0.93177	0.97308	0.91964	0.98750	0.98438	0.89896	0.95069	0.93286	0.93750	0.98056	0.92982	0.97375	0.99659
0.88668	0.94937	0.90235	0.86835	0.74223	0.97342	0.91675	0.87184	0.82630	0.91618	0.86660	0.89356	0.88044	0.87475	0.94367
0.92041	0.97817	0.93320	0.93537	0.87585	0.85317	0.97487	0.76190	0.85014	0.93828	0.97619	0.93783	0.90360	0.91026	0.97173
0.93008	0.96121	0.91741	0.88937	0.88342	0.99425	0.96264	0.95611	0.87663	0.93552	0.95862	1.00000	0.92396	0.96667	0.92529
0.93787	0.94923	0.93849	0.97992	0.91381	0.98795	0.94578	0.89435	0.93029	0.93871	0.93414	0.95984	0.92319	0.95748	0.98675
0.92226	0.93125	0.95446	0.98500	0.82143	0.99750	0.96364	0.84141	0.95769	0.90756	0.95357	0.91111	0.90346	0.95909	0.95417
0.94190	0.93563	0.96817	1.00000	0.91379	1.00000	0.98563	0.83554	0.98697	0.92490	0.88889	1.00000	0.93401	0.93218	1.00000
0.91716	0.91458	0.86786	0.89583	0.95556	1.00000	0.95694	0.90288	0.91071	0.92125	0.88333	0.97500	0.87961	0.97132	0.95938
0.93206	0.99167	0.95680	0.81333	0.94286	0.99333	0.98000	0.80571	0.93500	0.91694	0.96485	0.96500	0.90923	0.96351	0.97744
0.93958	0.97708	0.89539	0.96125	0.94479	0.98542	0.97500	0.91058	0.92885	0.93171	0.93409	0.97727	0.92015	0.95357	0.99000
0.95467	0.99074	0.91429	0.97487	0.94841	0.99320	0.97718	0.93948	0.95610	0.95400	0.94577	0.96131	0.93905	0.97436	0.98968
0.95519	0.97240	0.97475	0.90620	0.97032	1.00000	0.98402	0.90410	0.92280	0.96916	0.94481	0.97078	0.94353	0.97203	0.98160
0.95105	0.99531	0.95978	0.95804	0.96667	1.00000	0.97083	0.87583	0.91146	0.94814	0.96607	0.99028	0.93437	0.99327	0.97857
0.94208	0.98842	0.98092	0.93451	0.96059	0.98311	0.99017	0.80353	0.91892	0.92872	0.96734	0.98378	0.91812	0.98025	0.99792
0.92710	0.94933	0.95608	0.93818	0.89467	0.99111	0.98286	0.84095	0.92111	0.92465	0.87867	0.98061	0.90923	0.95200	0.97244
0.93836	0.99259	0.92865	0.89697	0.89537	0.99444	0.99583	0.92963	0.87704	0.95468	0.94545	0.96296	0.92454	0.93889	0.98889
0.90448	0.77662	0.90597	0.92807	0.89033	1.00000	0.98052	0.85823	0.92444	0.88889	0.91071	1.00000	0.88032	0.94505	0.96320
0.93613	0.96847	0.95571	0.95045	0.90852	0.99035	0.98842	0.81486	0.78679	0.95727	0.94054	0.98034	0.91639	0.95946	1.00000
0.92784	0.92553	0.95922	0.88085	0.95289		0.97264	0.86525	0.90016	0.92624	0.96170	0.91702	0.90780	0.99516	0.93191
0.95082	0.96512	0.96570	0.96678	0.93508	1.00000	0.97853	0.85814	0.93771	0.94859	0.96300	0.95930	0.94011	0.97965	0.97545
0.91287	0.89865	0.94257	0.89358	0.81982	0.99459	0.98129	0.85856	0.86680	0.91318	0.92905	0.94595	0.89083	0.94305	0.97666
0.88366	0.92824	0.89506	0.88704	0.96420	0.98272	0.89986	0.76411	0.81379	0.88454	0.95833	0.90895	0.84769	0.95679	0.96296
0.91792	0.91704	0.94741	0.87152	0.90370	0.97333	0.96267	0.87556	0.88178	0.93121	0.88615	0.99200	0.90107	0.93619	0.96308
0.94464	0.95359	0.93319	0.94937	0.95512	0.99747	0.95118	0.90127	0.90544	0.96136	0.94450	0.94093	0.92911	0.96008	0.99262
0.93318	0.98987	0.90858	0.93574	0.99458	0.97468	0.97123	0.84177	0.94033	0.90018	0.96097	0.99367	0.90847	0.98418	0.97583
0.91266	0.94235	0.92253	0.95427	0.90488	0.97805	0.95020	0.77384	0.90786	0.91192	0.92683	0.90379	0.88950	0.94512	0.96998
0.93062	0.97653	0.94110	0.87324	0.87525	0.98592	0.97300	0.90791	0.89599	0.94437	0.91851	0.93066	0.92182	0.93551	0.95666
0.90541	0.84416	0.90499	0.90709	0.94949		0.97727	0.79221	0.92100	0.87357	0.94805	0.94156	0.87045	0.94505	0.97602
0.94291	0.94301	0.94336	0.94559	0.93213	0.98529	0.99449	0.90546	0.94538	0.93758	0.94652	0.96242	0.92857	0.96324	0.98262
0.93212	0.93902	0.97195	0.94559	0.90000	0.93902	0.98293	0.81801	0.94004	0.90822	0.96516	0.96009	0.90341	0.99778	0.97967
0.89025	0.89643	0.89853	0.88690	0.81385	1.00000	0.97143	0.84821	0.83135	0.90091	0.93552	0.93197	0.87346	0.94048	0.93254
0.92624	0.98878	0.90812	0.94071	0.88333	0.99145	0.98077	0.89658	0.90385	0.92336	0.91492	0.99084	0.89939	0.95344	0.98611
0.89588	0.93452	0.90731	0.92024	0.91964	1.00000	0.94841	0.73214	0.87415	0.89249	0.91071	0.91905	0.86756	0.92262	0.96970
0.97123	0.96324	0.96008	0.98319	0.97243	1.00000	0.98235	0.97059	0.97794	0.96672	0.97059	0.98529	0.95980	0.99095	0.99465
0.91111	0.98438	0.89010	0.93056	0.89236	0.96944	0.99252	0.83333	0.88628	0.89889	0.95192	0.99074	0.87096	0.98003	0.99008
0.92043	0.96361	0.92975	0.91484	0.95570	1.00000	0.98247	0.76477	0.94575	0.88541	0.96878	0.93952	0.88305	0.98734	0.96371
0.91882	0.93524	0.94133	0.89333	0.88500	0.98667	0.97556	0.85949	0.89778	0.91695	0.92923	0.95500	0.90065	0.96111	0.94500
0.96351	0.98481	0.97890	0.93038	0.95972	0.99578	0.97890	0.92635	0.95750	0.96897	0.92686	0.98159	0.96404	0.97468	0.95649
0.91157	0.95161	0.92832	0.88411	0.78495	1.00000	0.96774	0.93011	0.86608	0.93646	0.92876	0.83513	0.89165	0.92876	0.96970
0.90883	0.93987	0.92331	0.93530	0.85533	0.94515	0.93184	0.85063	0.91363	0.91276	0.87244	0.92278	0.89228	0.91224	0.96981
0.92534	0.94265	0.94545	0.98824	0.80784	0.99118	0.97059	0.85158	0.92471	0.92591	0.92706	0.92706	0.91341	0.92471	0.97195
0.88604	0.93651	0.89660	0.84545	0.92326	0.96970	0.90909	0.81054	0.83346	0.89389	0.89610	0.91631	0.86951	0.92115	0.93182
0.95845	0.97949	0.98291	0.91154	0.99883	0.98718	0.99901	0.85404	0.93162	0.95449	0.97535	0.99145	0.94062	0.99725	0.99786
0.93190	0.96892	0.92905	0.97297	0.82733	0.98311	0.98157	0.89189	0.93726	0.93436	0.91149	0.96622	0.92070	0.93378	0.97609
0.92335	0.99362	0.96305	0.89433	0.93381	0.99291	0.96201	0.84043	0.87566	0.94490	0.90135	0.92553	0.90596	0.97518	0.94584
0.93821	0.98875	0.97890	0.90981	0.91730	0.99096	0.98523	0.79241	0.91006	0.95011	0.91245	0.97468	0.92827	0.94262	0.98228
0.91258	0.95618	0.89888	0.93258	0.88202	0.97191	0.93961	0.87122	0.88109	0.90768	0.92041	0.94893	0.89169	0.95907	0.95630
0.90530	0.91561	0.91055	0.86173	0.95397	0.97046	0.96008	0.83386	0.88246	0.91080	0.90506	0.92532	0.88304	0.94093	0.94158
0.92178	0.90476	0.92826	0.93478	0.99710	0.99517	0.99130	0.80290	0.93478	0.89148	0.95833	0.99839	0.91304	0.89420	0.98188
0.92427	0.95681	0.95349	0.89535	0.92283	1.00000	0.92765	0.82770	0.88695	0.93023	0.93241	0.98605	0.90921	0.91667	0.98671
0.93038	0.97179	0.93531	0.90641	0.89573	1.00000	0.91987	0.94551	0.91667	0.94629	0.88034	0.94963	0.91179	0.96838	0.95604
0.91001	0.94136	0.87008	0.89712	0.93930	0.91358	0.95802	0.89815	0.93056	0.91495	0.87346	0.90261	0.88671	0.94599	0.97805
0.93910	0.96203	0.92880	0.93852	0.94707	0.98373	0.98312	0.85549	0.90506	0.94051	0.97468	0.95063	0.91866	0.96495	0.98373
0.92182	0.98764	0.93834	0.88462	0.84249	0.98535	1.00000	0.86722	0.89011	0.93606	0.93485	0.90110	0.90574	0.93269	0.98291
0.92521	0.94189	0.93860	0.89766	0.89474	1.00000	0.94737	0.88450	0.88743	0.93513	0.94258	0.94079	0.91261	0.96667	0.93092
0.91501	0.95034	0.89931	0.95218	0.91772	0.98101	0.97187	0.83395	0.88776	0.91685	0.91682	0.98734	0.89557	0.96034	0.96906
0.93320	0.97561	0.92619	0.91685	0.91341	0.97866	0.95203	0.90168	0.92530	0.93681	0.92149	0.94146	0.93061	0.91220	0.96423
0.90936	0.94412	0.94920	0.85529	0.85588	0.97059	0.96684	0.77647	0.86103	0.92403	0.94118	0.91294	0.90400	0.89091	0.95647
0.91257	0.90720	0.92995	0.90110	0.98779	0.95604	0.95385	0.80473	0.86676	0.90900	0.94306	0.95467	0.88892	0.96196	0.95714
0.94222	0.98111	0.93074	0.90130	0.93247	0.99675	0.99026	0.90260	0.87367	0.96377	0.90801	0.99072	0.93536	0.93263	0.99278
0.92758	0.90741	0.89031	0.94181	0.94302	0.98397	0.93697	0.94391	0.92209	0.91823	0.92674	0.97276	0.90297	0.95928	0.96943
0.92333	0.99206	0.92273	0.92468	0.88673	0.98571	0.99167	0.84196	0.86391	0.93323	0.93626	0.96000	0.88699	0.98571	0.97714
0.93191	0.99268	0.93577	0.92412	0.87242	1.00000	0.97927	0.90592	0.88482	0.93837	0.94077	0.93126	0.91734	0.93152	0.97909
0.94593	0.98837	0.95127	0.96512	0.93113	1.00000	0.96415	0.87657	0.88630	0.97481	0.91944	0.97674	0.93667	0.94518	0.99884
0.93947	0.99250	0.90813	0.95114	0.97222	1.00000	0.96161	0.91250	0.92500	0.92784	0.97250	0.96944	0.91985	0.96923	0.99062
0.90696	0.93538	0.89376	0.97590	0.88124	0.99598	0.95181	0.82669	0.94962	0.87894	0.91867	0.98795	0.88077	0.95683	0.96185
0.93640	0.98878	0.91880	0.96923	0.90705	0.98718	0.99430	0.88370	0.91987	0.93083	0.94181	0.98237	0.91189	0.96520	0.98632
0.91026	0.91725	0.91363	0.96667	0.88228	1.00000	0.96337	0.74519	0.86923	0.90045	0.92857	0.96795	0.88121	0.96368	0.96612
0.92169	0.97384	0.94528	0.92193	0.95814	1.00000	0.97040	0.76744	0.86119	0.92587	0.98007	0.96948	0.89913	0.94832	0.98256
0.94606	0.98060	0.96553	0.89630	0.98092	0.97707	0.99846	0.76269	0.87997	0.95435	0.97246	0.99295	0.92682	0.97299	0.99430
0.91358	0.96866	0.89470	0.90917	0.91821	0.98765	0.95576	0.81197	0.84431	0.92144	0.96049	0.94938	0.89588	0.92438	0.96825
0.93929	0.93912	0.92877	0.88650	0.93322	1.00000	1.00000	0.93346	0.91879	0.93118	0.95988	0.96347	0.92643	0.93836	0.99368
0.92870	0.93574	0.92610	0.86966	0.97691	1.00000	0.98293	0.85433	0.91365	0.92771	0.91325	0.98451	0.90593	1.00000	0.97152
0.93901	0.98030	0.91193	0.93266	0.92837	0.99351	0.98232	0.88853	0.89192	0.94769	0.94805	0.96537	0.92312	0.96154	0.98611
0.92344	0.93640	0.91155	0.89254	0.94737	0.98684	0.94019	0.87281	0.94529	0.91287	0.90992	0.92763	0.91105	0.94118	0.95526
0.90500	0.90469	0.88816	0.95893	0.91875	0.80000	0.95703	0.80278	0.95000	0.87227	0.89583	0.95714	0.87633	0.95096	0.98000
0.88871	0.91429	0.89091	0.79221	0.88442	0.99714	0.94505	0.83571	0.79098	0.91837	0.90260	0.92857	0.87912	0.87395	0.95119
0.93326	0.97107	0.91203	0.96663	0.93812	0.99051	0.98101	0.84713	0.92484	0.92475	0.94852	0.95443	0.92009	0.93829	0.97566
0.92114	0.90224	0.92154	0.94302	0.93269	0.92308	0.97692	0.86752	0.91913	0.91380	0.92604	0.94017	0.91090	0.94712	0.94103
0.88027	0.86345	0.89410	0.94913	0.82329	0.98394	0.94458	0.76205	0.85400	0.88713	0.86044	0.90562	0.86177	0.92570	0.91659
0.92393	0.92774	0.91168	0.90828	0.94231	1.00000	0.97222	0.88034	0.92201	0.91860	0.91142	0.96314	0.90538	0.97161	0.94755
0.93635	0.96245	0.92424	0.99008	0.94643	0.99660	0.96958	0.81667	0.96344	0.91196	0.95833	0.99150	0.92134	0.96753	0.96886
0.91070	0.96154	0.91469	0.83205	0.87308	0.95641	0.96387	0.88264	0.86302	0.92698	0.88067	0.96955	0.90230	0.89216	0.97756
0.93739	0.98184	0.92002	0.97596	0.88590	1.00000	0.99715	0.86172	0.90064	0.94036	0.91725	0.98590	0.91373	0.98034	1.00000
0.90971	0.93827	0.90947	0.84722	0.89712	0.99383	0.96790	0.87430	0.84088	0.92901	0.83951	0.93704	0.89522	0.91975	0.94342
0.93673	0.93068	0.94239	0.90972	0.93194	1.00000	0.98583	0.86000	0.94750	0.93219	0.90750	0.97361	0.91886	0.97656	0.97125
0.94669	0.98864	0.94913	0.96591	0.89520	0.99621	0.98295	0.87753	0.95170	0.94432	0.92121	0.99369	0.94192	0.93636	0.99290
0.89873	0.94557	0.93522	0.84005	0.87816	0.98312	0.93196	0.82674	0.80119	0.91529	0.95282	0.93812	0.88235	0.91456	0.95696
0.96521	0.95676	0.98874	0.99390	1.00000	1.00000	0.99864	0.86077	0.96231	0.94957	0.99187	0.99864	0.94590	0.98709	0.99695
0.91810	0.94086	0.92926	0.93548	0.87455	1.00000	0.95699	0.86882	0.81134	0.94659	0.90736	0.99355	0.90579	0.92473	0.99104
0.92289	0.96115	0.93735	0.95135	0.88108	0.99550	0.98986	0.76255	0.90270	0.91374	0.93035	0.98649	0.91168	0.89768	0.98829
0.92274	0.94028	0.90088	1.00000	0.94329	0.99306	0.99383	0.83507	0.95734	0.88279	0.95000	1.00000	0.90709	0.92438	0.99145
0.91864	0.94652	0.94062	0.89412	0.89955	1.00000	0.93627	0.84706	0.88627	0.92732	0.94118	0.88824	0.90730	0.92689	0.96791
0.91348	0.93388	0.90368	0.96104	0.93135	1.00000	0.97403	0.79920	0.81962	0.91664	0.93414	0.95159	0.88545	0.94805	0.98701
0.91311	0.96386	0.88898	0.91381	0.89357	0.97590	0.99699	0.84337	0.85635	0.92296	0.88795	0.97952	0.90132	0.92068	0.94679
0.88588	0.92759	0.83555	0.92481	0.91011	0.99625	0.97878	0.74719	0.83405	0.87024	0.90886	0.97242	0.84193	0.99037	0.97839
0.94841	0.97421	0.93056	0.93452	0.99603	0.99702	0.98810	0.87771	0.89683	0.94643	0.98299	0.99074	0.92015	0.97917	0.98997
0.95198	0.98876	0.96629	0.94555	0.93258	1.00000	0.99049	0.86415	0.95568	0.94740	0.93769	0.97640	0.93048	0.99090	0.96629
0.92171	0.91358	0.95387	0.83951	0.89712	0.96543	0.97654	0.89383	0.84774	0.94059	0.87919	0.96120	0.89686	0.96816	0.94753
0.93318	0.98077	0.93720	0.85278	0.91358	0.99653	1.00000	0.91035	0.84877	0.95577	0.95202	0.99769	0.92045	0.95960	0.98438
0.87998	0.93196	0.87998	0.90633	0.86709	0.95148	0.93671	0.72574	0.88498	0.85310	0.90325	0.97679	0.84552	0.93138	0.99051
0.93648	0.96341	0.94817	0.94986	0.86098	1.00000	0.98030	0.89357	0.89837	0.93776	0.92927	0.98448	0.92160	0.94948	0.97672
0.95148	0.95910	0.95200	0.95253	0.99578	1.00000	0.99367	0.87975	0.89873	0.95725	0.95921	0.99819	0.93513	0.98650	0.98150
0.91841	0.97985	0.91514	0.99038	0.95192	0.99359	0.97949	0.77644	0.90085	0.89894	0.92564	0.98077	0.88683	0.97830	0.99038
0.92847	0.99063	0.91279	0.93133	0.92892	0.99799	0.97892	0.79398	0.89157	0.93864	0.92956	0.99197	0.90293	0.98072	0.98028
0.92303	0.93750	0.94059	0.86616	0.85185	0.98843	0.94792	0.93813	0.89167	0.94246	0.90873	0.92063	0.90751	0.95573	0.94599
0.94185	0.96120	0.93476	0.99085	0.91311	1.00000	0.96037	0.91789	0.96220	0.94095	0.90418	0.99024	0.92605	0.94851	0.99437
0.94071	0.91261	0.94987	0.93146	0.97303	0.98202	0.97472	0.89070	0.96067	0.91613	0.93727	0.99251	0.93109	0.95730	0.96742
0.96117	0.97531	0.97608	0.95679	0.95062	0.99012	0.99177	0.91168	0.96442	0.95939	0.96142	0.96296	0.95226	0.98653	0.97056
0.91571	0.98375	0.93188	0.90625	0.86429	0.98750	0.98214	0.79583	0.91161	0.90732	0.94375	0.92031	0.89722	0.97917	0.95982
0.90542	0.91937	0.95942	0.97262	0.81446	0.99598	0.99063	0.68456	0.88822	0.91134	0.90787	0.91165	0.89892	0.86090	0.99277
0.95318	0.97284	0.94932	0.93827	0.93278	1.00000	0.97942	0.93673	0.93484	0.95718	0.98628	0.92416	0.94505	0.95062	0.98860
0.93089	0.96341	0.91521	0.84843	0.89911	1.00000	0.98018	0.95224	0.90854	0.94726	0.91028	0.93902	0.91282	0.98103	0.92334
0.94171	0.98168	0.92369	0.93706	0.96667	0.99487	0.98077	0.88955	0.92842	0.92745	0.97436	1.00000	0.92456	0.97543	0.98601
0.95274	0.92434	0.97311	1.00000	0.94605	1.00000	0.98904	0.85855	0.96199	0.93657	0.98465	0.96429	0.93744	0.99781	1.00000
0.91325	0.98268	0.95147	0.93117	0.93506	0.96104	0.96623	0.73227	0.85714	0.90909	0.93979	0.95238	0.89160	0.94886	0.96234
0.94543	0.99719	0.89781	0.89683	0.96536	0.99775	1.00000	0.96067	0.88315	0.95148	0.96629	0.99839	0.93136	0.95843	0.99906
0.91181	0.99335	0.89628	0.87137	0.88697	0.94681	0.92308	0.88652	0.88986	0.92991	0.80213	0.93424	0.89973	0.89149	0.96809
0.93937	0.97653	0.92757	0.94225	0.94238	0.96948	0.97027	0.87441	0.93699	0.93449	0.93545	0.97586	0.92497	0.94366	0.98239
0.91623	0.90391	0.88853	0.93074	0.94643	0.95714	0.94974	0.91111	0.90556	0.91171	0.91310	0.96726	0.90066	0.94048	0.97884
0.95159	0.91614	0.95458	0.98987	0.93901	0.99367	0.98644	0.88481	0.96287	0.92757	0.98228	0.97830	0.93671	0.98150	0.98861
0.89250	0.90139	0.95163	0.75000	0.89167	0.95000	0.93068	0.79219	0.75750	0.91280	0.93750	0.89531	0.89858	0.84028	0.91094
0.94876	0.94022	0.96572	0.94701	0.94293	0.97391	0.96957	0.90217	0.91848	0.95652	0.94837	0.96060	0.94010	0.97011	0.97065
0.90796	0.95728	0.88969	0.91682	0.86438	0.97468	0.95570	0.88121	0.85172	0.91847	0.90958	0.95148	0.90338	0.88900	0.96677
0.93442	0.97808	0.94304	0.87796	0.91905	0.99658	0.99144	0.86530	0.85731	0.94549	0.94064	0.96438	0.92855	0.95982	0.92857
0.90948	0.99559	0.88739	0.96340	0.96373	0.98824	0.95529	0.67166	0.90588	0.88658	0.94412	0.96471	0.88097	0.97919	0.97794
0.90279	0.94361	0.88186	0.93460	0.83671	0.97468	0.96745	0.87342	0.91139	0.90823	0.85805	0.94394	0.87811	0.94515	0.97152
0.91864	0.98374	0.95481	0.91192	0.95427	0.98171	0.98115	0.76098	0.80820	0.92871	0.95884	0.94425	0.88829	0.99335	0.97663
0.90168	0.86508	0.87963	0.97917	0.96875	0.99074	0.97348	0.80648	0.90377	0.88617	0.93056	0.98611	0.87580	0.94544	0.97500
0.93688	0.96044	0.93596	0.97152	0.96203	1.00000	0.94374	0.85353	0.97187	0.92374	0.97016	0.91139	0.91051	0.96536	0.99620
0.86429	0.88095	0.88847	0.71429	0.88095	0.89286	0.92517	0.81718	0.83123	0.87121	0.82976	1.00000	0.83053	0.99107	0.98214
0.93053	0.92271	0.94928	0.98007	0.89533	0.98965	0.97005	0.83877	0.91884	0.91558	0.94617	0.97760	0.91629	0.95471	0.96433
0.93768	0.98214	0.93849	0.96991	0.94066	0.99444	0.98727	0.83532	0.96373	0.91155	0.94792	0.99008	0.92419	0.93904	1.00000
0.93301	0.97108	0.94864	0.81325	0.95838	0.98967	0.97711	0.88210	0.90928	0.93416	0.95181	0.95783	0.92000	0.96486	0.95366
0.93586	0.98734	0.93165	0.93901	0.88924	0.98011	1.00000	0.86181	0.89602	0.94054	0.94304	0.97152	0.90796	0.97858	0.99186
0.96020	0.95125	0.97303	0.96429	0.91667	1.00000	0.97344	0.95982	0.95357	0.96280	0.93000	0.98594	0.94847	0.97083	0.99479
0.94310	0.98810	0.95098	0.91667	0.93651	0.99524	0.99084	0.87574	0.95455	0.93101	0.95476	0.97619	0.92250	0.99860	0.94913
0.91038	0.92914	0.93478	0.96618	0.95261	0.97549	0.94652	0.78268	0.88807	0.90066	0.97500	0.90882	0.88061	0.98416	0.97172
0.92238	0.88081	0.91860	0.94832	0.92495	0.98837	0.96996	0.86941	0.88577	0.91764	0.94477	0.97481	0.90782	0.95833	0.95930
0.91823	0.97436	0.94705	0.93020	0.87949	1.00000	0.95921	0.81164	0.93864	0.90216	0.91498	0.95338	0.90545	0.93939	0.95043
0.94318	0.96477	0.96591	0.97254	0.94643	0.98295	0.97064	0.80785	0.96429	0.92532	0.96136	0.97403	0.92151	0.97203	0.97412
0.88124	0.92165	0.89128	0.89103	0.84487	1.00000	0.98462	0.79396	0.84615	0.86809	0.99359	0.92735	0.86087	0.89194	1.00000
0.89650	0.96032	0.89693	0.92083	0.91071	0.99074	0.95707	0.77315	0.86111	0.90342	0.87847	0.96528	0.87963	0.90278	0.96843
0.92787	0.94320	0.96586	0.95439	0.88153	1.00000	0.97776	0.78777	0.94673	0.90609	0.88795	0.99277	0.90681	0.98996	0.94836
0.92455	0.95503	0.93452	0.95635	0.99851	0.91071	0.97789	0.81845	0.91156	0.90163	0.96925	0.99830	0.89184	0.98254	0.99868
0.93803	0.99722	0.96313	0.92444	0.96222	1.00000	0.97556	0.75679	0.85278	0.93791	0.98254	0.96914	0.92135	0.97677	0.98519
0.94377	0.92353	0.95666	0.98992	0.82706	0.96471	0.97647	0.96833	0.90353	0.95467	0.91429	0.98693	0.92745	0.95059	0.99679
0.91900	0.96061	0.94207	0.97601	0.88215	0.98864	0.96717	0.74242	0.89394	0.91439	0.91667	0.97383	0.89470	0.98918	0.98810
0.95245	0.97188	0.95573	0.95089	0.99271	0.99479	0.98958	0.87723	0.86042	0.96804	0.95139	0.98958	0.93703	0.99479	0.96023
