overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0_TFx	>0-0.05_TFx	>=0.05_TFx
0.94752	0.98596	0.94349	0.99532	0.98947	1.00000	0.99532	0.82996	0.99053	0.92264	0.98158	1.00000	0.88033	0.96331	0.99925
0.93209	0.97391	0.91173	0.97101	0.91626	0.99793	0.96739	0.84783	0.90942	0.92951	0.93892	0.99172	0.89101	0.93555	0.99379
0.93218	0.94084	0.92798	0.95563	0.97078	0.98701	0.95604	0.84715	0.94434	0.92389	0.93074	0.95527	0.88442	0.94128	0.96797
0.93026	0.97606	0.90525	0.98415	0.79343	0.99648	0.97027	0.92254	0.95404	0.91975	0.90040	0.98826	0.90269	0.94197	0.93214
0.93886	0.97697	0.94474	0.97368	0.93311	0.98246	0.98785	0.81478	0.95641	0.92749	0.91520	0.98392	0.93026	0.92441	0.99561
0.95311	0.96489	0.91610	0.98366	0.96255	1.00000	0.99599	0.89968	0.98546	0.91276	0.97926	0.99625	0.91624	0.96739	0.97191
0.93742	0.96404	0.93041	0.96043	0.94216	0.98434	0.98755	0.87599	0.94232	0.92146	0.95034	0.98973	0.91304	0.94336	0.95680
0.92368	0.94525	0.94813	0.96981	0.86957	1.00000	0.98116	0.82029	0.91304	0.91634	0.91667	0.99379	0.85205	0.94384	0.98454
0.94333	0.94095	0.94333	0.98533	0.93778	0.99556	0.97037	0.85697	0.90756	0.94057	0.96381	0.98667	0.87022	0.95660	0.99067
0.91796	0.94093	0.93281	0.97699	0.92785	0.97722	0.98734	0.80759	0.86076	0.91799	0.92827	0.98354	0.86920	0.92068	0.98734
0.92214	0.95682	0.88553	0.98854	0.93636	0.98393	0.96375	0.80769	0.88812	0.91696	0.95208	0.97969	0.89010	0.91802	0.98125
0.94295	0.92143	0.94010	0.97788	0.95536	0.98929	0.99062	0.85729	0.95417	0.91821	0.96696	0.98333	0.89907	0.95719	0.99886
0.88306	0.89068	0.89632	0.85949	0.79862	0.95696	0.94937	0.83755	0.82278	0.89812	0.92600	0.86421	0.86287	0.88101	0.94177
0.92602	0.96329	0.90146	0.97534	0.95408	0.98413	0.95635	0.73469	0.87395	0.92857	0.97917	0.97884	0.89989	0.93527	0.94345
0.94620	0.95977	0.94295	0.95833	0.84729	1.00000	0.98851	0.95298	0.90958	0.95066	0.98046	1.00000	0.92059	0.96724	0.91839
0.95558	0.96902	0.95942	0.99732	0.96756	0.99398	0.98916	0.85357	0.98279	0.93688	0.97510	0.97992	0.92102	0.96647	0.99880
0.95205	0.96875	0.95000	0.99625	0.95536	0.99750	0.98409	0.87813	0.94712	0.94302	0.97679	0.97778	0.90833	0.96284	0.98667
0.95182	0.96897	0.95181	1.00000	0.98851	1.00000	0.99713	0.85676	0.99617	0.93895	0.88697	0.99425	0.92954	0.95374	1.00000
0.93246	0.92188	0.90179	0.96458	0.99028	0.99688	0.97778	0.86923	0.93036	0.92688	0.93750	0.98438	0.92697	0.91944	0.98021
0.94476	0.99667	0.96853	0.92667	0.91429	0.99556	0.98556	0.84762	0.95417	0.93806	0.92485	0.98667	0.88392	0.95407	0.98564
0.95000	0.98750	0.93553	0.99375	0.94167	0.99792	0.98864	0.86923	0.97019	0.93598	0.92614	0.99318	0.89740	0.96410	0.99750
0.96184	0.99339	0.93512	0.98942	0.96164	0.97959	0.98413	0.92956	0.95164	0.96429	0.95370	0.97321	0.91667	0.96905	0.99444
0.96140	0.98864	0.98629	0.95094	0.95733	1.00000	0.99500	0.87712	0.93218	0.97435	0.93994	0.99675	0.96635	0.94946	0.98918
0.95301	1.00000	0.93315	0.98036	0.95972	1.00000	0.99583	0.88833	0.93958	0.94388	0.96339	0.99722	0.91833	0.96763	0.98661
0.96911	0.98456	0.98172	0.99376	0.99437	1.00000	0.99386	0.86590	0.98649	0.94865	0.98986	0.99730	0.94852	0.96983	1.00000
0.92866	0.95911	0.92941	0.99394	0.84000	0.98222	0.98286	0.86857	0.96444	0.92279	0.86000	0.96848	0.85611	0.94737	0.99733
0.94292	0.98272	0.92281	0.97677	0.88981	0.99722	0.99861	0.89506	0.89333	0.95936	0.91515	0.99012	0.93419	0.92974	0.99487
0.90294	0.79481	0.86909	0.95205	0.91631	0.99567	0.99675	0.86147	0.95632	0.88196	0.90097	1.00000	0.85877	0.91364	0.95563
0.94409	0.99550	0.97898	0.99099	0.88254	0.99421	0.99035	0.80405	0.79880	0.96713	0.95315	0.97052	0.93919	0.93468	1.00000
0.97234	0.96336	0.95981	0.98723	0.96657		0.99696	0.97518	0.97791	0.96277	0.98085	0.99574	0.93554	0.98936	0.97872
0.92960	0.93189	0.94767	0.99502	0.88760	0.99709	0.96601	0.81512	0.90698	0.92717	0.94186	0.95930	0.89860	0.93605	0.98708
0.93688	0.98423	0.94797	0.94088	0.87688	1.00000	0.99480	0.86577	0.89672	0.93209	0.95045	0.99493	0.92620	0.93105	0.98280
0.89112	0.95988	0.87125	0.92963	0.94074	1.00000	0.96433	0.75044	0.85905	0.87009	0.97685	0.96914	0.83012	0.90160	0.98101
0.91359	0.87556	0.95037	0.95758	0.96296	0.98333	0.97733	0.76356	0.95378	0.88606	0.92923	0.99467	0.86807	0.93452	0.90769
0.96776	0.95781	0.97539	0.99096	0.95627	0.98734	0.99367	0.91013	0.94937	0.96769	0.97566	0.99789	0.94778	0.97014	1.00000
0.93142	0.98734	0.89803	0.97468	0.99458	0.97215	0.97699	0.80741	0.94575	0.89620	0.95042	0.99494	0.86873	0.95770	0.98734
0.93919	0.96231	0.92611	0.99390	0.91585	0.99024	0.98577	0.84368	0.92141	0.93428	0.96585	0.98103	0.92625	0.92835	0.99343
0.94401	0.92332	0.94302	0.94908	0.95775	0.97183	0.97535	0.90791	0.92199	0.94225	0.94366	0.96750	0.90202	0.95994	0.96316
0.94592	0.98485	0.91866	0.97502	0.95960		0.99567	0.84416	0.97944	0.91940	0.95671	0.98539	0.94481	0.93712	0.97303
0.93045	0.88787	0.93246	0.98088	0.97851	0.97647	0.98713	0.82143	0.94433	0.90426	0.97326	0.99183	0.86832	0.95814	0.92380
0.92185	0.92905	0.95671	0.99343	0.87073	0.97967	0.99878	0.73171	0.98476	0.87195	0.93728	0.99889	0.81772	0.94164	0.99837
0.92237	0.93333	0.93367	0.97222	0.88961	1.00000	0.99286	0.82044	0.90146	0.90931	0.97123	0.98299	0.90942	0.91910	0.99603
0.95738	0.99679	0.94231	0.97596	0.96667	1.00000	0.99359	0.91368	0.97970	0.93924	0.97786	1.00000	0.91492	0.97197	0.98291
0.92385	0.99107	0.94983	0.92262	0.90179	1.00000	0.97917	0.77857	0.88520	0.93341	0.93254	0.93452	0.88690	0.92783	0.97944
0.97016	0.98284	0.96499	0.99790	0.93199	0.99510	0.98382	0.96534	0.98634	0.97407	0.92647	1.00000	0.93189	0.98228	0.99332
0.92402	0.97396	0.89493	0.97068	0.95486	0.97778	0.98718	0.84576	0.92101	0.90333	0.97436	0.99537	0.86973	0.93783	0.99504
0.93359	0.98576	0.93165	0.98274	0.93544	1.00000	0.99416	0.77321	0.97649	0.89274	0.96456	0.98031	0.89114	0.93219	0.99409
0.94059	0.95619	0.95400	0.93500	0.93667	1.00000	0.98222	0.86872	0.93270	0.93105	0.95077	0.97833	0.92600	0.93705	0.96833
0.97524	0.98987	0.98664	0.98734	0.98619	1.00000	0.98875	0.90564	0.98553	0.96203	0.96906	0.99770	0.94008	0.98153	0.99367
0.95217	0.97670	0.94026	0.97849	0.91935	1.00000	0.97696	0.93011	0.89932	0.96872	0.93280	0.98387	0.93047	0.94892	0.99120
0.96635	0.98207	0.97841	0.98875	0.94033	0.98734	0.99318	0.89873	0.98734	0.95826	0.94158	0.98861	0.92002	0.98130	0.99416
0.94314	0.97059	0.96203	0.99647	0.87451	0.99706	0.98824	0.84253	0.95216	0.92814	0.95451	0.97176	0.88858	0.95270	0.97919
0.93083	0.93074	0.95355	0.99481	0.94569	0.99567	0.99101	0.79144	0.93659	0.91545	0.92987	0.99423	0.91818	0.92318	0.99242
0.94949	0.97949	0.95513	0.97949	0.99184	0.98718	0.99408	0.80671	0.92308	0.94006	0.97239	0.99430	0.93324	0.94750	0.99573
0.92817	0.98514	0.90946	0.94426	0.88138	0.96284	0.96069	0.89189	0.94305	0.92317	0.90608	0.98423	0.88095	0.93951	0.96778
0.95278	0.97021	0.97032	0.95887	0.98345	0.98227	0.99392	0.87518	0.91223	0.95990	0.96712	0.98723	0.94468	0.94807	0.98549
0.92588	0.99437	0.93080	0.98892	0.86076	0.99458	0.97468	0.79747	0.89407	0.94602	0.88080	0.96624	0.89813	0.92264	0.99873
0.95798	0.98090	0.93695	0.98539	0.98090	0.97753	0.97893	0.91184	0.96067	0.94716	0.95974	0.98570	0.93561	0.96511	0.99251
0.92468	0.95077	0.89620	0.95910	0.96893	0.97468	0.98150	0.81804	0.93791	0.90580	0.91139	0.98101	0.87232	0.93643	0.97663
0.94223	0.96687	0.91884	0.97645	0.99420	0.99517	0.99420	0.86377	0.96377	0.92082	0.94384	0.99839	0.89795	0.95574	0.98913
0.92636	0.91694	0.94269	0.93798	0.94080	1.00000	0.93928	0.83298	0.90310	0.92013	0.95203	0.98605	0.84989	0.94518	0.99003
0.94223	0.97051	0.93939	0.96667	0.91282	1.00000	0.97276	0.91026	0.96688	0.93486	0.91197	0.97253	0.90598	0.95378	0.98077
0.95175	0.97068	0.94239	0.98765	0.95267	0.99383	0.98642	0.88477	0.97222	0.94650	0.92695	0.98628	0.91049	0.96555	0.99588
0.95228	0.98892	0.93671	0.98915	0.97929	0.98915	0.98523	0.84388	0.91682	0.94937	0.97750	0.98734	0.93738	0.94288	1.00000
0.93030	0.96703	0.93712	0.95421	0.89744	0.98352	0.99863	0.84432	0.88736	0.94172	0.93171	0.97174	0.95116	0.90749	0.99756
0.91932	0.94518	0.93358	0.92836	0.86513	0.98684	0.95322	0.84942	0.89985	0.92166	0.93541	0.93750	0.89850	0.93586	0.90954
0.94002	0.96592	0.93498	0.98453	0.93038	0.99156	0.97890	0.86895	0.90886	0.93820	0.96474	0.99367	0.93430	0.93694	0.97187
0.95025	0.95403	0.96149	0.97118	0.81098	0.99085	0.97724	0.97104	0.90549	0.96037	0.95046	0.97317	0.93044	0.95785	0.96260
0.93786	0.96471	0.95829	0.94353	0.88088	0.98529	0.98717	0.81324	0.90588	0.93882	0.94248	0.97529	0.88059	0.95294	0.99059
0.94362	0.96947	0.94505	0.97253	0.94750	1.00000	1.00000	0.84277	0.91071	0.94712	0.93307	0.99588	0.96703	0.92151	0.99670
0.95407	0.96576	0.93506	0.97273	0.92468	0.99351	0.98377	0.94481	0.87839	0.96651	0.95887	0.99258	0.93321	0.95571	0.99567
0.96535	0.97009	0.93162	0.98225	0.98291	0.99679	0.98077	0.94551	0.97535	0.95010	0.97985	0.98878	0.92809	0.98043	0.98718
0.94079	0.99524	0.92468	0.99091	0.91122	0.99524	0.98095	0.87321	0.88045	0.95528	0.92418	0.99857	0.91257	0.94312	0.99857
0.91921	0.96463	0.91626	0.96070	0.83021	1.00000	0.97439	0.90070	0.82249	0.92551	0.91725	0.97228	0.87144	0.92539	0.98606
0.95233	0.97529	0.94850	0.98547	0.93828	0.99767	0.96609	0.90787	0.88695	0.98200	0.93439	0.97384	0.93446	0.95179	0.99419
0.86612	0.96750	0.79563	0.84205	0.86389	0.98750	0.96429	0.84688	0.93523	0.83636	0.93125	0.86944	0.79500	0.87244	0.96146
0.92955	0.97700	0.90854	0.98661	0.86919	0.99598	0.98279	0.87396	0.96276	0.91394	0.91365	0.99828	0.91181	0.92565	0.97791
0.94906	0.93429	0.94505	0.99744	0.88889	0.99451	1.00000	0.94231	0.93483	0.93620	0.97633	0.99519	0.91026	0.96186	0.96923
0.93368	0.97086	0.92038	0.95128	0.93706	1.00000	0.98168	0.78686	0.86752	0.94268	0.95971	0.96047	0.89126	0.94646	0.98443
0.92569	0.96657	0.91997	0.94352	0.94419	1.00000	0.96829	0.82461	0.86991	0.92805	0.98173	0.96948	0.90086	0.91649	0.99031
0.96502	0.99118	0.97737	0.93704	0.99551	0.98942	0.99537	0.83265	0.91358	0.97761	0.96961	0.99824	0.94897	0.96142	0.99905
0.94452	0.99430	0.91866	0.97266	0.94907	0.99177	0.99074	0.83096	0.89781	0.94416	0.98025	0.98889	0.92593	0.94024	0.99118
0.94757	0.96043	0.92877	0.93640	0.94521	1.00000	0.98239	0.92368	0.94716	0.94194	0.94227	0.97108	0.92150	0.95271	0.98314
0.96237	0.98795	0.94378	0.98138	0.96687	1.00000	0.98996	0.90252	0.96988	0.94823	0.97590	0.99312	0.92593	0.98072	0.99343
0.96183	0.97273	0.96023	0.97643	0.96419	0.99134	0.98232	0.91234	0.93030	0.96537	0.97944	0.97835	0.94727	0.96284	0.98864
0.93677	0.98465	0.93640	0.90351	0.91447	0.99561	0.97727	0.86184	0.92244	0.93528	0.93421	0.97588	0.90680	0.94492	0.97368
0.93393	0.91719	0.92237	0.97857	0.89375	0.97500	0.96953	0.91528	0.95000	0.91563	0.93333	0.98750	0.90350	0.93750	0.99750
0.92293	0.92857	0.87922	0.93506	0.97273	0.99714	0.96484	0.84714	0.90150	0.92551	0.90519	0.97143	0.86753	0.93374	0.98214
0.93243	0.98192	0.91456	0.98619	0.96062	0.99367	0.98945	0.79163	0.93354	0.90682	0.95865	0.98354	0.89051	0.93498	0.98832
0.92308	0.91987	0.93128	0.99145	0.93189	0.99573	0.99487	0.79829	0.90237	0.91135	0.92209	0.98611	0.87987	0.93642	0.97436
0.93012	0.94511	0.91566	0.99465	0.92068	0.99598	0.99197	0.80321	0.88023	0.92137	0.96888	0.98394	0.91923	0.92169	0.97868
0.94632	0.94872	0.93519	0.98225	0.97222	1.00000	0.98932	0.85256	0.97650	0.92874	0.95221	0.98077	0.90858	0.95685	0.98601
0.94238	0.95238	0.92424	0.98810	0.94643	0.99490	0.99074	0.85833	0.98810	0.91362	0.95952	0.99490	0.85025	0.97398	0.97253
0.93354	0.98718	0.93787	0.90769	0.91795	0.97949	0.98368	0.84714	0.90216	0.95095	0.87574	0.99359	0.89423	0.94168	0.97756
0.95185	0.97970	0.93773	0.98397	0.93718	1.00000	0.99288	0.88278	0.91587	0.95373	0.95455	0.98462	0.94231	0.94513	0.99893
0.93938	0.96296	0.90535	0.94599	0.94787	0.99383	0.99012	0.91134	0.92181	0.94012	0.90123	0.97284	0.88007	0.94640	0.98457
0.96204	0.96023	0.96793	0.98750	0.93333	1.00000	0.98500	0.90375	0.97667	0.95844	0.93500	0.99028	0.91971	0.98083	0.98750
0.94101	0.98377	0.94589	0.97443	0.94949	0.99242	0.97159	0.79672	0.94697	0.92159	0.94167	0.99242	0.89305	0.94952	0.99716
0.90038	0.95190	0.89501	0.89643	0.82278	0.98945	0.94146	0.85522	0.84810	0.91302	0.94707	0.91421	0.89289	0.89132	0.95696
0.96700	0.94568	0.97373	0.99634	0.99695	1.00000	0.98780	0.90549	0.97672	0.95221	0.97967	0.99593	0.93902	0.97256	0.99695
0.95358	0.97670	0.95190	0.98253	0.96416	1.00000	0.98566	0.88172	0.89541	0.96631	0.95203	1.00000	0.94892	0.94822	1.00000
0.93879	0.96622	0.95885	0.96081	0.94865	0.98874	0.98311	0.79730	0.91261	0.93473	0.94906	0.98198	0.90216	0.94264	0.98829
0.93681	0.96806	0.93876	1.00000	0.91667	0.99653	0.99691	0.85330	0.93651	0.92581	0.92685	0.99802	0.90424	0.93953	0.97436
0.93607	0.96471	0.93894	0.93369	0.88778	1.00000	0.97745	0.89305	0.91373	0.93647	0.94790	0.97647	0.92132	0.94235	0.95615
0.93692	0.97285	0.94372	0.98937	0.93878	0.99629	0.99351	0.79920	0.84560	0.93174	0.96753	0.99292	0.89935	0.94140	0.99675
0.86783	0.96386	0.82788	0.87766	0.69076	0.95382	0.96837	0.83689	0.78591	0.89850	0.86506	0.87590	0.84509	0.85783	0.92771
0.90801	0.97378	0.90194	0.96456	0.89567	0.99251	0.96754	0.74438	0.85825	0.89561	0.95131	0.96629	0.87961	0.89813	0.97666
0.94279	0.97024	0.91204	0.96329	0.97619	0.99405	0.98485	0.85823	0.93948	0.92971	0.97449	0.97884	0.87406	0.95763	0.98496
0.94797	0.98455	0.96292	0.97148	0.90289	0.99438	0.99049	0.85189	0.95006	0.93616	0.96016	0.97753	0.91261	0.95219	0.97603
0.94421	0.97082	0.95776	0.95944	0.91975	0.98272	0.99259	0.87490	0.87791	0.95782	0.91623	0.98413	0.93395	0.93958	0.97942
0.89940	0.94338	0.92874	0.81389	0.87500	0.97222	0.99653	0.82197	0.81173	0.92690	0.90783	0.95833	0.88301	0.90000	0.94965
0.91233	0.96994	0.92030	0.96582	0.82278	0.97679	0.95750	0.75633	0.91469	0.89540	0.92405	0.98312	0.88608	0.90900	1.00000
0.95450	0.96341	0.94919	0.99729	0.92683	1.00000	0.99625	0.88470	0.94146	0.94323	0.95610	1.00000	0.89512	0.97358	1.00000
0.94304	0.97566	0.94989	0.98101	0.99437	0.99789	0.99842	0.81013	0.89512	0.94435	0.95921	1.00000	0.91702	0.94390	0.99416
0.89644	0.95604	0.88034	0.93910	0.95032	0.98077	0.97521	0.75881	0.90855	0.85294	0.93761	0.95299	0.84256	0.90994	0.96368
0.92710	0.96787	0.92197	0.97108	0.90241	0.98594	0.98795	0.76627	0.88776	0.93051	0.95922	0.99598	0.90833	0.92369	0.98028
0.92805	0.95486	0.93364	0.88889	0.87191	0.99306	0.96007	0.91919	0.92037	0.93135	0.89385	0.99008	0.88333	0.95349	0.90586
0.94539	0.92129	0.94451	0.99695	0.94817	1.00000	0.98628	0.91626	0.97683	0.93357	0.93467	0.98049	0.87877	0.95685	0.99812
0.96439	0.96879	0.95246	0.99101	0.95506	0.98876	0.98596	0.92033	0.98190	0.94864	0.95693	0.99438	0.92135	0.97978	0.99663
0.95187	0.96759	0.96682	0.98765	0.89660	0.98765	0.99040	0.88984	0.95570	0.93730	0.97685	1.00000	0.89506	0.96698	0.97531
0.93480	0.99375	0.93750	0.92188	0.92143	1.00000	0.98393	0.84062	0.92589	0.93018	0.92750	0.97500	0.94148	0.92204	0.95893
0.90949	0.95088	0.94356	0.98686	0.81928	1.00000	0.99732	0.67689	0.90161	0.90732	0.90078	0.97189	0.88124	0.90734	0.99759
0.95378	0.96914	0.93762	0.97634	0.91770	1.00000	0.99588	0.92361	0.92593	0.95429	0.96982	0.99471	0.93685	0.95521	0.98291
0.94986	0.97256	0.93961	0.95645	0.91131	1.00000	0.98476	0.94004	0.94741	0.94628	0.95035	0.98293	0.90061	0.97967	0.89895
0.94581	0.97619	0.94200	0.95921	0.90513	0.99744	0.98558	0.91124	0.91774	0.94027	0.97650	0.98205	0.93423	0.94371	0.97786
0.95412	0.97204	0.95423	1.00000	0.96447	1.00000	0.99561	0.84978	0.97076	0.92713	0.99452	0.99248	0.87771	0.97293	1.00000
0.93558	0.96537	0.95215	0.99221	0.92532	0.99221	0.99481	0.79620	0.91209	0.91808	0.97166	0.98268	0.91156	0.94628	0.93896
0.94411	1.00000	0.94275	0.97344	0.90075	0.99326	0.99298	0.87266	0.91236	0.94714	0.92759	0.99839	0.91348	0.94507	0.99157
0.95945	1.00000	0.93152	0.97969	0.97739	0.98632	0.97791	0.84752	0.96746	0.94681	0.94681	0.98453	0.93009	0.95615	0.99848
0.93782	0.95775	0.93226	0.97746	0.90909	0.99765	0.96714	0.86385	0.92958	0.93384	0.93075	0.98793	0.91846	0.93677	0.96391
0.92563	0.86905	0.93506	0.93831	0.84226	0.98571	0.97222	0.92460	0.92937	0.91592	0.92143	0.98214	0.87767	0.95487	0.94048
0.96083	0.97152	0.98436	0.99114	0.91369	1.00000	0.99548	0.86962	0.95274	0.94339	0.99072	0.99819	0.93215	0.97663	0.97089
0.94375	0.91111	0.95163	0.98889	0.91875	0.96875	0.99545	0.84219	0.95375	0.93201	0.95682	0.97344	0.92708	0.94648	0.99531
0.96532	0.97101	0.97993	0.98098	0.96920	0.97391	0.98696	0.89251	0.94022	0.96460	0.98370	0.98777	0.94185	0.97826	0.96957
0.90452	0.97943	0.88698	0.94756	0.87794	0.97046	0.97089	0.80915	0.85895	0.91214	0.89693	0.95570	0.88544	0.89783	0.98734
0.94041	0.98356	0.93006	0.97011	0.87547	0.99829	0.99144	0.87557	0.87785	0.95976	0.87976	0.97671	0.91245	0.94616	0.96869
0.92304	0.99853	0.92941	0.97647	0.95980	0.99664	0.98235	0.66845	0.91597	0.90136	0.95294	0.98562	0.86935	0.93412	0.98824
0.92113	0.96433	0.86990	0.96414	0.97342	0.98011	0.98192	0.85943	0.92405	0.90401	0.94213	0.99277	0.89873	0.91350	0.99262
0.92716	0.99051	0.93257	0.96206	0.97713	0.99390	0.98448	0.77561	0.83149	0.92558	0.97027	0.98780	0.89101	0.92385	0.98780
0.90753	0.94444	0.89641	0.98090	0.97743	1.00000	0.98990	0.75278	0.91270	0.88587	0.95602	0.99306	0.82134	0.93245	0.98750
0.96712	0.99525	0.96947	0.97310	0.97328	1.00000	0.99156	0.90868	0.97046	0.95369	0.99277	0.98915	0.92911	0.97280	0.99747
0.94634	0.95238	0.95301	0.98512	0.94643	0.97619	0.98639	0.89796	0.97549	0.92641	0.93571	1.00000	0.86607	0.97955	0.99802
0.94486	0.94042	0.95652	1.00000	0.91948	0.98965	0.98261	0.85960	0.91594	0.93297	0.97826	0.99341	0.90157	0.95855	0.97213
0.92215	0.98214	0.88426	0.99074	0.91414	0.99722	0.98495	0.84524	0.94830	0.91155	0.86921	0.99405	0.86597	0.92995	0.99861
0.95518	0.97590	0.95688	0.96386	0.97700	0.98623	0.98916	0.88038	0.96527	0.94144	0.98554	0.97289	0.92195	0.96602	0.98146
0.95730	0.98734	0.96646	0.97929	0.92722	0.97649	0.99015	0.88502	0.92495	0.96114	0.97595	0.96994	0.91851	0.96062	0.99096
0.96447	0.95750	0.97763	0.98929	0.92222	0.99375	0.98438	0.93839	0.97857	0.96250	0.92500	0.99062	0.92045	0.98036	0.98958
0.93445	0.98214	0.92997	0.92725	0.92989	0.99048	0.97070	0.87500	0.94048	0.92451	0.94048	0.97449	0.87392	0.95725	0.96429
0.93789	0.98262	0.94949	0.99412	0.91176	0.98529	0.97594	0.84641	0.90686	0.93277	0.98529	0.97059	0.92227	0.94519	0.94683
0.94367	0.94622	0.95116	0.99612	0.91755	1.00000	0.98256	0.86315	0.88440	0.94897	0.97238	1.00000	0.93758	0.93556	0.99419
0.93324	0.94872	0.93423	0.96296	0.93162	1.00000	0.98135	0.83925	0.96154	0.90756	0.93590	0.98135	0.92650	0.92238	0.97350
0.95823	0.98068	0.96907	0.99337	0.92532	0.98864	0.99053	0.85640	0.98052	0.93939	0.97955	0.99026	0.89171	0.97902	0.97601
0.93404	0.98148	0.93282	0.98718	0.96795	1.00000	0.98205	0.81227	0.91420	0.92165	0.98558	0.97578	0.93294	0.92216	1.00000
0.92161	0.95635	0.92398	0.96944	0.89087	0.99537	0.96212	0.83519	0.88194	0.93152	0.90972	0.97222	0.89294	0.92946	0.95707
0.92466	0.90361	0.93574	0.98193	0.84538	1.00000	0.97961	0.81742	0.93088	0.89050	0.94819	0.99277	0.86173	0.94096	0.97246
0.92857	0.96429	0.93994	0.97817	0.98810	0.97024	0.98469	0.81027	0.91922	0.91573	0.94048	0.99660	0.92033	0.91733	0.99735
0.94163	0.99444	0.95808	0.98222	0.95333	1.00000	0.99000	0.72963	0.90278	0.92484	0.98413	0.98148	0.91364	0.94778	0.98272
0.97128	0.93725	0.97523	0.99496	0.92000	0.99412	0.99853	0.98190	0.94941	0.97266	0.96471	0.99739	0.96099	0.96811	1.00000
0.91826	0.95606	0.93048	0.99116	0.83502	0.99432	0.96717	0.77156	0.87480	0.91705	0.91818	0.99036	0.85431	0.93274	0.99459
0.95094	0.97813	0.94727	0.99256	0.99792	1.00000	0.99702	0.84077	0.85833	0.95857	0.98495	0.99740	0.87963	0.97083	0.99527
