site_name	pearson-r_central_coverage	pearson-pval_central_coverage	pearson-adjusted-p-val_central_coverage	lin-reg-RMSE_central_coverage	pearson-r_mean_coverage	pearson-pval_mean_coverage	pearson-adjusted-p-val_mean_coverage	lin-reg-RMSE_mean_coverage	pearson-r_amplitude	pearson-pval_amplitude	pearson-adjusted-p-val_amplitude	lin-reg-RMSE_amplitude
BCL6.hg38.10000	0.39849202128807404	1.1339200820337585e-08	1.4249595697557566e-07	0.0426099306775045	0.3772157045589697	7.4880089135257e-08	6.885315513168754e-07	0.014660417808090926	-0.24528446498529027	0.0006261106420976918	0.005131385045018039	0.7471631535095085
BHLHE40.hg38.10000	0.2266238261089099	0.0016184361962785312	0.0059333512530300924	0.05348084361595582	0.2144391276880242	0.0028929903500678577	0.009651835061730818	0.019829146375537177	-0.11151784057042631	0.1245665965488032	0.3536066638508657	0.676677046053496
BPTF.hg38.10000	0.019474586539570796	0.7891590727331936	0.8380647054096169	0.04544552801962895	0.02520565966129615	0.7292544246373105	0.8206833375769136	0.009536505499884568	-0.03842034445020692	0.5977151318764369	0.7878972192916668	0.5360772546974256
CDX2.hg38.10000	0.0798420012972999	0.2722267933141161	0.39022623984571014	0.04460073883192014	-0.2542420518236922	0.00038650724324600186	0.0016558321670879853	0.010855908050892376	-0.08274739753170977	0.2551047261602797	0.5322267739830687	0.5117431013699023
CEBPA.hg38.10000	0.5140449730820325	2.834389092042015e-14	1.5265209824283424e-12	0.04697676814056307	0.5086514533729541	5.799654021455352e-14	2.7330869576108346e-12	0.012099579643889108	-0.42081062592321977	1.3497955142560054e-09	3.392486059163427e-08	0.8084506265089086
CEBPB.hg38.10000	0.2229066452358107	0.001938469360059669	0.00696002808326186	0.044650104819090736	0.06153376040517337	0.39775760748891376	0.5274197163593223	0.01197344523245409	-0.19304226131464017	0.007459593250328347	0.04535913960280301	0.8064152063474824
CEBPD.hg38.10000	0.374337963302543	9.568299153700648e-08	9.749321029581471e-07	0.043406670717103184	0.36350670545070723	2.357298818046239e-07	2.0197764872805276e-06	0.012129267541634485	-0.23899818323112565	0.0008693153917892809	0.006827747973011644	0.6292472875083945
CEBPG.hg38.10000	0.10156783516926392	0.1620832412486668	0.266835729042565	0.04383939175931555	-0.013532991441912723	0.8525934066764806	0.900357743184967	0.009835467767472317	-0.15021126283615888	0.03806847996868685	0.15771227415598837	0.860973789184993
CLOCK.hg38.10000	0.17928437236400696	0.013078101406796482	0.034239196044182456	0.04478834105039888	0.18838482499675413	0.009058206335660964	0.025484655138389427	0.014594980724777235	0.13354094034939348	0.06551680811387148	0.22870219128638467	0.6137504729107116
CREB1.hg38.10000	-0.12118193169070866	0.09493244675870136	0.17373559431082725	0.05557067978593186	0.10425685534120885	0.15119746488160996	0.24811692147895556	0.029516590541006364	-0.1696224199663763	0.018982969187169633	0.08945724229453689	0.6988421369756493
CREM.hg38.10000	0.1322355351233545	0.06821993276443647	0.13455008731305665	0.054185823357643464	0.2301357297763825	0.0013611695978806336	0.0048411409283113105	0.02487337088970241	-0.3595618922343598	3.247076671101504e-07	5.1006162708552795e-06	0.7236120249962682
CTCF.hg38.10000	-0.2152906818652323	0.0027806601623694255	0.009617512671681407	0.05626909334466639	-0.08794431570099775	0.2263626421302882	0.3346616316985045	0.018464605495385502	-0.6279673566649729	2.411010680186746e-22	3.029836754768011e-20	1.9427185629641135
CTCFL.hg38.10000	0.05650239782752397	0.43752863907382633	0.5668326355011427	0.05310930576847033	0.07776008047913932	0.2849655305751737	0.4084867111286711	0.01741318489023677	-0.4622338395053173	1.68051892344613e-11	6.33555634139191e-10	1.2332413449441813
CXXC1.hg38.10000	0.3284423127765211	3.5060120766793744e-06	2.4477158387187483e-05	0.08424902318733014	0.22133830646842712	0.002090013247596449	0.007163045403126012	0.03703324346850754	0.14426784860998967	0.04646306901694582	0.18438502125672185	0.6595283458919293
DDIT3.hg38.10000	-0.02296368792612013	0.7525165781100557	0.8288327496182604	0.043149323212708895	-0.038795135335269834	0.5941439361983478	0.7202323599574827	0.009734703145136636	-0.10061935077920581	0.16605972318312712	0.42096622792203797	0.6087598879351178
DUX4.hg38.10000	0.12969224957268116	0.0737475085334485	0.1411310188685791	0.044457781244545067	0.08917485486440092	0.21990654601712276	0.32898717400180666	0.008659072073839168	0.006299235529269447	0.9310796435677362	0.9885219273448408	0.5811387902463253
E2F1.hg38.10000	0.0063604592751477194	0.930411469872209	0.9378746634808096	0.06356634816722416	0.09341536535413955	0.1986651465093404	0.3069438197889688	0.03380659935511469	-0.04536823275987804	0.5331487416889646	0.7701037379951712	0.6501615017273056
E2F4.hg38.10000	0.12631493762253027	0.08164344292110592	0.1531656642329814	0.0550930158567487	0.11063736887302104	0.12758784184011324	0.21764984784489907	0.027087480871169734	-0.20793829459032384	0.0038952921291688734	0.025763598819239744	0.6402267318186129
E2F6.hg38.10000	0.2817401683152065	7.865806676767545e-05	0.0004080334020491104	0.056018804419643874	0.12109750523603957	0.0951645950456047	0.17331909339223658	0.022939583985271628	-0.03799946029717659	0.6017370193471748	0.7889169101361121	0.5955458708465842
E2F7.hg38.10000	0.09580763908040044	0.18735935072827958	0.2955417373412611	0.04595705869562394	0.09029716147125266	0.21413356222469163	0.32421025284621985	0.014063569917937006	-0.03790159577501492	0.6026739260456241	0.7889169101361121	0.5365005118654812
E2F8.hg38.10000	0.2060984065446952	0.004230894879216971	0.013517350588684729	0.049444198105925444	0.21977958374113185	0.0022512331911419357	0.00764608029784243	0.015729437460349854	-0.012216756146515344	0.8667902816602149	0.9645503580344856	0.5715780608337627
E4F1.hg38.10000	0.36064276042106785	2.97557805582287e-07	2.8044823176130546e-06	0.04616789473283295	0.2777233506886833	0.00010031937082284732	0.0004911740623404343	0.0169846980184825	-0.03427358933333374	0.6378553795115081	0.8151575527994527	0.5049500917084018
EBF1.hg38.10000	0.3171916617090674	7.789238143305956e-06	4.907141743551177e-05	0.04176038459805234	0.32483700551761835	4.543838020867337e-06	3.0589766676196183e-05	0.010341328230593715	0.043889552127571375	0.5465921064193058	0.7706214720122445	0.456460257354512
EBF3.hg38.10000	0.06978992426150218	0.3373799835381931	0.4660579862262836	0.06470199158180605	0.05819707195346806	0.4238858168110097	0.5510515618543126	0.012596619268294256	-0.0007451689478791534	0.9918371139169703	0.9998717547424754	0.7208995316298796
EGR1.hg38.10000	0.11244925121159871	0.12143112278194373	0.21194228374441104	0.04774704103320666	0.12080140466246651	0.09598235312025435	0.17396801503046103	0.021881656915382745	0.1860095796207638	0.009984867968288208	0.055357282706539036	0.5245695276248379
EGR2.hg38.10000	0.20571123146720854	0.004304746576374521	0.013637726548682306	0.04505943886829206	0.02155527980253493	0.7672462822918547	0.8488030130003797	0.00885321777427286	0.13996638966786118	0.05345915459451461	0.19954555724883175	0.5900629258086426
EGR3.hg38.10000	0.01569831661278066	0.8293430725280893	0.8685064953974713	0.05121493497995283	0.046256170293084105	0.5251565766027602	0.6512632545369755	0.009804142470809326	0.16016305529736932	0.026878677009743165	0.1192148380314491	0.6719464985941509
EHF.hg38.10000	-0.010614260348157272	0.8841320341366052	0.9033002083184287	0.04984270775376161	0.09585300195371299	0.18714961803834437	0.293501782591546	0.015182277123448891	-0.29100900562370347	4.423469843791842e-05	0.0004904847444439778	0.7345963245429532
ELF1.hg38.10000	0.13426723708717275	0.06405118983743811	0.129824185853302	0.05650205304732229	0.164180758863308	0.02323480338156059	0.058383112720603016	0.029055533254952633	-0.1785889026953312	0.013441564852325477	0.06730897613704048	0.7960845148065836
ELF3.hg38.10000	0.1350067674646285	0.06258657232495898	0.12754128522437588	0.046883700454945366	-0.06104668610166693	0.40151050025232227	0.5274197163593223	0.01312956905617535	-0.24957597280396354	0.0004980002337944903	0.004172135292011619	0.7563280663109783
ELF4.hg38.10000	0.2612613814592948	0.00026161466453543543	0.0011579685614054992	0.04547828450280394	0.31790279377868935	7.412957766336592e-06	4.581450947391631e-05	0.018155484544645304	-0.013071347818544372	0.8575675326142589	0.9626927802152778	0.6713307242615671
ELK3.hg38.10000	0.13905675496135592	0.05504526725999586	0.11638577827026828	0.04519883511096412	0.14894137069840385	0.039745627661879473	0.0871168699333056	0.014923535050334604	-0.08964423344339366	0.21747879378855545	0.496906092474457	0.5735578132993833
ELK4.hg38.10000	0.16332499569203476	0.0239730999086484	0.055897029455429896	0.048225140139074744	0.15841034496564166	0.028615567636935135	0.06813330783953234	0.021771062842999237	-0.041324432114899896	0.5703007710647645	0.7706214720122445	0.5020589712295209
EOMES.hg38.10000	0.03932782818740384	0.589084898179737	0.698380523942644	0.043205715492635396	0.13085459960409634	0.0711777715819714	0.13831969013609907	0.009412704475737598	-0.009064270383187144	0.9009582342268765	0.9801413007776024	0.5051946372215507
EPAS1.hg38.10000	0.0421874209022963	0.5622703497621393	0.6772393669658994	0.04385243581270869	0.06291222417068873	0.38725085359943034	0.5195500776049297	0.01137835704103025	-0.06361499778156444	0.3819595031891764	0.6486429401005382	0.5246602870137166
ERF.hg38.10000	-0.04064804739739855	0.5766324383876529	0.6901283468956988	0.04694890170913086	-0.11434558061319408	0.11523695412530563	0.20301089581887957	0.014707246677510324	-0.08181439195236413	0.2605201761400118	0.5396489362900245	0.6749577596566424
ERG.hg38.10000	0.19206619640631895	0.007772129974712755	0.02186636567512469	0.05694185280619815	0.18039211418366524	0.012516972295154244	0.03419491706719674	0.0258374577058173	-0.13756048600265042	0.057738829956682274	0.21340724405558056	0.6693447164104925
ESR1.hg38.10000	-0.2825971549270163	7.464405120122711e-05	0.0003963493986318679	0.04466164054927481	-0.4268255404285295	7.402261881963378e-10	1.1627719706250805e-08	0.014800016517835761	0.08459853288432959	0.24459127452668272	0.5265373524279343	0.5036874825472566
ESR2.hg38.10000	0.10313694401392229	0.15566199662055882	0.25966625099978174	0.04184887691802567	-0.03841307771097766	0.5977844685359752	0.7223228994809701	0.010383323530305586	-0.010595169362556315	0.8843389805885132	0.9719994043203192	0.4753238550747296
ESRRA.hg38.10000	-0.20095737804597047	0.0053108310640357734	0.015642057118292866	0.04854771707601774	-0.3510917505737665	6.365797921756446e-07	5.106182588302511e-06	0.015863054590088552	-0.10131033743302084	0.1631556709222546	0.41843325127680264	0.5164833841299613
ETS1.hg38.10000	0.26109011980065294	0.0002641519795248619	0.0011579685614054992	0.054117202673134815	0.25687412413071775	0.0003343137453259083	0.0014827797880925578	0.021470149451160426	-0.26053388696804974	0.00027255155190500173	0.0025061447577606256	0.7065297214075525
ETV1.hg38.10000	0.057910972532664265	0.42617155916392424	0.5559400616083026	0.05231745233520648	0.14368928289364646	0.04735707167482695	0.10030121360342563	0.022478738193511105	-0.10336202828153918	0.15475681916673623	0.40236772983351415	0.7300337828647069
ETV2.hg38.10000	-0.07569955804974948	0.297961214637361	0.4207167712295322	0.03883651692039725	-0.32300361129630517	5.1777083008359584e-06	3.365510395543373e-05	0.01110393524489132	0.09420606614953918	0.19487485573399385	0.46218727263455445	0.5324156445186325
ETV4.hg38.10000	-0.09615004016685304	0.18578052760244035	0.2955417373412611	0.04675994408980417	-0.0729009753377132	0.31623147509840677	0.44651410528876156	0.018684396751255564	0.03943778941875673	0.5880430457413032	0.7811912430612304	0.632732391649987
ETV5.hg38.10000	0.2285191456505824	0.0014745492145432414	0.00555905053882802	0.052015531691454404	0.05796138226915768	0.42576830232391205	0.5515967353131095	0.022372700096947813	-0.0743475265826614	0.30669862602526105	0.5667910882917814	0.5528013128328806
ETV6.hg38.10000	0.5082996205569889	6.074296347303072e-14	2.8625121536665727e-12	0.050132051630767185	0.48649561527805635	9.658103517267039e-13	2.9855746323311324e-11	0.011846032603272235	-0.2641434464249763	0.00022217516182256085	0.0022042114738711955	0.7091565478220044
FEZF1.hg38.10000	-0.16313535667992904	0.024139412770851198	0.055897029455429896	0.04198985406131606	-0.18561396244928385	0.010147093277571703	0.02812833945326862	0.010638721324155003	0.03383753876196837	0.6421409714970092	0.8178619805890962	0.46469221760205526
FLI1.hg38.10000	0.3304802883738754	3.023572987504264e-06	2.1920904159405912e-05	0.04681710252060178	0.3985840301310041	1.1243715471131456e-08	1.2467296272401644e-07	0.015742426573148408	-0.15284545164949173	0.03477925953538919	0.15071012465335315	0.7572845570313277
FOS.hg38.10000	0.14737554014144766	0.041898847376352334	0.09237348222739666	0.0514476198415442	0.014451170639220306	0.8427176462981432	0.8949424018433801	0.013674259757026398	-0.1346768057204959	0.06323662095217346	0.22842290694578954	0.7827730030239723
FOSB.hg38.10000	0.1689572370222748	0.01946358541176871	0.046737399364565634	0.04041194145077799	0.07395655972794778	0.30925629471966337	0.43996084192193624	0.009384378474936552	-0.15085887923037358	0.03723641727882636	0.1572819698208869	0.7396510169929393
FOSL1.hg38.10000	0.021552553349808313	0.7672748796200872	0.8288327496182604	0.050158249977599344	-0.07060949322773424	0.33172308800836325	0.46147455416661604	0.01361178893051373	-0.07021205969918114	0.3344586476294392	0.5919761040201812	0.8604712422818988
FOSL2.hg38.10000	0.006035538719982127	0.9339580795661355	0.9389391893238216	0.05398212296666093	-0.13037572646677523	0.0722275092591555	0.13963985123436728	0.014528804410523372	0.07951660127444503	0.27419191704455653	0.5498908284130254	0.7943265076721204
FOXA1.hg38.10000	-0.3765866114738001	7.901856557197293e-08	8.274999783509388e-07	0.060750367945608404	-0.4396755306382518	1.9702748985690445e-10	3.5371125560025225e-09	0.021558473720821647	0.2232650634086987	0.0019052728133821726	0.014084075502844687	0.6750369632027494
FOXA2.hg38.10000	-0.19379498580934676	0.0072262590113667795	0.02063863369155512	0.0473666701964088	-0.2859641444285811	6.066018188787727e-05	0.0003132724461880785	0.015180378603288743	0.08488739536224593	0.2429783090750642	0.5265373524279343	0.6511391932216621
FOXA3.hg38.10000	-0.12383318188344081	0.08786854420352729	0.1623845155133813	0.04449682166212534	-0.2638590897944767	0.00022580478444646267	0.0010509679473619312	0.011192126300494612	0.05612917756126649	0.4405665466580254	0.7067812259152153	0.7313999396415065
FOXH1.hg38.10000	0.08584980473967689	0.23765794133216048	0.35413851336847624	0.04160605963625409	0.20648766046943598	0.004157797806520897	0.013283811636087951	0.009599377787081573	-0.03023216384832499	0.6780181402674008	0.8412173031672904	0.5721070803442112
FOXK1.hg38.10000	-0.11570125576183844	0.11096195815464155	0.19639745645211204	0.0527230703081238	-0.0063069949389857015	0.93099495751569	0.958513716305707	0.011702944141682053	-0.07353465484118146	0.31203199912869856	0.5710488527743658	0.668540601678383
FOXK2.hg38.10000	0.13664799948701595	0.05943418489052665	0.1224409164138172	0.051316508023014906	0.1490388239188274	0.039614754106797594	0.0871168699333056	0.014621982633198787	0.14502205143562014	0.0453188726417552	0.18438502125672185	0.6163253125303072
FOXM1.hg38.10000	-0.4265086880885544	7.642520348916183e-10	1.4406150857707005e-08	0.04496564512055184	-0.29340402559747697	3.799664059144967e-05	0.0002046390500425218	0.019963195542408354	-0.2674038781799569	0.00018426380950905746	0.0018774988158085045	0.8231098573006272
FOXO1.hg38.10000	0.3577318172582134	3.7616702308144615e-07	3.3765468500405997e-06	0.044186926112952316	0.371451939842426	1.2206132283397728e-07	1.095645683533558e-06	0.010899228742469881	0.005712878856367287	0.9374813006148586	0.9885219273448408	0.5504762290534175
FOXO3.hg38.10000	0.14994784797209812	0.03841137679714525	0.08518287677955153	0.04414356182567558	0.006013013607040703	0.9342039972517963	0.958513716305707	0.015534007632501392	-0.29554838524983773	3.312345732930731e-05	0.0003825491131272298	0.7434848282523221
FOXP1.hg38.10000	-0.033769234171255706	0.6428133596121391	0.7411028641399892	0.05057492163225961	0.10194729927770552	0.16051247654772044	0.2608327743900457	0.020256251383768888	-0.13429138423983444	0.06400292760509273	0.22842290694578954	0.728324896573421
FOXP3.hg38.10000	0.3739500017658961	9.888023939512778e-08	9.809960592621887e-07	0.04293457491090118	0.46274008324688065	1.5868739014429657e-11	3.739071630274988e-10	0.012976631352412124	-0.0758630835405984	0.2969157382110684	0.5667910882917814	0.5567088644798561
GABPA.hg38.10000	0.08940786160043289	0.21869897188236642	0.33245771128891993	0.050338067769240664	0.19968617083581403	0.005613356941677206	0.01734619317223202	0.02896451890316384	-0.10728460553678643	0.13961216933529055	0.37595562742431815	0.7324031091476574
GATA1.hg38.10000	0.2989412164804505	2.65979638291768e-05	0.00015426819020922543	0.043150055434278495	0.3914144291561296	2.156544899050943e-08	2.2583817415061268e-07	0.010254985418284828	0.02156850786323298	0.7671075397350008	0.9101737329761165	0.6094893383795716
GATA2.hg38.10000	-0.05058921070971529	0.48704744992433324	0.6182386822271839	0.04668689467308841	-0.12392107719878277	0.08764176545929357	0.16354170359076423	0.014520491243532331	0.042656034514791726	0.5579325506633149	0.7706214720122445	0.5224104563709424
GATA3.hg38.10000	-0.3211944695875995	5.884918709493947e-06	3.961811345498603e-05	0.05370675627814964	-0.3426632363704521	1.2202123644712476e-06	9.020001204032555e-06	0.017051671473224273	0.21699524676184806	0.0025675997434205966	0.018423288374120474	0.6034543594413811
GATA4.hg38.10000	0.13970351055695912	0.05391359291365494	0.11548536663890858	0.048406032014669864	0.048178596171075776	0.5080640534421017	0.636346007135124	0.009979493220805045	-0.05113977108995222	0.48231367389306756	0.7361629759420505	0.5232370215780041
GATA6.hg38.10000	0.23782082820945485	0.0009235561732487871	0.0036268820553624244	0.04588509723121132	0.12335895742403123	0.0891002025589933	0.16385744568166086	0.01000896254798217	-0.05165315697457923	0.47792198098081085	0.7361629759420505	0.5228990314456786
GFI1.hg38.10000	0.27892288848916713	9.332677510986683e-05	0.0004691225895522639	0.04697850269028624	0.3332030599063042	2.4768526818177643e-06	1.761836718953391e-05	0.009898216824329543	0.08000761095973044	0.2712303407298109	0.5497518196512834	0.5476060369665764
GFI1B.hg38.10000	0.0904238104498714	0.21348897130506725	0.3271761877317494	0.04693748387953752	0.19159860728668368	0.00792593473133946	0.02280975109706089	0.013980301870950845	-0.04195493236914288	0.5644283988701777	0.7706214720122445	0.49988663857901067
GLIS1.hg38.10000	0.007230263128474894	0.9209242238438768	0.9308000868341597	0.04980856627733848	-0.1581499839140781	0.028881587340757145	0.06813330783953234	0.01011865209130663	0.1817754069412514	0.01184603353968622	0.06117746088303705	0.6019130454410684
GLIS2.hg38.10000	0.13839392695800423	0.05622537744795457	0.11776092943266041	0.058240224889225436	0.02530275934200501	0.7282523312919782	0.8206833375769136	0.02153825387180569	0.010778521895756584	0.882351762998244	0.9719994043203192	0.6232786006800443
GLIS3.hg38.10000	-0.15079020930761397	0.037323910704750565	0.08326103157213588	0.07032117565338573	-0.12855332072869238	0.07633795681844402	0.14535055414420908	0.009869339553642184	-0.07825196197058043	0.2819203435269118	0.5622911392443595	0.6176144888013684
GMEB2.hg38.10000	0.09606663854088358	0.1861641934043899	0.2955417373412611	0.058443296638195336	0.1490376224845134	0.03961636534588892	0.0871168699333056	0.03119903702258028	0.05906459945668494	0.41699849533801836	0.6845100024707058	0.5179728271752037
GRHL2.hg38.10000	-0.6226655225892078	6.802273458572218e-22	2.5644570938817266e-19	0.05083058332702598	-0.5331003913454881	2.036184550346196e-15	1.9191039387012896e-13	0.017870209516265723	0.40511435718835137	6.128763724315549e-09	1.3591434847452718e-07	0.7385162372578763
HAND2.hg38.10000	-0.022102806869019394	0.761509778888303	0.8288327496182604	0.04086576446426538	-0.06132178173428033	0.3993883120558679	0.5274197163593223	0.008966187885801377	-0.00514631361504965	0.9436706960495429	0.9885219273448408	0.519867139162166
HES1.hg38.10000	0.04332971941148016	0.5517249146930328	0.6720707116932428	0.05446848437740405	-0.020582116214099375	0.7774733368676191	0.8520565348810826	0.011348797719584126	0.10054450730146268	0.16637657283921395	0.42096622792203797	0.6096425790347912
HES2.hg38.10000	0.04538231829094221	0.533021485734168	0.6545573293869099	0.04634292832878576	-0.09761485568755991	0.17913631468555152	0.2849552347529659	0.012480283392699403	-0.08731614239755738	0.22970962324273245	0.5154793331101793	0.6737360723648467
HEY1.hg38.10000	0.41028523833346037	3.75519672070954e-09	5.2433672729907276e-08	0.07104183529912947	0.1591115124412338	0.027909548853796817	0.06744807639667565	0.030898238797293486	-0.1129650092441238	0.11972142671174073	0.3478288824559619	0.6426961497833364
HIC1.hg38.10000	0.45499695038510174	3.775522935857826e-11	9.489147645456003e-10	0.04178271498422005	0.453116831705525	4.644747569486706e-11	1.0300410786449931e-09	0.012130561956763819	0.09198926752210237	0.20563591671679898	0.4785477814952668	0.5235796619732286
HIF1A.hg38.10000	-0.033055067019891936	0.6498609018979772	0.746943780535175	0.05337804869543476	0.05121284494899306	0.48168724767477245	0.6142143911469699	0.018432521347443036	-0.02150890424640318	0.7677327508923211	0.9101737329761165	0.5540273865334812
HIF3A.hg38.10000	-0.2830610641382086	7.255214154641156e-05	0.00039074510518567366	0.044259827021232545	-0.24713418805234594	0.0005675585684898513	0.0022457320766633574	0.013732306281457189	-0.07700421502588367	0.28968788425843744	0.5666890725896412	0.6353049835090901
HLF.hg38.10000	0.11535684886532652	0.11203606065747616	0.1973719386348996	0.036128507625878666	-0.000762558944561295	0.9916466235915897	0.9916466235915897	0.010260851787435793	-0.13418039340188148	0.0642250083189753	0.22842290694578954	0.7352884768088566
HMBOX1.hg38.10000	0.2140152985572606	0.0029504161165578072	0.010045802221477038	0.04636839508713402	0.20412476607128477	0.004619616014556651	0.014635254096536618	0.01161245117383864	-0.08044076142347101	0.268635860309477	0.547436320738772	0.5951068457681337
HMG20A.hg38.10000	0.12630761700118398	0.08166126925949406	0.1531656642329814	0.045982378354126434	-0.0026161968096471964	0.9713467243057694	0.9772635925821104	0.011032779852031192	-0.0011509536460791877	0.9873922843428808	0.9998717547424754	0.6827736638440347
HMGA1.hg38.10000	-0.2769039690811667	0.00010537471033318557	0.0005159255298131293	0.10731933922019908	-0.3485689060487883	7.749988663164525e-07	6.086970262527137e-06	0.015609284380254435	0.06591247657231836	0.36497048861691406	0.62828253063277	0.7318402983737489
HNF1A.hg38.10000	0.01610925327726175	0.8249466550644878	0.8685064953974713	0.04535833150457977	0.015839248538165013	0.8278347036239262	0.8837759647823183	0.009871984832251789	-0.0013576597087939857	0.9851282360454785	0.9998717547424754	0.46637823694916064
HNF1B.hg38.10000	0.1438512760863518	0.04710532431213438	0.10206153600962448	0.04698593456777831	0.032341737879546036	0.6569313337607998	0.7691401019497562	0.010876474754895012	-0.13259182788446786	0.06747327937607997	0.23337088371359768	0.5583672100950843
HNF4A.hg38.10000	0.1299638536644273	0.07314040428596565	0.140683328652087	0.04414840024874032	0.06258563610328494	0.3897248314510158	0.5210151115497622	0.00979904234537856	0.03453294603942025	0.6353120416045925	0.814668842465753	0.49123672709386523
HNF4G.hg38.10000	-0.10588186911272261	0.14489236899324684	0.2471693353414211	0.04928290264042827	-0.29510935969730645	3.407049697362239e-05	0.0001861532950587774	0.012697994190367037	-0.07506232488427647	0.3020585257873148	0.5667910882917814	0.5643726819251536
