overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.93715	0.96547	0.92857	0.96622	0.94595	0.98986	0.98348	0.84459	0.87275	0.94336	0.93806	0.97635	0.91152	0.98874	0.97823
0.88798	0.96296	0.86996	0.86523	0.78889	0.93621	0.98060	0.88395	0.81235	0.90653	0.88580	0.94444	0.88258	0.83951	0.99040
0.91011	0.96986	0.94007	0.96477	0.88470	0.97603	0.96282	0.79281	0.86187	0.91526	0.89863	0.97717	0.88447	0.97717	0.97883
0.92001	0.94378	0.95181	0.96867	0.90448	0.98795	0.99598	0.77209	0.91888	0.91999	0.89342	0.99096	0.91126	0.95459	0.92083
0.95083	0.98472	0.93133	0.98016	0.93627	0.98889	0.98056	0.90171	0.91753	0.95494	0.94246	0.99228	0.92854	0.98538	0.99466
0.94814	0.98596	0.94349	0.99415	0.99098	1.00000	0.99415	0.83401	0.98947	0.92338	0.98421	1.00000	0.92702	0.97427	0.99925
0.93276	0.97391	0.91173	0.96981	0.92754	0.99793	0.96618	0.84679	0.90725	0.93050	0.94410	0.98965	0.90755	0.97619	0.99379
0.93106	0.93939	0.92680	0.95455	0.97078	0.99026	0.95504	0.84416	0.94341	0.92238	0.93074	0.95382	0.90680	0.97922	0.96537
0.93094	0.97746	0.90461	0.98239	0.79186	1.00000	0.97261	0.92488	0.95404	0.92106	0.89839	0.99296	0.92567	0.94601	0.93214
0.93967	0.97807	0.94474	0.97368	0.93202	0.98246	0.98785	0.81984	0.95641	0.92945	0.91228	0.98392	0.91316	0.96827	0.99561
0.95551	0.96067	0.91985	0.98161	0.95880	1.00000	0.99599	0.91493	0.98348	0.92069	0.97407	0.99750	0.94514	0.98689	0.96816
0.93836	0.96747	0.93096	0.96195	0.94521	0.98434	0.98755	0.87599	0.94376	0.92268	0.95034	0.98973	0.92787	0.97509	0.95890
0.92515	0.94686	0.94889	0.96981	0.87101	1.00000	0.98261	0.82415	0.91401	0.91864	0.91667	0.99379	0.90329	0.94444	0.98551
0.94333	0.94286	0.94583	0.98533	0.93778	0.99778	0.97037	0.85091	0.90933	0.93943	0.96476	0.98667	0.92340	0.97422	0.99067
0.91844	0.94374	0.93768	0.97929	0.93165	0.97722	0.98734	0.80190	0.86528	0.91667	0.93038	0.98608	0.88349	0.96649	0.98734
0.92199	0.95341	0.88487	0.98750	0.93636	0.98393	0.96375	0.81154	0.88875	0.91637	0.95208	0.97969	0.89539	0.97875	0.98125
0.94247	0.92321	0.94063	0.97404	0.95536	0.98929	0.98906	0.85729	0.95278	0.91821	0.96429	0.98333	0.92829	0.96125	0.99886
0.88110	0.88723	0.89451	0.85443	0.79747	0.95696	0.94839	0.83650	0.81927	0.89657	0.92405	0.86306	0.86007	0.91206	0.93797
0.92534	0.96329	0.89881	0.97109	0.95408	0.98413	0.95503	0.74490	0.87185	0.92857	0.97619	0.97884	0.90157	0.97985	0.94196
0.94891	0.96408	0.94636	0.95833	0.84565	1.00000	0.98994	0.95925	0.91571	0.95346	0.98046	1.00000	0.95203	0.96322	0.91839
0.95515	0.96816	0.95878	0.99732	0.96756	0.99699	0.98795	0.85264	0.98107	0.93662	0.97510	0.97992	0.93782	0.98653	0.99880
0.95205	0.96875	0.95268	0.99500	0.95536	0.99750	0.98182	0.87813	0.94615	0.94360	0.97500	0.97778	0.93431	0.98182	0.98583
0.95276	0.97586	0.95225	1.00000	0.98851	1.00000	0.99569	0.85676	0.99540	0.94049	0.88697	0.99617	0.94402	0.95747	1.00000
0.93134	0.91771	0.89821	0.96250	0.99167	0.99688	0.97639	0.87212	0.93304	0.92531	0.93194	0.98438	0.89671	0.97279	0.98229
0.94556	0.99500	0.97173	0.93000	0.91619	0.99556	0.98556	0.84476	0.95500	0.93861	0.92606	0.98833	0.92282	0.98035	0.98564
0.95128	0.98750	0.93750	0.99375	0.94271	0.99792	0.98864	0.87308	0.97212	0.93720	0.92841	0.99318	0.92908	0.97946	0.99750
0.96261	0.99339	0.93512	0.99074	0.96561	0.97959	0.98313	0.93155	0.95089	0.96537	0.95635	0.97321	0.95048	0.97161	0.99524
0.96195	0.98864	0.98629	0.95382	0.95918	1.00000	0.99500	0.87712	0.93290	0.97403	0.94481	0.99675	0.95455	0.96104	0.99134
0.95904	1.00000	0.94783	0.98661	0.96806	1.00000	0.99583	0.88833	0.94583	0.94840	0.97857	0.99722	0.94487	0.98462	0.99196
0.97016	0.98263	0.98092	0.99376	0.99550	1.00000	0.99509	0.87214	0.98753	0.95034	0.98986	0.99730	0.95707	0.99168	1.00000
0.93004	0.96267	0.93020	0.99394	0.84267	0.98222	0.98286	0.86952	0.96444	0.92434	0.86267	0.96970	0.91205	0.92267	0.99733
0.94292	0.98395	0.92164	0.97677	0.88981	0.99722	0.99861	0.89630	0.89037	0.95965	0.91717	0.99136	0.91620	0.99352	0.99487
0.90499	0.81299	0.87221	0.95005	0.91486	0.99567	0.99675	0.86364	0.95632	0.88543	0.90097	1.00000	0.89203	0.91109	0.95346
0.94576	0.99550	0.98048	0.99099	0.89085	0.99421	0.99228	0.80135	0.79880	0.96786	0.95495	0.97666	0.93328	0.95270	1.00000
0.97340	0.96690	0.95981	0.98830	0.96657		0.99696	0.97754	0.98036	0.96277	0.98298	0.99574	0.96809	0.98839	0.97766
0.93935	0.94850	0.96453	0.99834	0.90891	1.00000	0.97048	0.80698	0.92193	0.93115	0.96195	0.96977	0.92497	0.96318	0.99225
0.93652	0.98649	0.94595	0.93750	0.87387	1.00000	0.99480	0.86937	0.89382	0.93277	0.94820	0.99662	0.92475	0.94305	0.98280
0.89180	0.96142	0.87066	0.92963	0.94321	1.00000	0.96433	0.75309	0.85905	0.87121	0.97840	0.96759	0.85135	0.97531	0.98006
0.91931	0.88296	0.95037	0.95758	0.96593	0.98333	0.97600	0.78756	0.95289	0.89545	0.93231	0.99467	0.91707	0.93429	0.91179
0.96709	0.96343	0.97468	0.99096	0.95627	0.98734	0.99277	0.90253	0.94937	0.96669	0.97468	0.99789	0.95494	0.98345	1.00000
0.93238	0.98734	0.90084	0.97566	0.99458	0.97468	0.97699	0.80741	0.94515	0.89801	0.95253	0.99494	0.90360	0.98655	0.98964
0.94084	0.96341	0.92755	0.99695	0.92195	0.99024	0.98272	0.84701	0.92209	0.93733	0.96341	0.97967	0.91837	0.97358	0.99531
0.94349	0.92645	0.94430	0.94475	0.96177	0.97183	0.97770	0.90033	0.91874	0.94014	0.94668	0.97075	0.93418	0.96071	0.95341
0.94592	0.98485	0.91524	0.97502	0.96392		0.99459	0.84903	0.97835	0.91902	0.95671	0.98864	0.92968	0.97003	0.97303
0.92889	0.88787	0.92974	0.98088	0.97511	0.97941	0.98713	0.81933	0.94538	0.90186	0.97193	0.99183	0.91229	0.98203	0.92647
0.92073	0.92461	0.95427	0.99250	0.87561	0.97967	0.99878	0.73171	0.98374	0.87067	0.93554	0.99889	0.88439	0.98004	0.99837
0.92515	0.94286	0.93311	0.97421	0.89394	1.00000	0.99167	0.82639	0.90608	0.91352	0.96726	0.98299	0.90785	0.96429	0.99603
0.95371	0.99199	0.92949	0.97917	0.95897	0.99573	0.98718	0.92564	0.97436	0.93757	0.96503	1.00000	0.93395	0.98516	0.97970
0.92366	0.99405	0.94983	0.91548	0.90030	1.00000	0.98016	0.78214	0.88605	0.93266	0.92659	0.93810	0.90089	0.94742	0.98052
0.97080	0.97794	0.96849	0.99790	0.93199	0.99510	0.98529	0.96429	0.98739	0.97407	0.92892	1.00000	0.96046	0.98869	0.99198
0.92549	0.97569	0.89553	0.97068	0.95660	0.97778	0.98611	0.85088	0.92274	0.90583	0.97222	0.99537	0.88939	0.98958	0.99405
0.93391	0.98734	0.93165	0.98159	0.93924	1.00000	0.99221	0.77426	0.97378	0.89407	0.96456	0.98172	0.89983	0.97547	0.99409
0.94262	0.96381	0.95533	0.93500	0.93833	1.00000	0.98222	0.87385	0.93460	0.93486	0.94974	0.97833	0.92993	0.96333	0.96750
0.97189	0.98734	0.98031	0.97785	0.98274	0.99789	0.98734	0.90909	0.98282	0.95998	0.95640	0.99655	0.96059	0.99842	0.98972
0.95235	0.97670	0.93967	0.97730	0.91935	1.00000	0.98003	0.93145	0.90029	0.96937	0.93011	0.98387	0.94183	0.95027	0.99120
0.96283	0.98207	0.97617	0.99156	0.93038	0.98734	0.99026	0.88987	0.98660	0.95381	0.93768	0.98481	0.94937	0.98143	0.99416
0.94570	0.97500	0.96257	0.99765	0.88627	0.99706	0.98725	0.84615	0.95373	0.92973	0.95686	0.97882	0.93106	0.96549	0.97919
0.93098	0.93362	0.95305	0.99481	0.94687	0.99567	0.99101	0.79068	0.93659	0.91545	0.93074	0.99423	0.91198	0.96382	0.99242
0.94115	0.97308	0.93429	0.98846	0.99068	0.99359	0.99803	0.78600	0.92593	0.92821	0.94970	0.99715	0.92443	0.96062	0.99786
0.93101	0.98514	0.91486	0.95101	0.88288	0.96959	0.96314	0.89085	0.94788	0.92510	0.91014	0.98423	0.91637	0.95541	0.97193
0.95380	0.97021	0.97144	0.96028	0.98463	0.98582	0.99392	0.87589	0.91423	0.96045	0.96809	0.98723	0.93957	0.98316	0.98646
0.93171	0.99297	0.94684	0.98892	0.87764	0.99638	0.98101	0.78481	0.90340	0.94862	0.89135	0.97187	0.91958	0.92827	0.99873
0.95767	0.97978	0.94007	0.98539	0.98090	0.98034	0.97753	0.90666	0.95880	0.94595	0.96348	0.98570	0.94360	0.98636	0.99126
0.92530	0.95077	0.89620	0.95910	0.97008	0.98312	0.97955	0.82041	0.93912	0.90580	0.91561	0.98101	0.89418	0.97398	0.97760
0.94143	0.96687	0.91739	0.97645	0.99420	0.99517	0.99420	0.86184	0.96377	0.91976	0.94203	0.99839	0.92810	0.95217	0.98913
0.92636	0.91694	0.94352	0.93605	0.94292	1.00000	0.93669	0.83404	0.90375	0.91952	0.95203	0.98605	0.90899	0.92733	0.99003
0.94466	0.96923	0.94231	0.96667	0.91795	1.00000	0.97596	0.91346	0.96902	0.93763	0.91111	0.97711	0.92154	0.98632	0.98260
0.95273	0.97222	0.94297	0.98765	0.95576	0.99691	0.98519	0.88580	0.97068	0.94760	0.92901	0.98628	0.93827	0.97454	0.99588
0.94971	0.98418	0.93196	0.98373	0.97468	0.98734	0.98418	0.84705	0.92134	0.94525	0.97609	0.98228	0.92863	0.97371	0.99819
0.93187	0.96978	0.93956	0.95604	0.89927	0.98535	0.99863	0.84432	0.88942	0.94239	0.93564	0.97174	0.90794	0.96223	0.99756
0.92001	0.94408	0.93484	0.92690	0.86952	0.98684	0.95175	0.85088	0.90132	0.92197	0.93541	0.94079	0.91013	0.96140	0.90789
0.94048	0.96592	0.93498	0.98453	0.93196	0.98945	0.97890	0.87118	0.90886	0.93869	0.96564	0.99367	0.92700	0.97553	0.97187
0.95274	0.96060	0.96406	0.96896	0.81463	0.99695	0.97805	0.97332	0.90854	0.96286	0.95274	0.97561	0.94828	0.96098	0.96179
0.93720	0.96471	0.95829	0.94235	0.88088	0.98529	0.98610	0.81029	0.90441	0.93849	0.94118	0.97529	0.92329	0.95187	0.99059
0.94458	0.96703	0.94437	0.97253	0.94628	1.00000	0.99780	0.85292	0.90797	0.95158	0.93007	0.99725	0.93407	0.94083	0.99780
0.95558	0.97285	0.94012	0.97013	0.94156	0.99351	0.98539	0.91721	0.89610	0.96172	0.96537	0.99443	0.94451	0.96510	0.99278
0.96812	0.97151	0.93519	0.98422	0.98575	0.99679	0.98397	0.95032	0.97830	0.95357	0.98077	0.99199	0.95367	0.98793	0.99112
0.93810	0.99365	0.91948	0.99091	0.90408	0.99524	0.97738	0.87500	0.87519	0.95528	0.91429	0.99714	0.91454	0.96786	0.99857
0.91988	0.96585	0.91463	0.96206	0.83396	1.00000	0.97195	0.90244	0.82520	0.92617	0.91812	0.97118	0.88970	0.95216	0.98693
0.95262	0.97674	0.94850	0.98401	0.94097	0.99767	0.96609	0.90698	0.88566	0.98228	0.93605	0.97674	0.94705	0.94518	0.99419
0.86283	0.96750	0.79125	0.83409	0.86111	0.97500	0.96161	0.84687	0.93182	0.83239	0.93250	0.86389	0.82990	0.90192	0.96042
0.93223	0.98138	0.91238	0.98929	0.86919	0.99598	0.98107	0.87766	0.95947	0.91853	0.91667	0.99828	0.91014	0.97289	0.97992
0.95040	0.93269	0.94750	0.99744	0.89103	0.99634	1.00000	0.94414	0.93376	0.93828	0.97830	0.99519	0.93317	0.98718	0.97009
0.93453	0.97319	0.91970	0.95000	0.94172	1.00000	0.98168	0.78846	0.86496	0.94457	0.95971	0.96368	0.91235	0.96688	0.98443
0.92587	0.97093	0.92066	0.94518	0.94651	1.00000	0.96934	0.81880	0.87064	0.92805	0.98007	0.97093	0.89995	0.96382	0.99031
0.96620	0.99295	0.97840	0.93210	0.99551	0.99295	0.99537	0.84225	0.91221	0.98076	0.96866	0.99824	0.95466	0.97917	0.99905
0.94526	0.99430	0.91576	0.97266	0.95062	0.99177	0.99177	0.83761	0.89986	0.94501	0.97901	0.98889	0.92243	0.98071	0.99118
0.94808	0.96499	0.92932	0.93444	0.94692	1.00000	0.98141	0.92564	0.94423	0.94357	0.94227	0.97260	0.94191	0.93933	0.98314
0.96204	0.99063	0.94137	0.98138	0.96787	1.00000	0.98996	0.90033	0.96988	0.94757	0.97590	0.99312	0.94880	0.99639	0.99343
0.96298	0.97424	0.96023	0.97643	0.96694	0.99134	0.98232	0.91558	0.93131	0.96645	0.97944	0.98052	0.95230	0.98368	0.98864
0.93489	0.98465	0.93275	0.89254	0.91447	0.99561	0.97608	0.86184	0.91898	0.93421	0.93219	0.97368	0.92342	0.94659	0.97237
0.93554	0.92344	0.92368	0.97679	0.90000	0.97500	0.96875	0.91528	0.95000	0.91836	0.93333	0.98750	0.91888	0.94808	0.99750
0.91764	0.94107	0.88247	0.91948	0.95195	0.99714	0.96484	0.82714	0.88647	0.92347	0.90779	0.96122	0.90137	0.92605	0.97619
0.93309	0.98192	0.91646	0.98619	0.95640	0.99367	0.98523	0.79942	0.93196	0.90999	0.95612	0.98354	0.91007	0.95728	0.98832
0.92531	0.91987	0.93385	0.99145	0.93189	0.99573	0.99487	0.80684	0.90434	0.91435	0.92308	0.98718	0.90449	0.97356	0.97308
0.93027	0.94645	0.91503	0.99465	0.93072	0.99598	0.99036	0.79618	0.88661	0.91820	0.96787	0.98695	0.90581	0.98795	0.98054
0.94701	0.95105	0.93590	0.98323	0.97222	1.00000	0.98825	0.85363	0.97756	0.92934	0.95338	0.98077	0.93103	0.97344	0.98601
0.94302	0.94872	0.92478	0.99206	0.94345	0.99490	0.99206	0.86548	0.98810	0.91473	0.95952	0.99490	0.92997	0.97078	0.97070
0.93546	0.98718	0.94083	0.90769	0.92308	0.98205	0.98368	0.84911	0.90283	0.95234	0.88264	0.99359	0.93126	0.92006	0.97756
0.95215	0.97970	0.93834	0.98397	0.93846	1.00000	0.99288	0.88278	0.91587	0.95373	0.95688	0.98462	0.93394	0.98632	0.99893
0.94011	0.96409	0.90535	0.94599	0.95062	0.99383	0.98765	0.91358	0.92181	0.94105	0.90300	0.97284	0.92688	0.93904	0.98457
0.96312	0.96250	0.96848	0.98611	0.93333	1.00000	0.98417	0.91125	0.97667	0.96031	0.93583	0.99028	0.95545	0.97500	0.98625
0.94184	0.98377	0.94589	0.97443	0.95202	0.99242	0.97017	0.80177	0.94602	0.92348	0.94242	0.99242	0.93030	0.94697	0.99716
0.89972	0.95696	0.89352	0.87227	0.83861	0.98945	0.93829	0.86076	0.84959	0.91204	0.94707	0.89733	0.88483	0.92326	0.93797
0.96772	0.94678	0.97373	0.99634	0.99695	1.00000	0.98780	0.90854	0.97672	0.95353	0.97967	0.99593	0.95028	0.98709	0.99695
0.95556	0.98029	0.95869	0.98253	0.96296	1.00000	0.98208	0.88172	0.89345	0.96953	0.95533	1.00000	0.94496	0.97043	1.00000
0.94324	0.96537	0.96130	0.96892	0.95135	0.99099	0.98986	0.80792	0.92703	0.93703	0.95322	0.98198	0.92326	0.97297	0.99009
0.93733	0.97083	0.93876	1.00000	0.91782	0.99653	0.99691	0.85330	0.93750	0.92615	0.92778	0.99802	0.92888	0.93673	0.97543
0.93678	0.96684	0.94006	0.93048	0.89231	1.00000	0.97647	0.89305	0.91176	0.93804	0.94874	0.97647	0.92657	0.96303	0.95722
0.93844	0.97639	0.94481	0.98937	0.93878	0.99629	0.99351	0.80320	0.84560	0.93386	0.96939	0.99292	0.91455	0.97143	0.99675
0.86473	0.96386	0.82358	0.86747	0.69076	0.95582	0.96687	0.83596	0.78406	0.89668	0.85904	0.86988	0.85112	0.85843	0.91867
0.90976	0.97503	0.90194	0.96456	0.89888	0.99251	0.96754	0.75094	0.86085	0.89779	0.95131	0.96731	0.87717	0.99037	0.97666
0.94296	0.97024	0.91534	0.96230	0.97817	0.99256	0.98485	0.85498	0.93948	0.92971	0.97449	0.98016	0.91580	0.97123	0.98371
0.94783	0.98736	0.96573	0.97148	0.89807	0.98596	0.98963	0.85393	0.95256	0.93616	0.95199	0.98090	0.92767	0.98181	0.96479
0.94562	0.97082	0.96036	0.95767	0.92181	0.98272	0.99136	0.87901	0.88066	0.95910	0.91799	0.98413	0.92927	0.96556	0.97942
0.89959	0.94444	0.92874	0.81111	0.87500	0.97569	0.99653	0.82323	0.81096	0.92727	0.90909	0.95833	0.89015	0.90909	0.95139
0.87311	0.96994	0.88139	0.86329	0.70253	0.96624	0.96564	0.70042	0.89873	0.84544	0.86076	0.97890	0.84318	0.90939	0.98892
0.95377	0.96707	0.94715	0.99729	0.92317	1.00000	0.99625	0.88248	0.94146	0.94281	0.95244	1.00000	0.93060	0.98693	1.00000
0.94228	0.97566	0.94726	0.98101	0.99437	0.99789	0.99842	0.81013	0.89693	0.94268	0.95921	1.00000	0.91953	0.98228	0.99416
0.89261	0.95238	0.87485	0.92788	0.95032	0.98077	0.97094	0.75881	0.90684	0.84917	0.93333	0.94765	0.86711	0.93393	0.95833
0.92893	0.97055	0.92427	0.97108	0.90482	0.98594	0.98795	0.77108	0.88840	0.93303	0.96015	0.99598	0.90702	0.96867	0.98028
0.93017	0.95660	0.92747	0.90278	0.88426	0.99306	0.96354	0.91540	0.93704	0.92659	0.89881	0.99008	0.91962	0.98090	0.89506
0.94574	0.92572	0.94268	0.99695	0.94665	1.00000	0.98323	0.91951	0.97561	0.93485	0.93380	0.98049	0.92657	0.97019	0.99812
0.96353	0.97378	0.94901	0.99101	0.95506	0.98876	0.98502	0.91624	0.98190	0.94743	0.95506	0.99438	0.95031	0.98989	0.99663
0.95294	0.97068	0.96759	0.98642	0.90123	0.98765	0.99040	0.89079	0.95715	0.93892	0.97531	1.00000	0.93580	0.99439	0.97721
0.93953	0.99250	0.94000	0.95000	0.92500	1.00000	0.98214	0.83750	0.93393	0.93079	0.94250	0.98281	0.92708	0.96875	0.97500
0.90843	0.94995	0.94356	0.98686	0.81928	1.00000	0.99732	0.67032	0.90027	0.90578	0.90078	0.97189	0.88646	0.94524	0.99759
0.95273	0.97037	0.93502	0.97531	0.91770	1.00000	0.99588	0.92130	0.92387	0.95351	0.96982	0.99295	0.93827	0.97188	0.98291
0.95681	0.97409	0.94657	0.96341	0.93902	1.00000	0.98171	0.94106	0.95274	0.95649	0.95209	0.98537	0.94837	0.98306	0.94599
0.94564	0.97619	0.94139	0.95804	0.90385	0.99744	0.98558	0.91321	0.91560	0.94056	0.97650	0.98205	0.93368	0.96795	0.97786
0.95516	0.97368	0.95481	1.00000	0.96447	1.00000	0.99561	0.85417	0.97149	0.92881	0.99452	0.99248	0.94021	1.00000	1.00000
0.93645	0.97186	0.95215	0.99221	0.92641	0.99221	0.99481	0.79720	0.91409	0.91841	0.97285	0.98268	0.92102	0.98214	0.93896
0.94543	1.00000	0.94596	0.97446	0.90169	0.99326	0.99157	0.87453	0.91311	0.94893	0.92884	0.99839	0.92850	0.98202	0.99251
0.96068	1.00000	0.93418	0.98066	0.98005	0.98784	0.97709	0.84929	0.96683	0.94931	0.94681	0.98549	0.94707	0.96170	0.99848
0.93937	0.96127	0.93360	0.97746	0.90909	0.99765	0.96870	0.86737	0.93477	0.93384	0.93310	0.98793	0.93527	0.92656	0.96391
0.92798	0.87670	0.93452	0.94156	0.83631	0.98810	0.97354	0.92857	0.93571	0.91815	0.92024	0.98214	0.92282	0.94303	0.93783
0.96203	0.97627	0.98436	0.99241	0.91369	1.00000	0.99548	0.87342	0.95359	0.94550	0.99072	0.99819	0.95210	0.99416	0.97089
0.94589	0.92222	0.95217	0.99028	0.92292	0.97187	0.99545	0.84062	0.95625	0.93384	0.96136	0.97344	0.93396	0.96944	0.99844
0.96584	0.97283	0.97910	0.98234	0.96920	0.97609	0.98804	0.89251	0.94203	0.96522	0.98098	0.98913	0.96135	0.98641	0.96957
0.90506	0.98259	0.88608	0.94575	0.87975	0.97046	0.96962	0.81110	0.86076	0.91288	0.89693	0.95359	0.90132	0.86855	0.98734
0.94212	0.98493	0.93223	0.97011	0.88169	0.99829	0.99144	0.87671	0.88128	0.96062	0.88280	0.97945	0.92425	0.97808	0.96869
0.93252	0.99853	0.93950	0.98301	0.96471	0.99832	0.99294	0.69626	0.92353	0.91252	0.96029	0.99477	0.91003	0.98190	0.99559
0.92227	0.96318	0.87271	0.96414	0.97215	0.98011	0.98192	0.86276	0.92546	0.90559	0.94304	0.99096	0.89967	0.95464	0.99156
0.92666	0.99051	0.93257	0.96070	0.97713	0.99390	0.98337	0.77480	0.83038	0.92464	0.97104	0.98780	0.89683	0.99557	0.98780
0.91155	0.94246	0.89757	0.97917	0.96354	1.00000	0.98611	0.78333	0.90873	0.89372	0.95718	0.98958	0.88248	0.97421	0.97500
0.96660	0.99525	0.97022	0.97152	0.97750	1.00000	0.99156	0.90325	0.96906	0.95307	0.99277	0.98915	0.94819	0.99201	0.99747
0.94725	0.95899	0.95175	0.98810	0.94167	0.97619	0.98810	0.90136	0.97829	0.92713	0.93452	1.00000	0.93394	0.99405	0.99802
0.95169	0.97101	0.96970	0.99638	0.94364	0.99586	0.98841	0.84149	0.92899	0.94239	0.97205	0.99473	0.93603	0.97736	0.98997
0.92325	0.98611	0.88690	0.99074	0.91414	1.00000	0.98495	0.84425	0.95448	0.91155	0.86690	0.99405	0.90567	0.92824	0.99861
0.95470	0.98072	0.95625	0.96386	0.97809	0.98623	0.98795	0.87694	0.96315	0.94116	0.98554	0.97590	0.94072	0.98394	0.98146
0.95797	0.98734	0.96709	0.97929	0.93038	0.98011	0.99015	0.88397	0.92405	0.96173	0.97595	0.97468	0.94093	0.98442	0.99186
0.96497	0.95875	0.97763	0.98929	0.92361	0.99375	0.98438	0.93929	0.97857	0.96310	0.92625	0.99062	0.95230	0.98667	0.98958
0.93336	0.98214	0.92857	0.92460	0.93254	0.99048	0.96886	0.87277	0.93723	0.92370	0.94048	0.97279	0.90622	0.99230	0.96320
0.93910	0.98529	0.95205	0.99412	0.90523	0.98529	0.97727	0.84967	0.90686	0.93487	0.98529	0.97059	0.92722	0.98982	0.94231
0.94337	0.94767	0.95000	0.99612	0.91649	1.00000	0.98159	0.86404	0.88440	0.94864	0.97166	1.00000	0.92854	0.96899	0.99419
0.93902	0.95726	0.94203	0.98148	0.94615	1.00000	0.98485	0.82544	0.97070	0.90891	0.94467	0.99301	0.93063	0.95105	0.96154
0.95792	0.98068	0.96780	0.99337	0.92532	0.98864	0.99053	0.85640	0.97971	0.93939	0.97841	0.99026	0.93948	0.99388	0.97601
0.93370	0.98148	0.93179	0.98718	0.96923	1.00000	0.98205	0.81136	0.91519	0.92051	0.98558	0.97721	0.91406	0.97161	1.00000
0.92218	0.95635	0.92471	0.96944	0.89087	0.99537	0.96212	0.83704	0.88194	0.93249	0.90972	0.97222	0.91449	0.92298	0.95707
0.92257	0.86919	0.93507	0.98021	0.83133	1.00000	0.98054	0.83225	0.92961	0.88944	0.93735	0.99398	0.89747	0.97289	0.96730
0.92891	0.96693	0.93939	0.97817	0.98810	0.97024	0.98469	0.81101	0.91922	0.91667	0.93948	0.99660	0.90805	0.95317	0.99735
0.94194	0.99444	0.95859	0.98111	0.95667	1.00000	0.99000	0.72840	0.90185	0.92549	0.98413	0.98272	0.92789	0.97273	0.98395
0.97249	0.93725	0.97709	0.99664	0.91647	0.99706	0.99853	0.98643	0.94588	0.97578	0.96555	0.99739	0.95994	0.98745	1.00000
0.91788	0.95455	0.93316	0.99369	0.82997	0.99432	0.95833	0.77622	0.86683	0.91818	0.92424	0.99174	0.89621	0.95455	0.99242
0.95199	0.97917	0.94792	0.99256	0.99792	1.00000	0.99554	0.84524	0.85729	0.96023	0.98611	0.99740	0.92661	0.99777	0.99527
