overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0_TFx	>0-0.05_TFx	>=0.05_TFx
0.80160	0.77679	0.88542	0.52596	0.76786	0.96250	0.91406	0.79792	0.79792	0.81393	0.74107	0.81389	0.67870	0.86687	0.86591
0.72122	0.77445	0.82278	0.54177	0.39701	0.88608	0.82571	0.73629	0.69972	0.75363	0.68549	0.70886	0.74209	0.70608	0.74684
0.77228	0.90476	0.78571	0.57398	0.68878	0.93254	0.85582	0.81463	0.70588	0.83427	0.46429	0.77778	0.75054	0.75744	0.83185
0.70610	0.79741	0.81141	0.22126	0.46634	0.98851	0.58046	0.89969	0.51724	0.81862	0.71264	0.45690	0.68077	0.76207	0.53793
0.75091	0.82616	0.87445	0.57965	0.39666	0.92470	0.70361	0.92586	0.69449	0.84102	0.71968	0.48996	0.73315	0.76506	0.73373
0.70103	0.70750	0.82411	0.50625	0.52143	0.90750	0.70227	0.72422	0.65577	0.72703	0.79643	0.60556	0.70893	0.74662	0.57750
0.88537	0.95287	0.88019	0.90805	0.77395	0.99310	0.89224	0.84085	0.88889	0.90013	0.73563	0.89655	0.87956	0.86347	1.00000
0.68806	0.61042	0.77143	0.41667	0.44167	0.86562	0.80000	0.83365	0.67500	0.75656	0.45278	0.57813	0.55000	0.71562	0.82396
0.71587	0.58667	0.83893	0.22667	0.59619	0.98889	0.73222	0.67810	0.66083	0.72833	0.76485	0.71833	0.77412	0.72469	0.60308
0.81811	0.96875	0.83092	0.53125	0.83437	0.97500	0.90000	0.77981	0.89712	0.81463	0.85795	0.71364	0.81510	0.86154	0.71000
0.77335	0.95767	0.83571	0.51852	0.37963	0.93537	0.85913	0.83730	0.80060	0.82738	0.65344	0.64583	0.75926	0.78519	0.75476
0.72252	0.81331	0.83911	0.42424	0.37477	0.84848	0.86114	0.73127	0.72944	0.79058	0.45942	0.64610	0.64404	0.77255	0.71212
0.84232	0.94063	0.86467	0.59107	0.80694	1.00000	0.92812	0.92167	0.77292	0.86941	0.79732	0.84583	0.75625	0.92660	0.79196
0.76097	0.85714	0.79650	0.54574	0.73198	0.88851	0.87961	0.76507	0.70062	0.80304	0.68131	0.76892	0.69498	0.77027	0.83680
0.77333	0.88267	0.83294	0.58424	0.52267	0.88444	0.91619	0.81619	0.70444	0.84062	0.57067	0.74909	0.73944	0.78211	0.80533
0.76636	0.93333	0.83158	0.58788	0.49722	0.95833	0.81528	0.88395	0.68222	0.87251	0.56667	0.70247	0.74786	0.75098	0.84359
0.74556	0.80519	0.75117	0.55245	0.62338	0.99134	0.84903	0.85823	0.64463	0.78470	0.69643	0.77922	0.72781	0.75714	0.74242
0.77175	0.81869	0.75300	0.75901	0.68711	0.98456	0.79923	0.69865	0.61562	0.81994	0.67658	0.91032	0.71683	0.78185	0.85886
0.73812	0.83097	0.81265	0.53298	0.52584		0.80395	0.83806	0.67676	0.81525	0.68191	0.79149	0.68711	0.79852	0.62553
0.71354	0.83555	0.74535	0.55150	0.29457	1.00000	0.87478	0.82791	0.64452	0.82099	0.69979	0.48372	0.64512	0.74535	0.76227
0.78005	0.80631	0.82365	0.55574	0.50300	0.97568	0.77755	0.93423	0.58012	0.87365	0.72523	0.77196	0.72089	0.80388	0.83538
0.67850	0.85185	0.72546	0.42469	0.76790	0.90370	0.66941	0.58377	0.58951	0.70819	0.72222	0.60494	0.67407	0.69354	0.64767
0.87498	0.92889	0.87556	0.71879	0.90963	0.97000	0.91733	0.87378	0.85511	0.89364	0.79487	0.97867	0.84491	0.88030	0.90051
0.70447	0.75949	0.76371	0.48825	0.39586	0.98481	0.76311	0.78734	0.64855	0.77815	0.65628	0.52532	0.70517	0.70497	0.70148
0.71383	0.85443	0.80098	0.42356	0.51356	0.95443	0.73763	0.74684	0.72152	0.75515	0.79114	0.51139	0.70089	0.79129	0.45685
0.79548	0.91907	0.86729	0.72409	0.51220	0.93902	0.77236	0.83038	0.71545	0.86992	0.78902	0.68564	0.71777	0.81037	0.87523
0.78682	0.91706	0.82266	0.51138	0.61972	0.97183	0.82160	0.89816	0.63055	0.86056	0.74849	0.74106	0.75873	0.82567	0.70206
0.72766	0.85065	0.75051	0.48651	0.76046		0.87662	0.71266	0.71861	0.78037	0.63528	0.62175	0.63474	0.75154	0.77223
0.86955	0.90441	0.92919	0.60147	0.84842	0.99118	0.90257	0.88340	0.81618	0.89136	0.86230	0.81373	0.83824	0.91629	0.71123
0.79044	0.87029	0.80671	0.66979	0.92439	0.97154	0.93780	0.59568	0.92988	0.75834	0.72561	0.81375	0.61425	0.86034	0.81789
0.68836	0.76310	0.82426	0.44841	0.33766	1.00000	0.70000	0.74206	0.58664	0.78326	0.72619	0.47449	0.66667	0.69940	0.69048
0.72194	0.85577	0.75053	0.52724	0.40385	1.00000	0.91026	0.74615	0.57158	0.77313	0.64219	0.72894	0.59907	0.76208	0.80342
0.70578	0.82738	0.80527	0.47262	0.42411	1.00000	0.79663	0.78929	0.60034	0.77716	0.58730	0.74048	0.55298	0.75521	0.83983
0.81714	0.97794	0.91106	0.60924	0.37684	0.99020	0.77206	0.95798	0.76681	0.90983	0.74632	0.50735	0.84288	0.81825	0.76872
0.70980	0.83333	0.79167	0.47994	0.58333	0.91111	0.79274	0.61111	0.67014	0.73028	0.75000	0.55787	0.68870	0.77910	0.54563
0.74421	0.81329	0.84873	0.55466	0.49747	1.00000	0.82376	0.75316	0.73327	0.79680	0.72068	0.61744	0.68924	0.80681	0.64219
0.69401	0.76381	0.87533	0.42750	0.45000	0.98222	0.66778	0.81333	0.63238	0.79771	0.63590	0.53000	0.62667	0.75349	0.61833
0.79300	0.97468	0.87975	0.64557	0.42693	0.96835	0.87623	0.87802	0.71067	0.88077	0.79044	0.70771	0.77300	0.80226	0.79035
0.75380	0.94086	0.77419	0.54002	0.66263	1.00000	0.86329	0.74194	0.74682	0.79896	0.54167	0.80108	0.62581	0.79671	0.80352
0.86573	0.98101	0.91586	0.70183	0.79114	0.89451	0.86465	0.87342	0.85555	0.90318	0.73126	0.91519	0.80265	0.89442	0.87537
0.81795	0.94265	0.85668	0.67765	0.69673	0.90882	0.90294	0.76109	0.78275	0.87313	0.75294	0.77882	0.74118	0.85686	0.77466
0.73807	0.87590	0.78521	0.62338	0.50295	0.96104	0.78422	0.73797	0.65546	0.81321	0.69524	0.64502	0.75584	0.73086	0.72186
0.72397	0.87821	0.74626	0.52179	0.45688	0.83333	0.87574	0.77712	0.67735	0.73974	0.69724	0.82194	0.70027	0.71032	0.82906
0.74733	0.90541	0.74257	0.48480	0.55556	0.92905	0.84644	0.76819	0.82625	0.78340	0.66824	0.69820	0.76319	0.75290	0.70374
0.74789	0.92553	0.85218	0.51773	0.36052	0.97163	0.96049	0.87518	0.62500	0.83442	0.74565	0.63404	0.65000	0.80648	0.70213
0.71236	0.77637	0.71561	0.54589	0.58228	0.98192	0.85865	0.61392	0.67888	0.77401	0.66139	0.63150	0.75105	0.70295	0.67342
0.75681	0.88427	0.78527	0.65730	0.44157	0.89607	0.83989	0.84443	0.70599	0.82326	0.74251	0.66803	0.71392	0.79923	0.70162
0.75902	0.96765	0.82363	0.43233	0.79287	0.86920	0.89679	0.67563	0.74744	0.76538	0.82489	0.69241	0.70281	0.79381	0.73807
0.74251	0.67909	0.82246	0.52536	0.59420	0.99034	0.80290	0.79034	0.67288	0.78897	0.66304	0.68116	0.73611	0.75480	0.71739
0.72361	0.74419	0.94020	0.46027	0.50211	0.99502	0.82687	0.67336	0.65052	0.77509	0.73474	0.66512	0.55708	0.80399	0.74419
0.74700	0.93846	0.78671	0.53846	0.53675	0.74359	0.85577	0.85791	0.69551	0.81532	0.64615	0.71154	0.71795	0.77834	0.71795
0.73554	0.87654	0.77131	0.52812	0.62037	0.84259	0.80370	0.75720	0.75772	0.75446	0.77160	0.64746	0.65792	0.78840	0.68999
0.76274	0.85127	0.92168	0.48644	0.51669	0.95298	0.81857	0.69198	0.69801	0.81392	0.75949	0.71013	0.80213	0.76474	0.70344
0.75620	0.94643	0.76618	0.65751	0.45330	0.89194	0.88599	0.81227	0.64217	0.83783	0.64207	0.86028	0.69902	0.74649	0.91697
0.71330	0.74342	0.80514	0.36404	0.47697	1.00000	0.94883	0.76023	0.62939	0.75643	0.67344	0.73684	0.64803	0.77171	0.64967
0.75934	0.81500	0.74741	0.48664	0.65823	0.90506	0.94233	0.77587	0.68439	0.80516	0.61754	0.95253	0.66184	0.80497	0.71308
0.76455	0.72420	0.80488	0.50111	0.60610	0.96951	0.86992	0.87957	0.71418	0.79324	0.70274	0.86829	0.70235	0.81151	0.73252
0.64176	0.65441	0.77112	0.41294	0.53529	0.74118	0.75294	0.46324	0.50662	0.72437	0.60261	0.66000	0.53529	0.65940	0.78235
0.76445	0.98779	0.84135	0.40934	0.47253	0.84066	0.91538	0.79628	0.74931	0.85302	0.72328	0.62775	0.60633	0.80298	0.87143
0.74779	0.83353	0.84921	0.43896	0.50000	0.86364	0.90260	0.88474	0.66942	0.82126	0.64069	0.68275	0.71119	0.76424	0.76190
0.76559	0.86895	0.88390	0.51183	0.50000	0.96474	0.75427	0.98237	0.82249	0.84130	0.71795	0.51603	0.75920	0.81883	0.62130
0.71095	0.84444	0.84026	0.41818	0.38571	0.93571	0.82619	0.77321	0.74812	0.76677	0.64396	0.57143	0.63829	0.76130	0.61571
0.73069	0.81341	0.84146	0.53794	0.45966	1.00000	0.91951	0.77439	0.62195	0.76038	0.71690	0.79933	0.64837	0.76506	0.78833
0.73169	0.87064	0.81008	0.29942	0.52952	0.96047	0.70058	0.92844	0.61693	0.86157	0.64618	0.29070	0.71036	0.72602	0.80581
0.70049	0.70250	0.86750	0.40795	0.45833	0.98750	0.78393	0.73750	0.69318	0.71875	0.82000	0.59444	0.68063	0.74062	0.58646
0.74096	0.83790	0.75685	0.60776	0.71945	0.75100	0.88124	0.65802	0.89485	0.74957	0.66365	0.58003	0.68675	0.77831	0.74498
0.78863	0.87019	0.83700	0.53590	0.42628	0.99267	0.89886	0.89744	0.69658	0.86553	0.69921	0.65865	0.78510	0.77628	0.82650
0.74957	0.80769	0.86707	0.52051	0.56061	0.98718	0.79304	0.80128	0.66325	0.82240	0.75549	0.64423	0.68566	0.82579	0.68773
0.74073	0.82558	0.86867	0.37542	0.65116	0.99709	0.76956	0.64147	0.65334	0.80342	0.88870	0.57703	0.72705	0.80691	0.58043
0.80026	0.88007	0.88735	0.53086	0.60606	0.97178	0.83256	0.85185	0.64060	0.88372	0.80722	0.73192	0.68724	0.82650	0.81766
0.70504	0.87274	0.77633	0.38889	0.39198	0.92387	0.85391	0.73884	0.72908	0.75814	0.61605	0.57901	0.78272	0.70988	0.55115
0.73076	0.76712	0.84329	0.41096	0.50342	1.00000	0.81605	0.85714	0.66145	0.78017	0.73386	0.61948	0.63857	0.80496	0.67545
0.71794	0.78313	0.78153	0.44797	0.68574	1.00000	0.81024	0.70537	0.68541	0.78899	0.59398	0.56282	0.67871	0.80861	0.52574
0.77023	0.85758	0.83428	0.37205	0.60468	0.99567	0.88258	0.81169	0.60303	0.84199	0.72727	0.77922	0.62909	0.82756	0.86364
0.68113	0.79276	0.74050	0.23246	0.52412	0.92105	0.76914	0.66118	0.56440	0.77774	0.70445	0.37939	0.62445	0.70747	0.70395
0.78714	0.78438	0.81513	0.51786	0.69250	0.80000	0.84531	0.94028	0.79196	0.82227	0.75333	0.65714	0.70350	0.83107	0.84250
0.79436	0.89821	0.78896	0.57273	0.63247	0.97429	0.90110	0.89571	0.65865	0.85612	0.74675	0.90204	0.66883	0.84195	0.83810
0.71955	0.82459	0.78797	0.61335	0.52743	0.91456	0.67932	0.73612	0.77848	0.77321	0.59241	0.62278	0.73797	0.72900	0.65920
0.66682	0.79327	0.71590	0.44729	0.48558	0.75641	0.73333	0.78034	0.61637	0.72804	0.56706	0.56197	0.54274	0.72763	0.70385
0.75331	0.79920	0.82181	0.58635	0.69277	0.90361	0.70281	0.80120	0.67116	0.82498	0.69478	0.68072	0.75770	0.78434	0.64875
0.75026	0.79021	0.79701	0.50592	0.70299	0.98718	0.85684	0.76496	0.80556	0.75432	0.57576	0.85417	0.71293	0.79049	0.67832
0.80413	0.82509	0.78463	0.54960	0.73363	0.97619	0.95370	0.77381	0.83673	0.81008	0.80238	0.76871	0.77694	0.84302	0.71520
0.69850	0.82799	0.76381	0.46538	0.42692	0.74359	0.82051	0.71598	0.65385	0.74721	0.56114	0.77404	0.53419	0.75515	0.78632
0.77519	0.79380	0.87424	0.55769	0.63462	0.99573	0.85328	0.84615	0.66747	0.85507	0.70629	0.73333	0.76068	0.80846	0.66560
0.73595	0.82379	0.84431	0.46605	0.35254	0.99074	0.74074	0.86195	0.54595	0.86080	0.51852	0.62593	0.71076	0.75038	0.71605
0.76142	0.90455	0.77554	0.53194	0.38611	1.00000	0.86250	0.86875	0.72417	0.80531	0.68917	0.78750	0.65577	0.82750	0.73875
0.75551	0.94643	0.78084	0.62642	0.38889	0.96023	0.91477	0.75126	0.70833	0.83220	0.68636	0.69697	0.68984	0.77960	0.76562
0.69209	0.69241	0.82353	0.42693	0.29114	0.94093	0.89557	0.72073	0.62249	0.75755	0.73188	0.55134	0.72006	0.69497	0.60759
0.79896	0.89246	0.81332	0.73171	0.62805	0.92378	0.95664	0.69106	0.94235	0.81213	0.58266	0.78591	0.74451	0.83164	0.79167
0.73638	0.88351	0.79457	0.47177	0.55914	0.96237	0.78315	0.83548	0.60117	0.79534	0.65343	0.84301	0.64516	0.74420	0.93011
0.73959	0.78125	0.80221	0.54054	0.67568	0.92568	0.82658	0.60425	0.71622	0.76509	0.70790	0.71772	0.73081	0.76907	0.66577
0.80330	0.94167	0.78093	0.86905	0.54051	0.98611	0.96759	0.77778	0.85218	0.83401	0.66111	0.85516	0.82602	0.77170	0.88675
0.70858	0.80856	0.86162	0.39572	0.38552	0.99706	0.71765	0.89626	0.56078	0.79242	0.76639	0.46176	0.68860	0.71412	0.74652
0.68848	0.81464	0.71970	0.42385	0.55288	0.90909	0.97078	0.61538	0.47475	0.74841	0.73191	0.57379	0.69751	0.71080	0.59416
0.67890	0.69277	0.71945	0.50232	0.45582	0.87952	0.77108	0.75904	0.52641	0.74918	0.65181	0.67229	0.63769	0.66898	0.76004
0.71138	0.79775	0.83044	0.56266	0.45265	1.00000	0.68914	0.79401	0.58600	0.81551	0.61298	0.64658	0.64473	0.76142	0.70354
0.74554	0.64881	0.84854	0.56845	0.50992	0.91815	0.89610	0.67532	0.78373	0.74291	0.78912	0.73677	0.72682	0.74125	0.77193
0.84979	0.99579	0.87303	0.56612	0.85152	0.96348	0.92308	0.89275	0.78277	0.87896	0.77324	0.91124	0.80025	0.87552	0.82172
0.73496	0.76992	0.87070	0.36155	0.54012	0.97037	0.70617	0.80823	0.71331	0.78884	0.62698	0.57143	0.55988	0.80904	0.73663
0.67887	0.78739	0.79891	0.35556	0.30401	0.86458	0.84028	0.77399	0.57330	0.77083	0.71086	0.43981	0.58921	0.72187	0.75521
0.73058	0.87816	0.69714	0.58101	0.52532	0.93671	0.81826	0.69515	0.70116	0.78081	0.58951	0.85443	0.58354	0.75591	0.93038
0.73062	0.82317	0.81402	0.54336	0.44634	0.99390	0.86585	0.75942	0.72195	0.79479	0.72195	0.60532	0.71402	0.74018	0.72949
0.70781	0.69133	0.80854	0.50949	0.48805	0.91350	0.81013	0.66456	0.68626	0.76355	0.61463	0.48463	0.75152	0.69591	0.65725
0.72461	0.86996	0.78694	0.64423	0.36218	1.00000	0.75385	0.73878	0.73333	0.80995	0.70598	0.54274	0.71333	0.70545	0.81197
0.69315	0.68675	0.86403	0.40964	0.40843	0.97791	0.77209	0.61205	0.69816	0.72541	0.68397	0.45783	0.70089	0.71914	0.57065
0.73939	0.81424	0.80324	0.51768	0.37963	0.93287	0.80035	0.92298	0.70556	0.80794	0.66270	0.62698	0.59236	0.79522	0.79938
0.82503	0.92461	0.82622	0.66768	0.51677	0.95528	0.81402	0.93659	0.86220	0.89249	0.69077	0.69024	0.86011	0.81051	0.82270
0.80000	0.86767	0.77442	0.58090	0.62472	0.98652	0.90730	0.85189	0.78777	0.82343	0.68727	0.96255	0.69326	0.86356	0.79101
0.79925	0.85494	0.92438	0.55309	0.43673	0.97037	0.86283	0.91358	0.77705	0.85413	0.77160	0.55144	0.79012	0.80432	0.79487
0.72432	0.89125	0.80312	0.44167	0.37321	0.97000	0.76071	0.79479	0.66429	0.77744	0.60625	0.67031	0.62330	0.74770	0.81964
0.73238	0.83967	0.79138	0.58050	0.54337	0.98795	0.85810	0.56079	0.71285	0.73648	0.72644	0.78112	0.70353	0.72719	0.83494
0.72614	0.81975	0.80312	0.38374	0.59122	1.00000	0.82305	0.76775	0.74486	0.72209	0.69822	0.78307	0.64577	0.81395	0.59639
0.86314	0.89024	0.84843	0.60453	0.78271	0.98476	0.96646	0.97459	0.83308	0.89815	0.81272	0.84146	0.74695	0.90407	0.93206
0.70632	0.65568	0.82723	0.47669	0.33974	1.00000	0.82692	0.82742	0.59829	0.78963	0.66667	0.50256	0.67224	0.72514	0.70746
0.73615	0.74507	0.76545	0.52303	0.45789	0.96491	0.94408	0.78289	0.75146	0.75911	0.70395	0.62406	0.69427	0.74266	0.78947
0.70407	0.78788	0.84347	0.42727	0.50866	0.93247	0.81429	0.68232	0.67233	0.76424	0.62220	0.62482	0.66357	0.71960	0.72078
0.68277	0.83989	0.78812	0.34014	0.49438	0.82247	0.66292	0.85112	0.49213	0.78345	0.62422	0.63563	0.65393	0.66717	0.78933
0.70290	0.78191	0.78923	0.45164	0.42420	0.97568	0.74386	0.79255	0.61702	0.79287	0.79362	0.54062	0.64438	0.73093	0.67933
0.73961	0.84859	0.79343	0.57887	0.37388	0.98357	0.83255	0.79225	0.78280	0.77792	0.65845	0.59960	0.59229	0.74918	0.88644
0.75265	0.83333	0.79221	0.52706	0.71429	0.96667	0.81349	0.67063	0.72937	0.79117	0.62262	0.72768	0.69376	0.81118	0.66270
0.71143	0.69462	0.88682	0.42911	0.58458	0.89241	0.71790	0.76709	0.63544	0.75281	0.66076	0.72875	0.68405	0.76274	0.57975
0.74429	0.85694	0.89565	0.32778	0.35417	0.96563	0.70000	0.89375	0.59625	0.84970	0.66136	0.50313	0.64542	0.84648	0.70625
0.78761	0.79529	0.90970	0.51902	0.70562	0.96739	0.91304	0.71498	0.78804	0.80901	0.76630	0.71467	0.67337	0.84354	0.83152
0.66528	0.83861	0.81013	0.37432	0.35986	0.94937	0.83038	0.66991	0.61031	0.75875	0.59313	0.43882	0.58987	0.70735	0.63291
0.69401	0.88082	0.77866	0.41469	0.58157	0.91952	0.67979	0.59703	0.67237	0.75942	0.51294	0.59863	0.75581	0.70118	0.57045
0.73219	0.90441	0.79160	0.53725	0.60196	0.96807	0.78235	0.61390	0.73950	0.76320	0.77059	0.59216	0.66068	0.78850	0.58529
0.73369	0.80092	0.82489	0.43460	0.54177	0.97830	0.77939	0.69687	0.62869	0.78534	0.60036	0.78119	0.71888	0.76582	0.65084
0.73806	0.86585	0.87805	0.44986	0.58689	0.89939	0.82816	0.64715	0.68071	0.79081	0.70884	0.60105	0.73018	0.77398	0.61382
0.76626	0.81151	0.76910	0.46354	0.75000	0.95833	0.85732	0.80556	0.76190	0.78412	0.67477	0.85069	0.69066	0.79798	0.79306
0.75703	0.74051	0.83768	0.50791	0.49789	1.00000	0.69761	0.89421	0.76934	0.82464	0.72333	0.51899	0.66582	0.78804	0.74810
0.83956	0.94577	0.89035	0.47619	0.67857	0.92857	0.93367	0.86139	0.79622	0.86724	0.82619	0.83095	0.76548	0.87698	0.84325
0.82525	0.76006	0.90711	0.59239	0.64090	0.97930	0.84348	0.87409	0.83623	0.84601	0.81263	0.71410	0.73551	0.88116	0.77592
0.81561	0.95040	0.86839	0.61343	0.48232	0.98611	0.86458	0.91468	0.76775	0.88633	0.75231	0.71627	0.75764	0.82246	0.90000
0.77687	0.95663	0.88205	0.22741	0.55312	0.92255	0.94337	0.85198	0.78597	0.79966	0.77470	0.44277	0.77685	0.78282	0.75904
0.76759	0.86438	0.83418	0.59148	0.41297	0.92767	0.85232	0.82173	0.64919	0.83691	0.64051	0.76108	0.63924	0.78959	0.84358
0.76217	0.88625	0.87434	0.53571	0.57917	1.00000	0.78438	0.81875	0.64554	0.82232	0.66500	0.80000	0.74489	0.78929	0.69896
0.73392	0.70982	0.83683	0.34788	0.55291	0.88333	0.78663	0.86607	0.69913	0.81575	0.67857	0.39286	0.68290	0.79004	0.61147
0.73720	0.84626	0.80243	0.50294	0.49837	0.96078	0.69251	0.82680	0.62255	0.82203	0.70147	0.55000	0.69433	0.76905	0.72172
0.75914	0.87500	0.81860	0.42119	0.57611	0.99128	0.87791	0.80411	0.73803	0.81589	0.64608	0.72868	0.63953	0.81856	0.70116
0.76485	0.89744	0.84058	0.68376	0.49060	0.95513	0.80186	0.83432	0.71886	0.85628	0.68556	0.64452	0.68462	0.79764	0.84444
0.77119	0.87386	0.81755	0.58333	0.56494	0.94034	0.85322	0.78719	0.80357	0.80601	0.65909	0.74675	0.71791	0.78234	0.79735
0.71795	0.88319	0.82769	0.51410	0.44231	0.94444	0.68718	0.72070	0.62525	0.78234	0.79647	0.48718	0.70069	0.73748	0.67147
0.71861	0.81746	0.77339	0.47778	0.35119	0.85648	0.88636	0.76574	0.65538	0.76809	0.53819	0.77315	0.68056	0.74050	0.72601
0.83133	0.91222	0.86412	0.70138	0.71888	0.88755	0.95644	0.78313	0.85923	0.83310	0.71928	0.85301	0.77912	0.86837	0.80379
0.70959	0.83333	0.73268	0.54563	0.38839	0.95833	0.84184	0.72321	0.67347	0.75125	0.62004	0.70918	0.63095	0.72851	0.86111
0.67199	0.89583	0.72980	0.38889	0.45222	0.73889	0.78778	0.74691	0.52685	0.72386	0.71190	0.61235	0.63131	0.69833	0.65432
0.75450	0.79216	0.82353	0.51597	0.65294	0.94706	0.82206	0.72308	0.73529	0.78754	0.76387	0.60915	0.78947	0.81641	0.48021
0.81949	0.96970	0.81462	0.78914	0.66667	0.91856	0.88889	0.71911	0.82855	0.82576	0.74848	0.82920	0.75758	0.83481	0.88961
0.74698	0.77188	0.83398	0.68304	0.42917	1.00000	0.83333	0.75521	0.80417	0.80871	0.52662	0.45573	0.70081	0.74531	0.82860
