overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0_TFx	>0-0.05_TFx	>=0.05_TFx
0.92308	0.97436	0.95551	0.96026	0.83013	0.98901	0.97821	0.84524	0.87885	0.94434	0.89103	0.95726	0.90849	0.91812	0.97239
0.89515	0.95045	0.90154	0.86036	0.76536	0.96622	0.98108	0.86486	0.83851	0.92352	0.86680	0.92793	0.89049	0.88470	0.95209
0.93418	0.98101	0.98334	0.98228	0.88705	0.98734	0.98389	0.80802	0.87118	0.94702	0.93797	0.96745	0.91403	0.92430	1.00000
0.95225	0.96190	0.92585	0.96571	0.95238	0.99143	0.98036	0.93571	0.95204	0.94710	0.93214	0.99571	0.92273	0.95290	0.99694
0.95289	0.99249	0.96706	0.97635	0.86336	1.00000	0.99631	0.91081	0.91329	0.96177	0.94257	0.98649	0.92643	0.96409	0.98514
0.93939	0.96392	0.94850	0.97980	0.91948	0.99481	0.99528	0.77922	0.89322	0.93939	0.95918	0.99423	0.91191	0.93845	0.98442
0.92690	0.98198	0.90476	0.98498	0.88176	0.98311	0.98198	0.82432	0.83446	0.94365	0.90315	0.97748	0.88617	0.92377	0.99249
0.89288	0.95591	0.88971	0.87243	0.77160	0.93621	0.98413	0.89877	0.79630	0.92275	0.88477	0.94198	0.84877	0.89982	0.98354
0.90711	0.96027	0.94264	0.96869	0.84932	0.97603	0.96869	0.80479	0.84247	0.91685	0.89863	0.97717	0.88413	0.90411	0.96762
0.93223	0.97992	0.96205	0.97349	0.90878	0.98795	0.99398	0.80221	0.92129	0.93667	0.91010	0.98494	0.89214	0.94880	0.94836
0.95179	0.96806	0.93750	0.97718	0.93873	0.99167	0.98333	0.90919	0.90885	0.95525	0.95635	0.99383	0.92113	0.95833	0.99466
0.94489	0.98947	0.93518	0.99181	0.98947	1.00000	0.99181	0.83077	0.98421	0.91922	0.98553	1.00000	0.88255	0.95669	1.00000
0.93613	0.95942	0.91700	0.96860	0.94203	0.99793	0.97464	0.85404	0.90797	0.93281	0.95342	0.99586	0.89739	0.93895	0.99586
0.93314	0.94228	0.92208	0.95238	0.97078	0.98701	0.95704	0.86414	0.93970	0.93023	0.92468	0.95094	0.88701	0.94297	0.96450
0.92398	0.97606	0.89437	0.97887	0.75587	1.00000	0.96948	0.93075	0.94292	0.92106	0.87123	0.99531	0.89949	0.93155	0.93854
0.94288	0.97697	0.95132	0.97039	0.91886	0.98246	0.98684	0.84615	0.94408	0.93757	0.92105	0.98392	0.93355	0.93029	0.99474
0.95596	0.95646	0.92509	0.97549	0.94632	1.00000	0.99599	0.92697	0.97951	0.92300	0.97666	0.99625	0.93207	0.96766	0.95974
0.93322	0.94521	0.92877	0.92998	0.91172	0.98434	0.99253	0.89257	0.92646	0.92329	0.94178	0.98801	0.90649	0.94573	0.93045
0.93616	0.94686	0.95195	0.96135	0.87681	1.00000	0.98261	0.88116	0.90435	0.93643	0.93599	0.99379	0.88285	0.95435	0.97295
0.94296	0.95048	0.94167	0.98400	0.92111	0.99556	0.96889	0.87152	0.88711	0.95086	0.96286	0.98444	0.87378	0.95518	0.98933
0.90947	0.91842	0.93281	0.96203	0.89367	0.97468	0.98504	0.81139	0.82640	0.91746	0.90717	0.97975	0.86739	0.90999	0.97566
0.92018	0.95227	0.88026	0.98333	0.92841	0.98571	0.96125	0.81923	0.88312	0.91786	0.94583	0.97656	0.89115	0.91541	0.97656
0.93446	0.92857	0.93333	0.95673	0.94643	0.98571	0.97969	0.84896	0.93819	0.91464	0.95536	0.97083	0.89120	0.94719	0.99432
0.88562	0.86651	0.90958	0.87722	0.79056	0.94684	0.94742	0.85338	0.78973	0.90985	0.93476	0.88377	0.87342	0.87797	0.95316
0.92959	0.95933	0.90410	0.97109	0.93367	0.99603	0.96296	0.78571	0.87465	0.93640	0.97619	0.97619	0.90368	0.93750	0.94940
0.94556	0.94397	0.95232	0.91667	0.83744	1.00000	0.99282	0.97074	0.88506	0.95823	0.98391	1.00000	0.92476	0.96408	0.91724
0.95413	0.95955	0.96259	0.99465	0.96478	0.99398	0.99036	0.85357	0.98279	0.93557	0.96948	0.98594	0.91789	0.96595	0.99759
0.95616	0.97625	0.95357	0.99500	0.95179	0.99500	0.98182	0.89375	0.94038	0.95174	0.97679	0.97917	0.91607	0.96554	0.98917
0.95355	0.96322	0.96463	1.00000	0.98084	1.00000	1.00000	0.84704	0.99770	0.93793	0.90996	0.99617	0.93203	0.95542	1.00000
0.93396	0.92188	0.89554	0.95625	0.98750	0.99688	0.97917	0.88846	0.93750	0.93188	0.91806	0.97812	0.92632	0.92153	0.98333
0.93714	0.99333	0.96427	0.88667	0.92000	0.99333	0.98444	0.81905	0.94333	0.92861	0.92606	0.98333	0.86667	0.94914	0.97949
0.94519	0.98750	0.92500	0.99125	0.92396	0.99792	0.99205	0.87115	0.97212	0.93384	0.90341	0.98750	0.89219	0.95769	0.99750
0.96093	0.98942	0.93333	0.99074	0.96429	0.98129	0.98115	0.92857	0.94196	0.96564	0.95767	0.97173	0.91468	0.96746	0.99683
0.95939	0.98377	0.98485	0.96537	0.93692	1.00000	0.99500	0.87213	0.93506	0.97110	0.93182	0.99675	0.95750	0.94910	0.99459
0.95045	1.00000	0.93424	0.96786	0.92361	1.00000	0.99688	0.90500	0.90521	0.95080	0.96161	0.98611	0.92542	0.95962	0.97857
0.96999	0.97876	0.97854	0.98753	0.99437	1.00000	0.99386	0.88462	0.98129	0.95270	0.98874	0.99595	0.95302	0.96920	1.00000
0.93160	0.95644	0.94353	0.99273	0.82000	0.97778	0.98857	0.88381	0.95556	0.93147	0.86267	0.96242	0.87278	0.94281	0.99733
0.94597	0.98765	0.93333	0.97374	0.88704	0.99722	0.99861	0.90000	0.88741	0.96754	0.91818	0.98642	0.94316	0.93007	0.99316
0.90772	0.78701	0.88000	0.95904	0.92785	0.99567	0.99513	0.85714	0.96104	0.88485	0.91234	1.00000	0.85498	0.92208	0.96537
0.93576	0.98986	0.96246	0.97523	0.88773	0.99614	0.98456	0.78514	0.77778	0.96165	0.92793	0.98526	0.92138	0.92954	1.00000
0.96596	0.96809	0.95626	0.97553	0.96353		0.99544	0.95154	0.95990	0.96241	0.97660	0.98085	0.92616	0.98259	0.97872
0.93338	0.94020	0.95465	0.99336	0.88760	1.00000	0.96512	0.82442	0.90199	0.93207	0.95243	0.96395	0.90698	0.93692	0.99096
0.93474	0.97748	0.95000	0.93581	0.86937	0.99730	0.99376	0.86396	0.89189	0.93311	0.94144	0.99155	0.92360	0.92827	0.98403
0.89781	0.95679	0.88183	0.92222	0.95062	1.00000	0.96433	0.77249	0.86008	0.88215	0.97840	0.95988	0.84593	0.90450	0.98006
0.93177	0.91259	0.95185	0.92970	0.95407	0.98333	0.96400	0.86756	0.92622	0.92818	0.92615	0.99467	0.88632	0.93807	0.97641
0.96118	0.94937	0.96062	0.97468	0.94591	0.98734	0.99277	0.91899	0.93001	0.96769	0.96397	0.99578	0.93882	0.96332	0.99895
0.92677	0.98101	0.89100	0.96300	0.98915	0.97722	0.97929	0.80470	0.93128	0.89403	0.95359	0.99241	0.86263	0.95369	0.98389
0.93886	0.95565	0.93042	0.99085	0.93049	0.98780	0.98069	0.83703	0.91734	0.93360	0.96829	0.97425	0.91812	0.93171	0.99437
0.93723	0.93427	0.93150	0.91008	0.91952	0.98310	0.98122	0.92741	0.89924	0.94331	0.92757	0.96208	0.90141	0.94585	0.97075
0.94185	0.98701	0.91183	0.95704	0.97547		0.99675	0.83442	0.96861	0.91673	0.95238	0.98539	0.94237	0.92891	0.97902
0.94066	0.90625	0.92756	0.97353	0.96833	0.98235	0.98897	0.89391	0.94118	0.92377	0.97326	0.99020	0.88235	0.95503	0.98930
0.91496	0.90576	0.94817	0.98874	0.88049	0.98780	0.99878	0.72326	0.98374	0.86297	0.92770	0.99557	0.80424	0.93641	0.99512
0.92270	0.94643	0.93197	0.97817	0.88420	1.00000	0.99167	0.81746	0.89286	0.91457	0.97421	0.98299	0.90787	0.92045	0.99603
0.95305	0.99519	0.93483	0.96314	0.94872	1.00000	0.98558	0.92735	0.96261	0.93868	0.96853	1.00000	0.91375	0.96601	0.97863
0.90949	0.99256	0.93793	0.86905	0.87351	1.00000	0.96825	0.79286	0.85204	0.93229	0.87500	0.92857	0.86786	0.91369	0.97294
0.96590	0.96324	0.96989	0.97899	0.94118	1.00000	0.97206	0.95693	0.97374	0.96749	0.94363	0.98162	0.94272	0.96983	0.99198
0.91683	0.97222	0.88708	0.95525	0.93576	0.97778	0.98611	0.83991	0.90451	0.89944	0.96795	0.98380	0.87117	0.92493	0.98710
0.93934	0.98101	0.92975	0.98964	0.93671	1.00000	0.99708	0.80591	0.98011	0.90207	0.96118	0.99015	0.90380	0.93641	0.99494
0.93958	0.96952	0.94933	0.93333	0.89000	1.00000	0.98222	0.89333	0.92000	0.93486	0.95179	0.98167	0.92400	0.93922	0.96000
0.96742	0.98228	0.97398	0.97310	0.97814	0.99789	0.98734	0.90219	0.97740	0.95386	0.95640	0.99310	0.91899	0.97845	0.98734
0.95069	0.97670	0.94026	0.97730	0.91801	1.00000	0.97389	0.92473	0.89638	0.96774	0.93011	0.98387	0.92832	0.94724	0.99120
0.95690	0.98418	0.97915	0.98875	0.89421	0.98734	0.98929	0.88987	0.98362	0.95484	0.91821	0.97342	0.90794	0.97008	0.99513
0.94148	0.96471	0.95508	0.99529	0.85098	0.99706	0.98824	0.86516	0.94275	0.93386	0.94588	0.96941	0.89204	0.94975	0.97557
0.93069	0.92063	0.94905	0.99351	0.95396	0.99567	0.99001	0.79908	0.93659	0.91351	0.93506	0.99423	0.91429	0.92567	0.99134
0.94347	0.97692	0.93429	0.99103	0.99301	1.00000	0.99803	0.79290	0.92521	0.93301	0.95069	0.99715	0.92971	0.93742	0.99786
0.93901	0.97432	0.93514	0.98311	0.86186	0.97973	0.97420	0.89709	0.94788	0.93668	0.92162	0.98198	0.89254	0.94691	0.98857
0.94987	0.98723	0.96809	0.94184	0.97636	0.98227	0.99088	0.88085	0.90160	0.96154	0.96518	0.97021	0.94096	0.94630	0.97969
0.92222	0.99297	0.91814	0.96994	0.85823	0.99638	0.97785	0.80380	0.88341	0.94639	0.87764	0.96062	0.90295	0.91477	0.99620
0.95044	0.97416	0.92759	0.97865	0.96517	0.97753	0.97331	0.90838	0.94569	0.93775	0.95974	0.98366	0.92092	0.96067	0.99251
0.91983	0.95359	0.88861	0.93963	0.96433	0.98312	0.98053	0.81725	0.92767	0.90286	0.90717	0.97975	0.86846	0.92996	0.97566
0.94382	0.98137	0.91377	0.97101	0.99130	0.99517	0.99130	0.87826	0.95342	0.92930	0.93659	0.99517	0.90640	0.95495	0.98430
0.92427	0.91694	0.94435	0.91764	0.93340	1.00000	0.94315	0.84249	0.88953	0.92381	0.94767	0.98837	0.84514	0.94269	0.99336
0.94288	0.96923	0.93765	0.96026	0.92308	1.00000	0.96955	0.91346	0.96154	0.93624	0.91111	0.97711	0.91073	0.95175	0.98077
0.94899	0.96914	0.93827	0.98765	0.94959	0.99383	0.98025	0.88374	0.96296	0.94568	0.92387	0.98080	0.91461	0.95866	0.99451
0.94492	0.97943	0.91535	0.98192	0.96203	0.98553	0.98629	0.85443	0.92586	0.93829	0.96906	0.97848	0.94071	0.92868	0.99819
0.92810	0.96703	0.93712	0.95238	0.88187	0.97802	0.99863	0.85073	0.87981	0.94505	0.93014	0.95447	0.94444	0.90698	0.99634
0.91863	0.95724	0.93484	0.90205	0.85526	0.98684	0.95029	0.86696	0.88596	0.92901	0.92344	0.94079	0.89756	0.93717	0.89967
0.93701	0.97371	0.93038	0.98172	0.90032	0.98945	0.97328	0.87342	0.89705	0.93621	0.96835	0.98734	0.93731	0.93436	0.95218
0.93902	0.89493	0.96727	0.97450	0.80122	0.98780	0.97073	0.96113	0.86052	0.95593	0.95884	0.95000	0.92051	0.94406	0.95691
0.93687	0.97206	0.96471	0.92353	0.87059	0.99118	0.99037	0.80735	0.88824	0.94319	0.94641	0.98000	0.88471	0.94950	0.98941
0.94904	0.95849	0.95055	0.98077	0.96581	1.00000	1.00000	0.85461	0.90934	0.95227	0.95105	1.00000	0.97091	0.92805	1.00000
0.94768	0.96694	0.93001	0.95844	0.90909	0.99675	0.98539	0.93344	0.86659	0.96206	0.95022	0.99072	0.92393	0.94938	0.99567
0.96535	0.96866	0.93376	0.97830	0.98006	0.99679	0.98184	0.95032	0.97535	0.95218	0.97802	0.98397	0.93032	0.97942	0.98619
0.93683	0.98413	0.92403	0.97792	0.91224	0.99286	0.97500	0.87143	0.86992	0.95373	0.92308	0.99143	0.90857	0.93922	0.99429
0.91904	0.96585	0.92195	0.96070	0.81520	1.00000	0.97683	0.90505	0.82656	0.92782	0.91376	0.96452	0.87957	0.92001	0.98432
0.94651	0.95349	0.94408	0.97965	0.93649	0.99535	0.96415	0.90072	0.87080	0.97979	0.93106	0.96512	0.92600	0.94574	0.99535
0.87615	0.96250	0.81188	0.83636	0.88056	0.98750	0.96250	0.87187	0.91932	0.85028	0.94250	0.88889	0.81000	0.88182	0.96563
0.92403	0.97262	0.89266	0.97323	0.85886	0.99598	0.98451	0.88786	0.96166	0.90763	0.90361	0.99828	0.91711	0.91670	0.95984
0.95007	0.97756	0.94200	0.99744	0.87393	0.99634	0.99715	0.94139	0.92628	0.94514	0.96154	0.99359	0.92613	0.95288	0.97607
0.93385	0.97436	0.92645	0.94103	0.92890	1.00000	0.98168	0.79327	0.85299	0.95136	0.96245	0.95192	0.89744	0.94457	0.97802
0.92696	0.96948	0.91655	0.94684	0.94884	1.00000	0.96829	0.83043	0.86773	0.93060	0.98173	0.97384	0.90269	0.91755	0.99128
0.96458	0.99295	0.97119	0.93210	0.99551	0.98942	0.99228	0.85460	0.90809	0.98277	0.95726	0.99824	0.93416	0.96473	0.99905
0.94065	0.98196	0.92520	0.96208	0.91975	0.98354	0.99177	0.84236	0.87586	0.94809	0.97531	0.98519	0.92988	0.93098	0.99030
0.95028	0.96347	0.93534	0.94129	0.90925	1.00000	0.98728	0.94912	0.94912	0.95075	0.92661	0.97565	0.92360	0.95466	0.98946
0.96501	0.98527	0.95181	0.96933	0.96084	1.00000	0.98695	0.93319	0.95582	0.96158	0.96988	0.99484	0.93976	0.97694	0.98905
0.95781	0.95303	0.96117	0.96128	0.95592	0.99134	0.98232	0.91883	0.92121	0.96284	0.97619	0.97619	0.94000	0.96104	0.98359
0.93643	0.98136	0.93860	0.85088	0.90899	0.99561	0.97488	0.89364	0.90582	0.94203	0.94130	0.96711	0.91173	0.94400	0.96316
0.93196	0.90312	0.92039	0.96429	0.90125	0.97500	0.97109	0.91667	0.94464	0.91523	0.92667	0.99286	0.89250	0.94107	0.99875
0.91358	0.92143	0.87468	0.89481	0.96883	0.99714	0.96154	0.84000	0.88120	0.91837	0.90519	0.96122	0.84870	0.92796	0.97619
0.93737	0.97107	0.91139	0.98964	0.95921	0.99367	0.99051	0.82863	0.93908	0.91842	0.94852	0.98608	0.89684	0.93872	0.99513
0.92591	0.91186	0.92923	0.99288	0.91667	0.99573	0.99615	0.83675	0.90237	0.92035	0.90237	0.99252	0.88509	0.94244	0.95513
0.92500	0.92905	0.92327	0.99465	0.89759	0.99598	0.98795	0.79719	0.85826	0.92010	0.96888	0.98494	0.90942	0.91898	0.97590
0.94803	0.94172	0.93803	0.98126	0.96581	1.00000	0.99252	0.86645	0.98077	0.93053	0.95105	0.98237	0.90970	0.96091	0.98019
0.94175	0.94414	0.92370	0.99206	0.93006	0.99830	0.99339	0.87143	0.98724	0.91307	0.95952	0.99320	0.85652	0.97287	0.96337
0.92249	0.97756	0.92406	0.88462	0.91410	0.97949	0.97436	0.83826	0.88124	0.94342	0.86489	0.98397	0.87927	0.93012	0.97650
0.94678	0.97436	0.94078	0.98397	0.91154	1.00000	0.99145	0.87088	0.89984	0.95206	0.94755	0.98205	0.93750	0.93872	0.99893
0.93882	0.95960	0.90741	0.93210	0.94925	0.99383	0.99012	0.91695	0.91495	0.94228	0.89594	0.97037	0.88360	0.94580	0.97942
0.96281	0.96136	0.96848	0.98194	0.89722	1.00000	0.98583	0.94375	0.97333	0.96188	0.93500	0.98750	0.92788	0.98361	0.96000
0.93951	0.97890	0.94643	0.96591	0.93939	0.99053	0.97585	0.80303	0.93561	0.92727	0.93409	0.98990	0.89171	0.94820	0.99432
0.90136	0.94557	0.90767	0.86421	0.78956	0.99367	0.94462	0.88608	0.82204	0.93054	0.95627	0.89170	0.90458	0.88824	0.94684
0.96736	0.95676	0.97092	0.99512	0.99543	1.00000	0.98780	0.90244	0.97339	0.95485	0.97561	0.99593	0.93537	0.97561	0.99593
0.94534	0.97312	0.93492	0.97446	0.96057	1.00000	0.98746	0.87527	0.89052	0.95591	0.94210	1.00000	0.93481	0.94114	1.00000
0.94149	0.96453	0.95762	0.96216	0.95405	0.99099	0.98311	0.81371	0.91261	0.93962	0.95010	0.98048	0.90486	0.94595	0.98919
0.92535	0.97222	0.92992	1.00000	0.90162	1.00000	0.99846	0.81510	0.93056	0.91260	0.90741	1.00000	0.92178	0.90914	0.99038
0.93338	0.94439	0.95350	0.92086	0.84434	1.00000	0.98922	0.91658	0.89020	0.94222	0.94874	0.97059	0.92022	0.94118	0.94332
0.93557	0.97521	0.93561	0.98347	0.93692	0.99629	0.99351	0.81019	0.82684	0.93265	0.96939	0.99292	0.90909	0.93285	0.99784
0.87331	0.96386	0.83649	0.87396	0.69478	0.95382	0.97741	0.85171	0.78128	0.90654	0.87470	0.88193	0.86317	0.86325	0.91867
0.90379	0.96005	0.89888	0.96456	0.85714	0.99625	0.96504	0.75843	0.82714	0.90069	0.94757	0.96731	0.88068	0.88839	0.97666
0.94577	0.96429	0.92857	0.94940	0.96627	0.99256	0.98485	0.87554	0.93056	0.93963	0.97619	0.96958	0.88596	0.96008	0.97995
0.93967	0.99017	0.95955	0.95592	0.87560	0.98596	0.99136	0.84576	0.94132	0.93131	0.93769	0.96966	0.89638	0.94889	0.96030
0.94062	0.97419	0.94802	0.92416	0.89918	0.97778	0.99259	0.90041	0.85871	0.96116	0.90035	0.97707	0.91420	0.94852	0.95370
0.89170	0.93697	0.92089	0.80417	0.85802	0.96875	0.99653	0.81818	0.78704	0.92690	0.89646	0.95602	0.87393	0.89097	0.95312
0.91702	0.96835	0.92921	0.96329	0.82595	0.98312	0.96022	0.76371	0.91414	0.90373	0.92676	0.98945	0.89810	0.91163	1.00000
0.94394	0.93659	0.94309	0.99187	0.89268	1.00000	0.99437	0.88914	0.91463	0.93944	0.94146	0.99889	0.88171	0.96206	0.99778
0.94228	0.97176	0.94726	0.96994	0.99578	0.99789	0.99684	0.81883	0.87251	0.95176	0.94374	1.00000	0.91608	0.94390	0.99124
0.88828	0.94322	0.86630	0.89103	0.92147	0.98718	0.97607	0.78045	0.90256	0.85445	0.92906	0.92521	0.84769	0.89712	0.94338
0.92985	0.96252	0.92828	0.97470	0.88434	0.98594	0.99096	0.79036	0.88396	0.93500	0.96664	0.99598	0.91095	0.92878	0.97371
0.93943	0.97049	0.95756	0.90025	0.87346	0.99306	0.96528	0.92677	0.93426	0.93690	0.92361	0.99008	0.90833	0.96512	0.88580
0.94132	0.93348	0.93110	0.99695	0.93750	1.00000	0.98476	0.91301	0.97439	0.93293	0.91899	0.97805	0.88522	0.94653	0.99906
0.95972	0.96005	0.94641	0.98652	0.96404	0.98652	0.97940	0.91522	0.97316	0.94583	0.95225	0.99251	0.91685	0.97400	0.99551
0.94525	0.94136	0.96759	0.98642	0.87037	0.98272	0.98765	0.89079	0.93028	0.93567	0.98148	1.00000	0.89660	0.95586	0.97246
0.94223	0.99000	0.95812	0.91250	0.91964	1.00000	0.98929	0.86250	0.91607	0.94085	0.95250	0.97500	0.94205	0.93454	0.96339
0.90798	0.93791	0.94800	0.98795	0.80964	1.00000	0.99866	0.68018	0.89357	0.91103	0.89369	0.97189	0.88296	0.90361	0.99639
0.94520	0.95802	0.93242	0.96296	0.89163	1.00000	0.98765	0.92361	0.90809	0.94983	0.96159	0.98060	0.93305	0.94315	0.97626
0.95122	0.96037	0.93612	0.94948	0.93348	1.00000	0.97256	0.95427	0.94055	0.95616	0.94251	0.97317	0.90244	0.97398	0.94425
0.94462	0.97985	0.93529	0.95688	0.88590	1.00000	0.98878	0.92702	0.89957	0.94376	0.97222	0.98718	0.93813	0.94090	0.97203
0.95654	0.98026	0.95881	1.00000	0.94868	1.00000	0.99890	0.86075	0.96126	0.93455	0.99671	0.99812	0.89241	0.97166	1.00000
0.93922	0.96104	0.95967	0.98571	0.92641	0.99221	0.99481	0.81219	0.90410	0.92541	0.97639	0.98557	0.92579	0.94746	0.93117
0.94294	1.00000	0.94114	0.95710	0.89045	0.99326	0.99017	0.89513	0.89438	0.95225	0.92260	0.99839	0.91348	0.94357	0.98970
0.95760	1.00000	0.92487	0.97776	0.97207	0.98784	0.97954	0.84929	0.96433	0.94618	0.93617	0.98453	0.93085	0.95304	0.99772
0.92133	0.94366	0.90208	0.96197	0.88604	0.99765	0.95305	0.86268	0.90067	0.92499	0.89437	0.98994	0.90363	0.91699	0.95511
0.91446	0.85034	0.93561	0.91342	0.83036	0.98810	0.97354	0.90079	0.89365	0.91270	0.89881	0.98363	0.85755	0.94989	0.92857
0.96083	0.97943	0.98436	0.98987	0.89413	0.99684	0.99729	0.88481	0.94430	0.94761	0.99072	0.99458	0.93924	0.97436	0.96203
0.95679	0.96389	0.96739	0.95139	0.84792	0.97812	0.98864	0.95156	0.88375	0.96616	0.96932	0.98281	0.95500	0.95039	0.98906
0.95669	0.96014	0.97074	0.96196	0.95562	0.96957	0.97935	0.89855	0.90942	0.96366	0.97690	0.97690	0.93152	0.97200	0.95652
0.90759	0.97310	0.88788	0.95118	0.87613	0.97046	0.97848	0.82278	0.86166	0.91698	0.90054	0.94937	0.90506	0.89391	0.98576
0.93613	0.98219	0.93655	0.96015	0.83811	0.99829	0.99144	0.88128	0.86301	0.96005	0.85845	0.97671	0.90530	0.94584	0.95695
0.92582	0.99853	0.93025	0.96471	0.96078	0.99664	0.98588	0.69091	0.91513	0.90709	0.95294	0.98431	0.88359	0.93333	0.98382
0.92648	0.96548	0.87412	0.95359	0.97595	0.98734	0.98553	0.87475	0.92405	0.91324	0.94033	0.99277	0.90981	0.91772	0.99051
0.92115	0.98916	0.93113	0.96070	0.97866	0.99390	0.98226	0.75041	0.83038	0.91526	0.97027	0.98432	0.88643	0.91626	0.98577
0.91612	0.94444	0.90336	0.97917	0.94618	1.00000	0.99116	0.80185	0.90575	0.90248	0.95602	0.98958	0.83965	0.94350	0.96389
0.96097	0.98576	0.96798	0.96677	0.96203	1.00000	0.98875	0.89693	0.96203	0.94782	0.99186	0.97468	0.93755	0.96095	0.99620
0.94762	0.96825	0.95175	0.97917	0.93929	0.98214	0.98469	0.90221	0.96709	0.93398	0.93452	0.99762	0.86786	0.98107	0.99603
0.94669	0.96296	0.97036	0.99275	0.89211	0.99586	0.98647	0.85054	0.92101	0.94094	0.96170	0.99209	0.93056	0.94667	0.97659
0.92489	0.96627	0.90212	0.99074	0.91793	0.99722	0.98611	0.83730	0.94985	0.91776	0.86458	0.99405	0.88125	0.92754	1.00000
0.95727	0.97349	0.95815	0.95482	0.97043	0.98795	0.98916	0.90017	0.95960	0.94788	0.98313	0.97289	0.92823	0.96911	0.97312
0.95544	0.98011	0.97152	0.97929	0.88924	0.98192	0.99156	0.89030	0.90778	0.96261	0.97215	0.97943	0.90032	0.96399	0.99096
0.96875	0.96500	0.97829	0.98036	0.92778	1.00000	0.98750	0.95804	0.97232	0.97143	0.93125	0.98750	0.92841	0.98125	0.99896
0.94728	0.98363	0.94678	0.94048	0.92989	0.99286	0.97802	0.90402	0.94589	0.93939	0.95238	0.98810	0.88312	0.97294	0.97294
0.93702	0.97460	0.94501	0.98971	0.91013	0.98039	0.97193	0.85948	0.88807	0.93637	0.98824	0.98235	0.92384	0.94352	0.94344
0.93688	0.94622	0.94884	0.99354	0.89641	1.00000	0.97771	0.85063	0.86525	0.95058	0.96221	0.99612	0.92656	0.92951	0.99186
0.94059	0.95940	0.94036	0.97009	0.92222	1.00000	0.98601	0.87179	0.95604	0.92308	0.93590	0.98951	0.93462	0.93070	0.97692
0.96284	0.97386	0.97348	0.99242	0.92857	0.98864	0.99148	0.88430	0.98052	0.94859	0.97727	0.98864	0.90909	0.97931	0.97790
0.93590	0.97721	0.92974	0.98974	0.96282	1.00000	0.98205	0.83242	0.91026	0.92678	0.98718	0.97293	0.93984	0.92125	1.00000
0.92028	0.95238	0.91447	0.96806	0.88294	0.99537	0.96465	0.84537	0.87934	0.93282	0.89583	0.97222	0.89352	0.92836	0.95076
0.91775	0.83821	0.93106	0.97762	0.77309	1.00000	0.98332	0.85357	0.90869	0.89476	0.92771	0.99157	0.86747	0.93313	0.94923
0.92790	0.95503	0.93506	0.97619	0.99107	0.97024	0.98469	0.81845	0.92007	0.91510	0.93750	0.99660	0.91255	0.92163	0.99735
0.94288	0.99167	0.95101	0.98222	0.96000	1.00000	0.99222	0.74938	0.90463	0.92484	0.98254	0.99012	0.92020	0.94750	0.97778
0.96626	0.95686	0.96904	0.99496	0.87529	0.99706	0.99853	0.98914	0.92235	0.97647	0.95042	0.99739	0.95728	0.96130	0.99893
0.91339	0.94848	0.91979	0.98864	0.83502	0.99432	0.96212	0.76807	0.86045	0.91364	0.91818	0.99174	0.84848	0.92720	0.99351
0.95441	0.97708	0.95508	0.99107	0.99792	1.00000	0.99702	0.85045	0.85938	0.96378	0.98380	1.00000	0.89062	0.97214	0.99432
