overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.89925	0.93523	0.89342	0.98438	0.86705	0.94286	0.94250	0.76923	0.88125	0.88899	0.92083	0.95625	0.86425	0.97500	0.97656
0.91939	0.90179	0.93958	0.93846	0.95000	0.93571	0.97031	0.80729	0.92986	0.89036	0.94375	0.95694	0.89693	0.96750	0.99205
0.91591	0.95397	0.93249	0.94937	0.79402	0.95949	0.97858	0.84283	0.88045	0.92405	0.90166	0.95627	0.89643	0.93404	0.98861
0.88980	0.93155	0.87500	0.87160	0.89966	0.99206	0.90741	0.81633	0.82353	0.91353	0.88095	0.89418	0.84379	0.96795	0.94420
0.93726	0.98563	0.95275	0.87931	0.94089	0.98851	0.98563	0.85371	0.89655	0.93384	0.98046	0.99425	0.92794	0.96667	0.95632
0.93003	0.93460	0.94927	0.94779	0.91937	0.99699	0.94940	0.85449	0.94406	0.92535	0.90120	0.98795	0.91695	0.93551	0.99398
0.89247	0.89250	0.92946	0.99500	0.76786	1.00000	0.94091	0.78359	0.91058	0.87907	0.95179	0.90972	0.85691	0.99545	0.92833
0.86427	0.80690	0.87135	0.97701	0.83333	0.97701	0.95402	0.76658	0.93180	0.84853	0.70881	0.95019	0.85270	0.82529	0.97701
0.85075	0.82083	0.81964	0.82708	0.90833	0.93750	0.89167	0.82788	0.87054	0.84156	0.85833	0.85625	0.80362	0.91397	0.91042
0.86952	0.97667	0.90400	0.85000	0.85619	0.96667	0.92111	0.67048	0.89000	0.85667	0.83152	0.94167	0.82487	0.92281	0.97026
0.90946	0.99583	0.90658	0.86375	0.84479	0.98542	0.93182	0.90769	0.88654	0.90854	0.84318	0.98977	0.88010	0.93125	0.98500
0.93437	0.97222	0.92262	0.98148	0.88360	0.95068	0.96925	0.88393	0.90253	0.95265	0.92460	0.90179	0.91595	0.94963	0.98254
0.90269	0.93182	0.92424	0.95671	0.99072	1.00000	0.94006	0.71029	0.89538	0.88506	0.98214	0.92857	0.86420	0.95504	0.99351
0.92545	1.00000	0.94728	0.93839	0.89583	1.00000	0.96875	0.81333	0.91875	0.91729	0.94554	0.93750	0.90335	0.98077	0.96250
0.93033	0.96911	0.94674	0.91164	0.96847	0.99324	0.99140	0.80042	0.91476	0.91047	0.96284	0.97973	0.90911	0.95218	0.99168
0.89524	0.94311	0.92314	0.94667	0.72400	0.78667	0.94667	0.88952	0.84889	0.92093	0.81600	0.90788	0.86641	0.91467	0.98222
0.89026	0.96049	0.87719	0.81313	0.80000	0.99722	0.99306	0.91111	0.80074	0.92398	0.82929	0.97160	0.84769	0.99444	0.95128
0.88260	0.84416	0.86753	0.86513	0.88745	0.99567	0.99513	0.83225	0.84298	0.88369	0.87744	1.00000	0.86147	0.90509	0.94805
0.89874	0.98198	0.94895	0.86486	0.81601	0.97490	0.97297	0.73108	0.67267	0.93389	0.88649	0.98280	0.86796	0.93412	1.00000
0.86977	0.86643	0.86229	0.86968	0.82143		0.94757	0.86525	0.87766	0.87482	0.86968	0.79468	0.83879	0.92650	0.92819
0.85418	0.90199	0.88953	0.95515	0.78295	0.98837	0.89535	0.64535	0.83223	0.82619	0.94186	0.88140	0.82668	0.91667	0.93282
0.87838	0.92117	0.93581	0.79223	0.80330	1.00000	0.95530	0.76847	0.75579	0.89831	0.88739	0.95270	0.85718	0.87162	0.98526
0.82922	0.96296	0.79541	0.81605	0.84198	0.97531	0.89026	0.71693	0.78601	0.83361	0.82099	0.87809	0.77979	0.91975	0.94587
0.87152	0.87407	0.91556	0.80121	0.83704	0.93000	0.92933	0.82667	0.83911	0.88545	0.81538	0.99200	0.84613	0.87905	0.96103
0.95426	0.97328	0.96203	0.97468	0.91369	0.96203	0.97197	0.92025	0.90841	0.96669	0.96397	0.97679	0.94633	0.96495	0.97574
0.91428	0.97848	0.94093	0.88121	0.93309	0.87342	0.95052	0.83544	0.85654	0.92188	0.95253	0.95696	0.88315	0.96044	0.99425
0.90524	0.93459	0.85509	0.98933	0.89024	0.90488	0.95732	0.84922	0.90854	0.89262	0.89024	0.95528	0.86585	0.98374	0.98124
0.88906	0.94053	0.89821	0.83857	0.82294	0.87606	0.92254	0.89816	0.81473	0.92746	0.87726	0.84940	0.86864	0.92587	0.91224
0.89591	0.96537	0.86603	0.90310	0.95527		0.90801	0.81818	0.88095	0.89037	0.90476	0.91558	0.86189	0.94006	0.95904
0.89619	0.89522	0.89597	0.82647	0.93891	0.96765	0.98162	0.83298	0.90966	0.88475	0.91845	0.88889	0.86896	0.96895	0.91578
0.87468	0.82816	0.93110	0.90338	0.83902	0.92276	0.94634	0.73640	0.92683	0.83087	0.90592	0.91907	0.82537	0.95122	0.98293
0.87524	0.86310	0.88605	0.91468	0.90584	1.00000	0.97143	0.70933	0.84524	0.84699	0.93056	0.96259	0.84347	0.95696	0.98413
0.91642	0.98077	0.90491	0.79167	0.95256	0.99573	0.90385	0.92821	0.81303	0.93841	0.87646	1.00000	0.88824	0.94804	0.97436
0.88265	0.92262	0.89541	0.89524	0.88690	1.00000	0.91071	0.77143	0.84014	0.88467	0.92857	0.90000	0.85268	0.92262	0.94805
0.88384	0.91176	0.87185	0.97899	0.79412	0.98529	0.92353	0.84349	0.95168	0.86997	0.80515	0.98529	0.84118	0.95588	0.97326
0.88627	0.97569	0.89312	0.89660	0.90451	0.97222	0.96795	0.74927	0.84115	0.87278	0.94765	0.98611	0.83485	0.97656	0.98512
0.91501	0.97785	0.89051	0.94246	0.92785	1.00000	0.96981	0.79747	0.92224	0.88941	0.95021	0.94937	0.88085	0.96598	0.96540
0.90447	0.92381	0.92867	0.87500	0.86167	0.99111	0.95000	0.85744	0.87556	0.91390	0.90359	0.92000	0.88131	0.92556	0.96250
0.92722	0.99494	0.95781	0.91930	0.90679	0.99367	0.96203	0.80783	0.93219	0.92813	0.91983	0.90909	0.90650	0.98892	0.95332
0.91491	0.98925	0.92055	0.90323	0.90591	1.00000	0.94470	0.82124	0.85630	0.92636	0.92070	0.95161	0.89192	0.93011	0.98534
0.92902	0.95570	0.97022	0.95640	0.86166	0.97890	0.95521	0.84051	0.95458	0.92610	0.88023	0.96329	0.91263	0.94177	0.97858
0.91252	0.95294	0.94439	0.95882	0.80000	0.98235	0.95000	0.81991	0.92392	0.91033	0.90667	0.91882	0.89459	0.93020	0.96109
0.83788	0.92352	0.84715	0.89870	0.84298	0.92208	0.80320	0.75095	0.79603	0.83559	0.82857	0.92929	0.81591	0.87291	0.91234
0.88122	0.94359	0.88942	0.79359	0.94172	0.97436	0.94872	0.75247	0.82265	0.88590	0.89448	0.93447	0.86392	0.91392	0.92521
0.89118	0.91081	0.85541	0.97466	0.76727	0.91554	0.95086	0.89917	0.88031	0.91892	0.84189	0.90766	0.85977	0.96351	0.96362
0.88735	0.96809	0.93337	0.82766	0.87943	0.91844	0.98936	0.81277	0.81848	0.91980	0.87621	0.85745	0.87234	0.92376	0.91586
0.90673	0.98594	0.91224	0.96203	0.83291	0.95298	0.98629	0.76582	0.87608	0.93075	0.84072	0.94796	0.87888	0.94684	0.98861
0.88980	0.93820	0.88140	0.95056	0.90000	0.92978	0.93539	0.76923	0.90075	0.85211	0.94757	0.93667	0.85213	0.97271	0.97004
0.85795	0.93390	0.83713	0.81694	0.87112	0.79747	0.85881	0.86076	0.80952	0.88578	0.83122	0.84177	0.82405	0.91280	0.91237
0.91880	0.91304	0.91812	0.87319	0.97681	0.99034	0.98406	0.85024	0.90683	0.90880	0.90036	0.99034	0.90480	0.92899	0.96981
0.92069	0.95764	0.96844	0.83043	0.89323	1.00000	0.93928	0.87315	0.86176	0.95135	0.88590	0.99535	0.90161	0.92248	0.99003
0.91220	0.93974	0.89802	0.93333	0.90085	1.00000	0.88462	0.91560	0.91026	0.91407	0.87692	0.94048	0.87692	0.98803	0.95696
0.87378	0.88272	0.84303	0.89300	0.90741	0.98148	0.94198	0.78086	0.89815	0.85734	0.86831	0.92455	0.84507	0.91435	0.96433
0.88146	0.96203	0.90902	0.89512	0.84925	0.92405	0.93776	0.72152	0.88065	0.88196	0.89030	0.86076	0.83464	0.97371	0.95298
0.86436	0.95879	0.85409	0.90476	0.79487	0.93407	0.99176	0.74634	0.83448	0.88811	0.82025	0.90895	0.82784	0.90522	0.97436
0.91118	0.93969	0.95363	0.84357	0.90351	0.99561	0.92982	0.79532	0.84576	0.91891	0.96411	0.97697	0.89275	0.95088	0.95888
0.88683	0.95521	0.85098	0.91561	0.89241	0.96624	0.94796	0.80268	0.80675	0.88980	0.93309	0.98734	0.86814	0.91224	0.96906
0.91754	0.92026	0.92169	0.96674	0.81951	0.86433	0.96911	0.90282	0.85137	0.91657	0.93559	0.98415	0.89624	0.96138	0.95610
0.90406	0.98382	0.95722	0.84941	0.79706	0.98529	0.96043	0.73529	0.81838	0.92941	0.90458	0.94824	0.88871	0.90053	0.98471
0.91480	0.99023	0.91346	0.85852	0.95726	0.99451	0.94505	0.82164	0.86813	0.93166	0.89810	0.94918	0.88987	0.96957	0.95824
0.89930	0.93506	0.91631	0.79091	0.87013	0.99351	0.98701	0.84903	0.82409	0.90875	0.89610	0.95918	0.88253	0.90584	0.96970
0.91545	0.92877	0.92236	0.85503	0.93305	0.97115	0.92308	0.91346	0.87870	0.91372	0.92491	0.95192	0.88432	0.96154	0.96055
0.92302	0.97778	0.95130	0.91429	0.87245	0.99524	0.98214	0.83214	0.88421	0.93385	0.89890	0.97571	0.89515	0.96905	0.96857
0.88127	0.94024	0.91545	0.84688	0.77486	1.00000	0.97805	0.84582	0.72222	0.89815	0.86847	0.96231	0.83794	0.95591	0.95122
0.88641	0.88445	0.90670	0.80451	0.86270	0.98256	0.93217	0.84973	0.76421	0.93079	0.89867	0.89826	0.86618	0.89992	0.98081
0.89720	0.96500	0.91500	0.87159	0.92639	1.00000	0.97679	0.77891	0.95000	0.85824	0.93000	0.97222	0.85637	0.98365	0.97708
0.88621	0.92881	0.86966	0.94244	0.80723	0.99197	0.90706	0.84615	0.92114	0.86403	0.88956	0.95869	0.87224	0.91165	0.91667
0.91177	0.95673	0.91209	0.90256	0.87500	0.96154	0.97863	0.85256	0.88034	0.91234	0.90039	0.97436	0.88489	0.92582	0.98291
0.85470	0.90793	0.85628	0.89808	0.70746	0.99359	0.95330	0.71875	0.78034	0.87104	0.84753	0.90972	0.81947	0.94658	0.89927
0.89172	0.95785	0.86423	0.94352	0.81628	0.98983	0.95825	0.79409	0.85719	0.88735	0.92940	0.94041	0.85952	0.93152	0.97723
0.89565	0.97002	0.97016	0.77160	0.91246	0.90829	0.96219	0.62826	0.79218	0.91301	0.96011	0.94004	0.86712	0.93056	0.97341
0.90406	0.98006	0.84822	0.94180	0.88426	0.94033	0.93107	0.83096	0.84431	0.91835	0.90123	0.94198	0.87468	0.94907	0.96384
0.87333	0.87519	0.86411	0.81507	0.88014	1.00000	0.89726	0.89237	0.84932	0.89432	0.80528	0.90411	0.85667	0.84932	0.96839
0.90411	0.93039	0.88353	0.87952	0.84438	0.99197	0.93474	0.94304	0.84940	0.92771	0.95181	0.83821	0.87373	0.97831	0.98028
0.93690	0.96818	0.93655	0.88721	0.92562	0.98052	0.96465	0.91017	0.87071	0.95491	0.93506	0.96753	0.91582	0.98368	0.98106
0.86517	0.96820	0.88816	0.74561	0.82456	0.96711	0.93301	0.71491	0.86219	0.86807	0.87146	0.82456	0.83895	0.89783	0.94079
0.89875	0.90937	0.89671	0.88571	0.87500	0.96250	0.91328	0.89722	0.87857	0.89883	0.90583	0.90893	0.87979	0.90673	0.97750
0.86781	0.88036	0.83084	0.88571	0.89545	0.96429	0.94396	0.73214	0.85338	0.86224	0.85779	0.93367	0.84038	0.89706	0.94524
0.90679	0.92767	0.91519	0.95512	0.93530	1.00000	0.96835	0.72931	0.92009	0.88502	0.90042	0.97342	0.88449	0.91535	0.97858
0.89878	0.90545	0.89282	0.92165	0.92708	0.97436	0.96154	0.80427	0.89842	0.87534	0.94181	0.93590	0.89188	0.91506	0.91410
0.87816	0.92771	0.87762	0.98126	0.83233	0.99197	0.93414	0.70281	0.80794	0.88396	0.89257	0.93474	0.83768	0.95582	0.97776
0.92188	0.93357	0.91667	0.93787	0.88675	1.00000	0.95406	0.86752	0.90278	0.91354	0.93240	0.97115	0.90077	0.97619	0.94872
0.91651	0.93407	0.92532	0.95238	0.89881	0.99490	0.98280	0.75238	0.97704	0.88012	0.93095	0.98980	0.89706	0.96753	0.94963
0.88373	0.96474	0.88757	0.78205	0.78333	0.87949	0.95221	0.90039	0.81781	0.93311	0.81854	0.87981	0.87909	0.85897	0.94124
0.89982	0.93590	0.88889	0.94311	0.84487	1.00000	0.98148	0.79396	0.83814	0.90301	0.89161	0.98333	0.86006	0.99145	0.98077
0.89534	0.95286	0.88752	0.83796	0.87380	0.98457	0.98025	0.82941	0.86694	0.90833	0.77778	0.95432	0.88794	0.87191	0.95062
0.89090	0.90909	0.88696	0.91806	0.89861	0.98750	0.89750	0.80000	0.91750	0.88469	0.86083	0.90278	0.86614	0.93203	0.96125
0.90742	0.98701	0.93236	0.90057	0.84975	0.98864	0.96449	0.74621	0.86080	0.91439	0.89697	0.98990	0.90783	0.88561	0.94602
0.88542	0.95190	0.93224	0.82509	0.84810	0.97257	0.96519	0.77611	0.80789	0.89581	0.93556	0.92124	0.86225	0.92089	0.94684
0.93346	0.93570	0.92871	0.95244	0.99085	0.99695	0.90515	0.87703	0.84146	0.94957	0.91599	0.98238	0.91338	0.94978	0.97561
0.88602	0.91039	0.91851	0.90860	0.78256	1.00000	0.91756	0.84301	0.81818	0.91541	0.83127	0.97849	0.85791	0.93369	0.98746
0.91590	0.96706	0.92445	0.97162	0.92162	0.99324	0.95383	0.73649	0.88919	0.91633	0.90333	0.96997	0.88393	0.96622	0.98829
0.90955	0.95694	0.89899	1.00000	0.89815	0.93403	0.99383	0.80990	0.91171	0.89160	0.89630	1.00000	0.90014	0.85802	0.98718
0.90673	0.97112	0.93613	0.86096	0.80181	0.99706	0.93431	0.89305	0.86340	0.93412	0.87563	0.87647	0.89513	0.92941	0.93904
0.88953	0.97048	0.90260	0.84770	0.89796	0.97032	0.93506	0.77023	0.67965	0.90728	0.91095	0.96458	0.87039	0.90736	0.94697
0.85433	0.98193	0.79518	0.87210	0.67871	0.91968	0.99398	0.80630	0.77572	0.86199	0.88795	0.89759	0.84050	0.80823	0.94880
0.85288	0.93508	0.84065	0.88937	0.71589	0.94757	0.94257	0.75187	0.80985	0.84125	0.92010	0.88151	0.80950	0.98234	0.92999
0.91229	0.92857	0.88790	0.89335	0.98214	0.96875	0.95022	0.84686	0.90228	0.90363	0.90136	0.95899	0.88400	0.92411	0.96585
0.91426	0.96770	0.90393	0.94382	0.84992	0.98876	0.98185	0.82635	0.88702	0.92620	0.90092	0.91685	0.87945	0.95399	0.97004
0.88514	0.94837	0.90968	0.85185	0.74691	0.90123	0.95679	0.88066	0.82990	0.91924	0.80247	0.87125	0.85828	0.94412	0.89918
0.84666	0.92735	0.87258	0.65972	0.78086	0.80556	0.94444	0.90025	0.73765	0.88596	0.83081	0.96065	0.83535	0.85227	0.91667
0.83576	0.93117	0.83755	0.82089	0.82278	0.88924	0.92405	0.65506	0.82609	0.80663	0.88788	0.93565	0.77965	0.93404	0.98101
0.93739	0.95366	0.94207	0.99322	0.90488	1.00000	0.97186	0.84922	0.90488	0.93608	0.91585	0.99446	0.90621	0.98519	0.99557
0.87040	0.94645	0.89188	0.96361	0.87623	0.98945	0.94462	0.64478	0.77486	0.88321	0.83122	0.99819	0.82075	0.95612	0.98539
0.87995	0.88645	0.87973	0.91987	0.87500	1.00000	0.97778	0.75321	0.88889	0.85671	0.86239	0.94658	0.86169	0.90039	0.93697
0.89995	0.88220	0.90189	0.95783	0.88554	0.94177	0.96888	0.75060	0.87445	0.88120	0.97220	0.99197	0.86883	0.97430	0.94852
0.89024	0.90278	0.94444	0.71843	0.77932	0.96065	0.94271	0.96843	0.84537	0.90516	0.87202	0.93452	0.86466	0.96267	0.89506
0.90756	0.91020	0.90732	0.99695	0.80030	1.00000	0.97713	0.88374	0.96707	0.91816	0.80052	0.98049	0.89388	0.85366	0.99437
0.86456	0.90075	0.83276	0.80843	0.87528	0.88090	0.93212	0.83759	0.86860	0.86356	0.82491	0.93446	0.84881	0.88933	0.91067
0.90517	0.96296	0.93981	0.90000	0.78241	0.90617	0.96571	0.86420	0.87945	0.90611	0.88889	0.99383	0.87627	0.98092	0.94112
0.91622	0.97625	0.92563	0.88750	0.83750	0.99750	0.91964	0.88229	0.86875	0.93262	0.91375	0.90781	0.90185	0.94583	0.95893
0.86943	0.95829	0.85162	0.88390	0.74819	0.94779	0.96519	0.75794	0.86078	0.89558	0.78030	0.97791	0.84235	0.91566	0.97831
0.91102	0.95309	0.90253	0.90741	0.89163	1.00000	0.92901	0.87269	0.86626	0.92619	0.90535	0.92769	0.89978	0.91289	0.95252
0.93614	0.92988	0.92393	0.86585	0.91131	0.99390	0.96799	0.97967	0.91845	0.95221	0.90941	0.94878	0.92475	0.96138	0.94774
0.90103	0.98718	0.89988	0.82867	0.83846	0.98974	0.96154	0.89448	0.80021	0.90385	0.93803	0.99487	0.87870	0.94231	0.96154
0.91430	0.95066	0.92334	0.98684	0.91974	0.96491	0.97039	0.75110	0.92982	0.88259	0.95833	0.97556	0.88735	0.99232	1.00000
0.88935	0.93939	0.92071	0.90000	0.91017	0.95844	0.94156	0.72627	0.86014	0.87346	0.93270	0.91775	0.86615	0.93588	0.92857
0.87086	0.99860	0.90262	0.86210	0.77060	0.87416	0.90309	0.81554	0.75281	0.90960	0.79026	0.96629	0.83718	0.93146	0.97472
0.93432	0.99335	0.92021	0.90812	0.96809	0.96353	0.97381	0.77660	0.93992	0.92334	0.94681	0.94294	0.92074	0.93191	0.97568
0.91086	0.95657	0.85714	0.95352	0.90141	0.95775	0.93271	0.88498	0.91105	0.90403	0.90141	0.96177	0.89301	0.90342	0.97535
0.86758	0.79507	0.88366	0.86905	0.91071	0.96667	0.91005	0.83175	0.83333	0.86434	0.85833	0.96280	0.85140	0.87840	0.95503
0.90250	0.84652	0.88757	0.95316	0.90334	0.99684	0.98282	0.77089	0.93249	0.87060	0.90380	0.98553	0.86423	0.99124	0.98228
0.90625	0.95833	0.94891	0.83472	0.85000	0.88438	0.94318	0.80781	0.73875	0.92774	0.94773	0.94844	0.89009	0.94167	0.97344
0.88992	0.98188	0.91388	0.88179	0.92663	0.87609	0.89891	0.75000	0.82065	0.89845	0.91712	0.92935	0.86184	0.95109	0.96739
0.88047	0.91456	0.90597	0.93128	0.83544	0.95359	0.93544	0.78481	0.81646	0.89985	0.85353	0.95359	0.87781	0.85200	0.94304
0.90497	0.98493	0.91925	0.92030	0.81196	0.99829	0.99658	0.75571	0.85046	0.92979	0.81126	0.92603	0.87107	0.98082	0.94716
0.85180	0.97941	0.84790	0.89673	0.86471	0.95294	0.90118	0.59144	0.86387	0.83710	0.85294	0.88235	0.82653	0.91041	0.91765
0.84047	0.93096	0.77496	0.95148	0.82025	0.90416	0.87523	0.78947	0.80872	0.83492	0.84358	0.91320	0.79137	0.92089	0.98101
0.89242	0.98103	0.92396	0.89566	0.85671	0.96951	0.90909	0.78780	0.77827	0.91088	0.92607	0.89199	0.86049	0.97783	0.94715
0.89985	0.95040	0.89583	0.97917	0.93403	0.99074	0.96086	0.75926	0.89881	0.88406	0.93287	0.98611	0.87447	0.93750	0.97917
0.91192	0.95253	0.89724	0.93513	0.89030	1.00000	0.89451	0.87432	0.89733	0.90460	0.95841	0.86799	0.87136	0.96736	0.98101
0.90165	0.88095	0.95238	0.85119	0.89405	0.86310	0.93027	0.85714	0.84034	0.90440	0.95000	0.99524	0.88562	0.95982	0.96032
0.89355	0.85507	0.90777	0.91667	0.86957	0.95445	0.98647	0.77717	0.90000	0.85725	0.93582	0.94071	0.86932	0.94565	0.93757
0.89327	0.92460	0.91865	0.93750	0.79293	1.00000	0.97454	0.79167	0.93750	0.89218	0.80556	0.92063	0.87066	0.89583	0.99722
0.88064	0.98795	0.83450	0.71988	0.96605	0.95181	0.92530	0.85370	0.87385	0.87083	0.88675	0.96988	0.85133	0.92570	0.95181
0.94194	0.98011	0.96772	0.96318	0.87184	0.96564	0.99156	0.84810	0.87071	0.95614	0.94810	0.98259	0.91614	0.98637	0.98915
0.94934	0.94375	0.96184	0.96696	0.89306	0.99375	0.97344	0.93482	0.95179	0.95089	0.90250	0.99062	0.93138	0.97750	0.98750
0.91991	0.99256	0.91457	0.86111	0.83995	0.99286	0.98535	0.89137	0.91991	0.91180	0.91349	0.98469	0.89869	0.99510	0.89827
0.92007	0.98262	0.93926	0.95588	0.93464	0.93627	0.93316	0.81944	0.85376	0.93127	0.98529	0.92059	0.89831	0.96719	0.97172
0.89550	0.90698	0.91047	0.92506	0.86152	0.99709	0.96318	0.77996	0.86525	0.89147	0.89680	0.96705	0.87209	0.94864	0.96047
0.87367	0.94444	0.88071	0.90171	0.83077	0.99679	0.91841	0.77318	0.86996	0.83671	0.91296	0.93823	0.86401	0.85431	0.92393
0.93120	0.96591	0.93624	0.94508	0.88799	0.90341	0.97254	0.86880	0.93912	0.92641	0.90682	0.98052	0.89482	0.99038	0.97538
0.87635	0.93020	0.85795	0.93846	0.90769	1.00000	0.91538	0.76740	0.87475	0.85926	0.93109	0.90456	0.84758	0.92033	0.99359
0.86187	0.92460	0.78947	0.89167	0.85913	0.96296	0.94571	0.81481	0.82552	0.87888	0.80729	0.90972	0.86383	0.83333	0.88131
0.88193	0.80551	0.95984	0.94492	0.75904	0.99598	0.93513	0.71548	0.83576	0.85471	0.96867	0.95301	0.85050	0.96386	0.92169
0.87793	0.93122	0.87121	0.93452	0.98661	0.91071	0.92857	0.74777	0.85714	0.84994	0.92262	0.99490	0.85056	0.89365	0.99471
0.84679	0.92639	0.86515	0.81111	0.85889	0.92222	0.93222	0.64568	0.71852	0.83072	0.93889	0.90123	0.81852	0.90909	0.93086
0.88581	0.90000	0.88607	0.96471	0.71882	0.91176	0.90294	0.93756	0.83059	0.93218	0.76134	0.95294	0.84370	0.92000	1.00000
0.89525	0.94242	0.90018	0.96717	0.79966	0.98864	0.92172	0.77040	0.86443	0.90076	0.86818	0.94353	0.86717	0.97619	0.97511
0.94897	0.98438	0.96419	0.98810	0.99583	1.00000	0.99256	0.81324	0.84375	0.96070	0.97569	0.99740	0.92330	0.99628	0.99148
