overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0_TFx	>0-0.05_TFx	>=0.05_TFx
0.92537	0.98286	0.91667	0.95467	0.87111	0.99333	0.94074	0.87758	0.87644	0.93905	0.93238	0.94000	0.84444	0.94213	0.96800
0.90675	0.98453	0.92113	0.96318	0.83924	0.98228	0.97929	0.80633	0.88879	0.90084	0.83755	0.99241	0.82942	0.92180	0.97955
0.90045	0.94432	0.81513	0.99063	0.87841	0.99464	0.95375	0.83173	0.90063	0.89196	0.88021	0.97969	0.81302	0.91860	0.98281
0.92548	0.92857	0.93854	0.95962	0.83214	0.99107	0.96250	0.85208	0.96042	0.89893	0.91250	0.96528	0.85787	0.95344	0.98977
0.88608	0.95052	0.87402	0.95823	0.64327	0.99241	0.95618	0.88080	0.86568	0.90182	0.84810	0.92635	0.84388	0.89190	0.95823
0.91803	0.98810	0.85053	0.95833	0.95238	1.00000	0.92460	0.81293	0.92297	0.90006	0.93452	0.96164	0.88853	0.93118	0.93229
0.93487	0.98851	0.90081	0.95977	0.97373	0.98851	0.96264	0.90178	0.94406	0.93412	0.91379	0.95690	0.91066	0.93822	0.97471
0.89940	0.94836	0.87571	0.99197	0.81279	1.00000	0.93373	0.83874	0.89243	0.88973	0.91406	0.93976	0.81838	0.93033	0.97590
0.90497	0.89250	0.84821	0.97750	0.84286	0.99750	0.96932	0.87109	0.94038	0.88517	0.87679	0.96944	0.82262	0.92027	0.98250
0.93544	0.91149	0.91998	1.00000	0.96552	1.00000	0.97989	0.89390	0.98161	0.90983	0.94636	0.99042	0.89955	0.94281	0.99361
0.91903	0.91771	0.92321	0.94375	0.84722	1.00000	0.94861	0.90865	0.91339	0.93063	0.85000	0.97813	0.86842	0.92639	0.97708
0.92302	0.98167	0.92747	0.95333	0.91429	0.99556	0.98444	0.79238	0.95333	0.89833	0.94424	0.97333	0.86353	0.92765	0.98154
0.92692	0.98750	0.86776	0.96625	0.93229	0.99167	0.93182	0.91058	0.88558	0.91982	0.93750	0.98068	0.87188	0.93686	0.98917
0.93651	0.98942	0.90536	0.95635	0.89947	0.99660	0.93948	0.92361	0.92857	0.94724	0.92725	0.90327	0.88624	0.94392	0.97460
0.91604	0.93506	0.91558	0.96392	0.83302	1.00000	0.94905	0.86414	0.93651	0.91721	0.86364	0.93182	0.84888	0.93752	0.97294
0.94458	0.98750	0.90109	0.98214	0.97917	1.00000	0.97396	0.90167	0.95104	0.92580	0.97589	0.97917	0.91458	0.95288	0.98571
0.92296	0.98069	0.88633	0.99896	0.90428	1.00000	0.97912	0.80977	0.98025	0.89122	0.90315	0.98514	0.86293	0.93118	0.99272
0.89368	0.90578	0.88235	0.96727	0.76267	0.98222	0.94667	0.88476	0.91889	0.88899	0.82933	0.93333	0.79611	0.92211	0.97778
0.91400	0.98642	0.90292	0.96364	0.74167	1.00000	0.98472	0.92346	0.92148	0.94240	0.81010	0.90864	0.88077	0.91078	0.98889
0.90038	0.76364	0.86597	0.97203	0.97114	0.99567	0.99351	0.80411	0.98347	0.86551	0.91640	1.00000	0.82305	0.92338	0.97835
0.94650	0.95383	0.92718	0.94369	0.95114	1.00000	0.99614	0.89595	0.86186	0.95471	0.94505	0.99509	0.90356	0.95753	1.00000
0.94716	0.88180	0.94740	0.97447	0.95137		0.98936	0.94563	0.96972	0.92943	0.96809	0.96170	0.85294	0.98195	0.99255
0.85921	0.91030	0.87558	0.98007	0.69671	0.99709	0.89803	0.78256	0.82060	0.86934	0.87209	0.87442	0.78186	0.88227	0.97158
0.92941	0.85586	0.95000	0.94764	0.91291	0.99459	0.97609	0.86937	0.91216	0.91419	0.96396	0.96959	0.89605	0.93486	0.98894
0.87020	0.98148	0.80952	0.94691	0.90617	0.99506	0.91907	0.75397	0.86420	0.84512	0.93673	0.95062	0.83951	0.85004	0.98196
0.89229	0.85926	0.88370	0.91879	0.87852	0.99667	0.94667	0.84000	0.90133	0.87818	0.89436	0.98400	0.79860	0.90578	0.98256
0.93232	0.91983	0.89381	0.97649	0.92175	0.99747	0.95570	0.92152	0.95011	0.92372	0.92113	0.95992	0.89979	0.93476	0.98945
0.92261	0.97595	0.85513	0.97858	0.97288	1.00000	0.96318	0.82911	0.91983	0.88752	0.97046	0.99241	0.87060	0.93887	0.98964
0.88250	0.88248	0.84433	0.98323	0.75854	0.99756	0.95020	0.85477	0.90041	0.86043	0.86098	0.95528	0.79849	0.89207	0.98874
0.92906	0.95462	0.87580	0.93824	0.95573	0.99718	0.96714	0.91658	0.93608	0.90000	0.96680	0.96533	0.87324	0.94116	0.98592
0.92305	0.96970	0.88585	0.94905	0.95960		0.98268	0.80357	0.95671	0.89381	0.94805	0.94968	0.88312	0.91593	0.99301
0.91540	0.88235	0.91612	0.99559	0.94796	1.00000	0.98897	0.77311	0.94958	0.88055	0.98396	0.95588	0.80080	0.95814	0.94251
0.88174	0.86696	0.87195	0.98030	0.85854	0.99593	0.99024	0.70075	0.98374	0.81290	0.92247	0.94789	0.76059	0.89750	0.99106
0.89677	0.93452	0.93481	0.98611	0.73593	1.00000	0.96429	0.81944	0.87235	0.90021	0.94246	0.89796	0.88768	0.89015	0.98016
0.92990	0.99038	0.89583	0.97436	0.91154	1.00000	0.97115	0.90000	0.94551	0.91695	0.92075	0.99267	0.86713	0.94484	0.99145
0.90023	0.96131	0.88520	0.95833	0.81548	1.00000	0.95933	0.80119	0.92092	0.89137	0.80952	0.94881	0.83393	0.91257	0.98485
0.91390	1.00000	0.94048	0.97689	0.89890	1.00000	0.91912	0.79202	0.94013	0.88003	0.95466	1.00000	0.88313	0.92647	0.92246
0.90605	0.96875	0.85085	0.96759	0.95660	0.99444	0.97756	0.82383	0.91580	0.87833	0.96474	0.98380	0.83812	0.92659	0.98512
0.93194	0.99684	0.88481	0.99770	0.95570	1.00000	0.97566	0.82278	0.97197	0.88907	0.96456	0.99015	0.87658	0.93490	0.99747
0.88675	0.90286	0.89333	0.91667	0.87833	1.00000	0.96444	0.73846	0.88254	0.85600	0.91385	0.96167	0.85667	0.87876	0.94583
0.96482	0.99494	0.96484	0.97468	0.93901	1.00000	0.96343	0.95167	0.95750	0.95794	0.97046	0.98159	0.97131	0.94902	0.99525
0.92751	0.96416	0.90024	0.97013	0.92608	1.00000	0.96160	0.86694	0.88759	0.93711	0.92742	0.94803	0.87742	0.93044	0.98729
0.93559	0.99262	0.95756	0.94937	0.84358	1.00000	0.94839	0.90380	0.94490	0.94458	0.86660	0.97468	0.85903	0.95857	0.98734
0.92775	0.98235	0.90535	0.99765	0.90980	1.00000	0.99118	0.80995	0.95373	0.89857	0.94902	0.96118	0.83114	0.94338	0.99638
0.90792	0.85714	0.91908	0.98052	0.93506	0.99134	0.93606	0.82124	0.89687	0.88560	0.94545	0.97403	0.86883	0.91324	0.98485
0.91705	1.00000	0.85150	0.99359	0.94522	1.00000	0.98028	0.81558	0.91738	0.88910	0.93097	0.99288	0.88152	0.91880	0.99679
0.91536	0.97162	0.87297	0.98649	0.89640	0.99662	0.98649	0.81497	0.94112	0.87490	0.94527	0.97973	0.88996	0.92375	0.92931
0.92349	0.99362	0.91041	0.97730	0.95035	1.00000	0.98024	0.80496	0.93484	0.89471	0.98839	0.94681	0.91596	0.91844	0.95648
0.93338	0.98875	0.93586	0.98418	0.91139	0.99458	0.98312	0.76962	0.92072	0.92926	0.94831	0.94233	0.90536	0.93277	0.99494
0.85932	0.96966	0.79963	0.99101	0.77079	0.98034	0.92556	0.74589	0.89700	0.81901	0.86423	0.94382	0.83838	0.86724	0.88639
0.89764	0.96203	0.80169	0.96203	0.88493	0.98734	0.96884	0.82674	0.92104	0.86400	0.93038	0.97215	0.82994	0.90886	0.97858
0.90967	0.88406	0.86884	0.98551	0.96667	1.00000	0.98406	0.82995	0.94099	0.86497	0.97464	0.99678	0.82669	0.94164	0.97705
0.89073	0.92525	0.93272	0.92151	0.77378	1.00000	0.92765	0.77696	0.86111	0.90636	0.86773	0.96512	0.80761	0.90725	0.97176
0.91220	0.99103	0.90618	0.95897	0.77692	1.00000	0.95032	0.94765	0.88675	0.93105	0.84530	0.95604	0.85090	0.92713	0.98993
0.92511	0.98611	0.92299	0.95199	0.90844	1.00000	0.96914	0.82305	0.92438	0.92263	0.93210	0.91770	0.84671	0.95492	0.99177
0.93585	0.99684	0.92247	0.99458	0.86997	1.00000	0.97996	0.85232	0.89783	0.93449	0.99015	0.95063	0.91406	0.92467	0.99819
0.92998	0.96978	0.94994	0.97070	0.87088	0.99817	0.99313	0.83608	0.88255	0.93007	0.96625	0.96546	0.92979	0.91541	1.00000
0.87794	0.87939	0.87531	0.91374	0.83772	0.98684	0.95760	0.77193	0.90936	0.86383	0.90311	0.81908	0.80921	0.90658	0.97533
0.90552	0.90360	0.88377	0.98453	0.85759	1.00000	0.95077	0.85853	0.92236	0.89377	0.90325	1.00000	0.84750	0.91538	0.98172
0.94277	0.95310	0.92811	0.98780	0.88659	0.99695	0.98049	0.90701	0.93216	0.93764	0.92988	0.99390	0.90425	0.95095	0.98699
0.89528	0.90294	0.94278	0.88706	0.82794	0.99118	0.96150	0.69559	0.86176	0.88908	0.90980	0.94941	0.81294	0.91679	0.97176
0.93502	1.00000	0.87637	1.00000	0.93162	1.00000	0.98462	0.86644	0.93544	0.91827	0.94406	1.00000	0.93794	0.92072	0.99011
0.95332	0.97993	0.96248	0.96494	0.90909	1.00000	0.97727	0.88961	0.94569	0.95967	0.91775	0.99258	0.90105	0.97203	0.99423
0.93261	0.98006	0.89744	0.94773	0.85897	1.00000	0.96902	0.91987	0.94872	0.91615	0.92949	0.97436	0.86734	0.95378	0.98619
0.91413	0.99524	0.91753	0.97403	0.84796	0.99762	0.98690	0.79464	0.89774	0.90435	0.92637	0.97714	0.87829	0.92182	0.96143
0.88669	0.98171	0.86179	0.98103	0.87617	1.00000	0.94268	0.74652	0.86856	0.84970	0.92770	0.96563	0.84197	0.90567	0.91725
0.95494	0.98837	0.92193	0.93895	0.98032	0.99767	0.94767	0.96243	0.91667	0.96262	0.97093	0.97093	0.97040	0.93968	0.99419
0.90970	0.97250	0.84750	0.97045	0.91528	1.00000	0.96518	0.86875	0.93977	0.88040	0.96375	0.95833	0.81812	0.93125	0.98333
0.91282	0.93866	0.84283	0.99598	0.97074	1.00000	0.95353	0.87859	0.91785	0.88067	0.97691	0.98795	0.87422	0.91188	0.99598
0.94045	0.98397	0.91941	0.96923	0.93483	0.99817	0.99003	0.88095	0.91560	0.92606	0.98422	0.98397	0.89988	0.94006	0.99829
0.90120	0.90793	0.91161	0.96026	0.76923	1.00000	0.96245	0.84295	0.83675	0.92157	0.88278	0.94551	0.84520	0.91252	0.98168
0.90843	0.97820	0.87962	0.96678	0.92326	1.00000	0.95137	0.79264	0.88299	0.89462	0.94186	0.97674	0.86720	0.90310	0.98837
0.94959	0.97707	0.95936	0.95309	0.96072	1.00000	0.99306	0.76818	0.92112	0.94976	0.96391	0.98413	0.96790	0.93342	0.99810
0.93262	0.98860	0.87872	0.98765	0.94753	0.99588	0.98148	0.80437	0.92318	0.91807	0.97037	0.97037	0.88889	0.93883	0.99118
0.93557	0.93912	0.92822	0.93542	0.85616	1.00000	0.98337	0.91585	0.93933	0.93444	0.90313	0.97108	0.87619	0.95695	0.98525
0.93778	0.97055	0.91245	0.98138	0.88052	1.00000	0.98193	0.89923	0.96787	0.92901	0.89157	0.96386	0.86033	0.98003	0.99343
0.90909	0.88788	0.88826	0.92088	0.83884	0.99351	0.96086	0.90909	0.90505	0.90945	0.89502	0.93506	0.83273	0.93182	0.98864
0.87799	0.88158	0.89401	0.74781	0.89254	0.97807	0.94856	0.78618	0.87258	0.87482	0.90587	0.82237	0.77029	0.91769	0.96579
0.89982	0.85938	0.85132	0.98214	0.92125	1.00000	0.95312	0.84444	0.93929	0.84336	0.94417	0.97143	0.85700	0.90893	0.97500
0.90212	0.94286	0.86688	0.95325	0.79221	0.99714	0.95385	0.88714	0.86241	0.91803	0.85844	0.95918	0.80195	0.92888	0.98095
0.92323	0.99638	0.86899	0.98274	0.93108	1.00000	0.98629	0.82376	0.93908	0.89346	0.93165	0.99241	0.88291	0.92089	0.99318
0.89505	0.93750	0.87795	0.97721	0.89423	0.99573	0.98462	0.77265	0.89152	0.86934	0.91420	0.97009	0.83666	0.91130	0.97308
0.89127	0.90495	0.90044	0.98260	0.69478	1.00000	0.94779	0.88755	0.86038	0.91122	0.85743	0.89659	0.85007	0.89187	0.97498
0.92120	0.91375	0.91667	0.94675	0.85684	1.00000	0.98077	0.86004	0.94338	0.91026	0.89394	0.97436	0.84169	0.94872	0.98485
0.92667	0.94322	0.87284	0.97817	0.94643	0.99320	0.96561	0.89524	0.96088	0.90919	0.90476	0.98980	0.86529	0.93882	0.97619
0.87224	0.96902	0.88708	0.88205	0.66795	0.92564	0.92657	0.83629	0.82186	0.89911	0.82544	0.93429	0.79968	0.88638	0.95726
0.94305	0.98504	0.88645	0.99279	0.90769	1.00000	0.99145	0.91300	0.96074	0.92642	0.97552	0.94231	0.92308	0.94051	0.99359
0.90603	0.91134	0.90055	0.94753	0.88615	0.99691	0.95062	0.83389	0.91084	0.90278	0.87654	0.93210	0.84303	0.91298	0.95576
0.93596	0.91932	0.91467	0.97222	0.95000	0.99688	0.96833	0.88500	0.94667	0.91969	0.93167	0.98611	0.87452	0.95917	0.99125
0.92463	0.99351	0.90639	0.95597	0.91540	1.00000	0.97869	0.79672	0.91856	0.89621	0.94167	0.98485	0.89840	0.92389	0.98438
0.91879	0.97848	0.91214	0.97123	0.81487	0.99578	0.95886	0.85127	0.89203	0.91431	0.94822	0.95218	0.90652	0.90954	0.98861
0.93364	0.96009	0.96811	0.98902	0.83232	1.00000	0.97832	0.83232	0.96231	0.93078	0.86450	0.97290	0.89573	0.93767	0.98476
0.88835	0.95161	0.90492	0.93280	0.70848	0.99462	0.96595	0.87742	0.85044	0.91900	0.81141	0.96559	0.85417	0.88625	0.99283
0.91415	0.94764	0.94042	0.97568	0.82432	0.99324	0.96509	0.74517	0.91622	0.90684	0.88877	0.98048	0.83622	0.93874	0.97027
0.89549	0.94722	0.86869	1.00000	0.92708	0.99653	0.98765	0.75347	0.94345	0.85874	0.88981	0.98413	0.81360	0.90451	0.98184
0.89851	0.95187	0.89244	0.95080	0.84072	1.00000	0.94216	0.78824	0.88627	0.89124	0.91429	0.96176	0.88897	0.90088	0.91765
0.89813	0.98347	0.84524	0.98347	0.91280	1.00000	1.00000	0.75724	0.88456	0.85503	0.96939	0.98701	0.82684	0.91036	0.99892
0.90909	0.95382	0.86919	0.96571	0.84940	0.93173	0.99699	0.83781	0.86747	0.89339	0.95783	0.96627	0.89329	0.89488	0.97490
0.91643	0.99251	0.86823	0.99395	0.86196	1.00000	0.98502	0.77903	0.94814	0.87967	0.91136	0.98672	0.86570	0.91910	0.99222
0.92130	0.96627	0.85317	0.94048	0.94048	0.99702	0.96970	0.87338	0.93254	0.90363	0.95408	0.96164	0.87030	0.91737	0.97932
0.90931	0.99579	0.89494	0.93258	0.87961	1.00000	0.92999	0.81716	0.88452	0.89888	0.94484	0.95169	0.85830	0.90857	0.97303
0.92905	0.93939	0.93892	0.91711	0.88786	1.00000	0.98765	0.88477	0.91770	0.94059	0.87654	0.95944	0.86235	0.94353	0.98354
0.89752	0.91453	0.90097	0.91389	0.79321	0.97569	0.99653	0.87626	0.86728	0.91447	0.89268	0.90741	0.84615	0.91944	0.95486
0.90170	0.93196	0.88889	0.97342	0.77215	0.98523	0.96293	0.78059	0.95267	0.85843	0.90145	0.98101	0.82468	0.91689	0.99367
0.93338	0.94634	0.96240	0.98238	0.83659	1.00000	0.98687	0.86253	0.95285	0.92262	0.86220	0.99224	0.84512	0.96748	0.98226
0.90642	0.90555	0.89346	0.99051	0.94233	1.00000	0.99209	0.78639	0.91230	0.88966	0.91561	0.99819	0.83357	0.92750	0.98637
0.89910	0.98718	0.83639	0.99359	0.88301	1.00000	0.98547	0.81010	0.92821	0.84917	0.91368	0.98077	0.83333	0.91090	0.99679
0.88867	0.95448	0.82788	0.93494	0.90361	0.97590	0.95382	0.75422	0.87064	0.86607	0.96571	0.98795	0.81718	0.90308	0.97919
0.91262	0.88194	0.89043	0.92172	0.81636	0.99537	0.96181	0.95202	0.94259	0.90873	0.87004	0.94444	0.85069	0.93217	0.95679
0.93372	0.94568	0.91707	0.98780	0.93293	0.99593	0.96646	0.90325	0.96707	0.91849	0.92422	0.98537	0.90244	0.93433	0.97280
0.91547	0.91136	0.86171	0.96517	0.86966	0.99775	0.97659	0.85393	0.95943	0.88202	0.88390	0.99064	0.83483	0.94254	0.98202
0.92432	0.97840	0.88889	0.99630	0.88580	1.00000	0.98903	0.82906	0.94916	0.89441	0.96759	0.98560	0.85185	0.92994	0.99620
0.92669	0.99750	0.89062	0.96979	0.91250	1.00000	0.93214	0.85312	0.94018	0.90579	0.95625	0.96406	0.89659	0.92270	0.98482
0.89789	0.93142	0.89664	0.94852	0.83735	0.99598	0.96787	0.74589	0.89157	0.88786	0.90007	0.97590	0.84897	0.90820	0.99157
0.91960	0.94074	0.85380	0.97119	0.91358	1.00000	0.95782	0.90046	0.91701	0.90307	0.95748	0.97707	0.87844	0.92392	0.98765
0.92937	0.95274	0.89489	0.96167	0.90798	0.99695	0.96646	0.92175	0.91768	0.93606	0.92509	0.92927	0.89451	0.93659	0.98258
0.92821	0.98901	0.91270	0.97552	0.87436	1.00000	0.95673	0.87673	0.91560	0.92570	0.92735	0.96410	0.92921	0.91182	0.98718
0.93196	0.90461	0.94794	0.98684	0.92500	1.00000	0.98904	0.81469	0.94883	0.90351	0.98246	0.96053	0.84443	0.95192	0.99624
0.90736	0.96753	0.87013	0.95195	0.97619	0.99481	0.97143	0.75325	0.93506	0.85681	0.98347	0.96825	0.83488	0.92414	0.98571
0.92106	0.99438	0.90423	0.99183	0.84831	0.99551	0.99438	0.82959	0.92734	0.90220	0.94382	0.99679	0.89382	0.91236	0.99906
0.92260	0.98803	0.88165	0.95261	0.89628	0.99392	0.94108	0.80142	0.91677	0.91489	0.92340	0.95551	0.85638	0.92605	0.97872
0.92975	0.96244	0.89604	0.98451	0.92446	0.99765	0.97183	0.84390	0.95552	0.90894	0.93192	0.98994	0.91698	0.92568	0.95687
0.92681	0.95153	0.89827	0.96537	0.97024	0.99286	0.93915	0.87302	0.94841	0.90675	0.94762	0.98065	0.88957	0.94048	0.98148
0.95245	0.85443	0.94118	0.99494	0.97238	1.00000	0.98915	0.91519	0.97553	0.91807	0.98987	0.99277	0.89924	0.97501	0.99747
0.91321	0.91944	0.91957	0.94306	0.75208	0.99062	0.99205	0.82812	0.89500	0.90610	0.90227	0.98750	0.87083	0.93281	0.99375
0.94341	0.85688	0.94482	0.94429	0.97554	0.99565	0.97174	0.89493	0.89855	0.94658	0.98777	0.95245	0.85924	0.97826	0.99674
0.90958	0.98576	0.89873	0.96383	0.82007	0.99578	0.97722	0.86271	0.89783	0.91735	0.88879	0.92405	0.87975	0.91019	0.98101
0.90257	0.96986	0.86157	0.94770	0.75965	1.00000	0.97260	0.88128	0.87557	0.93065	0.76865	0.91507	0.82013	0.91972	0.98532
0.90948	1.00000	0.83866	0.99346	0.91275	0.99832	0.98118	0.73155	0.94034	0.88024	0.90000	0.98039	0.88421	0.90536	0.99265
0.88802	0.91600	0.84248	0.97890	0.87595	1.00000	0.97468	0.81945	0.92686	0.86287	0.91049	0.96564	0.77162	0.92254	1.00000
0.91731	0.95528	0.94978	0.98780	0.88872	1.00000	0.98559	0.75854	0.82373	0.91807	0.96494	0.95122	0.84527	0.92331	0.99085
0.90972	0.88690	0.89178	0.98958	0.97222	0.99537	0.96843	0.81296	0.94147	0.88164	0.95486	0.98611	0.81818	0.93655	0.99306
0.93196	0.97468	0.89724	0.98101	0.89170	1.00000	0.96624	0.89150	0.95218	0.91788	0.94575	0.95660	0.83460	0.94910	0.99747
0.92821	0.97751	0.91604	0.96131	0.89286	0.99405	0.96769	0.89966	0.96569	0.90043	0.92143	0.99762	0.84702	0.96001	0.99206
0.92604	0.85829	0.92029	0.98188	0.98873	0.99172	0.97874	0.82699	0.94058	0.88370	0.97101	0.98419	0.80556	0.96812	0.98662
0.90680	0.97817	0.85516	0.98148	0.89394	1.00000	0.98264	0.82837	0.94985	0.87939	0.88773	0.97024	0.84236	0.91787	0.98472
0.94956	0.98072	0.93595	0.95783	0.97590	0.99656	0.96747	0.89157	0.94047	0.94172	0.98554	0.96988	0.91514	0.95490	0.99444
0.94582	0.98011	0.90886	0.98964	0.89715	0.99458	0.97046	0.92932	0.92948	0.94112	0.97468	0.96361	0.90823	0.94571	0.98915
0.95049	0.88250	0.95789	0.99107	0.89861	1.00000	0.96406	0.96696	0.97232	0.94821	0.88875	1.00000	0.90341	0.96310	0.99271
0.92084	0.99554	0.84524	0.95899	0.83333	1.00000	0.97711	0.92113	0.95887	0.91153	0.89365	0.97789	0.81061	0.96510	0.96429
0.91419	0.96925	0.89066	0.98382	0.94281	0.99510	0.96791	0.81127	0.95343	0.88595	0.96618	0.90294	0.86607	0.92279	0.98869
0.92736	0.95349	0.93488	0.97287	0.86998	0.99709	0.96415	0.86136	0.90766	0.92797	0.91642	0.98643	0.87271	0.93847	0.97791
0.91463	0.96581	0.89576	0.98433	0.86410	1.00000	0.96970	0.85503	0.90751	0.89170	0.93455	0.96853	0.88419	0.90575	0.99744
0.90111	0.98182	0.94381	0.96591	0.82468	0.99432	0.94318	0.65599	0.93750	0.88176	0.87386	0.98214	0.82620	0.92308	0.92424
0.90536	0.99573	0.86718	0.97051	0.91795	1.00000	0.93333	0.82967	0.92899	0.87806	0.95192	0.96296	0.88166	0.90232	0.99840
0.90830	0.90873	0.88304	0.96667	0.94841	1.00000	0.93561	0.83796	0.90278	0.89503	0.93750	0.97917	0.85648	0.92178	0.97475
0.91952	0.97418	0.92838	0.99828	0.82932	1.00000	0.97498	0.75440	0.92644	0.87491	0.96386	0.99759	0.85485	0.92801	0.99225
0.88330	0.86376	0.87338	1.00000	0.84821	1.00000	0.98129	0.81696	0.93793	0.84336	0.87798	1.00000	0.82189	0.89848	1.00000
0.90063	0.99444	0.86566	0.98222	0.88667	1.00000	0.96333	0.73580	0.88611	0.86209	0.95397	0.96914	0.84697	0.90889	0.99506
0.93045	0.79608	0.88978	0.98319	0.92941	1.00000	0.97647	0.96923	0.96941	0.91073	0.90924	0.98693	0.86997	0.94272	0.99251
0.91788	0.95455	0.86364	0.98990	0.92593	1.00000	0.96717	0.79254	0.93142	0.88561	0.94091	0.98347	0.86072	0.93200	0.98268
0.92497	0.93438	0.90365	0.99107	0.89375	1.00000	0.99702	0.86905	0.90208	0.92992	0.90046	0.95573	0.79919	0.96380	0.98958
