site_name	pearson_r_central_coverage	pearson_pval_central_coverage	lin_reg_RMSE_central_coverage	pearson_r_mean_coverage	pearson_pval_mean_coverage	lin_reg_RMSE_mean_coverage	pearson_r_amplitude	pearson_pval_amplitude	lin_reg_RMSE_amplitude
CEBPB.hg38.10000	0.7906867430677647	9.377798673795791e-05	0.01595412130757618	0.2914651047543907	0.24059384153810445	0.006756529244935178	-0.7822300195017339	0.00012508377032225147	0.4756313400996297
CEBPD.hg38.10000	0.6282198799532486	0.005239274275710751	0.026885897901179776	0.4414923341786455	0.06662707485840723	0.008266891484163642	-0.8253498247699337	2.4767238400542355e-05	0.19284585967571166
CEBPG.hg38.10000	0.6708419279415331	0.0023079972750153074	0.014236539941413245	0.2096855111531907	0.40366329255759315	0.005153553175625162	-0.6815395273339923	0.0018410366861037785	0.4669636105025649
CLOCK.hg38.10000	0.18729116065844426	0.4567634139592881	0.01757959746620769	-0.01024228989655791	0.9678256809186795	0.011353160563098902	0.1660871773588324	0.5101144725446494	0.05822810781536145
CREB1.hg38.10000	-0.37857968268201625	0.12133574933716229	0.025442435823257614	-0.08570557494511444	0.735260429135006	0.029202531489593682	-0.7454774018819064	0.00038380977924081254	0.31683474724177246
CREM.hg38.10000	0.39091465643326784	0.10870658384746566	0.024091694387379445	0.11958148868700728	0.6364837759438207	0.023793845002704414	-0.8743993815936492	2.08474552944433e-06	0.2757536031567962
CTCF.hg38.10000	-0.1902711328585179	0.4495005297061796	0.034327505680370476	-0.5120086801938681	0.029838513871486564	0.01517626903560373	-0.9250723557245036	3.941395913226579e-08	1.1748208745315087
CTCFL.hg38.10000	0.5405525349090954	0.020552158936145277	0.019981000299922107	-0.06761422168604488	0.7897977517829918	0.014444531797572532	-0.8794045011179135	1.53069274685085e-06	0.7389452160142186
CXXC1.hg38.10000	0.5882574487753748	0.01023201686221071	0.05752006916495425	0.18591738723711385	0.460131537309836	0.0356834123226135	0.28440784239525585	0.2526928090440298	0.140388571414491
DDIT3.hg38.10000	0.5474116478182707	0.018703213509884787	0.012702989151917672	0.15245932874992868	0.5458827038272628	0.0033617059033809868	-0.6323772692496744	0.004861773886600248	0.23011758099043741
DUX4.hg38.10000	0.15916309706484952	0.5281483736408359	0.02238537047829958	0.07285268235514704	0.773898276835425	0.0033752671389943325	-0.1349176503512295	0.5935046356464417	0.0665680509573629
E2F1.hg38.10000	-0.025543440719398045	0.9198622603600624	0.028994304404524773	-0.06381519249219221	0.8013783514889475	0.03280650953436226	-0.6545126104319291	0.003205780909876065	0.20756092499417694
E2F4.hg38.10000	0.296625422754844	0.23198429389680053	0.02263304435361463	-0.007067223813978831	0.9777967354647552	0.024797999047547883	-0.8042174161513936	5.752276098086982e-05	0.2049361351952197
E2F6.hg38.10000	0.7329951615171654	0.0005390203918935015	0.021779253974422666	0.06068903736314116	0.8109375755042644	0.01952073034952732	-0.5774412923518001	0.012092608928156789	0.1592787596881382
E2F7.hg38.10000	0.1687252190148831	0.5033211030030331	0.022791451640932152	-0.038416735268394384	0.8797057416855453	0.009876409419189205	-0.4145009527118933	0.08721942061204596	0.12763655820500713
E2F8.hg38.10000	0.680837451952915	0.0018690688959401435	0.017387095403070124	0.1244968598221419	0.6225793861252829	0.012198493781812302	-0.7047841392816814	0.0010903669160835586	0.18498088972460766
E4F1.hg38.10000	0.6123738972005592	0.006902997522792337	0.019931290259484615	0.22795646312214884	0.36294608458415756	0.015188590546250904	-0.812116004574437	4.2495206926477816e-05	0.08911927602772474
EBF1.hg38.10000	0.6233818314056717	0.005708244561955952	0.022014889291347792	0.5267898506168402	0.024693554443483787	0.006673032326168458	-0.27711712654120874	0.2655864530438788	0.08638486204791351
EBF3.hg38.10000	-0.10086452620904231	0.6904618212724816	0.024203678610941744	-0.47475666493147617	0.04649766158170177	0.004274472099582259	0.01311358809063277	0.9588124562458468	0.060983070831658
EGR1.hg38.10000	0.5154269303967854	0.028580837970914125	0.01979545091701922	0.12948294739322352	0.6085980588992381	0.017988289284338252	0.36866796829313137	0.13220791551600963	0.09557048161475581
EGR2.hg38.10000	0.33335686994703867	0.17643077270170163	0.015526886138368036	0.058677166639898796	0.8171030915548694	0.005062068991583271	0.3610626937538685	0.14099889150811887	0.12343786139218482
EGR3.hg38.10000	0.3898204601268019	0.10978726637014838	0.016253908119263045	0.1139195739540024	0.6526441691598809	0.004902464756898507	0.4910599024862735	0.038508556729495755	0.1310499184568676
EHF.hg38.10000	0.25279632260202756	0.3114958303852857	0.026254326081149002	-0.17311341736393449	0.4921172343809287	0.012717785545984262	-0.7766646989100047	0.00015018193267025832	0.40123178152615824
ELF1.hg38.10000	0.3040603313095213	0.21993118301083578	0.024553245774030567	0.07109584076758765	0.779221333884093	0.02782933713137625	-0.7945325811975934	8.191145983719523e-05	0.2587417738764347
ELF3.hg38.10000	0.29996047414964905	0.22652644590583143	0.025218298514450264	-0.3953437505561886	0.1044096964569615	0.009211366007505063	-0.7299664917193653	0.0005837181217983483	0.4539478803199265
ELF4.hg38.10000	0.6511360531574653	0.0034231332845355714	0.0211542917140734	0.2154026157275015	0.39066586144164506	0.016219442510071576	-0.5835714139868764	0.011007652395836407	0.16891244463032679
ELK3.hg38.10000	0.5937482610829261	0.009379588859600104	0.014064335271329947	0.2116485036027553	0.39917447950659446	0.011918126198928776	-0.7210552116270625	0.0007336115234427755	0.10000322236961819
ELK4.hg38.10000	0.3179084276836909	0.19858058307593016	0.027628089102120067	0.03588083025593768	0.8875970987935884	0.020283436306635722	-0.3023598156097204	0.222651462083846	0.08950730153492452
EOMES.hg38.10000	0.03910703268413886	0.8775594751684425	0.0310461253766899	-0.08663092238537942	0.7325006987470835	0.005022089513408355	-0.5820895114584949	0.011262494692535055	0.05032828661083755
EPAS1.hg38.10000	0.47548465295288805	0.046116110719374256	0.020997963683438262	-0.1582766492986797	0.5304781015720069	0.006198767305719062	-0.657286701253674	0.0030357997798911803	0.12722898895929988
ERF.hg38.10000	-0.6949097903204879	0.0013699455824822352	0.03434447840330572	-0.7114514418251072	0.0009298588703775739	0.01770367836835419	0.004646851454598872	0.985399910861368	0.16066918888371468
ERG.hg38.10000	0.4092329573476714	0.09172511527355505	0.02914024103885406	0.007434801888032922	0.9766421972284518	0.02500173929610659	-0.7943748784062498	8.237166487482807e-05	0.24067467596597178
ESR1.hg38.10000	-0.7201844278318955	0.0007498407311749111	0.018114968742068322	-0.8744374236655368	2.079958891092771e-06	0.006848426057145274	0.14339693222887123	0.5702710630200343	0.09763686610651656
ESR2.hg38.10000	0.1045236651671237	0.6797869281896906	0.018311584850209197	-0.21070969748129134	0.40131787269604957	0.005890076897431073	0.17817529291363	0.4793452030043954	0.0899453873824335
ESRRA.hg38.10000	-0.48139792718318286	0.04310430431786124	0.027005216539112854	-0.788034496192926	0.00010278506034377192	0.008811966115550131	0.41957278067832465	0.08303581405577211	0.08608818116348138
ETS1.hg38.10000	0.633681280220131	0.0047480418996422415	0.022798261857162962	0.22591833575792547	0.3673690038235694	0.02057629171683814	-0.8644447626126684	3.7140029541080148e-06	0.21429625707433572
ETV1.hg38.10000	0.38455186907956024	0.11509813421073228	0.021586635797106925	0.027255366863968303	0.914509430462136	0.020813341770478794	-0.7585747448510591	0.0002631706303757372	0.21108421505758035
ETV2.hg38.10000	-0.3663822532089823	0.13480862722036555	0.014817628091945406	-0.7818443898968767	0.0001266999314337544	0.005019770524117187	-0.5265157118428344	0.024782194470691517	0.07023189778609323
ETV4.hg38.10000	-0.11417846086360622	0.6519019594456668	0.021447873680462377	-0.35923201445193625	0.14317406127257304	0.015404673857224497	-0.5555903852222099	0.01667271382885886	0.15093843026323775
ETV5.hg38.10000	0.43974814225254755	0.06783658219731704	0.02417811064353486	-0.05129557507583589	0.8398095664355272	0.020370548726446877	-0.8685797324843111	2.93845658486878e-06	0.1059150899549993
ETV6.hg38.10000	0.8037813906501268	5.846941181346469e-05	0.02792475797007498	0.7918351801871679	9.009092288597305e-05	0.008055715591190943	-0.8732848809302611	2.2292497704520883e-06	0.26148026277945335
FEZF1.hg38.10000	-0.46049947969879795	0.054463397226380224	0.019281073479540955	-0.6155009346838376	0.006544746538153924	0.008496104426547127	0.8862896712602604	9.781575031087477e-07	0.05718051061010402
FLI1.hg38.10000	0.60515118718423	0.007791324267385625	0.02773578705561002	0.39565443280600215	0.10411292598506316	0.01349335424223717	-0.8291015943793201	2.108055024096004e-05	0.2761516046438651
FOS.hg38.10000	0.25714637064769774	0.3029577683678115	0.02975727310445952	-0.1662219143533212	0.5097664581749162	0.008503154977661995	-0.7696079404534429	0.0001880175778354021	0.39313457571954885
FOSB.hg38.10000	0.500051943129475	0.03457789610620532	0.024400331938197375	0.3865604014331441	0.11305242872059543	0.005268536019387526	-0.7416897668189008	0.0004263127615375232	0.33710735397808966
FOSL1.hg38.10000	0.2317640637063972	0.3547643419420242	0.025755524479259807	-0.21369760948723945	0.3945178207387243	0.006715125267068907	-0.6860403081818692	0.0016694657520933752	0.42105134308842956
FOSL2.hg38.10000	-0.005593442118755792	0.9824261852730385	0.02608987305388273	-0.4405073664716831	0.06730811418184263	0.008509035476080487	-0.5997555910015053	0.008513328654347636	0.3445541922491784
FOXA1.hg38.10000	-0.8772766941667842	1.7483580873575694e-06	0.0329235549107194	-0.8712508352034286	2.5152849615492025e-06	0.015944522696296818	0.804473591416573	5.69726839354589e-05	0.21099410809601246
FOXA2.hg38.10000	-0.7231018319106853	0.0006966195016190765	0.02545221200308844	-0.7736269618682978	0.00016559232098294484	0.011623495970319905	0.6214571460000289	0.005904037723348047	0.1808237970484273
FOXA3.hg38.10000	-0.43375440097003976	0.07211723324749206	0.017491298015536623	-0.6970505574770667	0.0013047722534151678	0.006711191676243929	-0.34802144998852536	0.15700170760418286	0.17057715645186772
FOXH1.hg38.10000	0.09101421444596018	0.719470979764192	0.022793950484295698	0.08303465526687752	0.7432433211861551	0.005053461158153681	0.36439411484483	0.1370995805682763	0.08041487250965686
FOXK1.hg38.10000	-0.38006468321702747	0.11976296387397813	0.030044300726484303	-0.5814230788958576	0.011378628475587347	0.009516729587164357	-0.1932928281154546	0.44219678866950773	0.07296160443631501
FOXK2.hg38.10000	0.2939888310495812	0.23635820753135914	0.02279537342962817	-1.4705130451102302e-05	0.9999537951589819	0.012330106445895939	-0.27906293060511383	0.26210605335555615	0.05984512034157295
FOXM1.hg38.10000	-0.8352691503237473	1.6036940733876096e-05	0.020850598641349697	-0.7150670885349785	0.0008513951317708483	0.015386737165227869	-0.810958039552285	4.446240875813484e-05	0.2333026059590927
FOXO1.hg38.10000	0.8811732208744636	1.3679380625643667e-06	0.01621814065846267	0.6966110266459387	0.001317938873545468	0.0067053273821592665	-0.7859823106701822	0.00011024801148150202	0.1397599929199243
FOXO3.hg38.10000	0.3272893400827509	0.18492243243869405	0.019986789081524257	-0.2865469517009742	0.24898587744638584	0.013121076016422789	-0.869962823278586	2.712281723884448e-06	0.21134936078088445
FOXP1.hg38.10000	-0.0721980365492751	0.7758806809061226	0.022670834045210836	-0.16263435684759442	0.5190709085842193	0.018269531948477895	-0.8467719623137093	9.337826781988694e-06	0.18614613255842843
FOXP3.hg38.10000	0.7603894788130363	0.0002493098556824672	0.01756745183160284	0.549806260313229	0.01808955686167375	0.010593214535667052	-0.8229828466312007	2.7365519332177522e-05	0.11053085099505529
GABPA.hg38.10000	0.3775611422497776	0.12242288956565285	0.02300800958024241	0.14462203644942062	0.5669469070767112	0.027784513620788643	-0.7492394830199378	0.00034517579592603214	0.24651490057429154
GATA1.hg38.10000	0.5261336903662553	0.02490613126396965	0.03542545362816447	0.38192995048711803	0.11780791192043451	0.00739401911084036	-0.5385962077273012	0.02110498256921557	0.3362845812321134
GATA2.hg38.10000	-0.4894134800152462	0.0392638736031338	0.03355554918317177	-0.7804738575885376	0.00013258765950699276	0.009839052557839116	0.7483141945820269	0.00035436041784243764	0.18497437512485834
GATA3.hg38.10000	-0.6868802397073743	0.0016389624688290243	0.027220464439204478	-0.8841404271543787	1.128283131155117e-06	0.006984250123645086	0.8300566976504284	2.0220734499297537e-05	0.17371276038786687
GATA4.hg38.10000	0.07076829083176767	0.7802148201014001	0.041038666865780345	-0.31390842352430126	0.20460146199150264	0.006528807615193774	-0.2116642937808928	0.39913848213276604	0.09930976085870678
GATA6.hg38.10000	0.15500106737797834	0.539127475591357	0.039283790951319016	-0.1604788742002829	0.5246990005460828	0.006002471439942918	-0.25944077198942894	0.298511599730943	0.08385705758205521
GFI1.hg38.10000	0.7633117433143476	0.00022828425463917434	0.013050910805787155	0.4845520175458155	0.04156040434164809	0.0051563401584864554	-0.7333031423616839	0.000534640386337344	0.09118456169249052
GFI1B.hg38.10000	0.5732558615755403	0.012881207997388903	0.011238526137864743	0.1817227542411389	0.47049276357414627	0.011569688087002141	-0.6806362813783001	0.0018771658694787265	0.12619986892268542
GLIS1.hg38.10000	0.21692530441899077	0.3872433022414724	0.024273455122446455	-0.38837305301083813	0.11122853360336968	0.006749635530850976	0.8004865240325801	6.606085023876056e-05	0.08358317784065433
GLIS2.hg38.10000	0.41280702465478136	0.08865027204343574	0.03118072418590445	-0.08984485436051509	0.7229399792989774	0.01714141578888654	-0.5688888955988631	0.013747161002465563	0.09946506758733484
GLIS3.hg38.10000	0.2833052153091647	0.25461706566463044	0.022562203734598985	0.013331124048428658	0.9581297748013353	0.0044204441742861185	0.2886128750085257	0.245438516891934	0.06700812562301844
GMEB2.hg38.10000	0.1906174829280339	0.44866024868356646	0.0344299156193537	-0.007275217127730691	0.9771434370284362	0.0309792142383543	-0.35723513363667597	0.14557306993086616	0.15898369995184228
GRHL2.hg38.10000	-0.930048626218515	2.3110672037925754e-08	0.02112547513858687	-0.8566259892954543	5.668576580833069e-06	0.011617335997354676	0.8391613095855341	1.3417709668722119e-05	0.37857183923457455
HAND2.hg38.10000	0.14374856823740995	0.5693160883677529	0.018600663439535696	-0.09152307288837028	0.7179630335332384	0.0033126416752619664	0.6951838758672184	0.0013614536006115463	0.07968794734831786
HES1.hg38.10000	-0.47409105418212344	0.0468486115652946	0.013231888844432917	-0.5354116836952695	0.022029772262909482	0.0055704117399999675	-0.2435161768868049	0.3301830332622473	0.061301902114122786
HES2.hg38.10000	0.20777605363558205	0.4080557254381245	0.01665953654613641	-0.4399197651011125	0.06771685355288626	0.007436059836597877	-0.7788775075395191	0.0001397358943166042	0.20094971537723227
HEY1.hg38.10000	0.6587056484023006	0.002951758322477814	0.047820849236137025	0.08815594647704815	0.7279593293193727	0.029652527640422817	0.04942814807367556	0.8455737927014688	0.27191984465965724
HIC1.hg38.10000	0.8861189293648727	9.894181215115935e-07	0.01679168998479878	0.6944939926241518	0.0013829121055025085	0.008105511117961494	-0.34588927141911385	0.1597314113554393	0.1287934680645181
HIF1A.hg38.10000	0.0018725272453030887	0.9941163992971729	0.032728850841229354	-0.20544707397361303	0.4134478147055154	0.015960734022075065	-0.6742779874566124	0.002148437901139405	0.18518268418833359
HIF3A.hg38.10000	-0.6343618138743357	0.004689554452633142	0.015730161769173055	-0.6814285050284901	0.0018454462609280794	0.009245009291648502	-0.0811480970225679	0.7488970071922321	0.17225399631112842
HLF.hg38.10000	0.10959547800767333	0.6650864830568373	0.02167993457127317	-0.2153205275200773	0.39085084149160054	0.005428835827683197	-0.5862490960696394	0.010558887541966015	0.27125572883473914
HMBOX1.hg38.10000	0.20536425213880974	0.41364026310186885	0.03219180752702284	-0.056152934319557805	0.8248532090493206	0.007524924742627952	-0.6829870717837714	0.0017843358641887754	0.17040118658466713
HMG20A.hg38.10000	0.07237835085239999	0.7753345194800222	0.01945335778132403	-0.528786497141398	0.02405540132557426	0.005962428483370497	-0.6700681937978189	0.002345241495313362	0.10477681702244922
HMGA1.hg38.10000	-0.5613529136131056	0.015349931294639121	0.09377924037743529	-0.6295627510981354	0.005114819749236758	0.0111476535403183	-0.6124663928488239	0.0068921778083161685	0.22668983418271368
HNF1A.hg38.10000	-0.31322189618240315	0.2056467429804643	0.02716965044026816	-0.4607715563283356	0.0543023774203292	0.01032160888016427	0.4151523015488279	0.08667372947384781	0.12640525914183498
HNF1B.hg38.10000	-0.2721642078892054	0.27457452350884687	0.02750559909906621	-0.4675803524314946	0.05038828048992435	0.008272549030438683	-0.2433768616092996	0.3304684533627641	0.05713166268281742
HNF4A.hg38.10000	-0.04004079676531352	0.8746575193921765	0.020643421683351083	-0.36612454605031286	0.13510407000369432	0.008819189857340594	-0.16761099489835873	0.5061851314715258	0.09204127127496818
HNF4G.hg38.10000	-0.7083861344506865	0.0010010149378143424	0.042025529174657066	-0.7561249007735164	0.00028290770901653813	0.017992740997590705	0.8655780494242938	3.4857306638063736e-06	0.14103363117994336
HOMEZ.hg38.10000	-0.2560403856158855	0.3051150961744374	0.01789979850424296	-0.5952180651742682	0.00916137388280101	0.006952809351726265	-0.805959041143073	5.38703901781721e-05	0.21642842030676435
HOXA2.hg38.10000	-0.2703561537349842	0.27790172117445044	0.028353898512112598	-0.43831115138893495	0.06884523423975587	0.014686359986846509	0.2583736396547879	0.3005746081737545	0.07551850919858191
HOXA6.hg38.10000	-0.02116524419311796	0.9335663580314724	0.03259213167580062	-0.2874236142348554	0.2474766469073382	0.020679402166723745	0.4332465772854162	0.07248886549085594	0.06821587775780809
HOXA9.hg38.10000	-0.16058841456855155	0.5244123056203922	0.019847895319379527	-0.4463881747875617	0.06331762850128257	0.004353454065715477	-0.05320309205447641	0.8339295922129574	0.05954172841413466
HOXB13.hg38.10000	-0.7690781822842867	0.00019115627283364315	0.04855867615908007	-0.7837218048925306	0.0001189950629891521	0.020758333897597285	0.5574488175225839	0.016236625900598163	0.39705386567171036
HOXC5.hg38.10000	-0.48120987358083134	0.04319771581381863	0.019475260120293346	-0.5818195398439963	0.011309425658878818	0.007843973333693063	-0.633272332377857	0.00478347327897358	0.2537010438338754
HOXC9.hg38.10000	-0.4762299333310748	0.04572796380855281	0.017663087159446568	-0.6342600221900216	0.004698265245047446	0.0044887823668828455	-0.10430710345336898	0.680417121479274	0.07806133167907585
HSF1.hg38.10000	0.15482381979877685	0.5395973202335969	0.024738768635956393	-0.20547843780804562	0.4133749488367183	0.010455867697327923	-0.07455716473062846	0.7687430174201719	0.0696264133180327
IKZF1.hg38.10000	0.7590594807733955	0.0002594062269869012	0.024919201620933758	0.4698909936926325	0.04910967861895378	0.011910834717787028	-0.5795672056729396	0.011707090171953635	0.09036374114642634
IKZF2.hg38.10000	0.800071461624675	6.707401342792445e-05	0.022492864914732555	0.7789174988292719	0.0001395529175137507	0.004932848057318082	-0.834132508383275	1.6879736744426716e-05	0.11809925529301403
IKZF5.hg38.10000	-0.15042085957804346	0.5513275919642477	0.017384973020533122	-0.4223543999994472	0.08080459696020895	0.012561710103740695	-0.839296740742873	1.3333600794151341e-05	0.2639155330768511
IRF1.hg38.10000	0.8758353446522223	1.910500344974234e-06	0.024988677508708666	0.6348696261869332	0.004646294971086746	0.012041720080306267	-0.8498553387724727	8.017880357975372e-06	0.47288327074986164
IRF2.hg38.10000	0.3595420396661793	0.14280407331489012	0.020213623211744698	-0.08631599295455598	0.7334395869086279	0.016000046401748635	-0.8708691535950849	2.5723346448499868e-06	0.4524067988347165
IRF3.hg38.10000	0.20378132435356383	0.4173276085990646	0.01014149139081896	0.3204772921587193	0.19477617389092017	0.008077378389180618	0.12056517215287271	0.6336917186393254	0.09933120509906494
IRF4.hg38.10000	0.7773772419883332	0.00014674847772586607	0.022967294090938704	0.6065553319256012	0.007611775777067704	0.006380059690128126	-0.8794252576428865	1.5286901757459734e-06	0.37931894687118384
ISL1.hg38.10000	-0.10058925490473024	0.6912671585582377	0.028180627792854733	-0.3617280086118473	0.14021408915281933	0.003787928210831947	-0.2206925550543875	0.3788469258230065	0.06268849146274391
JUN.hg38.10000	0.2635368788738275	0.29067238270950707	0.025360060589383417	-0.18053945476062025	0.4734365101925472	0.013777720125035368	-0.751558156846756	0.00032303522187756726	0.24925178277720603
JUNB.hg38.10000	-0.001348828313069819	0.9957618782479004	0.02272357423460514	-0.4525427840307143	0.05933297447599739	0.007834778457704228	-0.6155023895036619	0.006544583443043516	0.25583112695060084
JUND.hg38.10000	-0.04289315214916644	0.8658025248819802	0.028411107489298783	-0.41303014428848306	0.08846083508974807	0.009802133157737246	-0.6873213895010754	0.0016231272575713447	0.36586347311750694
KDM2B.hg38.10000	0.6245337352071704	0.005593609400961545	0.04449956950895135	0.049242410279716466	0.8461475265020475	0.0234345613318409	-0.47336417027497674	0.047234159795520696	0.162417353545076
KLF1.hg38.10000	-0.10996864446189869	0.6640093745438223	0.01657411495238069	-0.1283921391293261	0.6116459627047164	0.012440983460677471	0.00504545833078973	0.9841476582454068	0.11217000939351705
KLF10.hg38.10000	-0.1403008113422051	0.5787091009806178	0.0285491161010422	-0.05582395246689323	0.8258644295109336	0.025295362797983754	-0.2956640811008491	0.23357303967968515	0.18190027381309157
KLF11.hg38.10000	0.13257172175075785	0.600000852493309	0.02561589311967463	0.010017523699728156	0.9685314093457137	0.021382994700874586	-0.1644663277926671	0.5143097626070583	0.10318938596697355
KLF15.hg38.10000	-0.22760155555923367	0.363714093901104	0.023217051728663212	-0.07563000356091336	0.7655028963014953	0.016349209526707462	-0.09601991422286338	0.7046807794846865	0.16903494623323756
KLF16.hg38.10000	0.2992394209491686	0.22769938893851202	0.024325720884700006	-0.14411906035520047	0.5683106505181993	0.012574609001603577	-0.8904383009376919	7.364660781077452e-07	0.4735776217268339
KLF4.hg38.10000	0.018026681914305554	0.9434014687115283	0.018103938878694024	-0.19199853895314942	0.44531768226806734	0.011613497908668441	-0.317389785568508	0.19935457986637367	0.09908597358744821
KLF5.hg38.10000	-0.2500096373411405	0.31703982846607764	0.024374031049926803	-0.14865206192667615	0.5560715988911624	0.021374956135930274	-0.29589428387169076	0.23319196670430828	0.09588545169631311
KLF6.hg38.10000	0.38557536812674886	0.11405243748266788	0.02771764465163329	-0.08143313827348313	0.7480419987574853	0.019671095501359096	-0.5303783119931316	0.02355593123227481	0.24752952078541865
KLF9.hg38.10000	-0.4077176995829152	0.09305177897517461	0.021836140691139243	-0.08921565187566625	0.7248086924031063	0.02301588800899433	0.12222738477502862	0.6289844429446396	0.16090183371699765
KMT2A.hg38.10000	0.6278331279757862	0.005275570866883196	0.04653447262268546	0.13288926782083832	0.5991198239049995	0.031154673068721328	-0.21065773962910453	0.4014366797238217	0.10163694610793944
LEF1.hg38.10000	0.2919195524923425	0.2398275928709417	0.03205335369892073	0.16435445822317	0.5145999137479691	0.0151307907365734	0.44852790402297205	0.06191035323163753	0.12744595891911512
LYL1.hg38.10000	0.9023803001694617	3.0411025859881415e-07	0.02715890181426821	0.8787291364361552	1.5970962656406729e-06	0.007705635511814781	-0.9049939058230457	2.468420523529185e-07	0.361804377850371
MAF.hg38.10000	0.625063792386183	0.005541491251818437	0.027791754808120343	0.4294738542217826	0.07529419921226412	0.009916760610049919	0.7586156995655119	0.0002628508110026748	0.08571561541419373
