site_name	pearson_r_central_coverage	pearson_pval_central_coverage	lin_reg_RMSE_central_coverage	pearson_r_mean_coverage	pearson_pval_mean_coverage	lin_reg_RMSE_mean_coverage	pearson_r_amplitude	pearson_pval_amplitude	lin_reg_RMSE_amplitude
CREB1.hg38.10000	-0.5644698460579227	0.014669961830347206	0.3633548006148253	-0.4736317048065662	0.04709197741997131	0.0686098286486988	-0.3161038162111828	0.20128226898760715	0.7195383840095011
CREM.hg38.10000	-0.6034617691241512	0.008011863773119476	0.35509105112077116	-0.5151143566068995	0.028694103561420166	0.05875526585221564	-0.41172600983551877	0.0895722710128158	0.8437006437624336
CTCF.hg38.10000	-0.6335439306532316	0.004759917980486083	1.5241382619847832	-0.642803918805409	0.0040115528071717	0.061318725863216406	-0.5636524050778586	0.01484592889506661	5.924457695106173
CTCFL.hg38.10000	-0.5963555756736438	0.008995310352358357	0.6777007682487064	-0.5697350554472099	0.013575853302738103	0.0440473527859727	-0.5275391447475098	0.02445254008242756	2.289709836061617
CXXC1.hg38.10000	-0.17233102881760615	0.494105922020179	0.10079528998473075	-0.45308077856465134	0.058993803021490675	0.0739765717682232	-0.49202178986951606	0.03807246058198613	0.45940172306725996
DDIT3.hg38.10000	-0.5391416100922556	0.020949701596704454	0.06302284295966924	-0.4491481717868766	0.06150680857963715	0.010906078011334747	0.23805155905604747	0.3414863853415756	0.32668908079888265
DUX4.hg38.10000	-0.17819585990476491	0.4792936443485618	0.02287588103411762	-0.3521921904323362	0.15175476959844894	0.006318013860332649	-0.21954949321215741	0.38138380073780687	0.196173173095143
E2F1.hg38.10000	-0.5311672361796207	0.023311412457350116	0.27539600986450635	-0.47279870526550843	0.04753574940712318	0.06958244905286583	-0.2219270666982877	0.37611764969874717	0.5051993424527875
E2F4.hg38.10000	-0.5892192495725072	0.010078378450607377	0.29264506495225884	-0.5160473024420709	0.028357065453350438	0.05981125151202867	-0.2771701891470602	0.26549116258888306	0.5753769159254535
E2F6.hg38.10000	-0.5867897400438056	0.010470083212589673	0.16457918335774782	-0.5046676046448425	0.03268424244573051	0.0502712115286211	0.02415937101629326	0.9241923609008078	0.23374195226866157
E2F7.hg38.10000	-0.499965986291254	0.03461394496695166	0.12646272796075056	-0.5150488862555579	0.028717871745159784	0.02766044102117892	-0.034804198640796806	0.8909505017589263	0.2391695653834144
E2F8.hg38.10000	-0.5484481975483944	0.018435598937947013	0.1335109267711045	-0.49190992121075433	0.03812298363002707	0.035401632429079975	0.16368487039676913	0.5163381977096875	0.4159107152139872
E4F1.hg38.10000	-0.5670575681906306	0.014123808954936482	0.19869556098434404	-0.5157420932719476	0.028466985877889442	0.04434023568096822	-0.5564473221352285	0.01647049373496347	0.2539922629150365
EBF1.hg38.10000	-0.4176840868957284	0.08457623346271537	0.0859669185264684	-0.39427910319777026	0.10543126686683206	0.018697853785705442	-0.12671196434120233	0.6163525417437965	0.33195066779142135
EBF3.hg38.10000	-0.2817308970695185	0.257380393446184	0.07145042121348574	-0.2673793820864713	0.2834333118098413	0.012643178845238467	-0.15140568766110007	0.5486940430085958	0.4185447657884786
EGR1.hg38.10000	-0.4969569002876735	0.03589424437818008	0.1530546639446295	-0.4634184554624199	0.052754525972434775	0.046540085161251646	-0.005296932900522031	0.9833576504794931	0.2693648153757705
EGR2.hg38.10000	-0.48689674515832204	0.04044030838934103	0.07409368121588496	-0.4696628360306933	0.04923482666592874	0.01534775707862722	0.22186431826310601	0.37625610996799097	0.4120867624352429
EGR3.hg38.10000	-0.2491177532027223	0.31882645031479157	0.05538872805865036	-0.5032276550187922	0.03326619793511294	0.013300802241742399	0.06655654752056096	0.7930177653839673	0.4115660057460999
EHF.hg38.10000	-0.5906957954101956	0.009846120436840883	0.19312450395724995	-0.46734624056598767	0.05051921665573258	0.03547032105685685	0.3015161623432471	0.22400906498009526	0.37243546384219317
ELF1.hg38.10000	-0.5966273470042109	0.008955995404072643	0.3296957637084266	-0.4846712683535555	0.04150287198031495	0.06631706448316753	-0.17978817903927757	0.4753102250672211	0.5111353733993611
ELF3.hg38.10000	-0.5579135922248721	0.01612898948016426	0.19760228774784472	-0.5070643675053914	0.03173305240339362	0.0256434830314358	0.16421827338962935	0.5149532339212366	0.37662400038779054
ELF4.hg38.10000	-0.5884842591836347	0.010195617994191587	0.1775830721903032	-0.5149788838812058	0.02874330212238676	0.04735754398456343	0.05230611908300422	0.8366935112995826	0.35007495862415355
ELK3.hg38.10000	-0.6220387128404509	0.005844310570204651	0.14637164857705476	-0.5076596962614972	0.031500139254439896	0.03316638223857562	-0.029833189364826863	0.9064557950979923	0.30066454904297507
ELK4.hg38.10000	-0.5336955884556868	0.0225411313257298	0.20582227683160334	-0.4945034184306041	0.036964829122479836	0.05265072507321294	-0.4572956373852787	0.05638660860325748	0.22066128542393665
EOMES.hg38.10000	-0.3116720488538702	0.2080193372002075	0.05336019468114258	0.0532758341102699	0.8337055266777808	0.013532246558971795	-0.24193582003970757	0.3334292133692994	0.20235579961648317
EPAS1.hg38.10000	-0.2708243327459431	0.2770378079420414	0.08094258115636059	-0.444803788581064	0.06437491899986036	0.021330838855815368	0.20885372943523853	0.40557353661332696	0.32455802250296645
ERF.hg38.10000	-0.45103032021499584	0.06029430400511211	0.19351836971590358	-0.3465427466383499	0.15889138864172472	0.03569166223082656	-0.163162188445776	0.5176970131505488	0.4065395084377795
ERG.hg38.10000	-0.5973573623756981	0.008851073867376989	0.25193059941052215	-0.4842934164561753	0.04168537514666025	0.059392445057090036	0.06452903337515621	0.7991992628861684	0.40194823177302935
ESR1.hg38.10000	0.20321629026952281	0.4186480461523131	0.08569341435608344	-0.20831034362397816	0.4068240868048255	0.02037266915985385	-0.22791560455595752	0.36303445459599415	0.4423669346502643
ESR2.hg38.10000	-0.22025006462055427	0.3798278607870492	0.04937196032510564	-0.47724490109108086	0.04520335881798704	0.015184894070854353	0.03579325960887294	0.8878697894859016	0.23588156116160527
ESRRA.hg38.10000	-0.2739531259605391	0.27130681365428466	0.10304041908844185	-0.3222250287953695	0.1922155933105348	0.025891492432049197	-0.056526382048373014	0.8237056278943893	0.24617213435792248
ETS1.hg38.10000	-0.6406655458241359	0.004175185655034309	0.274251996801395	-0.5117996559400034	0.029916788474408634	0.05399961242061988	-0.2066115737098107	0.41074700405100417	0.39874635220981774
ETV1.hg38.10000	-0.5853178844329037	0.010713259294390782	0.25131851274275274	-0.4792393976306932	0.04418580533660451	0.0514559216635795	-0.2835404867499667	0.25420571058184077	0.4792567497528363
ETV2.hg38.10000	0.05361982335670145	0.8326461106116855	0.06513845659771848	-0.29544461642026626	0.2339367077234194	0.017295972136207195	0.15666725791190744	0.534719838275271	0.30611550546768707
ETV4.hg38.10000	-0.49295644044282655	0.03765234920577552	0.16840802118011952	-0.45398453470122213	0.058427311442019444	0.039846379946194325	-0.16488847038142537	0.5132155621367274	0.2932487244694059
ETV5.hg38.10000	-0.5238823526682242	0.025646374399498136	0.18465878010181538	-0.48184884668969347	0.042880946905985845	0.048509484637985274	-0.3164772458221752	0.20072123286185073	0.37335289230289487
ETV6.hg38.10000	-0.7891611575800779	9.887320337670037e-05	0.11109028130203817	-0.6373284544039782	0.004441407817021146	0.018197778887352994	0.1114056684390158	0.6598674101302664	0.345844242100699
FEZF1.hg38.10000	-0.0841653676397783	0.7398607341733823	0.08298559404587137	-0.1885795784939894	0.4536159632240422	0.020534128910820324	0.1344612976578706	0.5947660630598436	0.3187525212980653
FLI1.hg38.10000	-0.7641403848274052	0.00022260200222933599	0.20467435130944686	-0.6227757846592686	0.005769318633231148	0.03573093714399929	-0.2740737862344126	0.271087280049359	0.34006767227811036
FOS.hg38.10000	-0.5797454411942127	0.011675220116230008	0.16879499978284468	-0.45772967842466494	0.056123119211213206	0.022706252422124505	-0.24576092491876436	0.3256040154692468	0.445875601631073
FOSB.hg38.10000	-0.5843226535427503	0.010880236644487272	0.10825613404544707	-0.4470769284746193	0.06286206760215272	0.013665882188462639	-0.2352237173353412	0.34742227066311027	0.33538832394129564
FOSL1.hg38.10000	-0.5777875306429625	0.012029139640975683	0.12292816147887983	-0.3917776653169257	0.1078596040646277	0.01644047170416132	-0.23112314591715943	0.35613412808438205	0.3128924126754289
FOSL2.hg38.10000	-0.4465404516784534	0.06321669715755855	0.12842630386428971	-0.31872924761259513	0.19735968667708306	0.019079474417122454	-0.24689072166164983	0.32331354107633603	0.3657632252738239
FOXA1.hg38.10000	-0.097783284888071	0.699494203964534	0.1877800471747531	-0.1913640354833817	0.44685177570393797	0.034256930718645856	0.34115685233203497	0.16590528716319483	0.4480558046642941
FOXA2.hg38.10000	-0.3091265347612072	0.21195487467342153	0.18124918495874695	-0.32852703317035975	0.1831685182786208	0.030315615499903862	0.13359222960264125	0.5971713486707803	0.2902601707911812
FOXA3.hg38.10000	-0.47181733709058415	0.048062621909352635	0.14609634591606976	-0.34356894795927695	0.16273858051162607	0.01648882411218813	-0.09128872408907204	0.718657377692913	0.5932193232504634
FOXH1.hg38.10000	-0.3206675305235007	0.19449636952213165	0.051346242534295684	-0.19606393486045312	0.43555303798753664	0.014045816469436548	0.4054746904735123	0.09504103230495624	0.24205328420257682
FOXK1.hg38.10000	-0.3863398275662026	0.11327581246348452	0.24087822035105444	-0.42920503813952393	0.07549709195576149	0.037837497947988304	-0.3755613083705032	0.1245773527351062	0.43432180318043595
FOXK2.hg38.10000	-0.6051585432888237	0.007790374816271628	0.1816269647241667	-0.529663957834279	0.02377906389423971	0.038574218043243784	-0.14275019605323516	0.5720292688859872	0.32548891006203173
FOXM1.hg38.10000	-0.5723799970811347	0.013051305211567409	0.3550596646689132	-0.4826013881749743	0.04251015045481432	0.044342559663684396	-0.4433831203503717	0.06533408134023097	1.1129796386911364
FOXO1.hg38.10000	-0.6046863659466958	0.007851508289613651	0.1234945806420967	-0.452807909130583	0.05916564805219997	0.024118790047794218	-0.10357696677448187	0.6825432977704609	0.4072752367638376
FOXO3.hg38.10000	-0.6700504779374586	0.002346100024510326	0.23631715588642202	-0.5432470996160055	0.01980942382047126	0.03415377409231458	-0.5787453674454975	0.01185494242357259	0.7147720395880143
FOXP1.hg38.10000	-0.6291475240968424	0.005153042404697026	0.25191155664952625	-0.4993981481273535	0.03485281428915579	0.046752787110581284	-0.36021338654496865	0.14200514961135105	0.4303324413940163
FOXP3.hg38.10000	-0.653975437538266	0.0032395810573709245	0.13863179664998357	-0.4720557289318547	0.0479342303472929	0.03147394519224663	0.03444450548686687	0.8920712394750543	0.3067644498681958
GABPA.hg38.10000	-0.6077661661296136	0.007459641822549079	0.2844113877356168	-0.47616717101034367	0.04576055482331668	0.06738412319910668	-0.18569151525770838	0.46068651247491466	0.6227282479737442
GATA1.hg38.10000	-0.6514164691584641	0.003404635044505979	0.12361373909086133	-0.4335648835077403	0.07225575974276112	0.01902096530859023	-0.14916384724352444	0.5546971178747044	0.3874296374508822
GATA2.hg38.10000	-0.45648869291971256	0.05687893942812313	0.13776603068279075	-0.30653797507380476	0.21600642346301963	0.02811245552532148	0.07648226031291155	0.7629315979177385	0.33895295537091114
GATA3.hg38.10000	-0.2560135715323836	0.3051675134737175	0.11246058726272035	-0.21062169793119978	0.4015191040029703	0.024186419820308495	-0.15074574342564204	0.5504581937823562	0.2702372105639779
GATA4.hg38.10000	-0.4359441773595378	0.07053082478713855	0.07934284519582495	-0.30512343468458464	0.21824153920267936	0.014127670657673197	-0.26224412739666775	0.2931328495719378	0.2623868194820611
GATA6.hg38.10000	-0.3877705534972524	0.11183242967475279	0.06970992096642672	-0.3019071632540844	0.22337920579342976	0.013662693595071607	0.017205617488453437	0.9459757268821266	0.3185376629872983
GFI1.hg38.10000	-0.6530883668370674	0.0032960370970249986	0.09273986966195767	-0.6129575222318316	0.006834957343005688	0.019956632009932983	-0.2343630668068518	0.34924053256127174	0.4810202437140759
GFI1B.hg38.10000	-0.5173429358294839	0.027894110242269086	0.13926003871819628	-0.4777178216290285	0.04496048900209759	0.032300621391610364	-0.056334638790711045	0.8242948003920918	0.2543698679885174
GLIS1.hg38.10000	-0.3455366024584534	0.16018601319072037	0.08916233474637576	-0.4168106970718155	0.08529557697383383	0.019591235926787035	-0.09433063978707976	0.7096610712690796	0.3369825838026344
GLIS2.hg38.10000	-0.30384279101857603	0.2202779715717535	0.08323601723327048	-0.4454161750550065	0.06396471573332617	0.043349648243964124	-0.41994801549622884	0.08273223013307347	0.28990382738288567
GLIS3.hg38.10000	0.12359453126674384	0.6251229406736701	0.037543289365145165	-0.2645670285074938	0.28872072591038656	0.012517894101150756	0.4507652627735167	0.06046396762050193	0.2327958780839168
GMEB2.hg38.10000	-0.5038991925116881	0.032993809914551045	0.2406547631045074	-0.45932993611782735	0.05515964661134302	0.06984685901127297	0.12058338818906818	0.6336400590236406	0.31838165282458186
GRHL2.hg38.10000	0.020857738526988807	0.9345295864040808	0.1723276635071146	-0.14201037754794274	0.5740433727847736	0.027504208368215446	0.34496367418174106	0.16092641614023037	0.4521209799808244
HAND2.hg38.10000	-0.1656162584875893	0.5113316970639323	0.04006993186693803	0.1417709504119409	0.5746958449706117	0.010342131459425466	-0.2764460039775457	0.26679349697661753	0.3588715511301704
HES1.hg38.10000	-0.5002722671866445	0.03448562788350011	0.05910361140561525	-0.426430442145407	0.07761483137356778	0.015888608995086855	0.2220186020400994	0.3759157193515392	0.33349922404373855
HES2.hg38.10000	-0.42646943242579977	0.07758477268568154	0.08106203051796172	-0.36377831692627416	0.13781463206963548	0.018417775114136354	-0.6304278975176999	0.0050359218612102035	0.2553834926036365
HEY1.hg38.10000	-0.3122495833985596	0.20713313087152874	0.1399515398463245	-0.4500013912686296	0.060954918646462304	0.0685023817470172	-0.35250429157234725	0.1513670438859179	0.7022211353925866
HIC1.hg38.10000	-0.6777960395282226	0.0019946130843849913	0.08155564262081334	-0.5576924693455926	0.016180128276497993	0.022820378656388536	0.3176246106870435	0.1990038920658953	0.2928584054378613
HIF1A.hg38.10000	-0.5652371526051091	0.014506297973688017	0.20597091722676736	-0.4914822454510501	0.038316608012623474	0.0400267839846104	0.05762056090111559	0.8203452523034953	0.4609042865839561
HIF3A.hg38.10000	-0.4184323532921216	0.08396347360858208	0.17208272232989155	-0.3886172001188523	0.11098448283489101	0.02662705925652955	-0.18965633582850386	0.45099407234767175	0.5145346686552345
HLF.hg38.10000	-0.49055131046363376	0.0387406811321361	0.07719937865652027	-0.3972280965595597	0.10261900730838733	0.01558139470048646	-0.17297952747562648	0.49245728269740685	0.2982204677463388
HMBOX1.hg38.10000	-0.5877685329746751	0.010310833186368796	0.14722049500872245	-0.39901283050725667	0.10094339908605636	0.021668196293077795	-0.34533271088516465	0.16044923823516646	0.27185757243675046
HMG20A.hg38.10000	-0.3167458394255847	0.20031833834864896	0.1015417489030558	-0.4019651360525988	0.09821491543809363	0.01385197784904405	0.08109902273253054	0.7490442383610656	0.4336232508096553
HMGA1.hg38.10000	-0.41192572791716364	0.08940140905197366	0.037467354707052106	-0.3745522875125402	0.12567445555796514	0.00824441405400097	-0.051683428371343654	0.8386133338478099	0.3967981413742837
HNF1A.hg38.10000	-0.3338254375984337	0.17578610613247383	0.06283617297085264	-0.19691850721211324	0.43351473690570763	0.013829047755860528	0.37356667632500495	0.12675264403135425	0.2151985707162612
HNF1B.hg38.10000	-0.3716152742291372	0.12890646557120922	0.07221058920907007	-0.1919238683173806	0.4454980790471309	0.013799435017838759	0.1073456650301372	0.6715935138413154	0.30644593368759904
HNF4A.hg38.10000	-0.34726037255194936	0.15797238268978506	0.07525874261432784	-0.42195046021661886	0.08112585305801774	0.01949652594812876	0.16575138839011733	0.510982275183619	0.2498252399632948
HNF4G.hg38.10000	-0.035393870081287	0.8891136203553184	0.11591046488220652	-0.21898578916014422	0.3826383228392787	0.028018157385393615	-0.11374850278323219	0.6531347880554801	0.4086255702693476
HOMEZ.hg38.10000	-0.5977964857918276	0.008788438704466831	0.2551232401668279	-0.524351670794673	0.0254906647116031	0.02261728474669586	-0.41898667474159457	0.08351163087578009	0.6117037343209808
HOXA2.hg38.10000	-0.21027280960292305	0.4023174555122835	0.05187640753254958	-0.4638003560503825	0.05253397272722007	0.03278692884406293	0.2756879596653506	0.26816096187164756	0.4373413426196958
HOXA6.hg38.10000	-0.378031360088405	0.12192015225175394	0.14749072864483898	-0.4374007677927173	0.06948997399622375	0.04974307524148792	-0.28969948255302497	0.24358562774716971	0.3715510021588183
HOXA9.hg38.10000	-0.40104625842776276	0.09905836831778404	0.05045040553348438	-0.25014410665166714	0.31677097474514193	0.010802034064514026	0.14269951815427764	0.5721671391287543	0.26827146684574094
HOXB13.hg38.10000	0.02976344816128258	0.9066735698084111	0.11876393161404922	-0.18989874753311659	0.45040487269271623	0.025723404060469402	0.28053891965435984	0.2594850559058374	0.32145079276157107
HOXC5.hg38.10000	-0.5149222082680416	0.028763903969592622	0.21190897744040524	-0.39639114829488353	0.10341161600786773	0.02193074438763741	-0.3692564989994853	0.13154399582678478	0.7479665916315531
HOXC9.hg38.10000	-0.5321123339883665	0.02302110848450048	0.07274266798986845	-0.2728323414544479	0.27335125866915233	0.014622228152279456	-0.34332912489121753	0.1630515752509146	0.5741771786580423
HSF1.hg38.10000	-0.5592155415684643	0.015830479140086992	0.1234406880441204	-0.48749286031673694	0.04015925357610949	0.029097425829942486	0.277144800713724	0.265536752786214	0.3287487955844771
IKZF1.hg38.10000	-0.597582221988219	0.008818955896976054	0.17699862306950212	-0.5725723390877183	0.013013798963858179	0.03754154268878048	-0.3280963350038136	0.18377758679615516	0.2479033692726961
IKZF2.hg38.10000	-0.6948354239328102	0.0013722572380465918	0.06683940679739075	-0.6405126752434622	0.004187089300374296	0.013681809043484774	0.08049080291900361	0.7508696846254932	0.3905538175894746
IKZF5.hg38.10000	-0.5369923285144291	0.021566862158490255	0.34760522932112337	-0.5089245036757285	0.03100969095211796	0.034352308861294124	-0.4684211105285767	0.049920166791750584	0.7775913522136936
IRF1.hg38.10000	-0.6535941131850252	0.003263751784350858	0.19583331588827282	-0.5595967847180047	0.015743901740758084	0.03343175232706188	0.31002031788453377	0.21056753669217806	0.30741344192592657
IRF2.hg38.10000	-0.5879250598547076	0.010285547280459228	0.46176261908546445	-0.5429120014713967	0.01990062346859365	0.04387975641993438	-0.33971440540917486	0.16781884166025116	1.146003561254092
IRF3.hg38.10000	-0.3905120191891004	0.10910336189587874	0.12520653622762942	-0.4325725218372237	0.0729843296567369	0.025513108762838313	-0.09914203059738844	0.6955063477347927	0.2816638098128154
IRF4.hg38.10000	-0.6854135027240319	0.0016925339742226463	0.21457561619673116	-0.605002406885829	0.007810547363957049	0.018949632952115852	-0.1136932021885523	0.6532934148604623	0.6717800448122412
ISL1.hg38.10000	-0.36262482986938194	0.1391610071566693	0.0474216504699532	0.12274865650086628	0.6275110245327438	0.00981867515145747	-0.25687007327459865	0.30349585256229894	0.20570432774274253
JUN.hg38.10000	-0.5600291477618226	0.01564616994544672	0.2051621876952028	-0.45313170871250913	0.058961770149639846	0.03839816929931282	-0.42132110194715633	0.08162824778859912	0.325061853994783
JUNB.hg38.10000	-0.42603741277265195	0.077918306485405	0.1068272798507678	-0.2865008870035999	0.24906534096705252	0.01823649141177616	-0.1280640768416688	0.6125638161200726	0.3994724363637014
JUND.hg38.10000	-0.5467652343538765	0.01887164738400425	0.16209057697079296	-0.33273116697977945	0.1772941060268428	0.024102017963216062	-0.1004400495269108	0.6917038076160225	0.48932742541914537
KDM2B.hg38.10000	0.30906538845159476	0.21205000376517405	0.059228018771142504	-0.47503912791436537	0.04634933458435012	0.05582791237193694	0.28337249202061654	0.25449939457543763	0.28911989974735625
KLF1.hg38.10000	-0.5371018943423099	0.021535059635069326	0.1437191276694188	-0.4608343954845828	0.054265239047864636	0.032279419928781465	-0.06160358271007754	0.8081383625429085	0.35965833870970787
KLF10.hg38.10000	-0.5291483929301944	0.02394112758740608	0.24894226869981273	-0.4684155331848925	0.0499232612497735	0.06020144168595612	-0.18879277716391216	0.4530962117887104	0.34360432635672516
KLF11.hg38.10000	-0.4522814597025144	0.0594982483932971	0.24365452810402705	-0.466973196786796	0.05072838676012471	0.053811669248367486	0.11427475062351489	0.6516259831434856	0.24955501509987243
KLF15.hg38.10000	-0.5721096096955175	0.013104175708790133	0.16498224678141843	-0.503832925828504	0.033020612118696495	0.0419000505403518	-0.30757661310806467	0.21437477511724484	0.34950969728124914
KLF16.hg38.10000	-0.6915015846483656	0.0014792658711230997	0.565354315198836	-0.6284474193033316	0.005218014839377656	0.039823443050173886	-0.5911324532168671	0.009778264353254443	2.2470001303072817
KLF4.hg38.10000	-0.5687202568435422	0.013781507066217863	0.14358759501318114	-0.47705129088299136	0.045303075085062684	0.0313777019181051	0.26557791213744547	0.28681333730731695	0.4179247150279366
KLF5.hg38.10000	-0.4965635355054449	0.03606426617727782	0.2193580791219713	-0.4483251332933992	0.06204270288470274	0.05178903767594041	-0.08191216054464699	0.7466057560912622	0.5296544879724673
KLF6.hg38.10000	-0.5284353583866992	0.02416668534794043	0.2155317496848677	-0.4882712773832225	0.039794498833180945	0.04911634957582521	-0.16674284880446785	0.5084219841795647	0.5092056368310619
KLF9.hg38.10000	-0.5319245958820643	0.023078549234272924	0.2229321499187922	-0.44938805122873815	0.06135127133999987	0.05471351075413008	-0.3070228102924041	0.21524377059527172	0.37277918050292264
KMT2A.hg38.10000	-0.3814537207375551	0.11830490277674537	0.09053079306599886	-0.4575215806723395	0.05624933163393887	0.06633749620844187	-0.008270224380547675	0.9740183585841216	0.3407629622814682
LEF1.hg38.10000	-0.4091824386406266	0.09176912408809308	0.1650808462746245	-0.403275724126794	0.09702087459946687	0.04018590304950083	-0.05973799416572032	0.8138508160177784	0.4587279199862988
LYL1.hg38.10000	-0.7471767101858918	0.0003659320578422497	0.15167518662461024	-0.6940900792167053	0.0013956053555432939	0.018727616697463492	-0.4063101546796355	0.09429652835109519	0.5169335289258336
MAF.hg38.10000	-0.6490621972859826	0.003562512268608463	0.27452723288828224	-0.6558843211531709	0.003120780173425046	0.029058431446468583	-0.31969525964949763	0.19592919254753335	0.9882747864351913
MAFF.hg38.10000	-0.5192998032570537	0.027206041052427337	0.07874275367728985	-0.24188278169433586	0.33353847958490823	0.009492164698557973	-0.2906837920834876	0.2419148539446066	0.28332422785191175
