site_name	pearson-r_central_coverage	pearson-pval_central_coverage	pearson-adjusted-p-val_central_coverage	lin-reg-RMSE_central_coverage	pearson-r_mean_coverage	pearson-pval_mean_coverage	pearson-adjusted-p-val_mean_coverage	lin-reg-RMSE_mean_coverage	pearson-r_amplitude	pearson-pval_amplitude	pearson-adjusted-p-val_amplitude	lin-reg-RMSE_amplitude
ERG.hg38.10000	0.10773427285753101	0.13795100159191961	0.2385666403676775	0.058607958702807106	0.03887984960302615	0.5933380793360665	0.728626892213997	0.034686504416253705	-0.22160162565994698	0.0020638392851773054	0.014051952750879658	0.6117693982778561
ESR1.hg38.10000	-0.43513435664227407	3.1654032414608974e-10	4.773428088123033e-09	0.04812768761259448	-0.5613063569640339	3.006064501772508e-17	1.8888105286137256e-15	0.024634447448653122	0.09711059820104137	0.18140348308532986	0.41678110309238114	0.4951732534048704
ESR2.hg38.10000	0.025873958209880022	0.7223667893260559	0.813937344200772	0.043093260679494066	-0.1898238931533999	0.00853459134860723	0.02234403429461754	0.013759345775585128	0.009208394280178374	0.8993916896522796	0.9632689403378107	0.46166152254473425
ESRRA.hg38.10000	-0.30261632824875234	2.0906444276472683e-05	0.00010796889715383837	0.050758554547537534	-0.48049918902466915	1.9982057320884364e-12	3.7666178049867024e-11	0.024076540355684527	-0.04471672385539482	0.5390514147755908	0.7566117578884043	0.5121213323471221
ETS1.hg38.10000	0.22549427590616677	0.001710172085058202	0.005969767370990205	0.05274134061800574	0.13538959830581906	0.06183924836587992	0.12400742890391879	0.028797503814277665	-0.26336685641318364	0.00023221862280760534	0.0022447800204735183	0.6594884448004295
ETV1.hg38.10000	0.0062626022983509975	0.9314794684008756	0.9568603803464035	0.05251264671478001	0.0031351933410752953	0.9656657314142871	0.976021396094333	0.030349828892767675	-0.1077836168839532	0.13776963830263636	0.3485849237590195	0.6918678513542196
ETV2.hg38.10000	-0.2109989805633484	0.0033898214896375934	0.01092275813327669	0.040045355785046574	-0.47017912491942815	6.7589805634694034e-12	1.0617231968449854e-10	0.017662583416911893	0.126534466785304	0.08111032434443789	0.2569629603180932	0.5447534934745426
ETV4.hg38.10000	-0.1863939421331983	0.009829456897545864	0.027449668521294747	0.049398086790450324	-0.20758549147480193	0.003957722572893311	0.011303495530157411	0.02663216095602791	0.052478396666139016	0.470908268394743	0.7381637529365439	0.5958764982633422
ETV5.hg38.10000	0.14548050916723695	0.044634933635112194	0.09957023657063489	0.05055840748224596	-0.08151319427918562	0.2622851456116202	0.3939501987871746	0.030982381639028302	-0.05026230177761449	0.4898699831153561	0.7416906973272661	0.5115680233415055
ETV6.hg38.10000	0.5277333954949651	4.3471477856326736e-15	2.3412495931193117e-13	0.05006110641827575	0.4916065883308533	5.138941574451884e-13	1.2108631084802252e-11	0.014993308094805056	-0.23640136315364554	0.000993080796974742	0.007799822092905786	0.7155551987115268
FEZF1.hg38.10000	-0.21324514674146056	0.0030574135240302217	0.00993659395309822	0.04323949186235019	-0.315503470256478	8.756364523388246e-06	5.001741553511165e-05	0.015009560800609405	0.012731172825768942	0.8612364614749041	0.9357258817699573	0.4883027924849076
FLI1.hg38.10000	0.31608549344228076	8.410751728484569e-06	4.8043233358161856e-05	0.046641921447436965	0.2716330802411892	0.00014404332642795067	0.0005902645006884501	0.02074199142794998	-0.19812659107341052	0.006005522729263251	0.03483203182972685	0.7310962457215812
FOS.hg38.10000	0.09806037918588749	0.17715067005040852	0.29292018688159654	0.052242960098832454	-0.1335856855328279	0.06542572931277214	0.12913874319850838	0.017882294542434295	-0.1461864277520913	0.04359872938772998	0.15935093058688574	0.7731992512471595
FOSB.hg38.10000	0.17646417175024398	0.014607400960861328	0.03851042071499805	0.04180618513973141	0.07359507827835637	0.3116334782076265	0.4450220503192242	0.010875272503742785	-0.15066736388493493	0.03748086304419229	0.14670353140297468	0.7177448714066665
FOSL1.hg38.10000	-0.0034738831202538365	0.9619593101270938	0.9803919798977578	0.05303765695455416	-0.14398386476201552	0.046900105342432684	0.09768695974639294	0.01806233005565395	-0.08259498097999017	0.255984051398361	0.5140252817800479	0.8316798580495359
FOSL2.hg38.10000	-0.056551153128203455	0.43713266978280363	0.5762203374409685	0.056966254449042186	-0.23836687170615378	0.0008980243801559801	0.0030929722736981963	0.01949772788057237	0.06453259203792576	0.3751173117581237	0.6603014519524859	0.7557994782767841
FOXA1.hg38.10000	-0.4356009555055941	3.015872148869156e-10	4.737432500515299e-09	0.06924891164705009	-0.5185985844657763	1.5333265476961297e-14	5.780641084814409e-13	0.03542416114068543	0.1809562005184432	0.012239445208444194	0.057678385544793265	0.6445555160957236
FOXA2.hg38.10000	-0.24514582844252705	0.000630716312665496	0.0024513407203597113	0.052691014608409324	-0.3853431352510461	3.698806686724651e-08	2.905104418531653e-07	0.023467605049004046	0.06450090694958724	0.37535231702449534	0.6603014519524859	0.660346158021893
FOXA3.hg38.10000	-0.18492634951380435	0.01043459860104035	0.02892532112200156	0.04803618534898826	-0.35891532882309907	3.4206591921318444e-07	2.3028366347030453e-06	0.015357907095745681	0.03904977597324117	0.5917231288015032	0.7911064529979005	0.7109045249325473
FOXH1.hg38.10000	0.012075702228036446	0.8683143008402995	0.9115849125453521	0.04152440048695627	0.044086854216887246	0.5447887569935175	0.6815237236788522	0.01135955100016187	0.02436296662175264	0.737970341044946	0.8860344540571485	0.5746393561644734
FOXK1.hg38.10000	-0.18877741381308552	0.008912609946989117	0.02587491567314915	0.051244802002353346	-0.22148736556272705	0.002075159897794061	0.006360449442832203	0.015918976627937884	-0.06482030645530326	0.3729874916354293	0.6603014519524859	0.477572002991055
FOXK2.hg38.10000	0.161841874925181	0.025300478083539413	0.06401530360734468	0.04596145147443097	0.008676087277626489	0.9051794502653235	0.9349387746576082	0.020693880740429025	0.1467531740421094	0.042781470078141204	0.15812366881822779	0.5230367361693575
FOXM1.hg38.10000	-0.5057724776572836	8.455715033286327e-14	3.1878045675489453e-12	0.04931280877221437	-0.4233758715670242	1.0462242363948867e-09	1.0956292697802009e-08	0.030909818336533477	-0.26766394271990235	0.00018151568939257649	0.0018008267079210876	0.7742339262899978
FOXO1.hg38.10000	0.33492168013775514	2.1817095878269277e-06	1.6785806420627587e-05	0.044315517843593034	0.36391249259215563	2.2803526660520608e-07	1.653255682887744e-06	0.013151038074706916	-0.055975375272147486	0.4418219361159197	0.7243588175055687	0.5349566648071733
FOXO3.hg38.10000	0.07597154950339052	0.2962236209501197	0.4249575127839547	0.04382414954854581	-0.12895350121874513	0.0754194991314764	0.142165755862833	0.021118831689124994	-0.26089106726463057	0.0002671297797603361	0.0025176981742411676	0.7318884000358756
FOXP1.hg38.10000	-0.10424733486013725	0.15123500602359868	0.25798912792260953	0.04611487264155901	-0.038215253717005	0.5996734260400951	0.7313355931951793	0.028504956869110372	-0.20837423678762365	0.003819376181424748	0.023644765418125425	0.6056065095831424
FOXP3.hg38.10000	0.3164215314321829	8.217139359991227e-06	4.765940828794911e-05	0.044270807561222425	0.3240653839299307	4.801063578141945e-06	2.919356401547602e-05	0.017660658452619497	-0.0342096653879375	0.6384828906137894	0.8237287353882462	0.5284641706971636
GABPA.hg38.10000	0.07341334364428197	0.3128331089946212	0.43680771144804514	0.050258086329509725	0.07139393686918347	0.3263659484491014	0.46255625024553093	0.03813004684628577	-0.11881991614929974	0.10159925096609748	0.2920888545580661	0.661918757485374
GATA1.hg38.10000	0.30588815931295044	1.682650173882485e-05	9.193610370343432e-05	0.0453089616667183	0.4152302149340161	2.3322449807607738e-09	2.3138325203863466e-08	0.013350727398755417	0.0704663261489284	0.33270685809179223	0.6209429975277508	0.5967810520005303
GATA2.hg38.10000	-0.14128497933802203	0.051227338783959186	0.11035832412315778	0.05171721887162516	-0.29629183188018954	3.1576078962915075e-05	0.00015261771498742286	0.020998549207327164	0.05405837578320679	0.4576386582512705	0.7381637529365439	0.5308165861069208
GATA3.hg38.10000	-0.399540395276724	1.029602376424778e-08	1.1416473409180627e-07	0.059135847298191005	-0.4844298605597728	1.2426842084119402e-12	2.465747087217376e-11	0.02712142240217669	0.18760569073555627	0.009353410240319894	0.04765183325135946	0.5685612454137138
GATA4.hg38.10000	0.10129560444891356	0.16321719117964636	0.27347947144322965	0.04976914746619866	-0.011641127768635694	0.8730126956157639	0.9167849199084762	0.01223875865623738	0.019277192126813284	0.7912468475839624	0.9039395804216782	0.5252203439466483
GATA6.hg38.10000	0.2179502907731481	0.0024548056612821558	0.008118085388626076	0.047862185979687576	0.08503598619151588	0.2421514953694939	0.36810932965443227	0.011428178135144107	-0.03973602044606914	0.5852216515774686	0.7879591523025202	0.5201743022500974
GFI1.hg38.10000	0.31906405763189233	6.835319512754481e-06	4.156315252110386e-05	0.04535413731859067	0.1966426314566976	0.0064012235393210385	0.017615045797985632	0.012252484370378812	0.0515885187526176	0.4784737239393946	0.7416906973272661	0.5217875738659687
GFI1B.hg38.10000	0.062297041198923216	0.39191891912510013	0.522096934664886	0.04576170588567999	0.026015655929655882	0.7209092626826952	0.8017191505350327	0.019718852160824495	0.0033974373670639917	0.9627958189658857	0.980097784398505	0.4950003151511904
GLIS1.hg38.10000	-0.03172448207845789	0.6630742142043448	0.7715400578859196	0.05146260920573098	-0.2708065483098532	0.0001511932174888985	0.0006063813084395184	0.012814375014876398	0.17740924872101219	0.014078344401596438	0.0639462149325525	0.6179786370396764
GLIS2.hg38.10000	0.03573885521789843	0.6235428593558546	0.7392316288589849	0.05788109394315436	-0.1299356800682376	0.07320319027432105	0.13938183198696485	0.02984549464554401	0.002629088472306329	0.9712055920991927	0.980097784398505	0.5901951143179952
GLIS3.hg38.10000	-0.14970177468131896	0.03873404875138336	0.08958733975013207	0.07319674930617193	-0.18669230909873577	0.009710294912142543	0.024735007985660397	0.013371214087078573	-0.08136436923802527	0.26316025385360425	0.5194314958262242	0.5888080692333766
GMEB2.hg38.10000	0.036122875409930005	0.6198147196529915	0.7371298085463022	0.05608341450808256	0.004200387368610505	0.9540117284350508	0.9668344667204681	0.04042349251233494	0.016675582974596558	0.8188967034246704	0.9215643498241813	0.47873508113180574
GRHL2.hg38.10000	-0.6584516283974823	4.1194466091329223e-25	1.5530313716431117e-22	0.054374645072635626	-0.6100952851716491	7.362637678696754e-21	1.3878572024343383e-18	0.026620913313693303	0.3425608563058996	1.2297517660026207e-06	1.6557729135106714e-05	0.7248870105809699
HAND2.hg38.10000	-0.08054990236434623	0.2679848046488883	0.3949413583634274	0.04344253126227029	-0.16233853757248054	0.02484910984576728	0.055432629655942395	0.011338571501852631	-0.018066189693739167	0.8040872213960113	0.9130749471876394	0.5044854796839371
HES1.hg38.10000	0.017604647346852097	0.8089950376798765	0.8714032263008955	0.05420490484656794	-0.14866165181522806	0.04012329583560516	0.08594592346604059	0.014076777723723505	0.07607659302683682	0.2955543638225262	0.56128267326938	0.5791610877452231
HES2.hg38.10000	-0.031092465298907197	0.6693873655968363	0.7733148719438819	0.048230366178633674	-0.21782088238823102	0.0024698211114652408	0.007509052895341901	0.017180416660544998	-0.04470205999545811	0.5391846423016735	0.7566117578884043	0.6683523671176572
HEY1.hg38.10000	0.32309007012313723	5.146018434118963e-06	3.39547093192554e-05	0.07078303769796469	0.005449926137371046	0.9403534626629539	0.9555613353744842	0.04054704623640211	-0.042401312913587674	0.5602884193445523	0.771434817500464	0.5622288690695725
HIC1.hg38.10000	0.4444304911068709	1.1902732303736237e-10	2.1368238469088385e-09	0.04162665272933233	0.38942971074896443	2.575577919047613e-08	2.1577619455132223e-07	0.016944280781845195	0.19622019175089075	0.006518044610233536	0.03723186087966732	0.4845659124404101
HIF1A.hg38.10000	-0.1473366916515746	0.04195349028738721	0.09527991468882517	0.04338363229005648	-0.12608511915495296	0.08220456669507367	0.15117620314167207	0.02575108807350778	-0.07967959757553798	0.2732063672713315	0.5309216518623299	0.5095603718546989
HIF3A.hg38.10000	-0.38483571479480005	3.8674971006153e-08	3.940665964680995e-07	0.04556903597879155	-0.38909893326725997	2.6526355567170425e-08	2.1740078367007065e-07	0.020949877488734912	-0.13187234472230683	0.0689879633142367	0.23016338203068354	0.5864190601252802
HLF.hg38.10000	0.09908362759363314	0.17265183336377768	0.28673894792134	0.036501814833399544	-0.10059986214664794	0.16614218486805288	0.2735179200666198	0.013256507928773042	-0.11852470748778797	0.10245785802067234	0.2920888545580661	0.7541600320655781
HMBOX1.hg38.10000	0.13590620409549523	0.06084241209006613	0.12466081172801592	0.04767722852259046	0.0546729827667319	0.45253363260264357	0.5953243477120959	0.014505341799599692	-0.04691425763317312	0.5192727505542652	0.7552814202640151	0.6218417269760788
HMG20A.hg38.10000	0.04191051065067531	0.5648411881210733	0.6958991108550479	0.046700037606158096	-0.18912715615104891	0.008784654164621116	0.022683661781247675	0.014118106866075763	-0.019439558757141144	0.7895294407741347	0.9039395804216782	0.6720667822794417
HMGA1.hg38.10000	-0.32017741400600025	6.3218163741084444e-06	3.972207955064806e-05	0.10785633174811168	-0.39935738753941685	1.0471200527761825e-08	9.399149045157637e-08	0.01896815013788368	0.05638760371703843	0.43846175497957973	0.7243588175055687	0.6108532229683222
HNF1A.hg38.10000	-0.019859814357859846	0.7850889820895454	0.8548810673947083	0.04631599359495653	-0.10375014934868144	0.15320531274114224	0.2601729860513992	0.011427535067494603	0.03392092417153891	0.6413205226535683	0.8237287353882462	0.46996666192564035
HNF1B.hg38.10000	0.07697374957259774	0.28987931018397767	0.423583333098293	0.04544203178454824	-0.13265825223424513	0.06733481979409581	0.13221472428319853	0.012252040773419551	-0.06655619104434357	0.3602957505340808	0.6561908113591712	0.5291130166209781
HNF4A.hg38.10000	0.09584307881388099	0.1871954824132625	0.3028871110291844	0.045087254750328126	-0.09903846004441391	0.17284861266829288	0.2784783204100274	0.012573132871268392	0.043682981862022255	0.5484833050041094	0.7630192102824694	0.5068124652600058
HNF4G.hg38.10000	-0.17727154519455907	0.014154371642532347	0.037578859924187996	0.05165274814723038	-0.4315716719510122	4.569275665879873e-10	5.22005129102034e-09	0.0194044614940245	-0.05997774759324763	0.40982019340199305	0.6866765018335617	0.5538859466459294
