overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.88472	0.91775	0.87662	0.92316	0.82792	0.89286	0.88412	0.87313	0.91373	0.88100	0.83377	0.94228	0.84950	0.92814	0.96104
0.88851	0.93380	0.89245	0.89789	0.74961	0.91549	0.87637	0.95070	0.84359	0.91615	0.86117	0.87793	0.86255	0.91941	0.96543
0.85751	0.89583	0.86382	0.86349	0.85965	0.83333	0.91802	0.74291	0.88980	0.83651	0.81433	0.95322	0.81237	0.89861	0.96140
0.90127	0.86236	0.88015	0.86415	0.91635	0.98034	0.92937	0.91493	0.89425	0.86913	0.95938	0.93134	0.88588	0.92697	0.94101
0.86675	0.85103	0.86575	0.77473	0.89193	0.90607	0.96139	0.83706	0.85436	0.85936	0.88442	0.90240	0.85531	0.91656	0.88093
0.88314	0.88406	0.92906	0.87681	0.88986	0.99638	0.92609	0.76618	0.81546	0.87681	0.92633	0.97723	0.85089	0.91908	0.96618
0.87500	0.94095	0.86750	0.85467	0.80333	0.94222	0.90222	0.87030	0.80000	0.91619	0.83143	0.93556	0.85844	0.89244	0.92667
0.85179	0.85654	0.94839	0.74684	0.78101	0.82025	0.90909	0.85633	0.70886	0.88924	0.70042	0.94810	0.81658	0.88012	0.94742
0.88148	0.90682	0.84803	0.96458	0.80909	0.93214	0.90500	0.84808	0.86750	0.89286	0.81875	0.94219	0.84649	0.95000	0.96328
0.87212	0.83214	0.90469	0.86538	0.79107	0.93929	0.89844	0.82812	0.87847	0.86643	0.84554	0.91944	0.84298	0.92875	0.97159
0.91245	0.89298	0.93852	0.97089	0.81473	0.79494	0.95618	0.92194	0.87834	0.92930	0.88023	0.94016	0.89344	0.93005	0.98354
0.89711	0.91964	0.86839	0.90136	0.89626	0.96429	0.86243	0.94048	0.88025	0.91071	0.80060	0.89815	0.84930	0.95879	0.96949
0.90517	0.90805	0.90932	0.75431	0.92282	1.00000	0.95833	0.92685	0.80000	0.91674	0.97356	1.00000	0.88882	0.95977	0.93563
0.88082	0.85026	0.91820	0.93440	0.81186	0.94277	0.91205	0.83967	0.84337	0.88109	0.91245	0.93173	0.85499	0.90858	0.97831
0.87089	0.87500	0.89732	0.94750	0.80714	0.95000	0.82727	0.83047	0.87885	0.86948	0.89286	0.84861	0.82074	0.95341	0.96750
0.88931	0.88736	0.87887	0.97011	0.86015	0.96552	0.91954	0.84615	0.90651	0.88174	0.79119	0.98276	0.87314	0.87701	1.00000
0.87444	0.90312	0.85982	0.88750	0.75000	0.93437	0.96528	0.86250	0.86875	0.89281	0.77083	0.94375	0.84013	0.88971	0.96146
0.86000	0.94500	0.88320	0.52667	0.85619	0.96222	0.93556	0.75048	0.85500	0.84944	0.87152	0.91833	0.82897	0.91649	0.90154
0.89840	0.95000	0.84211	0.87625	0.89375	0.98958	0.93977	0.89519	0.85577	0.90305	0.84886	0.97045	0.87194	0.90982	0.97417
0.89164	0.87302	0.85238	0.96561	0.87698	0.94218	0.91369	0.87500	0.82812	0.90449	0.89815	0.94643	0.85095	0.95971	0.96825
0.88714	0.86039	0.93506	0.83550	0.79035	0.93074	0.93906	0.86314	0.88456	0.90519	0.82143	0.87338	0.86335	0.92108	0.94156
0.87786	0.92969	0.85652	0.84464	0.88056	1.00000	0.92396	0.85917	0.87708	0.88191	0.82500	0.92639	0.84799	0.94519	0.93482
0.88417	0.92471	0.89507	0.78794	0.85698	0.98986	0.96437	0.86902	0.83576	0.88953	0.88851	0.90946	0.84844	0.93139	0.97713
0.87030	0.92356	0.88784	0.95152	0.72933	0.80444	0.89905	0.82857	0.85778	0.88651	0.73733	0.92970	0.83692	0.88667	0.97511
0.88326	0.89630	0.86608	0.88788	0.78148	0.95278	0.97500	0.91235	0.83407	0.91637	0.78081	0.95062	0.83611	0.96944	0.97778
0.86312	0.81558	0.80416	0.90509	0.89899	0.98701	0.90584	0.86364	0.86777	0.86263	0.82792	0.99675	0.82862	0.90609	0.96320
0.87449	0.93694	0.83859	0.88288	0.83576	0.94788	0.95946	0.79865	0.69970	0.90431	0.82072	0.98894	0.83671	0.91892	0.99700
0.87837	0.86052	0.89362	0.82447	0.92705		0.89362	0.87589	0.78560	0.90496	0.90426	0.90213	0.84861	0.92843	0.93936
0.84208	0.96678	0.83430	0.86213	0.69767	0.97674	0.89714	0.78953	0.82558	0.86047	0.82030	0.80930	0.82558	0.87209	0.89922
0.84815	0.85360	0.87770	0.88851	0.76577	0.94595	0.88669	0.76847	0.81467	0.85946	0.82320	0.87162	0.81929	0.86583	0.95946
0.82613	0.90123	0.76955	0.83580	0.91358	0.97284	0.87517	0.74603	0.86420	0.79826	0.89198	0.85648	0.77098	0.94198	0.94492
0.85351	0.84444	0.86741	0.85333	0.79704	0.92667	0.85600	0.84622	0.81422	0.88545	0.74051	0.98400	0.82373	0.87524	0.94462
0.92675	0.90014	0.95148	0.91501	0.90219	0.97468	0.93942	0.89620	0.88235	0.94404	0.95716	0.86709	0.91215	0.92697	0.98734
0.87662	0.96835	0.88397	0.85297	0.94575	0.88354	0.90679	0.75407	0.84509	0.85714	0.90717	0.96709	0.83934	0.94778	0.94937
0.85811	0.89246	0.80775	0.95579	0.76707	0.90244	0.89329	0.85477	0.85095	0.88415	0.80366	0.84553	0.80911	0.92276	0.98311
0.88767	0.91549	0.86428	0.88299	0.80684	0.91831	0.92371	0.91116	0.85374	0.90599	0.86318	0.88299	0.86548	0.91698	0.92849
0.88622	0.94589	0.84484	0.88312	0.94805		0.92100	0.82305	0.92208	0.86402	0.89394	0.90097	0.84669	0.94705	0.95005
0.88028	0.85662	0.89270	0.85882	0.88348	0.86176	0.91728	0.86765	0.82878	0.88505	0.90107	0.88399	0.85268	0.91993	0.95588
0.86040	0.89468	0.88476	0.89962	0.84878	0.80894	0.89268	0.73546	0.88313	0.83312	0.88328	0.89468	0.81488	0.95787	0.94065
0.87524	0.92381	0.87755	0.95238	0.87229	0.99405	0.94762	0.70536	0.90542	0.83718	0.87897	0.95578	0.85009	0.92766	0.98810
0.88129	0.97756	0.84669	0.71955	0.83718	0.99145	0.95833	0.92991	0.78846	0.91611	0.76923	0.97070	0.83974	0.93522	0.95513
0.87982	0.91071	0.89116	0.86429	0.75893	1.00000	0.93849	0.86905	0.85459	0.90662	0.74008	0.90952	0.84196	0.92063	0.97294
0.90026	0.91176	0.89566	0.92647	0.83640	0.99020	0.91912	0.89286	0.89706	0.91215	0.85049	0.92647	0.86503	0.96380	0.96925
0.86062	0.92014	0.80737	0.86265	0.89236	0.92778	0.94765	0.80848	0.80382	0.85639	0.90598	0.94907	0.80429	0.95833	0.97024
0.88854	0.93671	0.86076	0.98734	0.84304	1.00000	0.94060	0.76582	0.85895	0.86909	0.90211	0.98453	0.83132	0.96203	0.98565
0.85502	0.89905	0.92133	0.75250	0.86750	0.97556	0.85833	0.81692	0.79905	0.86076	0.91282	0.85750	0.82327	0.93222	0.89833
0.92405	0.99241	0.94585	0.91456	0.89988	0.95148	0.93671	0.86306	0.90416	0.92977	0.92546	0.91369	0.90362	0.95570	0.96440
0.88914	0.96237	0.90203	0.87216	0.92204	0.98925	0.84485	0.80511	0.87683	0.90942	0.85081	0.85125	0.86573	0.90995	0.95699
0.87037	0.90717	0.93075	0.89592	0.76221	0.85654	0.87829	0.83544	0.81832	0.91037	0.77605	0.94177	0.83793	0.89958	0.96397
0.89412	0.87059	0.92941	0.92471	0.80261	0.95294	0.91176	0.85430	0.89490	0.89126	0.86745	0.93529	0.87106	0.90588	0.96923
0.84401	0.88456	0.83616	0.94156	0.83117	0.96970	0.87712	0.73797	0.87853	0.82592	0.84329	0.87446	0.82416	0.84879	0.94264
0.86484	0.91154	0.83440	0.83974	0.82284	0.79487	0.93984	0.87574	0.86254	0.86667	0.81164	0.93732	0.86167	0.82784	0.92308
0.84059	0.91419	0.84459	0.91639	0.70646	0.68750	0.90725	0.80301	0.85087	0.84363	0.80642	0.90878	0.82101	0.81757	0.93815
0.87176	0.98298	0.90649	0.80993	0.84515	0.85106	0.94073	0.84043	0.80253	0.89580	0.89845	0.85106	0.85468	0.95035	0.86364
0.86992	0.96765	0.87595	0.85443	0.84726	0.96203	0.86920	0.75570	0.85743	0.88161	0.81857	0.89733	0.84165	0.89283	0.97975
0.87225	0.90449	0.89888	0.80787	0.84494	0.87360	0.91854	0.85220	0.78839	0.89189	0.87266	0.89377	0.83933	0.96870	0.90512
0.81310	0.90788	0.76456	0.71957	0.88723	0.78692	0.80526	0.83149	0.76823	0.82808	0.87025	0.79494	0.77633	0.87940	0.86271
0.90054	0.87785	0.87029	0.91667	0.96377	0.99034	0.95507	0.84638	0.89441	0.88229	0.88949	0.99195	0.89287	0.83913	0.98430
0.87567	0.88953	0.92276	0.82849	0.75793	0.99336	0.88760	0.88266	0.81202	0.91187	0.84084	0.97674	0.84705	0.87984	0.97841
0.89646	0.93718	0.92541	0.86538	0.82479	0.98718	0.84295	0.94444	0.90385	0.93313	0.82222	0.86996	0.87179	0.97350	0.90201
0.86988	0.94444	0.85420	0.81893	0.92593	0.93210	0.91852	0.76852	0.87963	0.84005	0.92901	0.90535	0.84653	0.90046	0.94787
0.90541	0.94937	0.89794	0.89150	0.87112	0.89150	0.93354	0.89979	0.87161	0.91551	0.93812	0.87722	0.87746	0.94352	0.96383
0.87661	0.93681	0.87912	0.88645	0.79670	0.89560	0.95604	0.84524	0.85440	0.89211	0.85950	0.88854	0.83858	0.93063	0.97070
0.86756	0.88816	0.89787	0.83041	0.73136	0.98246	0.92398	0.87865	0.82675	0.88953	0.85885	0.83882	0.84111	0.94035	0.90625
0.87975	0.94547	0.82566	0.89592	0.86709	0.94304	0.93249	0.84661	0.84641	0.88310	0.87071	0.99367	0.85591	0.92658	0.96062
0.84825	0.81895	0.89602	0.83925	0.81951	0.78963	0.83008	0.87119	0.70503	0.86391	0.87576	0.93415	0.82317	0.88618	0.90732
0.86529	0.86176	0.91390	0.77176	0.83676	0.97941	0.88984	0.78971	0.79118	0.89647	0.90196	0.86588	0.86353	0.83636	0.90588
0.91766	0.97192	0.89560	0.87500	0.93040	0.96154	0.96264	0.87658	0.87912	0.92960	0.91409	0.96703	0.89943	0.94505	0.96593
0.88349	0.89374	0.89827	0.85065	0.83377	0.92208	0.95779	0.84578	0.88430	0.90328	0.79113	0.94063	0.86157	0.89286	0.97403
0.87353	0.87037	0.87179	0.83728	0.83048	0.84936	0.91239	0.92788	0.83432	0.88323	0.88919	0.86859	0.84994	0.92081	0.89152
0.90984	0.96190	0.94221	0.88442	0.83571	0.97143	0.95595	0.86071	0.89774	0.92857	0.86154	0.94143	0.88750	0.94405	0.95286
0.85942	0.84146	0.90081	0.79946	0.77955	1.00000	0.95610	0.86150	0.75474	0.87409	0.84582	0.92239	0.82304	0.92495	0.91551
0.88735	0.87936	0.91085	0.78634	0.88730	0.95116	0.88760	0.89177	0.82106	0.95404	0.83140	0.66570	0.87479	0.87625	0.97326
0.88273	0.96500	0.85437	0.89545	0.85000	1.00000	0.92411	0.85859	0.86591	0.86875	0.94375	0.91806	0.84632	0.96635	0.94687
0.85877	0.88061	0.84830	0.94779	0.83477	0.97992	0.76420	0.83225	0.84995	0.86173	0.81928	0.92255	0.82103	0.90562	0.96285
0.89119	0.93910	0.83455	0.84103	0.84509	0.97985	0.99003	0.89835	0.88675	0.90310	0.82249	0.94551	0.85788	0.89927	0.98803
0.87470	0.83800	0.88057	0.86667	0.82634	0.99359	0.93498	0.85256	0.81197	0.87821	0.89469	0.91987	0.83830	0.92521	0.95879
0.87246	0.92006	0.81669	0.90199	0.96047	0.98256	0.95983	0.74903	0.87573	0.83830	0.91694	0.95058	0.83829	0.93669	0.94671
0.90800	0.93474	0.95885	0.86790	0.83614	0.94180	0.94907	0.78464	0.85460	0.91502	0.96486	0.88360	0.89742	0.90278	0.95916
0.87952	0.90218	0.84895	0.90653	0.92438	0.92798	0.89300	0.80532	0.80041	0.88973	0.92222	0.92346	0.83927	0.94676	0.95503
0.88229	0.89954	0.87123	0.82290	0.87329	0.99315	0.90607	0.91781	0.89041	0.88258	0.87573	0.85997	0.87164	0.87573	0.93361
0.90378	0.89157	0.86586	0.91785	0.88153	0.99197	0.90161	0.95400	0.90027	0.92543	0.85542	0.85370	0.87025	0.98675	0.98686
0.87438	0.90909	0.82955	0.77946	0.85537	0.95887	0.90909	0.90476	0.81212	0.89719	0.85498	0.91126	0.83389	0.95571	0.96843
0.83800	0.86952	0.87792	0.75439	0.75000	0.91886	0.86005	0.81579	0.81579	0.86309	0.87955	0.73026	0.82632	0.85139	0.87368
0.84089	0.83750	0.81776	0.83036	0.80875	0.81250	0.88672	0.85833	0.83036	0.82461	0.85917	0.86786	0.80904	0.85865	0.96750
0.80829	0.84107	0.76169	0.74805	0.76234	0.94857	0.84505	0.86571	0.73684	0.83469	0.79481	0.85510	0.78681	0.80168	0.91071
0.88049	0.84810	0.86266	0.91945	0.84388	0.94304	0.93671	0.83739	0.88766	0.88045	0.83291	0.94051	0.86762	0.85127	0.96397
0.89147	0.87500	0.89077	0.94302	0.87019	0.97009	0.89744	0.87350	0.87377	0.89798	0.86489	0.90491	0.86987	0.93670	0.94872
0.82952	0.82463	0.81040	0.95047	0.72892	0.97992	0.90361	0.73795	0.78455	0.82276	0.86044	0.87048	0.78335	0.88855	0.97034
0.88684	0.85315	0.85541	0.88363	0.85684	0.98077	0.96581	0.88141	0.88996	0.88342	0.82401	0.97276	0.85077	0.97985	0.93240
0.90317	0.86355	0.88907	0.91270	0.89286	0.98469	0.97487	0.86667	0.93027	0.88261	0.92024	0.94218	0.89076	0.89719	0.95696
0.82759	0.87286	0.82890	0.80000	0.67308	0.81795	0.90793	0.85897	0.80904	0.85591	0.73176	0.86218	0.81233	0.79789	0.94338
0.89058	0.91239	0.84310	0.92468	0.89231	0.91880	0.94160	0.85623	0.87260	0.87904	0.87413	0.97179	0.84941	0.97692	0.98504
0.83085	0.84400	0.83882	0.66667	0.85460	0.99074	0.95802	0.77553	0.68724	0.85895	0.76014	0.89753	0.80817	0.83951	0.89300
0.89336	0.89318	0.90489	0.81250	0.88611	0.98750	0.91250	0.88000	0.84833	0.90969	0.87333	0.90694	0.86932	0.92891	0.96875
0.89271	0.96266	0.87446	0.87926	0.84470	0.96402	0.95170	0.84091	0.84091	0.91098	0.85606	0.96212	0.89242	0.86439	0.94744
0.88394	0.89747	0.86597	0.86766	0.86076	0.96835	0.93513	0.85364	0.84363	0.87666	0.93556	0.93952	0.86051	0.90902	0.96329
0.91463	0.91796	0.94371	0.96951	0.87195	0.94512	0.96883	0.80589	0.93126	0.90211	0.90515	0.95393	0.87711	0.96557	0.96443
0.86093	0.86380	0.86927	0.88306	0.76703	0.93548	0.88172	0.88280	0.83382	0.87025	0.80811	0.97419	0.83001	0.90323	0.99283
0.86288	0.88260	0.87439	0.89865	0.79865	0.93356	0.89921	0.75820	0.85495	0.85610	0.85759	0.92492	0.82758	0.92857	0.93333
0.90191	0.93889	0.87184	1.00000	0.85532	0.95833	0.99691	0.84462	0.89980	0.89600	0.88704	0.98214	0.88937	0.89198	0.96474
0.85485	0.88556	0.88796	0.75615	0.78371	0.98235	0.90196	0.84599	0.76471	0.87843	0.88739	0.84706	0.82880	0.87899	0.96150
0.89931	0.95986	0.85660	0.90791	0.95176	0.98516	0.99351	0.81618	0.83550	0.88070	0.93506	0.97875	0.87273	0.92208	0.98160
0.87441	0.91165	0.86145	0.90083	0.85944	0.84940	0.95633	0.81279	0.80259	0.86637	0.92651	0.94217	0.84395	0.88855	0.96687
0.86394	0.94757	0.81614	0.89023	0.82504	0.98502	0.91386	0.77154	0.85653	0.86879	0.82896	0.88764	0.81997	0.97913	0.95073
0.88393	0.87103	0.86442	0.84623	0.93254	0.93750	0.93290	0.84957	0.80853	0.87982	0.96088	0.94312	0.84088	0.90873	0.96115
0.89941	0.98736	0.88596	0.87640	0.88202	0.96348	0.90147	0.87538	0.86205	0.91803	0.84780	0.93146	0.88436	0.90316	0.94232
0.85279	0.89562	0.88954	0.79365	0.76337	0.86667	0.91975	0.82469	0.75171	0.89069	0.77690	0.85362	0.79681	0.92723	0.95885
0.83990	0.87393	0.88466	0.70417	0.67593	0.89583	0.99653	0.88636	0.72377	0.90497	0.85354	0.75463	0.82096	0.86869	0.93056
0.85295	0.93671	0.84857	0.82658	0.68354	0.97046	0.91772	0.75105	0.87397	0.83178	0.86528	0.87764	0.80450	0.93804	0.97785
0.90353	0.90488	0.91768	0.92276	0.77805	0.99390	0.95216	0.91131	0.86016	0.93103	0.83049	0.94568	0.87485	0.94686	0.95787
0.87568	0.83934	0.87395	0.95411	0.90155	0.95992	0.87025	0.82516	0.80922	0.87485	0.90155	0.98915	0.84313	0.93671	0.94547
0.86047	0.93956	0.83272	0.88622	0.88141	0.96795	0.87436	0.81250	0.85983	0.84578	0.86154	0.88996	0.83161	0.87771	0.96688
0.83102	0.89157	0.82100	0.87108	0.75181	0.86145	0.86044	0.76867	0.81547	0.82992	0.82484	0.94378	0.80018	0.88353	0.90800
0.85918	0.83160	0.89815	0.82702	0.72840	0.83102	0.90799	0.92298	0.80741	0.87619	0.82937	0.93056	0.83452	0.90451	0.90741
0.86585	0.87251	0.86220	0.97561	0.80945	0.99187	0.87195	0.83821	0.84756	0.87548	0.84321	0.86829	0.83887	0.87534	0.95685
0.87761	0.83271	0.85480	0.81348	0.95056	0.92135	0.91573	0.90501	0.83208	0.88082	0.89794	0.94944	0.85194	0.92697	0.94382
0.88799	0.89352	0.92747	0.89383	0.89506	0.79753	0.90672	0.84900	0.84241	0.89181	0.92901	0.93827	0.86722	0.91021	0.94112
0.90304	0.94875	0.86562	0.87708	0.94821	0.98000	0.88393	0.89792	0.90893	0.90427	0.89375	0.88594	0.87593	0.98958	0.97054
0.88539	0.87210	0.93849	0.85652	0.83253	0.97791	0.94110	0.78204	0.84337	0.88940	0.89298	0.96386	0.85665	0.94743	0.98675
0.89687	0.89753	0.88434	0.83745	0.90809	1.00000	0.93210	0.89738	0.85117	0.90097	0.92593	0.94885	0.87315	0.93347	0.93922
0.90617	0.87500	0.90650	0.85366	0.89800	0.99390	0.95732	0.89634	0.88110	0.92024	0.89460	0.91463	0.88220	0.95257	0.94774
0.87863	0.89011	0.85958	0.85082	0.88590	0.93333	0.90064	0.88659	0.83013	0.87209	0.92308	0.94615	0.84887	0.94124	0.95105
0.91153	0.86513	0.92162	0.97533	0.92895	0.98246	0.94846	0.81140	0.91667	0.88664	0.97149	0.93421	0.88458	1.00000	0.97932
0.86026	0.91558	0.86808	0.87403	0.90260	0.91688	0.87792	0.73826	0.80719	0.84449	0.89374	0.92641	0.82799	0.92857	0.90909
0.86546	1.00000	0.85126	0.77732	0.85300	0.79551	0.96067	0.85955	0.78427	0.87538	0.85518	0.97271	0.84454	0.86629	0.96067
0.91644	0.97606	0.92553	0.89265	0.88564	0.96201	0.92881	0.81738	0.86233	0.93116	0.94681	0.93327	0.89309	0.92199	0.97720
0.91378	0.91315	0.89269	0.88873	0.93086	0.96479	0.90923	0.92723	0.86731	0.92958	0.91432	0.93561	0.89085	0.91449	0.98768
0.84303	0.85374	0.82846	0.76515	0.88393	0.95714	0.84656	0.85000	0.81429	0.85417	0.76667	0.92560	0.82882	0.84354	0.93386
0.91738	0.93038	0.88161	0.83544	0.92980	0.98734	0.97378	0.92911	0.90633	0.90612	0.91308	0.99638	0.89104	0.97079	0.98228
0.86893	0.92222	0.90598	0.71250	0.78750	0.89687	0.89205	0.89375	0.74125	0.90396	0.85000	0.87500	0.84434	0.93333	0.95938
0.89890	0.90942	0.94565	0.88179	0.95018	0.89130	0.91848	0.75362	0.82880	0.89565	0.97283	0.94429	0.87101	0.97147	0.96630
0.86637	0.94620	0.87432	0.80289	0.79204	0.93671	0.87975	0.88802	0.78481	0.91325	0.82278	0.89451	0.86463	0.82278	0.94778
0.91250	0.93836	0.88897	0.91283	0.85554	0.98116	0.98116	0.88128	0.89384	0.92380	0.82040	0.95753	0.88692	0.95708	0.95793
0.84069	0.97647	0.86471	0.80000	0.83039	0.94622	0.83647	0.67914	0.84202	0.83771	0.85441	0.83660	0.80369	0.94842	0.90147
0.85118	0.93211	0.77637	0.92405	0.75949	0.94575	0.93128	0.83611	0.85373	0.85469	0.80832	0.90958	0.80474	0.92616	0.98523
0.89075	0.90786	0.91535	0.89702	0.91159	0.94207	0.95011	0.78049	0.80820	0.88899	0.92759	0.94599	0.85585	0.97561	0.95833
0.87390	0.91865	0.81887	0.93576	0.91146	0.97222	0.91162	0.84074	0.90774	0.86021	0.84722	0.99306	0.83734	0.94544	0.96389
0.89803	0.95728	0.85778	0.91614	0.91702	0.98734	0.87904	0.85714	0.92546	0.88916	0.92948	0.84268	0.85222	0.95003	0.99620
0.87711	0.81614	0.89599	0.64881	0.92619	0.95833	0.96769	0.86395	0.80952	0.89863	0.87143	0.97619	0.84804	0.98958	0.97421
0.89022	0.73913	0.88603	0.93297	0.90499	0.91304	0.95266	0.87772	0.87174	0.86377	0.93375	0.94466	0.85332	0.94837	0.98328
0.85417	0.92659	0.85847	0.91204	0.61364	0.96111	0.97569	0.83333	0.87654	0.87317	0.75231	0.86310	0.82726	0.85031	0.99028
0.85767	0.85301	0.84528	0.82530	0.93538	0.90361	0.91205	0.76162	0.84125	0.84197	0.90241	0.94880	0.82530	0.89859	0.94439
0.89350	0.93852	0.90190	0.89988	0.86551	0.86799	0.95359	0.82911	0.83996	0.90286	0.87215	0.96361	0.85918	0.94547	0.96293
0.90280	0.81250	0.91908	0.91696	0.85278	0.93125	0.90625	0.95714	0.86518	0.91071	0.86500	0.95625	0.87500	0.92750	0.98542
0.86240	0.91964	0.85434	0.81614	0.72090	0.96190	0.91209	0.87649	0.83983	0.88176	0.83730	0.82993	0.83455	0.92087	0.89610
0.86696	0.88770	0.89706	0.85441	0.91667	0.87745	0.88904	0.78268	0.79820	0.86795	0.94412	0.87941	0.82502	0.95588	0.96833
0.86968	0.88517	0.84651	0.87080	0.86364	0.92733	0.86628	0.88551	0.81190	0.88727	0.85974	0.92636	0.84757	0.92248	0.92791
0.85851	0.80342	0.86957	0.81766	0.79316	0.97756	0.92774	0.86193	0.86172	0.86808	0.82254	0.88345	0.83036	0.88578	0.94359
0.88421	0.92159	0.93939	0.91667	0.73701	0.78977	0.91193	0.82231	0.84659	0.90016	0.84318	0.94481	0.84329	0.96503	0.92361
0.86269	0.86325	0.83949	0.92436	0.89744	0.95299	0.81282	0.83333	0.86095	0.84587	0.95833	0.85755	0.82716	0.92857	0.98718
0.85122	0.90079	0.84357	0.80694	0.85714	0.86111	0.91919	0.80278	0.83247	0.86757	0.77257	0.88889	0.85185	0.78535	0.91414
0.86442	0.72117	0.88822	0.83305	0.90562	0.97992	0.94069	0.81001	0.87698	0.85152	0.78675	0.94096	0.82518	0.97189	0.90964
0.84792	0.88095	0.84037	0.88690	0.83036	0.82738	0.92007	0.79688	0.83418	0.84305	0.80456	0.97619	0.80927	0.89762	0.96693
0.81847	0.87639	0.83131	0.79556	0.83556	0.65000	0.84889	0.74568	0.75833	0.81797	0.87937	0.79753	0.78998	0.86970	0.91728
0.87889	0.82157	0.87554	0.93613	0.86118	0.89412	0.95000	0.83710	0.87176	0.84879	0.89580	0.96078	0.85826	0.91373	0.91016
0.88702	0.90758	0.86720	0.95076	0.85354	0.96023	0.92803	0.77855	0.88118	0.87083	0.89242	0.94077	0.85783	0.96320	0.97403
0.91395	0.87813	0.91536	0.97768	0.86146	0.99479	0.98512	0.87946	0.82396	0.93537	0.89468	0.97396	0.87618	0.99479	0.96212
