overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.94793	0.98734	0.93390	0.96008	0.98915	0.97215	0.96548	0.87975	0.93852	0.93418	0.96519	0.99241	0.92989	0.97943	0.98734
0.94051	0.95676	0.94978	0.98018	0.90122	0.97073	0.94309	0.90022	0.92480	0.94377	0.95732	0.93496	0.92459	0.94817	0.99343
0.94957	0.97653	0.94622	0.94366	0.90141	0.99718	0.97418	0.92741	0.90574	0.95951	0.94869	0.95991	0.95027	0.93625	0.96641
0.95329	0.95887	0.95010	0.93606	0.94589		0.96861	0.96997	0.91180	0.96352	0.95617	0.96266	0.94884	0.95455	0.96603
0.96038	0.94669	0.94444	0.97794	0.98869	0.99118	0.99449	0.92962	0.96744	0.94598	0.97727	0.99837	0.94538	0.98856	0.99064
0.94994	0.92129	0.96585	0.99531	0.94146	1.00000	1.00000	0.85366	0.99492	0.91046	0.97561	1.00000	0.92463	0.99667	1.00000
0.92058	0.97024	0.96145	0.94444	0.83442	1.00000	0.98810	0.79861	0.90608	0.90581	0.94246	0.98469	0.89903	0.98901	0.96627
0.94073	0.99199	0.92949	0.92468	0.98077	1.00000	0.98718	0.87265	0.96047	0.92196	0.95688	0.99634	0.91360	0.98043	0.98184
0.95389	0.97619	0.96854	0.97738	0.97917	1.00000	0.98512	0.82976	0.93452	0.94754	0.97222	0.98571	0.93988	0.96329	0.99459
0.98316	0.98529	0.97479	0.99160	0.98529	1.00000	0.99265	0.97899	0.99055	0.97872	0.98529	0.98897	0.97712	0.99548	0.99332
0.93301	0.96181	0.90459	0.93364	0.94097	0.97778	0.99252	0.89912	0.93056	0.92222	0.94765	0.99769	0.90177	0.98438	0.99702
0.94296	0.98892	0.93038	0.95972	0.95443	1.00000	0.99221	0.84072	0.97468	0.91306	0.97046	0.96765	0.91607	0.98655	0.97890
0.95544	0.97905	0.96600	0.95500	0.92667	1.00000	0.98333	0.90872	0.93905	0.95048	0.96923	0.99000	0.94405	0.96889	0.98167
0.98120	1.00000	0.99930	0.97310	0.96893	1.00000	0.98453	0.94822	0.97378	0.97958	0.97609	0.99655	0.97986	0.97310	0.98892
0.96570	0.96953	0.95639	0.98208	0.92742	1.00000	0.97849	0.98387	0.92669	0.97165	0.98253	0.98208	0.95203	0.99059	0.99609
0.91676	0.94568	0.93261	0.91842	0.90099	0.97046	0.97858	0.77278	0.94490	0.89668	0.88267	0.97785	0.88459	0.97468	0.97614
0.95023	0.96471	0.95882	0.99059	0.85882	1.00000	0.99314	0.90407	0.94824	0.95167	0.94431	0.96471	0.94376	0.93961	0.98733
0.94017	0.94661	0.96304	0.98831	0.95632	1.00000	0.95405	0.84186	0.91902	0.93451	0.95671	0.97547	0.92764	0.96568	0.97619
0.96216	0.99103	0.96474	0.95128	0.99184	1.00000	0.99014	0.88462	0.95014	0.96250	0.94970	0.99288	0.95524	0.98718	0.96581
0.94168	0.94865	0.93919	0.96791	0.90691	0.99324	0.98771	0.88877	0.92954	0.93822	0.93986	0.99099	0.94442	0.92838	0.94075
0.93180	0.99362	0.94793	0.90284	0.96217	0.81206	0.98632	0.90000	0.85306	0.95990	0.91779	0.97660	0.91255	0.98404	0.96228
0.91156	0.98734	0.89198	0.97310	0.81772	0.99458	0.96624	0.84051	0.90740	0.94415	0.76688	0.97187	0.90767	0.87089	0.99241
0.92874	0.98202	0.94507	0.95618	0.97528	0.96629	0.98876	0.75972	0.94288	0.89827	0.94569	0.99183	0.93888	0.92376	0.88015
0.89928	0.92264	0.92658	0.84518	0.92923	0.95781	0.91042	0.85918	0.86076	0.91345	0.91456	0.91646	0.89557	0.89451	0.92016
0.94660	0.92133	0.97536	0.98913	0.99710	1.00000	0.99565	0.82029	0.97205	0.91835	0.98188	0.99839	0.93606	0.99275	0.95290
0.94708	0.96512	0.97176	0.96705	0.95137	1.00000	0.93411	0.84355	0.93346	0.94308	0.95930	0.98605	0.93605	0.94864	0.98671
0.94028	0.96667	0.93065	0.87436	0.96752	1.00000	0.93269	0.95299	0.91987	0.94248	0.92906	0.96154	0.93462	0.94957	0.95055
0.93583	0.94136	0.91740	0.90261	0.97582	0.98765	0.97901	0.89609	0.95216	0.92071	0.94033	0.97874	0.92677	0.95910	0.94582
0.93842	0.95728	0.90269	0.95841	0.97123	0.98553	0.98840	0.84916	0.97559	0.90759	0.97750	0.96835	0.91032	0.99513	0.98011
0.94961	0.98901	0.95604	0.93223	0.90568	0.99451	0.98489	0.92033	0.91964	0.96204	0.95761	0.94349	0.93748	0.95879	0.99389
0.90876	0.83004	0.93139	0.92909	0.90789	0.99123	0.97295	0.84137	0.91703	0.88280	0.97428	0.97039	0.89325	0.96711	0.90214
0.94470	0.97468	0.92060	0.96765	0.96203	0.99367	0.98734	0.89278	0.92405	0.94366	0.95750	0.99051	0.93143	0.97975	0.97468
0.95621	0.97749	0.97112	0.96563	0.93902	0.97256	0.98293	0.89634	0.94512	0.94873	0.96799	0.98049	0.94849	0.96504	0.97724
0.93223	0.94265	0.96952	0.92706	0.92059	0.98824	0.95401	0.77941	0.90515	0.93143	0.95163	0.96118	0.92471	0.92086	0.98235
0.93375	0.98718	0.95124	0.87431	0.95360	0.99451	0.98352	0.84108	0.89011	0.93716	0.95305	0.96566	0.93490	0.89856	0.97418
0.94523	0.98229	0.96176	0.91818	0.89740	1.00000	0.98377	0.88474	0.90319	0.94737	0.94481	0.99443	0.95100	0.93263	0.93939
0.96708	0.98148	0.95513	0.98323	0.98860	1.00000	0.97115	0.90064	0.96647	0.95045	0.99176	0.99519	0.95338	0.98416	0.99112
0.93952	0.99206	0.94675	0.90519	0.90714	1.00000	0.97500	0.90268	0.86692	0.95404	0.94945	0.98571	0.92219	0.95833	0.99143
0.92954	0.98659	0.96748	0.95393	0.89212	1.00000	0.99878	0.81272	0.82656	0.91958	0.96516	0.99557	0.92710	0.94747	0.92073
0.96584	0.98983	0.96456	0.98983	0.95975	1.00000	0.98353	0.91503	0.93217	0.97591	0.96678	0.99128	0.95889	0.98007	0.98488
0.95428	0.99500	0.92125	0.98864	0.98194	1.00000	0.97321	0.92422	0.96364	0.93920	0.97250	0.99028	0.93922	0.97500	0.99583
0.96637	0.96714	0.95126	0.98394	0.96558	1.00000	0.98279	0.96293	0.98357	0.95324	0.98092	0.99312	0.95783	0.98896	0.97791
0.96204	0.99679	0.95421	0.98974	0.90919	0.99084	0.99573	0.95330	0.94765	0.95975	0.96450	0.99199	0.94435	0.98626	0.99487
0.93812	0.97203	0.93185	0.95897	0.92657	1.00000	0.96886	0.82692	0.87607	0.94193	0.95330	0.98718	0.92046	0.96581	0.97619
0.94695	0.98256	0.93502	0.95847	0.92558	1.00000	0.99049	0.88469	0.94041	0.93387	0.98671	0.97384	0.92996	0.97287	0.98837
0.95811	0.97354	0.98200	0.92469	0.96970	0.98589	0.98920	0.82853	0.93484	0.95837	0.98196	1.00000	0.95354	0.94599	0.99240
0.92779	0.95964	0.90668	0.94180	0.87654	0.96914	0.96142	0.88984	0.90672	0.93575	0.90123	0.95617	0.91486	0.94252	0.95988
0.92288	0.92846	0.90795	0.86399	0.98630	1.00000	0.98043	0.85519	0.89335	0.90509	0.96184	0.97412	0.90589	0.94129	0.97366
0.96617	0.93307	0.96867	0.96057	0.95181	1.00000	0.99799	0.96714	0.94444	0.96223	0.99518	0.99656	0.95297	1.00000	0.99781
0.95992	0.98485	0.93466	0.94949	0.97107	0.99784	0.98232	0.93074	0.91818	0.96645	0.97511	0.97619	0.94697	0.98019	0.99621
0.93985	0.93860	0.97222	0.84430	0.96491	0.99561	0.94737	0.88048	0.92729	0.93457	0.97166	0.92763	0.93026	0.96827	0.93947
0.94911	0.96250	0.93750	0.97500	0.96125	1.00000	0.96797	0.88889	0.96250	0.93281	0.95583	0.96786	0.93298	0.96827	1.00000
0.91411	0.97589	0.93669	0.89286	0.86753	0.97857	0.88626	0.88714	0.81165	0.95969	0.92727	0.88265	0.91277	0.91345	0.92083
0.96203	0.99096	0.93861	1.00000	0.99297	1.00000	1.00000	0.87926	0.99446	0.93319	0.97300	0.99747	0.95543	0.95253	0.99805
0.95110	0.96154	0.95282	0.99145	0.96234	0.98291	0.98974	0.87436	0.89842	0.95117	0.96647	0.98718	0.93846	0.97756	0.98462
0.92545	0.95448	0.90425	0.99331	0.94980	0.99598	0.96948	0.78514	0.88873	0.90964	0.97691	0.96988	0.90756	0.95080	0.97776
0.96103	0.96037	0.94516	0.96746	0.97222	0.99359	0.97970	0.94658	0.97115	0.95379	0.96154	0.97917	0.95077	0.98535	0.97669
0.96159	0.96612	0.95887	0.98413	0.97321	0.99320	0.97222	0.90714	0.97279	0.95155	0.96786	0.98639	0.95705	0.96970	0.97253
0.94194	0.96261	0.95661	0.89231	0.90769	0.98462	0.97436	0.91420	0.89946	0.95680	0.92012	0.98718	0.93988	0.92006	0.98291
0.96079	0.99573	0.95665	0.96875	0.92949	1.00000	0.99715	0.91575	0.93349	0.96126	0.98019	0.97051	0.95067	0.96923	1.00000
0.94859	0.95174	0.95199	0.90895	0.96433	1.00000	0.98025	0.92031	0.91495	0.95216	0.92416	0.97901	0.93637	0.96914	0.96091
0.95525	0.93295	0.96087	0.96667	0.93750	1.00000	0.97833	0.92000	0.95750	0.94625	0.95833	0.97639	0.94932	0.96484	0.97250
0.96324	0.98864	0.97457	0.97159	0.92298	0.99811	0.98580	0.90657	0.96023	0.96212	0.95227	0.99621	0.96591	0.93864	0.99432
0.95150	0.99114	0.94564	0.93211	0.97468	0.99578	0.98734	0.89715	0.90320	0.95391	0.98274	0.99156	0.93795	0.96835	0.99367
0.96628	0.95787	0.98874	0.97561	1.00000	1.00000	0.98645	0.89024	0.95011	0.95715	0.98780	0.99458	0.95059	0.98350	0.99289
0.96738	0.97312	0.97793	0.98387	0.97252	1.00000	0.98746	0.90753	0.91007	0.97849	0.97519	1.00000	0.95878	0.98208	0.99821
0.94817	0.97382	0.95762	0.97162	0.98378	0.98874	0.98536	0.82529	0.93784	0.93588	0.97817	0.98048	0.92785	0.98069	0.99369
0.93264	0.95694	0.90025	1.00000	0.94560	1.00000	0.99846	0.86892	0.96032	0.90244	0.94630	1.00000	0.92170	0.93210	0.98184
0.90773	0.96952	0.93697	0.81123	0.86199	0.98235	0.94608	0.87166	0.86209	0.90745	0.95168	0.96912	0.91491	0.88571	0.89786
0.93692	0.96222	0.93885	0.97639	0.94434	1.00000	1.00000	0.82118	0.84271	0.92812	0.98330	0.98937	0.91740	0.96017	0.98918
0.91767	0.99197	0.86833	0.93976	0.83936	0.99197	0.99699	0.86747	0.80816	0.93465	0.93735	0.98434	0.89673	0.93072	0.97791
0.94277	0.98502	0.91216	0.98790	0.96148	1.00000	0.98876	0.83052	0.93863	0.91736	0.97503	0.99285	0.91931	0.99679	0.99309
0.96544	0.98611	0.95767	0.95337	0.99206	0.99107	0.98160	0.93074	0.95139	0.96287	0.97279	0.98677	0.95006	0.97817	0.99060
0.95773	0.99579	0.97584	0.94296	0.92697	1.00000	0.99136	0.89479	0.94070	0.96042	0.95506	0.97528	0.94452	0.97164	0.98052
0.94530	0.95062	0.94802	0.97707	0.90329	0.94815	0.97778	0.93416	0.91495	0.95036	0.93915	0.95414	0.92824	0.97206	0.97119
0.95270	0.97543	0.97585	0.92361	0.93210	1.00000	1.00000	0.88636	0.89120	0.97259	0.95455	1.00000	0.94545	0.96086	0.99132
0.93718	0.95570	0.93952	0.93924	0.82278	0.98734	0.97016	0.89241	0.92405	0.94137	0.92857	0.98101	0.92522	0.94670	0.99525
0.94685	0.98537	0.95224	0.97696	0.92195	1.00000	0.99343	0.83925	0.92276	0.93103	0.96707	0.99446	0.92828	0.98606	0.96785
0.94138	0.91042	0.95517	0.99367	1.00000	0.99367	0.99842	0.83861	0.94033	0.93289	0.94093	1.00000	0.91840	0.97890	0.99708
0.92557	0.95788	0.93529	0.98798	0.96635	0.99038	0.96923	0.79808	0.91453	0.90102	0.94786	0.97917	0.90323	0.95710	0.98825
0.91627	0.97724	0.93058	0.93133	0.86386	0.99598	0.98695	0.72771	0.86493	0.92547	0.93698	0.99598	0.89816	0.93735	0.97481
0.88773	0.87326	0.89583	0.83523	0.92670	0.92014	0.94444	0.83965	0.85694	0.88194	0.89633	0.95437	0.85904	0.95009	0.92670
0.96112	0.98780	0.94085	0.99390	0.94512	1.00000	0.97866	0.95122	0.97683	0.95539	0.94774	0.99512	0.94837	0.97425	0.99812
0.95592	0.97503	0.96543	0.91798	0.98652	0.97978	0.99157	0.89990	0.96879	0.94181	0.94757	0.99251	0.94956	0.98652	0.95393
0.95760	0.99228	0.97762	0.97160	0.93827	0.99012	0.98217	0.88319	0.95062	0.95127	0.97377	0.99588	0.94239	0.98653	0.98575
0.94257	0.98750	0.97000	0.87083	0.88393	1.00000	0.99286	0.90729	0.86786	0.96128	0.93125	0.98438	0.93542	0.95625	0.96429
0.92741	0.97034	0.97337	0.95728	0.88795	0.99598	0.98661	0.71194	0.89893	0.92524	0.94755	0.96988	0.91791	0.92004	0.99157
0.95453	0.94691	0.96036	0.93930	0.89712	1.00000	0.98663	0.96065	0.93347	0.95718	0.98491	0.94533	0.94941	0.94787	0.98386
0.95495	0.97561	0.95006	0.91463	0.95565	1.00000	0.98476	0.93394	0.93902	0.95550	0.96167	0.98293	0.93851	0.99255	0.96864
0.94718	0.98168	0.91148	0.94522	0.93077	0.99487	0.98718	0.95759	0.93056	0.93531	0.98077	0.99744	0.93812	0.97115	0.96387
0.97455	0.97204	0.97597	1.00000	0.96974	1.00000	1.00000	0.92873	0.97661	0.96356	0.99561	0.99436	0.96676	0.99671	1.00000
0.90545	0.99351	0.92071	0.85649	0.91613	0.98571	0.98052	0.78172	0.89910	0.89477	0.90201	0.93795	0.88603	0.97484	0.88961
0.93258	1.00000	0.91600	0.98672	0.88296	1.00000	0.98876	0.85112	0.92210	0.92109	0.94382	1.00000	0.91154	0.97528	0.99345
0.94958	0.98537	0.92021	0.95164	0.97074	0.97872	0.96236	0.88652	0.95494	0.93742	0.94894	0.97099	0.94149	0.94184	0.98100
0.96204	0.96948	0.96378	0.98169	0.97311	0.99531	0.97183	0.89906	0.94514	0.96856	0.95070	0.98390	0.95152	0.97384	0.98592
0.94062	0.95408	0.95779	0.92100	0.90179	0.99048	0.91005	0.92540	0.88175	0.94692	0.96310	0.98512	0.94397	0.92772	0.93915
0.95381	0.93671	0.95235	0.98228	0.94937	1.00000	0.99729	0.86709	0.96456	0.92511	0.99156	0.99096	0.94192	0.97858	0.98228
0.94036	0.92083	0.94022	0.96806	0.89792	0.99062	0.98068	0.88281	0.92250	0.93841	0.93864	0.97500	0.92736	0.97778	0.98438
0.97205	0.94746	0.98411	0.98777	0.96014	0.98913	0.98043	0.95411	0.97645	0.97422	0.97690	0.95109	0.97029	0.96060	0.98913
0.89711	0.97468	0.91320	0.89331	0.80380	0.97468	0.93165	0.88413	0.87613	0.91698	0.85533	0.90928	0.90416	0.85492	0.92247
0.94863	0.98356	0.94376	0.92154	0.92777	0.99486	0.98630	0.91096	0.87100	0.96119	0.94673	0.98219	0.94064	0.95251	0.97358
0.93725	0.99412	0.90672	0.99085	0.93824	0.99832	0.98353	0.80321	0.94790	0.91946	0.93382	0.98824	0.91719	0.98281	0.99118
0.93346	0.96663	0.91210	0.97468	0.96582	0.98373	0.98373	0.86742	0.93952	0.91667	0.95750	0.99277	0.90881	0.98734	0.99051
0.95623	0.99051	0.95768	0.95257	0.99085	1.00000	0.98891	0.88211	0.86696	0.96842	0.97027	0.99652	0.93829	1.00000	0.99085
0.91813	0.93452	0.90799	0.97569	0.97569	0.99537	0.96970	0.81204	0.92163	0.90278	0.95023	0.98611	0.89343	0.96627	0.97917
0.96712	0.97943	0.96500	0.97627	0.97609	1.00000	0.98312	0.92495	0.97328	0.95709	0.99186	0.96745	0.94760	0.99467	0.99873
0.91136	0.84656	0.93609	0.92857	0.93214	0.88690	0.95748	0.88010	0.90896	0.89466	0.94405	0.96429	0.89683	0.96429	0.96429
0.94886	0.92432	0.95784	0.98551	0.93398	0.97516	0.98261	0.89493	0.96522	0.92754	0.95342	0.98287	0.93678	0.96649	0.98105
0.96838	0.98611	0.96032	0.98380	0.96591	1.00000	0.99421	0.93353	0.97685	0.95980	0.96759	0.99008	0.95804	0.97917	0.99861
0.95566	0.98313	0.94230	0.92771	0.96057	0.98279	0.98795	0.93632	0.96456	0.95517	0.95422	0.91566	0.95108	0.95984	0.96942
0.95983	0.99277	0.97278	0.95397	0.86392	0.99096	0.99719	0.93882	0.90778	0.97557	0.95443	0.97310	0.94304	0.98345	0.99548
0.96135	0.95125	0.98224	0.98750	0.96389	1.00000	0.99219	0.88929	0.98036	0.94583	0.96625	0.99375	0.94643	0.98333	0.99479
0.97124	0.99554	0.97479	0.96429	0.96032	0.99286	0.99725	0.93750	0.98593	0.96699	0.96349	0.99150	0.96186	0.99790	0.97186
0.95104	0.99064	0.96547	0.99118	0.97876	0.99020	0.97326	0.85212	0.93382	0.94148	0.99706	0.98824	0.93644	0.98416	0.98416
0.94065	0.93023	0.95640	0.99096	0.97146	1.00000	0.99031	0.79785	0.95007	0.90568	0.98328	0.99419	0.92537	0.97287	0.98605
0.95028	0.96795	0.96042	0.97578	0.89402	1.00000	0.98252	0.92505	0.97070	0.94939	0.91633	0.98601	0.94299	0.93706	0.98718
0.96698	0.98750	0.97917	0.98485	0.94318	0.99148	0.98580	0.89463	0.98052	0.95806	0.96818	0.99026	0.94952	0.99476	0.98864
0.93927	0.98718	0.92821	0.97949	0.97179	1.00000	0.96923	0.85256	0.93097	0.92678	0.98237	0.97293	0.91857	0.98443	1.00000
0.93702	0.94841	0.96199	0.96667	0.91270	0.98148	0.97475	0.85093	0.91927	0.94412	0.92188	0.95370	0.93164	0.94697	0.95202
0.93847	0.94492	0.96452	0.97762	0.92771	1.00000	0.96108	0.82113	0.94673	0.91425	0.95542	0.98072	0.92476	0.95984	0.96816
0.94349	0.96693	0.97078	0.97421	0.99554	0.98214	0.98639	0.82812	0.92262	0.92732	0.98611	1.00000	0.91920	0.98810	0.99603
0.96526	0.99722	0.96919	0.98444	0.99556	1.00000	0.99556	0.83086	0.92685	0.95752	0.99286	0.99506	0.95708	0.97576	0.99877
0.96574	0.95686	0.97709	0.98487	0.88000	0.98824	0.99118	0.98371	0.92824	0.97820	0.94118	0.99477	0.95070	0.98510	0.99679
0.92649	0.95758	0.95811	0.97727	0.86364	0.98485	0.96086	0.79021	0.91228	0.91932	0.93636	0.96281	0.91010	0.97403	0.97294
0.94867	0.96719	0.94076	0.99182	0.99427	0.99479	0.99033	0.85342	0.89792	0.94590	0.98843	0.99349	0.92389	0.99330	0.99100
